,name,Top 100,end,change
0,Pitbull - Timber,62,200k,-11%
1,Eminem - The Monster,41,188k,-17%
2,A Great Big World - Say Something,34,161k,-16%
3,OneRepublic - Counting Stars,84,147k,-14%
4,One Direction - Story Of My Life,43,109k,-33%
5,Lorde - Royals,84,108k,-26%
6,Passenger - Let Her Go,84,104k,-4%
7,Imagine Dragons - Demons,84,89k,-28%
8,Avicii - Wake Me Up,84,74k,-22%
9,Katy Perry - Roar,84,64k,-32%
10,Justin Bieber - Confident,1,,
11,Idina Menzel - Let It Go,12,51k,+33%
12,Ellie Goulding - Burn,70,62k,-2%
13,Macklemore & Ryan Lewis - White Walls,67,63k,+5%
14,Alex & Sierra - Say Something,5,89k,
15,The Neighbourhood - Sweater Weather,84,55k,-9%
16,Miley Cyrus - Wrecking Ball,84,61k,-36%
17,Lady Gaga - Do What U Want,49,59k,-19%
18,Mariah Carey - All I Want For Christmas Is You,13,45k,+76%
19,Katy Perry - Unconditionally,48,55k,-15%
20,Mike Will Made-It - 23,81,47k,-22%
21,Demi Lovato - Let It Go,14,40k,+8%
22,Katy Perry - Dark Horse,83,44k,-6%
23,Sara Bareilles - Brave,84,40k,-27%
24,Bastille - Pompeii,84,42k,+23%
25,"Drake - Hold On, We're Going Home",84,43k,-22%
26,Luke Bryan - Drink a Beer,33,45k,+7%
27,Aloe Blacc - The Man,9,21k,+14%
28,Lady Gaga - Applause,84,39k,-34%
29,American Authors - Best Day of My Life,27,23k,+33%
30,Lorde - Team,83,32k,+27%
31,Florida Georgia Line - Stay,59,40k,-5%
32,Jason Derulo - Marry Me,74,34k,-18%
33,Pentatonix - Little Drummer Boy,12,52k,+190%
34,Zedd - Stay the Night,84,39k,-21%
35,YG - My Nigga,74,35k,-14%
36,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",10,26k,+56%
37,Imagine Dragons - Radioactive,84,30k,-30%
38,Luke Bryan - That's My Kind of Night,84,29k,-36%
39,Ylvis - The Fox,83,29k,-39%
40,JAY Z - Holy Grail,84,27k,-27%
41,Kristen Bell & Idina Menzel - For the First Time i...,10,24k,+28%
42,David Nail - Whatever She's Got,77,30k,-0%
43,Robin Thicke - Blurred Lines,84,23k,-17%
44,Kelly Clarkson - Underneath the Tree,5,18k,+183%
45,Eminem - Rap God,55,27k,-15%
46,John Legend - All of Me,63,29k,+29%
47,AWOLNATION - Sail,84,24k,-13%
48,Florida Georgia Line - Cruise,83,23k,-33%
49,Selena Gomez - Slow Down,84,23k,-26%
50,Childish Gambino - I. Crawl,6,48k,
51,Sevyn Streeter - It Won't Stop,50,26k,+30%
52,Martin Garrix - Animals,70,23k,-8%
53,Cole Swindell - Chillin' It,80,24k,+4%
54,John Newman - Love Me Again,24,21k,+6%
55,Cassadee Pope - Wasting All These Tears,84,23k,-12%
56,Eminem - Berzerk,84,21k,-35%
57,John Mayer - Who You Love,6,38k,+783%
58,Britney Spears - Work Bitch,84,25k,+13%
59,Keith Urban & Miranda Lambert - We Were Us,84,22k,-25%
60,Jason Aldean - When She Says Baby,13,21k,+27%
61,Zendaya - Replay,78,19k,-0%
62,Kid Ink - Show Me,35,20k,+8%
63,Drake - All Me,76,20k,-9%
64,Avicii - Hey Brother,15,22k,+60%
65,Sage the Gemini - Gas Pedal,83,17k,-13%
66,Chris Brown - Love More,81,17k,-18%
67,Eli Young Band - Drunk Last Night,84,19k,-7%
