,name,Top 100,end,change
0,Pharrell Williams - Happy,69,519k,+24%
1,John Legend - All of Me,152,210k,+7%
2,Jason Derulo - Talk Dirty,70,196k,-10%
3,Katy Perry - Dark Horse,174,183k,-14%
4,Idina Menzel - Let It Go,103,194k,+59%
5,Bastille - Pompeii,175,113k,-10%
6,Aloe Blacc - The Man,89,109k,-12%
7,The Chainsmokers - #Selfie,19,83k,+67%
8,Lorde - Team,174,94k,-10%
9,Beyoncé - Drunk in Love,80,90k,-10%
10,American Authors - Best Day of My Life,117,84k,+30%
11,Pitbull - Timber,153,76k,-18%
12,A Great Big World - Say Something,125,84k,-23%
13,DJ Snake & Lil Jon - Turn Down For What,80,73k,-0%
14,Avicii - Hey Brother,106,68k,-0%
15,Coldplay - Magic,7,114k,
16,OneRepublic - Counting Stars,175,66k,-11%
17,Brantley Gilbert - Bottoms Up,83,67k,+1%
18,Florida Georgia Line - This Is How We Roll,90,59k,+22%
19,Phillip Phillips - Raging Fire,7,64k,
20,Kid Ink - Show Me,126,59k,-6%
21,Passenger - Let Her Go,175,61k,-26%
22,Martin Garrix - Animals,161,48k,+16%
23,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",101,51k,+14%
24,One Direction - Story Of My Life,134,46k,-11%
25,Eminem - The Monster,132,43k,-12%
26,Christina Perri - Human,62,51k,+2%
27,Keith Urban - Cop Car,43,44k,+0%
28,Lorde - Royals,175,44k,-2%
29,Imagine Dragons - Radioactive,175,40k,-14%
30,Imagine Dragons - Demons,175,37k,-15%
31,Demi Lovato - Neon Lights,58,35k,-6%
32,Shakira - Can't Remember To Forget You,54,41k,-21%
33,Eric Church - Give Me Back My Hometown,60,37k,-1%
34,Avicii - Wake Me Up,175,33k,-5%
35,Miley Cyrus - Adore You,99,40k,-23%
36,Ellie Goulding - Burn,161,34k,-15%
37,David Nail - Whatever She's Got,168,36k,+45%
38,Katy Perry - Roar,175,33k,-8%
39,Cole Swindell - Chillin' It,171,32k,-24%
40,Luke Bryan - Drink a Beer,124,33k,-12%
41,Pitbull - Wild Wild Love,13,35k,-17%
42,Jerrod Niemann - Drink to That All Night,70,32k,+1%
43,Thomas Rhett - Get Me Some of That,70,33k,+3%
44,John Newman - Love Me Again,114,31k,-19%
45,MKTO - Classic,30,26k,-2%
46,Foster the People - Best Friend,1,,
47,Chris Brown - Loyal,43,33k,+11%
48,Blake Shelton - Doin' What She Likes,52,31k,-0%
49,Tegan and Sara & The Lonely Island - Everything Is...,31,31k,-30%
50,Bruno Mars - Young Girls,50,27k,-11%
51,Demi Lovato - Let It Go,105,35k,+5%
52,Dierks Bentley - I Hold On,62,30k,-17%
53,Sara Bareilles - Brave,175,31k,-18%
54,Kristen Bell & Idina Menzel - For the First Time i...,89,31k,+39%
55,Cash Cash - Take Me Home,40,26k,+2%
56,Rascal Flatts - Rewind,53,28k,+4%
57,Rick Ross - Sanctified,7,41k,
