,name,Top 100,end,change
0,Adele - Hello,56,175k,+6%
1,Jordan Smith - Mary Did You Know,4,172k,
2,Justin Bieber - Love Yourself,35,102k,+35%
3,Justin Bieber - Sorry,56,113k,+4%
4,twenty one pilots - Stressed Out,115,47k,+61%
5,Thomas Rhett - Die a Happy Man,91,59k,+24%
6,The Weeknd - In the Night,30,64k,+62%
7,Cam - Burning House,169,51k,+141%
8,Cole Swindell - You Should Be Here,4,49k,
9,Drake - Hotline Bling,140,51k,+1%
10,Selena Gomez - Same Old Love,99,53k,-0%
11,Meghan Trainor - Like I'm Gonna Lose You,211,49k,-0%
12,Adele - When We Were Young,28,36k,+72%
13,Missy Elliott - WTF,36,33k,+35%
14,Emily Ann Roberts - Burning House,4,85k,
15,The Chainsmokers - Roses,78,41k,+25%
16,The Weeknd - The Hills,205,40k,+15%
17,Sam Hunt - Break Up In a Small Town,142,36k,+25%
18,Justin Bieber - What Do You Mean,112,42k,+5%
19,Flo Rida - My House,55,40k,+15%
20,Alessia Cara - Here,141,38k,+4%
21,Jordan Smith - Climb Every Mountain,4,71k,
22,One Direction - Perfect,63,32k,+6%
23,Coldplay - Adventure of a Lifetime,42,31k,-18%
24,Shawn Mendes - Stitches,220,37k,-0%
25,Jordan Smith - Somebody To Love,11,55k,-65%
26,Elle King - Ex's & Oh's,199,39k,-12%
27,DNCE - Cake By the Ocean,70,33k,+95%
28,Fetty Wap - 679,172,36k,+9%
29,Daya - Hide Away,112,31k,+11%
30,Mariah Carey - All I Want For Christmas Is You,94,32k,+6%
31,The Weeknd - Can't Feel My Face,193,30k,+42%
32,Post Malone - White Iverson,106,29k,+17%
33,Jordan Smith & Adam Levine - God Only Knows,4,52k,
34,Drake & Future - Jumpman,88,30k,+11%
35,Ellie Goulding - On My Mind,91,32k,-9%
36,Andy Grammer - Good To Be Alive,35,25k,+36%
37,Charlie Puth - One Call Away,32,28k,+57%
38,Tori Kelly - Hollow,16,15k,+261%
39,Demi Lovato - Confident,85,27k,+1%
40,Shawn Mendes & Camila Cabello - I Know What You Di...,30,22k,+29%
41,Kehlani - Did I,1,4k,
42,Travis Scott - Antidote,109,25k,+27%
43,"Pentatonix - Mary, Did You Know",59,25k,+5%
44,Taylor Swift - Wildest Dreams,193,26k,+10%
45,Chris Brown - Back To Sleep,17,15k,+83%
46,Selena Gomez - Hands To Myself,18,26k,-7%
47,Emily Ann Roberts & Blake Shelton - Islands In the...,4,47k,
48,Luke Bryan - Home Alone Tonight,32,22k,+13%
49,Jordan Smith - Hallelujah,17,28k,-6%
50,Chris Brown - Anyway,7,15k,
51,Adele - All I Ask,17,17k,+161%
52,"G-Eazy & Bebe Rexha - Me, Myself & I",49,19k,-21%
53,Chris Stapleton - Tennessee Whiskey,44,21k,+8%
54,Rachel Platten - Stand By You,74,21k,-36%
55,Gwen Stefani - Used to Love You,51,20k,-34%
56,One Direction - Drag Me Down,140,15k,+8%
57,Nathaniel Rateliff & The Night Sweats - S.O.B.,92,14k,+43%
58,Chris Brown - Zero,19,11k,+30%
59,Adele - Million Years Ago,16,14k,+126%
60,Fetty Wap - Again,133,15k,+19%
61,Bryson Tiller - Don't,26,14k,+20%
62,Ariana Grande - Focus,50,17k,-14%
63,Nelly - The Fix,117,15k,+2%
64,Fetty Wap - Trap Queen,330,16k,+29%
65,Adele - Send My Love,28,14k,+1%
66,J. Cole - No Role Modelz,66,13k,+14%
67,Chris Brown - Wrist,1,7k,-7%
68,Chris Brown - Liquor,15,9k,+50%
69,Silento - Watch Me,249,15k,+7%
70,Adele - Water Under the Bridge,28,14k,-10%
71,Chris Young - I'm Comin' Over,220,14k,-1%
72,Rachel Platten - Fight Song,261,16k,-46%
73,Brothers Osborne - Stay a Little Longer,115,13k,+19%
74,Dawin - Dessert,14,13k,+11%
75,Chris Brown - Fine By Me,8,6k,+31%
76,Jason Derulo - Get Ugly,2,9k,
77,Tory Lanez - Say It,31,13k,+16%
78,Fall Out Boy - Irresistible,46,13k,+15%
79,Zac Brown Band - Beautiful Drug,44,12k,+6%
80,Selena Gomez - Good For You,179,14k,+6%
81,Chris Stapleton - Nobody To Blame,14,12k,+17%
82,Barrett Baber - Die a Happy Man,4,30k,
83,Drake & Future - Big Rings,32,12k,-0%
84,Sam Hunt - House Party,205,11k,-11%
85,Little Big Town - Girl Crush,277,8k,-7%
86,The Weeknd - Earned It,275,11k,+33%
87,Macklemore & Ryan Lewis - Downtown,113,14k,-4%
88,Eric Church - Mr. Misunderstood,26,11k,+15%
89,Yo Gotti - Down in the DM,6,11k,+34%
90,Ed Sheeran - Thinking Out Loud,437,11k,+22%
91,Jordan Smith - Great Is Thy Faithfulness,19,14k,+32%
92,Major Lazer - Lean On,241,12k,+10%
93,Jana Kramer - I Got the Boy,56,11k,+19%
94,James Bay - Let It Go,40,10k,+9%
95,Jeffery Austin - Stay,4,28k,
96,Rudimental - Lay It All On Me,81,11k,-28%
97,Halsey - New Americana,23,10k,+15%
98,iLoveMemphis fka iHeartMemphis - Hit the Quan,58,13k,+4%
99,X Ambassadors - Renegades,255,12k,+4%
100,Adele - Rolling in the Deep,14,10k,+92%
101,Adele - Someone Like You,17,10k,+87%
102,DeJ Loaf - Back Up,52,11k,+2%
103,R. City - Locked Away,152,12k,-16%
104,Mark Ronson - Uptown Funk,385,12k,+17%
105,Blake Shelton - Gonna,38,13k,+5%
106,Keith Urban - Break On Me.,9,10k,+11%
107,Luke Bryan - Strip It Down,151,11k,-5%
108,Akon - Want Some,5,13k,
109,Kevin Gates - Really Really,,9k,+43%
110,Trans-Siberian Orchestra - Christmas / Sarajevo 12...,9,10k,+8%
111,Calvin Harris & Disciples - How Deep Is Your Love,140,12k,+30%
112,Drake - Right Hand,79,9k,+10%
113,Florida Georgia Line - Confession,6,10k,+29%
114,Jeffery Austin & Gwen Stefani - Leather and Lace,3,18k,
115,Justin Timberlake - Drink You Away,37,10k,+6%
116,Trans-Siberian Orchestra - Christmas Canon,1,9k,+8%
117,Sam Hunt - Take Your Time,320,8k,+17%
118,Disturbed - The Sound of Silence,5,10k,+64%
119,Adele - Set Fire to the Rain,5,8k,+121%
120,Justin Bieber - I'll Show You,36,9k,+2%
121,Jordan Smith - Halo,16,10k,+35%
122,José Feliciano - Feliz Na...,,7k,+43%
123,Jordan Smith - Chandelier,14,10k,+41%
124,Bryson Tiller - Exchange,,8k,+43%
125,Locash - I Love This Life,11,9k,+11%
126,WALK THE MOON - Shut Up and Dance,359,10k,+8%
127,Wiz Khalifa - See You Again,245,10k,+16%
128,Brenda Lee - Rockin' Around the Christmas Tree,15,9k,-39%
129,Fetty Wap - My Way,124,9k,+26%
130,Old Dominion - Break up with Him,165,9k,+22%
131,Charlie Puth - Marvin Gaye,183,10k,+4%
132,Thomas Rhett - Crash and Burn,193,8k,+46%
133,Lil Dicky - $ave Dat Money,8,8k,+43%
134,Bobby Helms - Jingle Bell Rock,1,7k,+14%
135,Adele - Skyfall,2,7k,+135%
136,Ed Sheeran - Photograph,200,8k,+6%
137,Ariana Grande - Santa Tell Me,33,8k,+19%
138,Carrie Underwood - Heartbeat,15,8k,+11%
139,Pusha T - M.F.T.R.,1,5k,
140,Faith Hill - Where Are You Christmas,2,9k,+5%
141,Carrie Underwood - Smoke Break,102,8k,-1%
142,Drake - Back To Back,101,9k,+28%
143,The 1975 - UGH,4,14k,
144,Brett Eldredge - Drunk On Your Love,,7k,+79%
145,Bruce Springsteen - Santa Claus Is Comin' to Town,,8k,+22%
146,IAmDLOW - Bet You Can't Do It Like Me,1,8k,-1%
147,"Peter Hollens - Mary, Did You Know",,4k,
148,X Ambassadors - Unsteady,,7k,+68%
149,Granger Smith - Backroad Song,8,8k,+15%
150,Taylor Swift - Bad Blood,276,8k,+16%
151,Emily Ann Roberts - Blue Christmas,3,18k,
152,Future - March Madness,,8k,+162%
153,John Williams & London Symphony Orchestra - The Im...,,2k,+170%
154,Adele - Remedy,15,7k,-2%
155,Justin Bieber - Purpose,18,7k,+2%
156,Sia - Alive,41,9k,-51%
157,Ty Dolla $ign - Blasé,37,7k,+33%
158,Future - Where Ya At,112,7k,-40%
159,Gnash - I Hate U I Love U,,7k,+65%
160,"Pusha T - Crutches, Crosses, Caskets",,4k,
161,Taylor Swift - Shake It Off,414,7k,+20%
162,Rich Homie Quan - Flex,188,7k,+59%
163,Pentatonix - Little Drummer Boy,33,7k,-2%
164,Kevin Gates - 2 Phones,,6k,+48%
165,"Andy Grammer - Honey, I'm Good.",275,6k,+2%
166,G-Eazy - I Mean It,4,5k,+14%
167,Jordan Smith - Set Fire To the Rain,9,8k,+64%
168,Wes Walker & Dyl - Jordan Belfort,26,7k,+6%
169,Chris Janson - Buy Me a Boat,191,7k,+51%
170,Andra Day - Rise Up,4,7k,+45%
171,Rae Sremmurd - Come Get Her,45,7k,-8%
172,Jeffery Austin - O Holy Night,3,13k,
173,Barrett Baber & Blake Shelton - Rhinestone Cowboy,3,15k,
174,Jason Derulo - Want to Want Me,221,6k,+21%
175,2 Chainz - Watch Out,,6k,+74%
176,Stevie Wonder & Andra Day - Someday at Christmas,11,8k,-20%
177,Skrillex & Diplo - Where ...,242,7k,+8%
178,Dan + Shay - Nothin' Like You,5,7k,-0%
179,Maroon 5 - Sugar,289,7k,+57%
180,Lukas Graham - 7 Years,,7k,+181%
181,Randy Houser - We Went,3,6k,-3%
182,Haley Reinhart - Can't Help Falling in Love,10,7k,+17%
183,Omi - Cheerleader,211,7k,+13%
184,Wham! - Last Christmas,,6k,+22%
185,John Williams - Star Wars: Main Title,,1k,
186,twenty one pilots - Tear In My Heart,30,5k,+42%
187,Pusha T - Untouchable,,3k,+164%
188,Lee Brice - That Don't Sound Like You,3,6k,+13%
189,American Authors - Pride,,7k,
190,Coleman Hell - 2 Heads,,6k,+2%
191,Selena Gomez - Me & My Girls,5,9k,+2%
192,Ellie Goulding - Love Me Like You Do,217,8k,+9%
193,Chris Tomlin - Noel,,6k,-18%
194,PSY - DADDY,,6k,+50%
195,Pentatonix - That's Christmas To Me,,6k,-5%
196,Hailee Steinfeld - Love Myself,97,6k,+33%
197,Justin Bieber - The Feeling,16,6k,-7%
198,Idina Menzel - Baby It's Cold Outside,19,5k,+43%
199,Barrett Baber - Silent Night,3,13k,
200,Jeffery Austin - Believe,7,10k,-73%
201,Emily Ann Roberts - 9 To 5,6,8k,-73%
202,Adele - Make You Feel My Love,9,5k,-1%
203,Adele - Love in the Dark,12,5k,+0%
204,Brantley Gilbert - Stone Cold Sober,3,5k,+68%
205,Drake - Energy,97,6k,+38%
206,Emily Ann Roberts - She's Got You,8,6k,-30%
207,Fetty Wap - RGF Island,47,5k,+6%
208,Adele - I Miss You,8,4k,+4%
209,Jordan Smith - Who You Are,5,5k,+17%
210,Chris Tomlin - Good Good Father,6,5k,-8%
211,Cold War Kids - First,33,5k,+9%
212,Taylor Swift - Blank Space,282,6k,+42%
213,Fall Out Boy - Uma Thurman,256,6k,-4%
214,Kelsea Ballerini - Dibs,,5k,+2%
215,Adele - Rumour Has It,,4k,+123%
216,Pentatonix - Can't Sleep Love,25,5k,-3%
217,Meghan Trainor - Better When I'm Dancin',33,6k,+0%
218,Troye Sivan - YOUTH,1,6k,+20%
219,Rascal Flatts - I Like the Sound of That,,5k,+34%
220,Jess Glynne - Hold My Hand,97,5k,-0%
221,Panic! At the Disco - Victorious,23,5k,-1%
222,David Archuleta & Nathan Pacheco - The Prayer,4,8k,
223,Nick Jonas - Levels,89,5k,+44%
224,Michael Bublé - It's Begi...,,5k,-10%
225,Hermitude - The Buzz,,5k,-8%
226,David Guetta - Without You,,1k,
227,Jeremih - Oui,,4k,+4%
228,Sugarland - Stay,,4k,+394%
229,Dierks Bentley - Riser,9,5k,-6%
230,Luke Bryan - Kick the Dust Up,158,5k,-7%
231,Jon Pardi - Head Over Boots,,4k,+6%
232,The Weeknd - Often,107,4k,+26%
233,Jason Aldean - Gonna Know We Were Here,22,4k,+14%
234,DJ Snake - Middle,8,4k,-15%
235,Sam Smith - Writing's On the Wall,37,4k,-18%
236,Robin Schulz - Sugar,,4k,+27%
237,Barrett Baber - I'd Just Love To Lay You Down,7,5k,-41%
238,G-Eazy - Random,8,4k,-41%
239,Mike Posner - I Took a Pill In Ibiza,,1k,
240,Eminem - Lose Yourself,,4k,+29%
241,The 1975 - Love Me,8,5k,+297%
242,Taylor Swift - Style,298,4k,+44%
243,Panic! At the Disco - Emperor's New Clothes,14,4k,-5%
244,Emily Ann Roberts - Why Not Me,6,5k,+34%
245,"John Lennon, Yoko Ono, The Harlem Community Choir ...",,5k,+12%
246,Emily Ann Roberts - I Hope You Dance,1,4k,
247,One Direction - History,10,2k,+27%
248,Justin Bieber - Mistletoe,,4k,+16%
249,Hozier - Take Me to Church,337,4k,+35%
250,Fifth Harmony - Worth It,247,5k,+1%
251,Jordan Feliz - The River,,4k,+4%
252,Migos - Pipe It Up,,4k,+33%
253,Diplo & Sleepy Tom - Be Right There,,4k,+23%
254,Burl Ives - A Holly Jolly Christmas,,4k,+32%
255,Ruth B. - Lost Boy,1,4k,+0%
256,Taylor Swift - Last Christmas,,4k,+13%
257,The Weeknd - Acquainted,11,3k,+23%
258,Chris Stapleton - Traveller,11,4k,+11%
259,Colonel Loud - California,,4k,+10%
260,Eric Church - Like a Wrecking Ball,223,4k,+15%
261,Pentatonix - Joy to the World,,4k,-8%
262,Rihanna - Bitch Better Have My Money,165,4k,+7%
263,Hozier - Someone New,32,4k,+0%
264,Emily Ann Roberts - Cowboy Take Me Away,1,4k,+367%
265,Adele - Sweetest Devotion,8,3k,-0%
266,Wiz Khalifa - King of Everything,,3k,+6%
267,Young Thug - Best Friend,,4k,-8%
268,Stevie Nicks & Don Henley - Leather and Lace,,3k,
269,Fall Out Boy - Centuries,330,4k,+22%
270,Bryson Tiller - Sorry Not Sorry,,4k,+15%
271,R. City - Make Up,,3k,+35%
272,Pentatonix - The First Noel,,3k,-1%
273,Gayle Peevey - I Want a Hippopotamus for Christmas,,3k,+19%
274,Frank Sinatra - Have Yourself a Merry Little Chris...,,4k,+23%
275,Jeffery Austin - Jealous,6,5k,-31%
276,The Struts - Could Have Been Me,,2k,+60%
277,Andy Williams - It's the Most Wonderful Time of th...,,3k,
278,Brett Eldredge - Lose My Mind,141,3k,+49%
279,Kane Brown - Used to Love You Sober,16,3k,+0%
280,Bing Crosby - White Christmas,,4k,+21%
281,Halsey - Gasoline,,3k,+9%
282,"Keith Urban - John Cougar, John Deere, John 3:16",146,3k,+7%
283,twenty one pilots - Ride,6,3k,+32%
284,Rick Ross - Sorry,,4k,-19%
285,twenty one pilots - Car Radio,4,3k,+26%
286,Tinashe - Player,8,3k,+33%
287,"Nat ""King"" Cole - The Christmas Song",,3k,+1%
288,Old Dominion - Snapback,,3k,+22%
289,One Direction - No Control,3,,
290,Sia - Chandelier,330,3k,+6%
291,Zara Larsson - Lush Life,,3k,+8%
292,Run-DMC - Christmas In Hollis,,4k,+99%
293,Sam Hunt - Leave the Night On,205,3k,+27%
294,Mariah Carey - Christmas,,4k,+12%
295,Pentatonix - White Winter Hymnal,,3k,+43%
296,Kelly Clarkson - Underneath the Tree,21,3k,+16%
297,Coldplay - A Sky Full of Stars,202,2k,-6%
298,Jidenna - Classic Man,139,3k,+86%
299,Fetty Wap - Jugg,10,3k,+25%
300,Justin Bieber - Mark My Words,7,3k,+7%
301,Tori Kelly - Should've Been Us,73,2k,+55%
302,Cole Swindell - Let Me See Ya Girl,3,3k,+27%
303,Chase Holfelder - All I Want for Christmas Is You,2,7k,
304,John Legend - All of Me,472,3k,+12%
305,BØRNS - Electric Love,4,3k,+10%
306,Future - F*ck up Some Commas,25,3k,+23%
307,Paul McCartney - Wonderful Christmastime,,3k,+137%
308,Big Sean - Play No Games,3,3k,+11%
309,Imagine Dragons - Roots,20,3k,+14%
310,Disclosure - Magnets,12,3k,+8%
311,Sara Bareilles - She Used To Be Mine,11,4k,+35%
312,Shinedown - State of My Head,,3k,+44%
313,Dylan Scott - Crazy Over Me,8,3k,+1%
314,Queen - Bohemian Rhapsody,,3k,+67%
315,Kygo - Stay,8,4k,-77%
316,Empire Cast - Powerful,13,4k,-60%
317,DJ Snake & AlunaGeorge - You Know You Like It,168,3k,+41%
318,Amy Vachal - To Make You Feel My Love,5,5k,-83%
319,Tyler Farr - Better in Boots,1,2k,+14%
320,Chris Carmack - Being Alone,,,
321,Journey - Don't Stop Believin',,3k,+10%
322,Zac Brown Band - Homegrown,187,3k,+71%
323,Christina Perri - A Thousand Years,11,3k,+7%
324,The Drifters - White Christmas,,3k,-3%
325,Vance Joy - Fire and the Flood,1,3k,+16%
326,"*NSYNC - Merry Christmas, Happy Holidays",,3k,+13%
327,Meghan Trainor - Dear Future Husband,297,3k,+12%
328,Tim McGraw - Top of the World,9,3k,+7%
329,Lil Durk - My Beyoncé,,3k,-7%
330,Emily Ann Roberts - In the Garden,6,3k,+159%
331,Coldplay - Hymn for the Weekend,4,3k,-60%
332,J Balvin - Ginza,2,3k,+9%
333,Pentatonix - Silent Night,,3k,-4%
334,Elvis Presley - Blue Christmas,,3k,+6%
335,Mark Schultz - Different Kind of Christmas,2,4k,-33%
336,Pentatonix - Carol of the Bells,,3k,+14%
337,Sam Smith - Stay With Me,382,3k,+22%
338,AC/DC - Thunderstruck,,3k,+65%
339,Disturbed - The Light,,3k,+35%
340,One Direction - Story Of My Life,219,2k,+38%
341,Drake - 0 To 100 / The Catch Up,176,3k,+16%
342,Meek Mill - All Eyes On You,118,3k,+6%
343,Nicky Jam & Enrique Igles...,1,3k,+17%
344,Pharrell Williams - Happy,432,3k,+16%
345,August Alsina - Been Around the World,,4k,+39%
346,Eartha Kitt - Santa Baby,,3k,+9%
347,Florida Georgia Line - Anything Goes,153,3k,+5%
348,Meghan Trainor - All About That Bass,349,3k,-1%
349,K CAMP - 1Hunnid,,3k,+16%
350,J. Cole - Wet Dreamz,11,3k,+22%
351,Demi Lovato - Cool for the Summer,125,3k,+9%
352,Justin Bieber - No Pressure,7,3k,+0%
353,Madi Davis - Big Girls Don't Cry,4,5k,-85%
354,Panic! At the Disco - Hallelujah,15,3k,+10%
355,Cage the Elephant - Mess Around,,2k,+33%
356,Vance Joy - Riptide,400,3k,+25%
357,Lindsey Stirling - Hallelujah,,2k,+194%
358,Casting Crowns - Just Be Held,,3k,+1%
359,Rae Sremmurd - This Could Be Us,78,3k,+17%
360,Stone Sour - Gimme Shelter,,2k,
361,Idina Menzel - Let It Go,372,3k,+21%
362,Parmalee - Already Callin' You Mine,,3k,+18%
363,Josh Groban - Believe,,3k,+2%
364,Kendrick Lamar - Alright,3,3k,+31%
365,Coldplay - Everglow,12,3k,-70%
366,Adele - River Lea,6,2k,+1%
367,Dolly Parton - Hard Candy Christmas,,3k,+51%
368,Who Is Fancy - Boys Like You,12,2k,-38%
369,Shinedown - Cut the Cord,20,3k,+22%
370,Big Sean - Blessings,120,2k,+46%
371,Adele - Chasing Pavements,,2k,+62%
372,August Alsina - Why I Do It,,3k,
373,Panic! At the Disco - LA Devotee,7,3k,-19%
374,Kelsea Ballerini - Love Me Like You Mean It,114,2k,+74%
375,Sia - Elastic Heart,240,3k,-0%
376,Killswitch Engage - Strength of the Mind,,4k,
377,Justin Bieber - Company,3,2k,+7%
378,Coldplay - Viva la Vida,,2k,-20%
379,The Weeknd - Wicked Games,,2k,+8%
380,Curren$y - Bottom of the Bottle,,3k,-45%
381,Justin Bieber - Life Is Worth Living,1,2k,+8%
382,Meghan Trainor - Lips Are Movin,245,3k,+20%
383,G-Eazy - You Got Me,4,3k,-29%
384,Nicki Minaj - Only,173,3k,+28%
385,Eagles - Please Come Home for Christmas,,3k,+20%
386,Alex & Sierra - Little Do You Know,2,2k,+30%
387,"Kenny Rogers & Wynonna Judd - Mary, Did You Know",,2k,+71%
388,Sam Smith - Have Yourself a Merry Little Christmas,11,2k,+17%
389,Flo Rida - GDFR,270,3k,+10%
390,Trey Songz - Slow Motion,161,2k,+8%
391,Mýa - Team You,,3k,
392,Five Finger Death Punch - Wash It All Away,,2k,+31%
393,Nicki Minaj - Truffle Butter,136,2k,+77%
394,Brantley Gilbert - One Hell of an Amen,95,2k,+62%
395,Sam Hunt - Make You Miss Me,11,2k,+30%
396,G-Eazy - Some Kind of Drug,,3k,-33%
397,Stevie Wonder - Someday At Christmas,,2k,-15%
398,Little Mix - Black Magic,69,2k,+13%
399,Future - Thought It Was a Drought,,2k,+13%
400,Europe - The Final Countdown,,2k,+15%
401,Straight No Chaser - The 12 Days of Christmas,,3k,+11%
402,Coldplay - Paradise,,2k,-6%
403,Black Coast - Trndsttr,,2k,+17%
404,Dolly Parton & Kenny Rogers - Islands In the Strea...,,1k,
405,DJ Snake & Lil Jon - Turn Down For What,407,3k,+23%
406,K CAMP - Comfortable,48,2k,-5%
407,Pentatonix - Have Yourself a Merry Little Christma...,,2k,-6%
408,Meek Mill - R.I.C.O.,38,2k,+28%
409,Trans-Siberian Orchestra - Wizards In Winter,,2k,+13%
410,Drake - Know Yourself,81,2k,+65%
411,Galantis - Runaway,2,2k,+50%
412,One Direction - What Makes You Beautiful,,1k,+47%
413,Big Sean - I Don't Fuck With You,203,2k,+18%
414,Drake - Legend,50,2k,+37%
415,Fall Out Boy - My Songs Know What You Did In the D...,146,2k,+18%
416,Drake & Future - Diamonds Dancing,9,2k,+17%
417,Audien - Something Better,8,3k,-18%
418,Justin Bieber - No Sense,5,2k,-5%
419,Queen - Somebody to Love,,3k,+17%
420,Pentatonix - Winter Wonderland / Don't Worry Be Ha...,,3k,+13%
421,Eminem - Rap God,132,2k,+35%
422,AWOLNATION - Sail,210,2k,+10%
423,Tove Lo - Talking Body,203,2k,+20%
424,"Randy Travis - Forever and Ever, Amen",,,
425,Céline Dion - O Holy Nigh...,,2k,+50%
426,David Guetta - Bang My Head,7,2k,-11%
427,David Guetta - Hey Mama,180,2k,+13%
428,Jessie J - Flashlight,59,2k,+28%
429,Kelly Clarkson - Silent Night,,2k,+21%
430,JR Castro - Get Home,,2k,+19%
