,name,Top 100,end,change
0,One Direction - Home,1,38k,
1,Drake - Hotline Bling,84,153k,+27%
2,One Direction - Perfect,7,131k,
3,Kane Brown - Used to Love You Sober,2,43k,
4,The Weeknd - The Hills,149,108k,-38%
5,Thomas Rhett - Die a Happy Man,35,63k,+24%
6,Panic! At the Disco - Emperor's New Clothes,1,15k,
7,Taylor Swift - Wildest Dreams,137,88k,-3%
8,Justin Bieber - What Do You Mean,56,71k,-3%
9,Shawn Mendes - Stitches,164,79k,-8%
10,Macklemore & Ryan Lewis - Downtown,57,71k,+1%
11,Elle King - Ex's & Oh's,143,67k,-1%
12,Meghan Trainor - Like I'm Gonna Lose You,155,63k,+8%
13,Demi Lovato - Confident,29,52k,+138%
14,Selena Gomez - Same Old Love,43,64k,-6%
15,Gwen Stefani - Used to Love You,3,34k,
16,Fetty Wap - 679,116,54k,-4%
17,One Direction - Drag Me Down,84,41k,+12%
18,Ellie Goulding - On My Mind,36,49k,-4%
19,Alessia Cara - Here,85,40k,-2%
20,R. City - Locked Away,99,47k,-25%
21,The Weeknd - Can't Feel My Face,137,40k,-21%
22,Nick Jonas - Levels,63,37k,+8%
23,Drake & Future - Jumpman,32,37k,-0%
24,Sam Hunt - Break Up In a Small Town,86,31k,+18%
25,Luke Bryan - Strip It Down,98,35k,-7%
26,X Ambassadors - Renegades,201,36k,-0%
27,Cam - Burning House,113,31k,-2%
28,Major Lazer - Lean On,191,37k,+49%
29,Panic! At the Disco - Victorious,13,10k,+18%
30,Silento - Watch Me,194,35k,-19%
31,Rachel Platten - Fight Song,205,29k,-0%
32,Tori Kelly - Hollow,1,4k,
33,Selena Gomez - Good For You,123,30k,-34%
34,iLoveMemphis fka iHeartMemphis - Hit the Quan,8,30k,+241%
35,Calvin Harris & Disciples - How Deep Is Your Love,98,24k,-5%
36,Hailee Steinfeld - Love Myself,74,27k,-20%
37,Drake - Right Hand,49,23k,+1%
38,Carrie Underwood - Smoke Break,63,21k,+8%
39,Omi - Cheerleader,185,27k,-6%
40,Post Malone - White Iverson,50,22k,-0%
41,Andi & Alex & Chance Peña...,4,21k,
42,Ed Sheeran - Photograph,164,25k,-20%
43,Panic! At the Disco - Hallelujah,13,6k,+56%
44,Fall Out Boy - Irresistible,26,25k,
45,Fetty Wap - Trap Queen,274,21k,-12%
46,Old Dominion - Break up with Him,133,19k,-8%
47,Demi Lovato - Cool for the Summer,114,22k,+23%
48,Chris Young - I'm Comin' Over,164,18k,+5%
49,Travis Scott - Antidote,53,21k,+4%
50,Nelly - The Fix,61,20k,-26%
51,Meghan Trainor - Better When I'm Dancin',7,17k,
52,Carrie Underwood - What I Never Knew I Always Want...,4,11k,
53,Rudimental - Lay It All On Me,28,15k,+20%
54,Fetty Wap - Again,77,18k,-7%
55,Drake - Back To Back,84,17k,-0%
56,Daya - Hide Away,56,18k,-6%
57,Charlie Puth - Marvin Gaye,145,21k,-28%
58,Taylor Swift - Bad Blood,247,18k,-7%
59,Miguel - Simple Things,11,17k,
60,DJ Snake - Middle,7,15k,
61,Fetty Wap - My Way,98,17k,-18%
62,DNCE - Cake By the Ocean,15,14k,+23%
63,Carrie Underwood - Renegade Runaway,7,16k,
64,Pentatonix - Can't Sleep Love,22,17k,+56%
65,The Chainsmokers - Roses,23,14k,+17%
66,Brothers Osborne - Stay a Little Longer,69,14k,+8%
67,One Direction - Infinity,29,22k,+75%
68,Nathaniel Rateliff & The Night Sweats - S.O.B.,46,13k,-4%
69,Jess Glynne - Hold My Hand,74,16k,-8%
70,WALK THE MOON - Shut Up and Dance,317,15k,-13%
71,Ed Sheeran - Thinking Out Loud,389,14k,-15%
72,Fall Out Boy - Uma Thurman,233,15k,-16%
73,Chris Janson - Buy Me a Boat,174,14k,-19%
74,Demi Lovato - Stone Cold,9,14k,+29%
75,twenty one pilots - Stressed Out,59,12k,+3%
76,Jana Kramer - I Got the Boy,17,12k,-32%
77,Rich Homie Quan - Flex,177,13k,-12%
78,Florida Georgia Line - Anything Goes,138,12k,-6%
79,Martina McBride - I'm Gonna Love You Through It,3,8k,+154%
80,Hozier - Someone New,23,12k,+8%
81,Skrillex & Diplo - Where ...,223,13k,-13%
82,Major Lazer - Powerful,29,11k,-8%
83,Carrie Underwood - Heartbeat,13,13k,-43%
84,J. Cole - No Role Modelz,18,11k,+1%
85,Rae Sremmurd - Come Get Her,14,12k,+2%
86,Rachel Platten - Stand By You,22,11k,-1%
87,Mark Ronson - Uptown Funk,347,13k,-9%
88,Blake Shelton - Gonna,12,10k,+32%
89,"G-Eazy - Me, Myself & I",8,13k,+420%
90,Sam Hunt - House Party,156,13k,-14%
91,Thomas Rhett - Crash and Burn,182,11k,-20%
92,Fetty Wap - RGF Island,37,12k,-20%
93,Halsey - New Americana,20,9k,-3%
94,"Keith Urban - John Cougar, John Deere, John 3:16",136,12k,-27%
95,Wiz Khalifa - See You Again,227,12k,-12%
96,Future - Where Ya At,70,11k,-11%
97,Huey Lewis & The News - The Power of Love,1,3k,
98,Chase Rice - Gonna Wanna Tonight,9,10k,+13%
99,DeJ Loaf - Back Up,8,10k,+22%
100,Fifth Harmony - Worth It,244,12k,-13%
101,Maroon 5 - Sugar,281,11k,-6%
102,"Andy Grammer - Honey, I'm Good.",273,11k,-12%
103,Meek Mill - All Eyes On You,118,10k,-7%
104,Andy Grammer - Good To Be Alive,6,9k,-6%
105,Brett Eldredge - Lose My Mind,141,10k,-20%
106,Luke Bryan - Kick the Dust Up,153,10k,-9%
107,Jeremih - Planes,143,10k,-5%
108,Randy Houser - We Went,1,9k,+8%
109,Chris Tomlin - Good Good Father,,9k,+9%
110,Dan + Shay - Nothin' Like You,5,9k,-0%
111,Ty Dolla $ign - Blasé,17,10k,-10%
112,Dylan Scott - Crazy Over Me,8,8k,+123%
113,Wes Walker & Dyl - Jordan Belfort,21,10k,-7%
114,Flo Rida - My House,2,9k,+0%
115,Taylor Swift - Shake It Off,411,10k,-5%
116,Jason Derulo - Want to Want Me,221,10k,-11%
117,Drake - Energy,97,9k,+1%
118,Lil Wayne & Charlie Puth - Nothing But Trouble,23,9k,-7%
119,Omi - Hula Hoop,3,10k,+32%
120,The Weeknd - Earned It,272,9k,-7%
121,5 Seconds of Summer - Hey Everybody,3,8k,-17%
122,Eric Church - Like a Wrecking Ball,218,9k,-5%
123,Troye Sivan - Talk Me Down,4,10k,+97%
124,Kelsea Ballerini - Dibs,,8k,-6%
125,Cold War Kids - First,33,9k,-2%
126,Wiz Khalifa - King of Everything,,7k,
127,The Game & Skrillex - El Chapo,13,11k,-5%
128,Locash - I Love This Life,,8k,+6%
129,Audien - Something Better,8,9k,-30%
130,Sam Hunt - Take Your Time,309,9k,-4%
131,James Bay - Let It Go,14,8k,-3%
132,Kenny Chesney - Save It for a Rainy Day,83,9k,-17%
133,Nicky Jam & Enrique Iglesias - Forgiveness,1,8k,-2%
134,Tory Lanez - Say It,,7k,+3%
135,Cole Swindell - Let Me See Ya Girl,3,8k,-1%
