,name,Top 100,end,change
0,Pharrell Williams - Happy,90,318k,-14%
1,John Legend - All of Me,173,227k,+0%
2,Idina Menzel - Let It Go,124,168k,+4%
3,Jason Derulo - Talk Dirty,91,160k,-4%
4,Katy Perry - Dark Horse,195,137k,-8%
5,Aloe Blacc - The Man,110,123k,-1%
6,Sam Smith - Stay With Me,3,25k,
7,DJ Snake & Lil Jon - Turn Down For What,101,93k,+7%
8,Bastille - Pompeii,196,89k,-5%
9,The Chainsmokers - #Selfie,40,89k,-10%
10,Florida Georgia Line - This Is How We Roll,111,80k,-2%
11,American Authors - Best Day of My Life,138,66k,+1%
12,Naughty Boy - La La La,31,68k,+48%
13,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",122,67k,+22%
14,Avicii - Hey Brother,127,68k,-2%
15,Luke Bryan - Play It Again,26,63k,+29%
16,Justin Timberlake - Not a Bad Thing,34,66k,+4%
17,Beyoncé - Drunk in Love,101,63k,-13%
18,Lorde - Team,195,61k,-11%
19,Brantley Gilbert - Bottoms Up,104,62k,-3%
20,Pitbull - Timber,174,54k,-9%
21,Martin Garrix - Animals,182,54k,-3%
22,Kristen Bell & Idina Menzel - For the First Time i...,108,54k,+27%
23,Christina Perri - Human,83,49k,+17%
24,OneRepublic - Counting Stars,196,52k,-12%
25,Kid Ink - Show Me,147,50k,+1%
26,Austin Mahone - Mmm Yeah,45,38k,+8%
27,Chris Brown - Loyal,64,54k,+53%
28,Paramore - Ain't It Fun,34,47k,+13%
29,Shakira - Can't Remember To Forget You,75,48k,+50%
30,Passenger - Let Her Go,196,43k,-5%
31,A Great Big World - Say Something,146,48k,-10%
32,Keith Urban - Cop Car,64,43k,-2%
33,One Direction - Story Of My Life,155,40k,-13%
34,MKTO - Classic,51,37k,+6%
35,Shakira - Empire,11,47k,
36,Kristen Bell & Santino Fontana - Love Is an Open D...,41,39k,+17%
37,Neon Trees - Sleeping With a Friend,23,37k,+84%
38,Jerrod Niemann - Drink to That All Night,91,39k,+10%
39,Ellie Goulding - Beating Heart,13,40k,+39%
40,Trey Songz - Na Na,53,35k,+10%
41,Demi Lovato - Let It Go,126,34k,-0%
42,Blake Shelton - Doin' What She Likes,73,33k,+4%
43,Eminem - The Monster,153,31k,-7%
44,Eric Church - Give Me Back My Hometown,81,32k,-4%
45,Beyoncé - Partition,54,30k,-1%
46,Demi Lovato - Neon Lights,79,29k,-12%
47,Dan + Shay - 19 You + Me,88,31k,+5%
48,Avicii - Wake Me Up,196,30k,-7%
49,Jake Owen - Beachin',27,29k,+20%
50,Rixton - Me and My Broken Heart,5,22k,+208%
51,Imagine Dragons - Demons,196,28k,-7%
52,Lorde - Royals,196,30k,-6%
53,Eminem - Headlights,25,30k,+22%
54,Coldplay - Magic,28,33k,-13%
55,Thomas Rhett - Get Me Some of That,91,31k,-7%
56,Katy Perry - Roar,196,26k,-6%
57,Sam Smith - Lay Me Down,1,4k,
58,Imagine Dragons - Radioactive,196,27k,-11%
59,Young Money - Trophies,32,29k,-6%
60,Josh Gad - In Summer,54,26k,+33%
61,YG - Who Do You Love,29,29k,-19%
62,Far East Movement - The Illest,2,14k,+71%
63,Dierks Bentley - I Hold On,83,25k,+4%
64,B.o.B - John Doe,10,22k,+39%
