,name,Top 100,end,change
0,Sam Smith - Too Good at Goodbyes,7.0,91k,
1,Taylor Swift - Look What You Made Me Do,21.0,77k,-41%
2,Logic - 1-800-273-8255,90.0,52k,-16%
3,Demi Lovato - Sorry Not Sorry,66.0,49k,-12%
4,Portugal. The Man - Feel It Still,115.0,40k,+2%
5,Imagine Dragons - Thunder,135.0,39k,-1%
6,Taylor Swift - ...Ready For It,12.0,44k,-70%
7,Liam Payne - Strip That Down,119.0,36k,-12%
8,Niall Horan - Slow Hands,134.0,32k,-11%
9,Kesha - Praying,71.0,30k,-6%
10,Cardi B - Bodak Yellow,70.0,31k,-14%
11,Imagine Dragons - Believer,227.0,30k,-5%
12,P!nk - What About Us,36.0,29k,-19%
13,Kane Brown - What Ifs,125.0,23k,+1%
14,Thomas Rhett - Unforgettable,48.0,22k,+51%
15,Luis Fonsi & Daddy Yankee - Despacito,151.0,24k,-51%
16,Kelly Clarkson - Love So Soft,8.0,31k,+346%
17,Maroon 5 - What Lovers Do,16.0,20k,-46%
18,ZAYN - Dusk Till Dawn,8.0,33k,+171%
19,Dustin Lynch - Small Town Boy,176.0,18k,+18%
20,J Balvin & Willy William - Mi Gente,77.0,18k,+14%
21,Luis Fonsi - Despacito,238.0,16k,+9%
22,Blake Shelton - I'll Name the Dogs,7.0,28k,
23,Camila Cabello - Havana,28.0,12k,+67%
24,Sam Hunt - Body Like a Back Road,226.0,19k,-23%
25,Shawn Mendes - There's Nothing Holdin' Me Back,148.0,17k,-22%
26,Blackbear - Do Re mi,56.0,17k,-5%
27,Luke Combs - When It Rains It Pours,74.0,16k,-8%
28,Khalid - Young Dumb & Broke,47.0,15k,+4%
29,Thomas Rhett - Marry Me,7.0,16k,
30,Calvin Harris - Feels,91.0,17k,-24%
31,Charlie Puth - Attention,147.0,17k,-46%
32,Cheat Codes - No Promises,126.0,15k,-16%
33,French Montana - Unforgettable,161.0,14k,-10%
34,Justin Bieber & BloodPop®...,29.0,15k,+19%
35,LANco - American Love Story,61.0,14k,+2%
36,Macklemore - Glorious,76.0,13k,+7%
37,Yo Gotti - Rake It Up,67.0,14k,-8%
38,Dua Lipa - New Rules,25.0,12k,+46%
39,Halsey - Bad At Love,16.0,11k,+29%
40,Thomas Rhett - Craving You,168.0,13k,+59%
41,Kane Brown - Found You,7.0,30k,
