,name,Top 100,end,change
0,Rae Sremmurd - Black Beatles,63.0,140k,-10%
1,Bruno Mars - 24K Magic,49.0,98k,+67%
2,Maroon 5 - Don't Wanna Know,44.0,71k,+60%
3,The Weeknd - Starboy,64.0,75k,-5%
4,The Chainsmokers - Closer,119.0,72k,+30%
5,Ariana Grande - Side To Side,94.0,63k,+22%
6,Hailee Steinfeld & Grey - Starving,116.0,49k,+59%
7,DJ Snake - Let Me Love You,112.0,47k,+11%
8,Niall Horan - This Town,57.0,45k,+217%
9,Zay Hilfiger & Zayion McCall - Juju On That Beat,56.0,37k,+11%
10,Andy Grammer - Fresh Eyes,59.0,28k,+36%
11,twenty one pilots - Heathens,161.0,43k,+8%
12,Fitz & The Tantrums - HandClap,173.0,23k,+25%
13,Machine Gun Kelly & Camila Cabello - Bad Things,33.0,28k,+73%
14,D.R.A.M. - Broccoli,166.0,38k,+1%
15,Drake - Fake Love,32.0,36k,+47%
16,Justin Timberlake - CAN'T STOP THE FEELING,203.0,29k,+2%
17,Keith Urban - Blue Ain't Your Color,105.0,37k,-8%
18,Jon Bellion - All Time Low,56.0,35k,+4%
19,Shawn Mendes - Mercy,40.0,33k,+62%
20,Amine - Caroline,80.0,34k,+36%
21,Pentatonix - Hallelujah,35.0,27k,-4%
22,Train - Play That Song,35.0,24k,+105%
23,Alessia Cara - Scars To Your Beautiful,79.0,26k,+0%
24,Florida Georgia Line - May We All,112.0,24k,-0%
25,Rihanna - Love on the Brain,45.0,23k,+55%
26,John Mayer - Love on the Weekend,8.0,51k,+251%
27,Auli'i Cravalho - How Far I'll Go,2.0,7k,
28,Martin Garrix & Bebe Rexha - In the Name of Love,90.0,24k,+12%
29,Little Big Town - Better Man,33.0,27k,-6%
30,"gnash - i hate u, i love u",212.0,24k,-13%
31,Sia - The Greatest,80.0,25k,-5%
32,X Ambassadors - Unsteady,242.0,23k,+7%
33,"Daya - Sit Still, Look Pretty",200.0,14k,+11%
34,John Legend - Love Me Now,35.0,22k,+61%
35,Grace VanderWaal - I Don't Know My Name,7.0,19k,
36,Eminem - Infinite,7.0,29k,
