,name,Top 100,end,change
0,Lorde - Royals,42,237k,-14%
1,Katy Perry - Roar,42,211k,+7%
2,Avicii - Wake Me Up,42,161k,-13%
3,Miley Cyrus - Wrecking Ball,42,148k,-21%
4,OneRepublic - Counting Stars,42,152k,+41%
5,Imagine Dragons - Demons,42,91k,+16%
6,Ylvis - The Fox,41,100k,-6%
7,"Drake - Hold On, We're Going Home",42,95k,-13%
8,Lady Gaga - Applause,42,79k,-9%
9,Katy Perry - Dark Horse,41,84k,+30%
10,Passenger - Let Her Go,42,81k,-6%
11,Eminem - Rap God,13,118k,-61%
12,JAY Z - Holy Grail,42,76k,-13%
13,Pitbull - Timber,20,64k,+2%
14,Mike Will Made-It - 23,39,69k,-5%
15,Eminem - Berzerk,42,65k,-23%
16,Justin Bieber - Recovery,1,,
17,Luke Bryan - That's My Kind of Night,42,59k,-11%
18,Katy Perry - Unconditionally,6,64k,
19,Jason Derulo - Marry Me,32,50k,-0%
20,The Neighbourhood - Sweater Weather,42,42k,+34%
21,Taylor Swift - Sweeter Than Fiction,7,110k,
22,Imagine Dragons - Radioactive,42,52k,+11%
23,Bruno Mars - Gorilla,42,51k,-17%
24,Eric Church - The Outsiders,6,96k,
25,Lady Gaga - Do What U Want,7,148k,
26,YG - My Nigga,32,48k,-17%
27,Paramore - Still Into You,42,42k,-3%
28,Robin Thicke - Blurred Lines,42,41k,-15%
29,AWOLNATION - Sail,42,42k,+3%
30,Sara Bareilles - Brave,42,39k,+3%
31,Capital Cities - Safe and Sound,42,41k,-20%
32,Miley Cyrus - We Can't Stop,42,39k,-29%
33,Selena Gomez - Slow Down,42,36k,-5%
34,Florida Georgia Line - Stay,17,37k,+40%
35,Britney Spears - Work Bitch,42,40k,-21%
36,Sage the Gemini - Gas Pedal,42,35k,-9%
37,Fifth Harmony - Miss Movin' On,19,27k,+49%
38,Ellie Goulding - Burn,28,32k,+4%
39,Macklemore & Ryan Lewis - White Walls,25,31k,+24%
40,Gavin DeGraw - Best I Ever Had,42,49k,+16%
41,David Nail - Whatever She's Got,35,35k,+14%
42,Eminem - Survival,20,38k,-55%
43,Lana Del Rey & Cedric Gervais - Summertime Sadness,42,31k,-20%
44,Justin Bieber - Hold Tight,7,91k,
45,Drake - All Me,34,31k,-11%
46,Cassadee Pope - Wasting All These Tears,42,31k,-18%
47,Thomas Rhett - It Goes Like This,42,37k,-15%
48,Michael Jackson - Thriller,5,23k,+196%
49,Taylor Swift - Everything Has Changed,42,28k,-7%
50,Zedd - Stay the Night,42,26k,+17%
51,Chris Brown - Love More,42,30k,-6%
52,Justin Timberlake - TKO,38,22k,+10%
53,One Direction - Story Of My Life,1,,
54,Fifth Harmony - Me & My Girls,6,29k,
55,Blake Shelton - Mine Would Be You,42,27k,-8%
56,Keith Urban & Miranda Lambert - We Were Us,42,28k,+1%
57,Florida Georgia Line - Cruise,42,24k,-12%
58,Robin Thicke - Give It 2 U,42,26k,-17%
59,Zendaya - Replay,40,22k,-9%
60,Tyga & Justin Bieber - Wait For a Minute,6,76k,
61,Parmalee - Carolina,42,24k,+2%
62,Lana Del Rey - Summertime Sadness,42,23k,-13%
63,Eli Young Band - Drunk Last Night,42,24k,-2%
64,Daughtry - Waiting For Superman,16,21k,+107%
65,Joe Nichols - Sunny and 75,41,23k,-2%
66,Lorde - Team,42,23k,-5%
67,Bruno Mars - Treasure,42,21k,-14%
68,Bastille - Pompeii,42,22k,+6%
69,Martin Garrix - Animals,32,17k,+2%
70,Jason Aldean - Night Train,42,23k,-16%
71,Cole Swindell - Chillin' It,40,22k,+3%
72,August Alsina - I Luv This Shit,21,23k,+28%
73,Lou Reed - Walk On the Wild Side,1,3k,
74,Fall Out Boy - My Songs Know What You Did In the D...,42,23k,-24%
75,Travie McCoy - Rough Water,13,20k,+11%
76,Big Sean - Beware,42,20k,-8%
77,Calvin Harris & Alesso - Under Control,6,29k,
78,Maejor Ali - Lolly,31,14k,-13%
79,Chris Young - Aw Naw,42,18k,-5%
80,Lana Del Rey - Young and Beautiful,42,21k,+16%
81,The Fray - Love Don't Die,6,26k,
82,Macklemore & Ryan Lewis - Can't Hold Us,38,17k,-6%
83,B.o.B - HeadBand,35,17k,-1%
84,Lady Gaga - Venus,1,,
85,One Direction - Best Song Ever,31,15k,-10%
86,Justin Timberlake - Mirrors,39,16k,-7%
87,Katy Perry - Walking On Air,28,25k,-0%
88,Anna Kendrick - Cups,42,17k,-11%
89,Macklemore & Ryan Lewis - Thrift Shop,28,16k,-9%
90,"Phillip Phillips - Gone, Gone, Gone",41,16k,-19%
91,Tim McGraw - Southern Girl,36,16k,-7%
92,Zedd - Clarity,40,16k,-16%
93,P!nk - Just Give Me a Reason,41,16k,-10%
94,Justin Bieber - All That Matters,12,22k,-81%
95,Miley Cyrus - Adore You,19,18k,-45%
96,Chase Rice - Ready Set Roll,20,19k,-43%
97,Daft Punk - Get Lucky,39,16k,-11%
98,Tegan and Sara - Closer,4,15k,+2%
99,Zac Brown Band - Sweet Annie,4,16k,+1%
100,Katy Perry - By the Grace of God,6,22k,
101,Juicy J - Bounce It,2,15k,+1%
102,John Legend - All of Me,25,17k,-2%
103,Nashville Cast - This Town,4,14k,
104,Darius Rucker - Wagon Wheel,31,15k,-8%
105,Drake - Started from the Bottom,14,14k,-4%
106,Macklemore & Ryan Lewis - Same Love,37,15k,-16%
107,Sevyn Streeter - It Won't Stop,9,17k,+14%
108,JAY Z - Tom Ford,9,15k,-2%
109,Lorde - Tennis Court,20,15k,-7%
110,Billy Currington - Hey Girl,36,15k,-19%
111,Luke Bryan - Crash My Party,27,14k,-9%
112,"Bobby ""Boris"" Pickett & The Crypt-Kickers - Monste...",2,12k,+98%
113,Rihanna - What Now,,14k,+14%
114,Jerrod Niemann - Drink to That All Night,3,15k,
115,Sage the Gemini - Red Nose,1,14k,-7%
116,Kendrick Lamar - M.A.A.D City,2,12k,-0%
117,P!nk - True Love,29,14k,-23%
118,Justin Bieber - Heartbreaker,14,14k,-39%
119,Blake Shelton - Boys 'Round Here,20,13k,-9%
120,Nashville Cast - The Best Songs Come From Broken H...,3,11k,
121,Eric Paslay - Friday Night,,14k,-3%
122,Tyler Farr - Redneck Crazy,37,14k,-32%
123,"Ray Parker, Jr. - Ghostbusters",1,10k,+90%
124,Jon Pardi - Up All Night,,14k,+2%
125,The Band Perry - Don’t Le...,,13k,-1%
126,Enrique Iglesias - Heart Attack,15,14k,-36%
127,American Authors - Best Day of My Life,,12k,+2%
128,Rich Homie Quan - Type of Way,5,14k,-11%
129,Linkin Park & Steve Aoki - A LIGHT THAT NEVER COME...,16,13k,-2%
130,Maroon 5 - Love Somebody,23,12k,-8%
131,Taylor Swift - Red,,12k,-6%
132,Schoolboy Q - Collard Greens,,13k,-0%
133,Scotty McCreery - See You Tonight,10,17k,-34%
134,Justin Timberlake - Take Back the Night,25,12k,-10%
135,Hunter Hayes - I Want Crazy,1,12k,-11%
136,Goldfrapp - Ooh La La,,8k,
137,Imagine Dragons - It's Time,,12k,-4%
138,Bruno Mars - When I Was Your Man,6,12k,-11%
139,Hillsong United - Oceans,,12k,+0%
140,Armin van Buuren - This Is What It Feels Like,,13k,-8%
141,Fall Out Boy - Alone Together,,12k,-1%
142,Lee Brice - Parking Lot Party,,11k,-12%
143,Train - Bruises,29,12k,-22%
144,Christina Perri - A Thousand Years,6,11k,-11%
145,DJ Khaled - I'm Still,4,18k,
146,Future - Honest,3,13k,-11%
147,Pearl Jam - Sirens,17,13k,-37%
148,SoMo - Ride,,12k,-14%
149,Arcade Fire - Reflektor,3,12k,+36%
150,Florida Georgia Line - Round Here,31,11k,-28%
151,Selena Gomez - Come & Get It,5,11k,-17%
152,Rihanna - Stay,5,11k,-7%
153,Diplo & GTA - Boy Oh Boy,,11k,+56%
154,Ariana Grande - The Way,14,11k,-13%
155,Miranda Lambert - All Kinds of Kinds,,11k,-5%
156,J Cole - Crooked Smile,3,11k,-10%
157,John Newman - Love Me Again,,9k,+6%
158,Panic! At the Disco - Miss Jackson,14,12k,-18%
159,Daughtry - Long Live Rock & Roll,4,16k,
160,Nashville Cast - A Life That's Good,8,15k,-31%
161,Taylor Swift - 22,1,10k,-13%
162,Dierks Bentley - I Hold On,1,11k,-1%
163,Kid Ink - Show Me,9,9k,+19%
164,Toby Keith - Drinks After Work,1,10k,-14%
165,Drake - Pound Cake / Paris Morton Music 2,14,11k,-12%
166,V.I.C. - Wobble,,7k,+8%
167,Fitz & The Tantrums - Out of My League,,10k,-5%
168,Hunter Hayes - Everybody's Got Somebody But Me,,8k,-1%
169,Icona Pop - All Night,9,10k,-8%
170,Katy Perry - Birthday,3,15k,
171,Will Hoge - Strong,,7k,+40%
172,Lou Reed - Perfect Day,,1k,
173,Luke Bryan - Play It Again,,10k,-10%
174,New Politics - Harlem,,11k,-4%
175,Jake Owen - Days of Gold,8,12k,-43%
176,Flux Pavilion - I Can't Stop,10,8k,-4%
177,Stevie Wonder - Superstition,,8k,
178,Arctic Monkeys - Do I Wanna Know,,10k,-0%
179,JAY Z - F*ckwithmeyouknowigotit,,9k,-8%
180,Imagine Dragons - On Top of the World,,9k,-4%
181,Childish Gambino - 3005,1,9k,
182,Luke Bryan - Country Girl,,9k,-7%
183,Darius Rucker - Radio,,9k,-5%
184,Calvin Harris - I Need Your Love,11,9k,-18%
185,Tim McGraw - Highway Don't Care,,9k,-11%
186,Demi Lovato - Let It Go,2,13k,
187,The Citizens of Halloween - This Is Halloween,,8k,
188,Justin Timberlake - Suit & Tie,2,8k,-9%
189,Lady Antebellum - Compass,5,12k,+45%
190,Taylor Swift - I Knew You Were Trouble,,8k,-5%
191,The Lumineers - Ho Hey,,9k,-12%
192,Karmin - Acapella,4,8k,-25%
193,Frankie Ballard - Helluva Life,,9k,+7%
194,Phillip Phillips - Home,,9k,-16%
195,Katy Perry - Legendary Lovers,2,13k,
196,Cher Lloyd - I Wish,,8k,-4%
197,Drake - The Language,11,9k,-17%
198,Eminem - Lose Yourself,,9k,-12%
199,Kanye West - Black Skinhead,,9k,+113%
200,Katy Perry - It Takes Two,2,13k,
201,DJ Khaled - Suffering From Success,1,12k,
202,Avicii - Hey Brother,9,8k,-7%
203,The Goo Goo Dolls - Come to Me,,8k,+17%
204,Bruno Mars - Locked Out of Heaven,,8k,-17%
205,The Band Perry - Done.,,9k,+133%
206,A Great Big World - Say Something,,7k,+38%
207,David Guetta & Sia - Titanium,,8k,+27%
208,Miley Cyrus - Someone Else,8,8k,-37%
209,Randy Houser - Runnin' Outta Moonlight,1,9k,-19%
210,Mandisa - Overcomer,,10k,-4%
211,Avenged Sevenfold - Hail to the King,,8k,-10%
212,Young Dro - FDB,2,8k,-17%
213,Katy Perry - This Is How We Do,2,12k,
214,Dove Cameron - Better in Stereo,,,
215,J. Dash - Wop,,6k,-12%
216,Warren Zevon - Werewolves of London,,6k,
217,Craig Campbell - Outta My Head,9,8k,-33%
218,Jason Mraz - I Won't Give Up,,8k,-15%
219,Katy Perry - Firework,,7k,+13%
220,Mumford & Sons - I Will Wait,,8k,-15%
221,Drake - Furthest Thing,14,8k,-23%
222,Bonnie McKee - American Girl,23,7k,-36%
223,Of Monsters and Men - Little Talks,,7k,-6%
224,Katy Perry - This Moment,2,12k,
225,Jason Derulo - The Other Side,1,6k,-25%
226,Avril Lavigne - Let Me Go,9,15k,-59%
227,Cage the Elephant - Come a Little Closer,,7k,-17%
228,M.I.A. - Y.A.L.A.,3,13k,
229,A$AP Rocky - F**kin' Problems,,7k,-20%
230,Pitbull - Feel This Moment,,7k,-11%
231,Hunter Hayes - Wanted,1,6k,-20%
232,Miranda Lambert - Mama's Broken Heart,,7k,-13%
233,Carrie Underwood - See You Again,,6k,-18%
234,Luke Bryan - Drunk On You,,6k,-9%
235,Olly Murs - Dance With Me Tonight,,7k,-0%
236,Danielle Bradbery - The Heart of Dixie,,7k,-29%
237,Labrinth - Beneath Your Beautiful,14,7k,-33%
238,P!nk - Try,3,7k,-22%
239,Fifth Harmony - Who Are You,,10k,
240,Journey - Don't Stop Believin',,6k,-14%
241,Miley Cyrus - FU,6,7k,-40%
242,T.I. - Memories Back Then,,7k,-5%
243,Imagine Dragons - Monster,15,7k,-27%
244,Fifth Harmony - Better Together,,9k,
245,Junior Senior - Move Your Feet,,,
246,MKTO - Classic,,6k,-17%
247,Drake - Too Much,10,7k,-25%
248,Cupid - Cupid Shuffle,,5k,+1%
249,Lou Reed - Sweet Jane,,,
250,Dixie Chicks - Not Ready to Make Nice,4,21k,
251,Migos - Versace,,6k,-30%
252,Emeli Sandé - My Kind of ...,,6k,+0%
253,Randy Houser - Goodnight Kiss,,7k,+20%
254,OneRepublic - Feel Again,,6k,+22%
255,"Fergie, Q-Tip & GoonRock - A Little Party Never Ki...",,5k,-17%
256,Carrie Underwood - Blown Away,,5k,-19%
257,Florida Georgia Line - Get Your Shine On,,6k,-17%
258,The Script - Hall of Fame,,5k,-24%
259,Luke Bryan - I Don't Want This Night to End,,5k,-3%
260,Maroon 5 - One More Night,,6k,-1%
261,Finatticz - Don't Drop That Thun Thun,1,5k,-26%
262,Lupe Fiasco - Old School Love,8,10k,-67%
263,Fifth Harmony - Leave My Heart Out of This,,11k,
264,Ariana Grande - Right There,,5k,-16%
265,Grouplove - Ways To Go,,5k,-22%
266,Keith Urban - Little Bit of Everything,8,6k,-26%
267,2 Chainz - Used 2,,6k,-21%
268,Drake - From Time,9,6k,-25%
269,Miley Cyrus - Drive,7,6k,-45%
270,Jocelyn Alice & Right The Stars - So Groovy,,7k,-7%
271,John Mayer - Who You Love,,6k,+17%
272,The Neighbourhood - Afraid,,5k,+7%
273,PSY - Gangnam Style,,4k,-6%
274,Marc Anthony - Vivir Mi Vida,,6k,-13%
275,Bobby Caldwell - What You Won't Do For Love,,6k,
276,Bruno Mars - Marry You,,6k,-21%
277,Kendrick Lamar - Swimming Pools,,5k,-15%
278,Dan + Shay - 19 You + Me,,5k,+25%
279,Zac Brown Band - Chicken Fried,,5k,-16%
280,Icona Pop - I Love It,5,5k,-16%
281,Lorde - Glory and Gore,,5k,-15%
282,The Civil Wars - The One That Got Away,,10k,+181%
283,Miley Cyrus - Do My Thang,3,5k,-31%
284,Fun. - Carry On,,4k,-17%
285,Lorde - 400 Lux,,6k,-18%
286,Kanye West - Blood On the Leaves,,5k,+2%
287,Katy Perry - Wide Awake,,5k,+15%
288,Drake - Come Thru,6,5k,-27%
289,"Matt Redman - 10,000 Reasons",,4k,-3%
290,Ed Sheeran - The a Team,,5k,-19%
291,Rob Zombie - Dragula,,6k,
292,Katy Perry - Double Rainbow,,10k,
293,Romeo Santos - Propuesta Indecente,,5k,-1%
294,Katy Perry - Love Me,,11k,
295,Brett Eldredge - Don't Ya,,5k,-21%
296,Blake Shelton - Sure Be Cool If You Did,1,5k,-17%
297,Maroon 5 - Moves Like Jagger,,4k,-1%
298,Preston Pohl - Electric Feel,7,9k,+21%
299,MS MR - Hurricane,,6k,-6%
300,Eminem & Nate Dogg - 'Till I Collapse,,4k,-26%
301,Easton Corbin - All Over the Road,,5k,-25%
302,Eric Church - Springsteen,,4k,+32%
303,Demi Lovato - Heart Attack,,4k,-18%
304,Drake - Own It,5,5k,-14%
305,Ariana Grande - Baby I,,4k,-17%
306,French Montana - Ain't Worried About Nothin,,5k,-32%
307,Jennifer Nettles - That Girl,,4k,+2%
308,The 1975 - Chocolate,,4k,-18%
309,MIKA - Popular Song,,8k,+78%
310,Jason Aldean - Dirt Road Anthem,,4k,-15%
311,Enrique Iglesias - Loco,,3k,-20%
312,Various Artists - I Wish It Would Rain,2,15k,
313,Fifth Harmony - Don't Wanna Dance Alone,,9k,
314,Cody Simpson - Pretty Brown Eyes,,4k,+3%
315,Lil Wayne - Love Me,,4k,-13%
316,Bruno Mars - Just the Way You Are,,4k,-21%
317,Kip Moore - Hey Pretty Girl,,4k,-20%
318,Lil Wayne - Rich As Fuck,,4k,-23%
319,2 Chainz & Wiz Khalifa - We Own It,,3k,-32%
320,R. Kelly - My Story,,5k,-1%
321,R5 - Pass Me By,,3k,-29%
322,Janelle Monáe - PrimeTime,,4k,-0%
323,J Cole - Power Trip,,4k,-26%
324,Don Omar & Lucenzo - Danza Kuduro,,3k,-12%
325,The Fray - How to Save a Life,,4k,-10%
326,Skrillex - Scary Monsters and Nice Sprites,,3k,-10%
327,AC/DC - Back In Black,,4k,-20%
328,Maroon 5 - Daylight,,4k,-9%
329,Colt Ford - Drivin’ Aroun...,,5k,-21%
330,Yo Gotti - King Sh*t,4,8k,-48%
331,Lorde - The Love Club,,3k,-25%
332,A$AP Rocky - Wild for the Night,,3k,-32%
333,Adele - Rolling in the Deep,,3k,-21%
334,Ron Pope - A Drop In the Ocean,,3k,-24%
335,Miley Cyrus - Party In the U.S.A.,,3k,-28%
336,Rihanna - Diamonds,,3k,-25%
337,Drake - Wu-Tang Forever,13,4k,-25%
338,One Direction - What Makes You Beautiful,,4k,+12%
339,Katy Perry - Ghost,,10k,
340,The Band Perry - If I Die Young,,4k,-41%
341,Kid Cudi - Pursuit of Happiness,,4k,-9%
342,Skrillex - Bangarang,,3k,-4%
343,Metallica - Enter Sandman,1,3k,-16%
344,Yo Gotti - Act Right,,6k,-28%
345,Jamie Grace - Beautiful Day,,4k,-16%
346,Usher - Yeah,,4k,+1%
347,OneRepublic - If I Lose Myself,,4k,+18%
348,Aloe Blacc - Wake Me Up,9,6k,-58%
349,"Steve Aoki, Chris Lake & Tujamo - Boneless",,4k,-9%
350,MGMT - Electric Feel,4,5k,+3%
351,Gotye - Somebody That I Used to Know,,4k,-2%
352,Eminem - Not Afraid,,3k,-22%
353,Edward Sharpe & The Magnetic Zeros - Home,,3k,-15%
354,DJ Khaled - I Wanna Be With You,,6k,-18%
355,Emeli Sandé - Next to Me,1,4k,-56%
356,Ciara - Body Party,,4k,-23%
357,HAIM - The Wire,,4k,-12%
358,Krewella - Live for the Night,,4k,-26%
359,Blake Shelton - God Gave Me You,,3k,-25%
360,Demi Lovato - Made in the USA,,3k,-8%
361,Carly Rae Jepsen - Call Me Maybe,,3k,-21%
362,Coldplay - Fix You,,3k,-16%
363,Maroon 5 - Harder to Breathe,2,10k,+137%
364,"Matt Maher - Lord, I Need You",,4k,-1%
