,name,Top 100,end,change
0,Adele - Hello,14,674k,-44%
1,Chris Stapleton - Tennessee Whiskey,2,123k,
2,Justin Timberlake - Drink You Away,7,62k,
3,Little Big Town - Girl Crush,251,43k,
4,Justin Bieber - Sorry,14,138k,-50%
5,Drake - Hotline Bling,98,115k,-26%
6,Chris Stapleton - Traveller,2,25k,
7,Meghan Trainor - Like I'm Gonna Lose You,169,72k,+8%
8,Thomas Rhett - Die a Happy Man,49,61k,-6%
9,Eric Church - Mr. Misunderstood,2,17k,
10,Elle King - Ex's & Oh's,157,66k,-11%
11,Kane Brown - Last Minute Late Night,2,27k,
12,Shawn Mendes - Stitches,178,70k,-7%
13,The Weeknd - The Hills,163,68k,-19%
14,Luke Bryan - Strip It Down,112,36k,+16%
15,Sam Hunt - Take Your Time,312,23k,+168%
16,Chris Stapleton - What Are You Listening To,2,13k,
17,Justin Bieber - I'll Show You,5,52k,
18,Taylor Swift - Wildest Dreams,151,58k,-19%
19,Justin Bieber - What Do You Mean,70,60k,-22%
20,Carrie Underwood - Smoke Break,77,29k,-2%
21,Ariana Grande - Focus,8,100k,
22,Selena Gomez - Same Old Love,57,50k,-9%
23,Alessia Cara - Here,99,53k,+17%
24,Macklemore & Ryan Lewis - Downtown,71,55k,-17%
25,Ellie Goulding - On My Mind,50,46k,-11%
26,Sam Hunt - Break Up In a Small Town,100,37k,+11%
27,Fetty Wap - 679,130,47k,-7%
28,Zac Brown Band - Beautiful Drug,4,19k,+198%
29,Demi Lovato - Confident,43,38k,-2%
30,Chris Stapleton - Whiskey and You,2,7k,
31,Florida Georgia Line - Confession,2,9k,
32,Cam - Burning House,127,30k,-2%
33,Blake Shelton - Gonna,18,14k,+42%
34,R. City - Locked Away,113,36k,-11%
35,Sam Hunt - House Party,170,19k,+57%
36,Cole Swindell - Should've Ran After You,9,30k,+420%
37,Kenny Chesney - Save It for a Rainy Day,85,15k,+109%
38,Thomas Rhett - Crash and Burn,187,15k,+53%
39,One Direction - Perfect,21,31k,-45%
40,X Ambassadors - Renegades,215,33k,+0%
41,The Weeknd - Can't Feel My Face,151,31k,-10%
42,Drake & Future - Jumpman,46,31k,-8%
43,iLoveMemphis fka iHeartMemphis - Hit the Quan,22,34k,+16%
44,Dierks Bentley - Riser,5,13k,+110%
45,Post Malone - White Iverson,64,26k,+7%
46,Major Lazer - Lean On,205,29k,-4%
47,Chris Stapleton - Outlaw State of Mind,1,6k,
48,Fall Out Boy - Uma Thurman,247,18k,+23%
49,One Direction - Drag Me Down,98,26k,-20%
50,Eric Church - Like a Wrecking Ball,219,11k,+49%
51,Daya - Hide Away,70,21k,+16%
52,Rachel Platten - Fight Song,219,22k,-9%
53,Silento - Watch Me,208,30k,-10%
54,"Keith Urban - John Cougar, John Deere, John 3:16",142,12k,+21%
55,Selena Gomez - Good For You,137,20k,-15%
56,Chris Stapleton - Fire Away,1,5k,
57,Travis Scott - Antidote,67,21k,+2%
58,Eric Church - Mixed Drinks About Feelings,1,4k,
59,Chris Young - I'm Comin' Over,178,19k,-6%
60,Meghan Trainor - Better When I'm Dancin',9,8k,+18%
61,Calvin Harris & Disciples - How Deep Is Your Love,112,20k,-10%
62,The Chainsmokers - Roses,36,20k,+2%
63,Miranda Lambert - Bathroom Sink,1,4k,
64,Old Dominion - Break up with Him,147,18k,-3%
65,Rudimental - Lay It All On Me,42,18k,-4%
66,Ed Sheeran - Photograph,178,18k,-14%
67,Fetty Wap - Trap Queen,288,19k,-5%
68,Brothers Osborne - Stay a Little Longer,83,13k,+3%
69,Kelsea Ballerini - Love Me Like You Mean It,113,7k,+210%
70,David Guetta - Bang My Head,6,15k,
71,Kane Brown - Used to Love You Sober,16,17k,-63%
72,Florida Georgia Line - Anything Goes,152,12k,+8%
73,Eric Church - Round Here Buzz,1,4k,
74,Nelly - The Fix,75,15k,-5%
75,Fetty Wap - Again,91,16k,-8%
76,"G-Eazy & Bebe Rexha - Me, Myself & I",7,18k,
77,twenty one pilots - Stressed Out,73,15k,+8%
78,Nick Jonas - Levels,77,18k,-49%
79,Gwen Stefani - Used to Love You,16,13k,-62%
80,Chris Stapleton - Might As Well Get Stoned,1,3k,
81,DNCE - Cake By the Ocean,28,12k,-15%
82,Jana Kramer - I Got the Boy,31,12k,+4%
83,Chris Janson - Buy Me a Boat,188,12k,+6%
84,Josh Groban - Try To Remember,1,4k,
85,Brad Paisley - Country Nation,3,7k,+110%
86,Rae Sremmurd - Come Get Her,28,14k,-5%
87,Luke Bryan - Kick the Dust Up,157,10k,+15%
88,Ed Sheeran - Thinking Out Loud,403,12k,-10%
89,Hailee Steinfeld - Love Myself,88,16k,-26%
90,Drake - Right Hand,63,14k,-23%
91,Charlie Puth - Marvin Gaye,159,14k,-14%
92,Omi - Cheerleader,199,15k,-24%
93,Nathaniel Rateliff & The Night Sweats - S.O.B.,60,12k,-5%
94,Flo Rida - My House,14,13k,+21%
95,Eric Church - Record Year,1,2k,
96,Taylor Swift - Bad Blood,261,14k,-6%
97,Jess Glynne - Hold My Hand,88,14k,-8%
98,Fetty Wap - My Way,112,13k,-13%
99,Kenny Chesney - American Kids,144,5k,+202%
100,Good Charlotte - Makeshift Love,1,2k,
101,WALK THE MOON - Shut Up and Dance,330,12k,-10%
102,Rachel Platten - Stand By You,35,11k,-1%
103,Chris Stapleton - Nobody To Blame,,2k,
104,J. Cole - No Role Modelz,31,11k,+3%
105,Eric Church - Three Year Old,,2k,
106,Justin Moore - You Look Like I Need a Drink,7,18k,
107,Mark Ronson - Uptown Funk,360,11k,-7%
108,Andy Grammer - Good To Be Alive,8,10k,+12%
109,DeJ Loaf - Back Up,19,11k,+4%
110,Sam Hunt - Come Over,5,10k,+127%
111,Locash - I Love This Life,8,10k,+6%
112,Kelsea Ballerini - Dibs,,9k,+15%
113,Future - Where Ya At,83,11k,+10%
114,David Fanning - Drink You Away,,3k,
115,Wiz Khalifa - See You Again,240,11k,-0%
116,G-Eazy - Random,7,16k,
117,Jason Aldean - Gonna Know We Were Here,22,7k,+34%
118,Dan + Shay - Nothin' Like You,5,9k,+2%
119,Sia - Bird Set Free,1,3k,
120,Little Mix - Black Magic,69,7k,+33%
121,Randy Houser - We Went,3,9k,+3%
