,name,Top 100,end,change
0,Kelly Clarkson - Piece By Piece,10,195k,
1,Rihanna - Work,37,158k,-6%
2,Lukas Graham - 7 Years,48,97k,+24%
3,Flo Rida - My House,132,101k,-12%
4,ZAYN - PILLOWTALK,36,86k,-1%
5,Justin Bieber - Love Yourself,112,81k,-14%
6,twenty one pilots - Stressed Out,192,77k,-13%
7,Fifth Harmony - Work from Home,7,90k,
8,Mike Posner - I Took a Pill In Ibiza,51,60k,+16%
9,"G-Eazy & Bebe Rexha - Me, Myself & I",126,62k,-12%
10,Charlie Puth - One Call Away,109,53k,-1%
11,DNCE - Cake By the Ocean,147,48k,+2%
12,Zara Larsson & MNEK - Never Forget You,21,35k,+106%
13,Selena Gomez - Hands To Myself,95,41k,-14%
14,Maren Morris - My Church,44,37k,+7%
15,Chris Brown - Back To Sleep,78,39k,+194%
16,Justin Bieber - Sorry,133,40k,-14%
17,The Chainsmokers - Roses,155,36k,-11%
18,Tim McGraw - Humble and Kind,43,30k,+26%
19,Cole Swindell - You Should Be Here,81,31k,+5%
20,Adele - Hello,133,37k,-25%
21,Flo Rida - Hello Friday,7,35k,
22,James Bay - Let It Go,113,33k,-34%
23,Brett Eldredge - Drunk On Your Love,58,25k,+7%
24,Thomas Rhett - Die a Happy Man,168,28k,-9%
25,Kevin Gates - 2 Phones,58,26k,+1%
26,Dierks Bentley - Somewhere on a Beach,45,24k,+25%
27,Yo Gotti - Down in the DM,79,27k,-25%
28,Troye Sivan - YOUTH,17,21k,+57%
29,Chris Young - Think of You,42,22k,+23%
30,Chris Stapleton - Fire Away,6,13k,
31,Disturbed - The Sound of Silence,68,21k,+16%
32,Adele - When We Were Young,105,27k,-24%
33,Rachel Platten - Stand By You,151,26k,-6%
34,Lady Gaga - Til It Happens To You,10,26k,
35,Chris Stapleton - Tennessee Whiskey,118,18k,+11%
36,DJ Snake - Middle,46,19k,+21%
37,Thomas Rhett - T-Shirt,11,18k,+58%
38,Coldplay - Adventure of a Lifetime,117,23k,-23%
39,Drake - Summer Sixteen,34,19k,-0%
40,Carrie Underwood - Heartbeat,78,20k,-23%
41,Robin Schulz - Sugar,48,18k,+5%
42,Old Dominion - Snapback,36,17k,+14%
43,The Weeknd - The Hills,282,17k,+12%
44,Taylor Swift - New Romantics,19,12k,+32%
45,Daya - Hide Away,189,20k,-21%
46,Zedd & Aloe Blacc - Candyman,6,14k,
47,Chris Stapleton - Nobody To Blame,82,16k,-2%
48,Jason Derulo - Get Ugly,73,20k,-8%
49,Shawn Mendes - Stitches,296,18k,-8%
50,Zac Brown Band - Beautiful Drug,117,15k,+2%
51,Ruth B. - Lost Boy,39,16k,-30%
52,Elle King - Ex's & Oh's,276,17k,-20%
53,Fetty Wap - Jimmy Choo,28,17k,-29%
54,Luke Bryan - Home Alone Tonight,109,16k,-11%
55,Jeremih - Oui,41,15k,-1%
56,Jon Pardi - Head Over Boots,14,14k,+12%
57,Ellie Goulding - Something In the Way You Move,31,18k,-47%
58,"gnash - i hate u, i love u",4,13k,
59,Sam Hunt - Break Up In a Small Town,219,16k,-27%
60,Sam Smith - Writing's On the Wall,41,20k,+437%
61,The Weeknd - In the Night,107,18k,-34%
62,The Chainsmokers - Don't Let Me Down,26,13k,+8%
63,Meghan Trainor - Like I'm Gonna Lose You,288,15k,-11%
64,Alisan Porter - Blue Bayou,4,11k,
65,Mark Ronson - Uptown Funk,461,17k,-28%
66,Fetty Wap - 679,249,15k,-12%
67,Drake & Future - Jumpman,165,14k,-11%
68,Rascal Flatts - I Like the Sound of That,14,12k,+13%
69,Florida Georgia Line - Confession,65,13k,-10%
70,Future - Low Life,28,13k,-15%
