,name,Top 100,end,change
0,Ed Sheeran - Shape of You,56.0,140k,-3%
1,Bruno Mars - That's What I Like,46.0,76k,+0%
2,The Chainsmokers & Coldplay - Something Just Like ...,9.0,86k,+155%
3,Lorde - Green Light,1.0,12k,
4,Sam Hunt - Body Like a Back Road,30.0,64k,-0%
5,Lady Gaga - Million Reasons,144.0,54k,-11%
6,Zedd & Alessia Cara - Stay,8.0,49k,
7,Marian Hill - Down,48.0,45k,+8%
8,Justin Timberlake - CAN'T STOP THE FEELING,301.0,51k,+136%
9,Katy Perry - Chained to the Rhythm,21.0,45k,-20%
10,ZAYN & Taylor Swift - I Don't Wanna Live Forever,85.0,46k,-28%
11,James Arthur - Say You Won't Let Go,125.0,34k,+0%
12,Shawn Mendes - Mercy,138.0,38k,+10%
13,Julia Michaels - Issues,44.0,36k,+13%
14,The Chainsmokers - Paris,49.0,38k,+7%
15,Bruno Mars - 24K Magic,147.0,35k,-11%
16,Rihanna - Love on the Brain,143.0,34k,+4%
17,Future - Selfish,7.0,44k,
18,Clean Bandit - Rockabye,61.0,33k,-6%
19,KYLE - iSpy,61.0,32k,-4%
20,The Weeknd - I Feel It Coming,105.0,33k,-13%
21,Kygo & Selena Gomez - It Ain't Me,15.0,33k,-50%
22,Auli'i Cravalho - How Far I'll Go,91.0,27k,+184%
23,Little Big Town - Better Man,131.0,31k,+40%
24,Calvin Harris - Slide,7.0,39k,
25,Migos - Bad and Boujee,112.0,31k,-10%
26,Jon Bellion - All Time Low,154.0,29k,-4%
27,Fitz & The Tantrums - HandClap,269.0,22k,+31%
28,Bebe Rexha - I Got You,60.0,25k,-11%
29,Kodak Black - Tunnel Vision,14.0,23k,+3%
30,Train - Play That Song,133.0,23k,-2%
31,Jon Pardi - Dirt on My Boots,148.0,22k,+9%
32,Maroon 5 - Cold,17.0,22k,-49%
33,Keith Urban - The Fighter,36.0,21k,-14%
34,Machine Gun Kelly & Camila Cabello - Bad Things,131.0,23k,-16%
35,"Florida Georgia Line - God, Your Mama, And Me",23.0,20k,+25%
36,Big Sean - Bounce Back,114.0,20k,-4%
37,Lana Del Rey - Love,13.0,23k,-47%
38,Future - Mask Off,11.0,13k,+43%
39,Imagine Dragons - Believer,31.0,18k,+5%
40,The Chainsmokers - Closer,217.0,21k,-7%
41,Ayo Teo - Rolex,19.0,13k,+18%
42,Brett Young - In Case You Didn't Know,110.0,16k,+4%
43,Drake - Fake Love,130.0,18k,-10%
44,Niall Horan - This Town,155.0,17k,-7%
45,Remy Ma - Shether,4.0,14k,
46,MercyMe - Even If,10.0,12k,+9%
47,Noah Cyrus - Make Me,93.0,16k,-7%
48,Future - Comin Out Strong,7.0,23k,
49,Luke Combs - Hurricane,37.0,13k,+20%
50,Sabrina Carpenter - Thumbs,15.0,13k,+14%
51,The Weeknd - Starboy,162.0,15k,-15%
52,Michael Ray - Think a Little Less,79.0,14k,+4%
53,Hey Violet - Guys My Age,66.0,15k,-15%
54,Calum Scott - Dancing On My Own,58.0,14k,-6%
55,LINKIN PARK & Kiiara - Heavy,15.0,13k,-54%
56,Post Malone - Congratulations,44.0,13k,+10%
57,Dustin Lynch - Small Town Boy,14.0,11k,-59%
58,Ariana Grande - Everyday,6.0,10k,+70%
59,Lady Antebellum - You Look Good,34.0,11k,+45%
60,DJ Snake - Let Me Love You,210.0,13k,-4%
61,Leon Bridges - River,5.0,12k,
62,Maroon 5 - Don't Wanna Know,142.0,13k,-9%
63,Alessia Cara - Scars To Your Beautiful,177.0,13k,-6%
64,Alessia Cara - How Far I'll Go,83.0,11k,+45%
65,Luke Bryan - Fast,26.0,10k,+38%
66,Migos - T-Shirt,49.0,11k,+5%
67,Jason Aldean - Any Ol' Barstool,36.0,9k,+6%
68,DJ Khaled - Shining,18.0,11k,-43%
69,Zac Brown Band - My Old Man,27.0,14k,+56%
70,Keith Urban - Blue Ain't Your Color,203.0,11k,-10%
71,Luis Fonsi - Despacito,43.0,9k,+10%
72,Gucci Mane & Nicki Minaj - Make Love,7.0,13k,
73,twenty one pilots - Heathens,259.0,12k,-6%
74,Coldplay - Hypnotised,1.0,1k,
75,Rae Sremmurd - Swang,31.0,11k,-48%
76,Plain White T's & Thomas John Higgenson - Hey Ther...,7.0,10k,+52%
77,Chris Janson - Holdin' Her,20.0,9k,+36%
78,Ed Sheeran - Castle on the Hill,56.0,10k,-22%
79,Starley - Call on Me,27.0,10k,+11%
80,Hillsong Worship - What a Beautiful Name,31.0,9k,+8%
81,Keyshia Cole - You,4.0,5k,
82,Dwayne Johnson - You're Welcome,57.0,9k,+91%
83,Josh Turner - Hometown Girl,6.0,8k,+48%
84,Brooklyn and Bailey - Dance Like Me,1.0,1k,
85,Rae Sremmurd - Black Beatles,161.0,11k,-61%
86,Khalid - Location,17.0,8k,+13%
87,Adele - Water Under the Bridge,129.0,9k,-20%
88,Ryan Gosling & Emma Stone - City of Stars,28.0,11k,+128%
89,Ariana Grande - Side To Side,192.0,10k,-11%
90,Chris Brown - Party,65.0,9k,+5%
91,Dan + Shay - When I Pray For You,9.0,6k,+250%
92,Sia - The Greatest,177.0,9k,-1%
93,Disturbed - The Sound of Silence,410.0,9k,+6%
94,Enrique Iglesias - SUBEME LA RADIO,7.0,11k,
95,"Daya - Sit Still, Look Pretty",278.0,9k,+37%
96,High Valley - Make You Mine,55.0,8k,+14%
97,Rihanna - Desperado,5.0,8k,
98,Gucci Mane - Both,62.0,8k,+2%
99,The Notorious B.I.G. - Hypnotize,1.0,6k,
100,Anna Kendrick & Justin Timberlake - True Colors,55.0,9k,-7%
101,Amine - Caroline,177.0,9k,-60%
102,Dierks Bentley - Black,51.0,8k,-4%
103,Kaleo - Way Down We Go,89.0,8k,-4%
