,name,Top 100,end,change
0,Taylor Swift - Blank Space,28,318k,-4%
1,Hozier - Take Me to Church,116,178k,+38%
2,Mark Ronson - Uptown Funk,14,105k,+98%
3,Meghan Trainor - All About That Bass,140,107k,-16%
4,Taylor Swift - Shake It Off,98,105k,-18%
5,Sam Smith - I'm Not the Only One,79,97k,+5%
6,Selena Gomez - The Heart Wants What It Wants,18,68k,+17%
7,Maroon 5 - Animals,92,96k,-21%
8,Meghan Trainor - Lips Are Movin,34,72k,+30%
9,Nick Jonas - Jealous,77,90k,+2%
10,Imagine Dragons - I Bet My Life,28,36k,+94%
11,Mr. Probz - Waves,103,72k,+20%
12,Fergie - L.A.LOVE,55,43k,+26%
13,Ariana Grande & The Weeknd - Love Me Harder,50,53k,+10%
14,Iggy Azalea - Beg For It,31,48k,+12%
15,Big Sean - I Don't Fuck With You,64,66k,+3%
16,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",118,53k,-14%
17,One Direction - Steal My Girl,56,58k,-16%
18,Fall Out Boy - Centuries,80,61k,+3%
19,I LOVE MAKONNEN - Tuesday,70,62k,-10%
20,Jason Derulo - Trumpets,187,54k,-10%
21,Nicki Minaj - Bed of Lies,8,49k,
22,Lorde - Yellow Flicker Beat,15,26k,+114%
23,Ella Henderson - Ghost,29,58k,+176%
24,Ed Sheeran - Don't,164,52k,-9%
25,"Pentatonix - Mary, Did You Know",7,51k,
26,Tove Lo - Habits,170,53k,-15%
27,One Direction - Night Changes,10,45k,-76%
28,Vance Joy - Riptide,162,47k,-3%
29,Sam Smith - Stay With Me,241,33k,+0%
30,Pitbull - Fireball,122,31k,-13%
31,Carrie Underwood - Something in the Water,56,44k,-24%
32,Calvin Harris - Blame,78,44k,+1%
33,Iggy Azalea - Black Widow,142,33k,-17%
34,Echosmith - Cool Kids,144,40k,-15%
35,Jack & Jack - Groove,2,17k,
36,Nicki Minaj - Only,26,41k,-7%
37,Rae Sremmurd - No Type,56,35k,-5%
38,Jeremih - Don't Tell 'Em,157,34k,-18%
39,Tim McGraw - Shotgun Rider,69,35k,-9%
40,David Guetta - Dangerous,48,30k,+32%
41,Alesso - Heroes,65,29k,+8%
42,Clean Bandit - Rather Be,3,13k,
43,Ed Sheeran - Thinking Out Loud,56,36k,+51%
44,Milky Chance - Stolen Dance,137,32k,+1%
45,Pitbull & Ne-Yo - Time of Our Lives,1,11k,
46,Usher - I Don't Mind,2,9k,
47,5 Seconds of Summer - What I Like About You,3,12k,
48,Wyclef Jean - Divine Sorrow,6,27k,
49,MAGIC! - Rude,203,16k,+16%
50,Sam Hunt - Leave the Night On,159,26k,-19%
51,Jason Aldean - Burnin' It Down,125,24k,-18%
52,Taylor Swift - Bad Blood,28,24k,-13%
53,Florida Georgia Line - Sun Daze,54,23k,+16%
54,Bobby Shmurda - Hot N*gga,109,24k,-17%
55,Band Aid 30 - Do They Know It's Christmas,7,62k,
56,Jessie J - Burnin' Up,18,20k,+60%
57,Sia - Chandelier,203,22k,-20%
58,Colbie Caillat - Try,117,23k,-23%
59,Blake Shelton - Neon Light,98,20k,-15%
