,name,Top 100,end,change
0,MAGIC! - Rude,72,200k,-6%
1,Sam Smith - Stay With Me,101,185k,-14%
2,Iggy Azalea - Fancy,118,168k,-4%
3,Ariana Grande - Break Free,5,134k,
4,Ariana Grande - Problem,75,135k,-12%
5,Nico & Vinz - Am I Wrong,84,126k,-15%
6,Jason Derulo - Wiggle,69,111k,-1%
7,Maroon 5 - Maps,21,105k,-3%
8,Charli XCX - Boom Clap,36,97k,-5%
9,Sia - Chandelier,63,86k,+8%
10,Kenny Chesney - American Kids,17,82k,+2%
11,Disclosure - Latch,121,86k,-12%
12,Calvin Harris - Summer,111,79k,-10%
13,DJ Snake & Lil Jon - Turn Down For What,199,78k,-8%
14,Dierks Bentley - Drunk On a Plane,64,69k,+0%
15,OneRepublic - Love Runs Out,83,69k,-8%
16,Ed Sheeran - Sing,91,67k,-16%
17,Lady Antebellum - Bartender,49,62k,+0%
18,Pharrell Williams - Happy,188,62k,-5%
19,Miranda Lambert - Somethin' Bad,49,60k,+2%
20,Kongos - Come With Me Now,103,54k,-1%
21,Jake Owen - Beachin',125,55k,+0%
22,John Legend - All of Me,271,56k,-13%
23,MKTO - Classic,149,55k,-11%
24,Becky G - Shower,36,49k,+6%
25,Florida Georgia Line - This Is How We Roll,209,48k,-3%
26,Luke Bryan - Play It Again,124,45k,-5%
27,Trey Songz - Na Na,150,45k,+50%
28,Lee Brice - I Don't Dance,105,42k,-8%
29,Paramore - Ain't It Fun,132,41k,-14%
30,Jason Derulo - Trumpets,47,42k,-9%
31,Enrique Iglesias - Bailando,46,36k,+16%
32,Demi Lovato - Really Don't Care,28,42k,-19%
33,Pharrell Williams - Come Get It Bae,50,39k,+33%
34,Tiësto - Wasted,35,36k,-6%
35,5 Seconds of Summer - Amnesia,6,192k,
36,AJR - I'm Ready,42,33k,-0%
37,Joe Nichols - Yeah,80,36k,-0%
38,5 Seconds of Summer - She Looks So Perfect,97,38k,-17%
39,Lil Wayne - Believe Me,39,36k,-14%
40,Clean Bandit - Rather Be feat. Jess Glynne,17,30k,+24%
41,Tove Lo - Habits,30,33k,+6%
42,Blake Shelton - My Eyes,76,32k,-2%
43,Ingrid Michaelson - Girls Chase Boys,92,32k,-8%
44,Nicki Minaj - Pills N Potions,46,36k,+17%
45,Tim McGraw - Meanwhile Back At Mama's,52,31k,+1%
46,Jason Derulo - Talk Dirty,189,33k,-2%
47,Rixton - Me and My Broken Heart,103,28k,-23%
48,Katy Perry - Dark Horse,293,28k,-8%
49,Justin Timberlake - Not a Bad Thing,132,29k,-17%
50,Lil Wayne - Krazy,5,22k,
51,Jake Miller - First Flight Home,2,4k,+22%
52,Usher - Good Kisser,16,21k,+64%
53,OneRepublic - Counting Stars,294,25k,-6%
54,Coldplay - A Sky Full of Stars,67,26k,-7%
55,Chase Rice - Ready Set Roll,75,26k,+3%
56,Chris Brown - Loyal,157,30k,+83%
57,Brad Paisley - River Bank,75,26k,+5%
58,Dustin Lynch - Where It's At,83,27k,-4%
59,Shawn Mendes - Life of the Party,12,46k,-60%
60,Ed Sheeran - All of the Stars,7,29k,
61,Michael Jackson & Justin Timberlake - Love Never F...,66,25k,-16%
62,Idina Menzel - Let It Go,222,25k,-9%
63,Tinashe - 2 On,40,24k,+17%
64,David Guetta - Lovers on the Sun,6,23k,
65,Bastille - Pompeii,294,24k,-8%
66,Sam Hunt - Leave the Night On,20,26k,+20%
67,American Authors - Best Day of My Life,236,25k,-8%
68,Chris Young - Who I Am With You,85,25k,-7%
69,Jeremih - Don't Tell 'Em,17,22k,+18%
70,T.I. - No Mediocre,20,25k,+0%
71,Katy Perry - Birthday,76,25k,-25%
72,Little Big Town - Day Drinking,33,24k,+25%
73,Brantley Gilbert - Bottoms Up,202,23k,-1%
74,Tyler Farr - Whiskey in My Water,105,22k,-2%
75,Ty Dolla $ign - Or Nah,8,14k,+18%
76,Echosmith - Cool Kids,5,18k,+45%
77,Ed Sheeran - Don't,25,23k,-31%
78,Busta Rhymes - Calm Down,7,38k,
79,Brantley Gilbert - Small Town Throwdown,56,20k,-6%
80,Lorde - Tennis Court,45,19k,-1%
81,Pitbull - Timber,271,19k,-3%
82,ScHoolboy Q - Studio,23,20k,-15%
83,Wiz Khalifa - We Dem Boyz,49,18k,-8%
84,Imagine Dragons - On Top of the World,150,19k,-15%
85,Vance Joy - Riptide,22,19k,-0%
