,name,Top 100,end,change
0,Mark Ronson - Uptown Funk,77,346k,-14%
1,Ed Sheeran - Thinking Out Loud,119,228k,-4%
2,Maroon 5 - Sugar,13,169k,+17%
3,Rihanna and Kanye West and Paul McCartney - FourFi...,1,37k,
4,Hozier - Take Me to Church,179,135k,-13%
5,Taylor Swift - Blank Space,91,124k,-15%
6,Meghan Trainor - Lips Are Movin,97,115k,-26%
7,Fall Out Boy - Centuries,143,113k,-6%
8,Ellie Goulding - Love Me Like You Do,18,79k,+18%
9,Taylor Swift - Shake It Off,161,98k,+6%
10,James Newton Howard - The Hanging Tree,63,90k,-13%
11,Ella Henderson - Ghost,92,77k,-4%
12,Meghan Trainor - All About That Bass,203,70k,-25%
13,Pitbull & Ne-Yo - Time of Our Lives,55,65k,+11%
14,Taylor Swift - Style,91,65k,+24%
15,Sam Smith - I'm Not the Only One,142,65k,-11%
16,Usher - I Don't Mind,65,62k,+8%
17,Nick Jonas - Jealous,140,61k,-13%
18,Nicki Minaj - Truffle Butter,4,28k,
19,The Weeknd - Earned It,28,58k,+98%
20,Flo Rida - GDFR,89,49k,+6%
21,OneRepublic - I Lived,74,51k,-22%
22,Nicki Minaj - Only,89,54k,-5%
23,Big Sean - I Don't Fuck With You,127,50k,-14%
24,Sam Hunt - Take Your Time,66,49k,+27%
25,Selena Gomez - The Heart Wants What It Wants,81,48k,-14%
26,Maroon 5 - Animals,155,42k,-19%
27,Vance Joy - Riptide,225,40k,-1%
28,Fifth Harmony - Sledgehammer,44,37k,+1%
29,One Direction - Night Changes,73,35k,-9%
30,Ariana Grande & The Weeknd - Love Me Harder,113,35k,-18%
31,Ed Sheeran - Don't,227,30k,-12%
32,Alesso - Heroes,128,35k,-7%
33,Sia - Elastic Heart,32,42k,+2%
34,Prince Royce - Stuck On a Feeling,19,29k,+11%
35,Florida Georgia Line - Sun Daze,117,32k,+16%
36,Hoodie Allen - All About It,20,38k,+10%
37,Blake Shelton - Lonely Tonight,62,30k,+2%
38,Kid Ink - Be Real,2,31k,
