,name,Top 100,end,change
0,Drake - Hotline Bling,70,120k,+19%
1,The Weeknd - The Hills,135,97k,-6%
2,Shawn Mendes - Stitches,150,85k,+14%
3,Taylor Swift - Wildest Dreams,123,84k,-1%
4,Justin Bieber - What Do You Mean,42,81k,-5%
5,Macklemore & Ryan Lewis - Downtown,43,70k,+2%
6,Elle King - Ex's & Oh's,129,64k,+14%
7,R. City - Locked Away,85,67k,-9%
8,Fetty Wap - 679,102,62k,-10%
9,Thomas Rhett - Die a Happy Man,21,40k,+6%
10,Meghan Trainor - Like I'm Gonna Lose You,141,46k,+12%
11,Ellie Goulding - On My Mind,22,44k,+12%
12,Silento - Watch Me,180,46k,-8%
13,The Weeknd - Can't Feel My Face,123,50k,-13%
14,Selena Gomez - Same Old Love,29,36k,+18%
15,Hailee Steinfeld - Love Myself,60,37k,+4%
16,Luke Bryan - Strip It Down,84,38k,-4%
17,Selena Gomez - Good For You,109,37k,-1%
18,Ed Sheeran - Photograph,150,37k,+11%
19,X Ambassadors - Renegades,187,37k,+3%
20,Drake & Future - Jumpman,18,36k,-0%
21,Nick Jonas - Levels,49,36k,+6%
22,Cam - Burning House,99,32k,+5%
23,Alessia Cara - Here,71,31k,+16%
24,One Direction - Drag Me Down,70,38k,-8%
25,Charlie Puth - Marvin Gaye,131,37k,-12%
26,Rachel Platten - Fight Song,191,32k,-6%
27,Omi - Cheerleader,171,33k,-11%
28,Calvin Harris & Disciples - How Deep Is Your Love,84,25k,+17%
29,Drake - Right Hand,35,26k,+4%
30,Sam Hunt - Break Up In a Small Town,72,21k,+47%
31,Fetty Wap - Trap Queen,260,27k,-20%
32,"@iHeartMemphis - ""Hit the Quan"" #HTQ",77,28k,-3%
33,Old Dominion - Break up with Him,119,20k,+3%
34,Miley Cyrus - Hands of Love,7,27k,
35,Fetty Wap - My Way,84,23k,-19%
36,Major Lazer - Lean On,177,23k,-0%
37,Carrie Underwood - Smoke Break,49,20k,-20%
38,Post Malone - White Iverson,36,19k,+14%
39,"Keith Urban - John Cougar, John Deere, John 3:16",122,21k,-6%
40,Empire Cast - No Doubt About It,1,4k,
41,Panic! At the Disco - Victorious,10,24k,-37%
42,Thomas Rhett - Crash and Burn,168,17k,-23%
43,Fetty Wap - Again,63,19k,-19%
44,Taylor Swift - Bad Blood,233,20k,-3%
45,She Wants Revenge - Tear You Apart,1,2k,
46,Demi Lovato - Cool for the Summer,100,20k,-6%
47,Fall Out Boy - Uma Thurman,219,21k,-4%
48,Chris Young - I'm Comin' Over,150,17k,+5%
49,Ed Sheeran - Thinking Out Loud,375,19k,-12%
50,Travis Scott - Antidote,39,17k,+19%
51,Chris Janson - Buy Me a Boat,160,18k,-8%
52,Daya - Hide Away,42,17k,+1%
53,Fetty Wap - RGF Island,23,19k,-35%
54,WALK THE MOON - Shut Up and Dance,303,18k,-3%
55,Tinashe - Player,7,22k,
56,Drake - Back To Back,70,17k,-6%
57,Skrillex & Diplo - Where ...,209,17k,-14%
58,Nelly - The Fix,47,14k,+14%
59,Sam Smith - Writing's On the Wall,14,18k,-63%
60,Sam Hunt - House Party,142,15k,-9%
61,Jessie J - Flashlight,58,7k,-3%
62,Rachel Platten - Stand By You,9,9k,+50%
63,Rich Homie Quan - Flex,163,15k,-11%
64,Demi Lovato - Confident,15,13k,+52%
65,Nathaniel Rateliff & The Night Sweats - S.O.B.,32,14k,+10%
66,Brett Eldredge - Lose My Mind,129,14k,-4%
67,Jess Glynne - Hold My Hand,60,13k,+0%
68,Andy Grammer - Good To Be Alive,4,12k,+163%
69,Mark Ronson - Uptown Funk,333,15k,-10%
70,Florida Georgia Line - Anything Goes,124,13k,+1%
71,Avicii - Broken Arrows,7,16k,+477%
72,A Great Big World - Hold Each Other,31,13k,+0%
73,Future - Where Ya At,56,13k,+0%
74,Selena Gomez - Me & the Rhythm,7,15k,
75,Rudimental - Lay It All On Me,14,12k,-48%
76,Adam Lambert - Ghost Town,121,12k,+9%
77,Wiz Khalifa - See You Again,213,13k,-9%
78,Maroon 5 - Sugar,269,12k,-2%
79,"Andy Grammer - Honey, I'm Good.",261,13k,-9%
80,Fifth Harmony - Worth It,230,12k,-7%
81,Brothers Osborne - Stay a Little Longer,55,11k,+1%
82,Major Lazer - Powerful,15,12k,+0%
