,name,Top 100,end,change
0,Taylor Swift - Shake It Off,63,208k,+17%
1,Meghan Trainor - All About That Bass,106,150k,-11%
2,Maroon 5 - Animals,57,120k,+2%
3,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",83,104k,+7%
4,Hozier - Take Me to Church,81,64k,+48%
5,Jason Derulo - Trumpets,152,88k,+8%
6,Tove Lo - Habits,135,96k,-3%
7,Taylor Swift - Out Of The Woods,7,331k,
8,Fall Out Boy - Centuries,45,67k,+24%
9,Jeremih - Don't Tell 'Em,122,72k,-2%
10,Iggy Azalea - Black Widow,107,72k,-4%
11,Echosmith - Cool Kids,109,70k,+29%
12,Sam Smith - I'm Not the Only One,44,75k,+30%
13,Pitbull - Fireball,87,59k,-0%
14,Nick Jonas - Jealous,42,63k,-16%
15,Ed Sheeran - Don't,129,63k,-5%
16,Nicki Minaj - Anaconda,77,54k,-13%
17,One Direction - Steal My Girl,21,59k,+11%
18,Jason Aldean - Burnin' It Down,90,55k,-17%
19,Bobby Shmurda - Hot N*gga,74,48k,+2%
20,Mr. Probz - Waves,68,52k,+8%
21,Clean Bandit - Rather Be feat. Jess Glynne,122,50k,-13%
22,Sia - Chandelier,168,44k,+1%
23,Sam Smith - Stay With Me,206,62k,+18%
24,Florida Georgia Line - Dirt,104,48k,+3%
25,Calvin Harris - Blame,43,41k,+29%
26,Ariana Grande - Break Free,110,37k,-12%
27,Big Sean - I Don't Fuck With You,29,37k,+42%
28,Maroon 5 - Maps,126,34k,-13%
29,I LOVE MAKONNEN - Tuesday,35,40k,+23%
30,Milky Chance - Stolen Dance,102,37k,+9%
31,Enrique Iglesias - Bailando,151,36k,+6%
32,5 Seconds of Summer - Amnesia,111,35k,-10%
33,Sam Hunt - Leave the Night On,124,35k,+15%
34,Vance Joy - Riptide,127,33k,+17%
35,Carrie Underwood - Something in the Water,21,37k,-35%
36,Blake Shelton - Neon Light,63,32k,-12%
37,Jessie J - Burnin' Up,8,32k,+281%
38,Rich Gang - Lifestyle,78,32k,+34%
39,Foo Fighters - Something From Nothing,4,37k,
40,Ariana Grande & The Weeknd - Love Me Harder,15,24k,+85%
41,Coldplay - A Sky Full of Stars,172,27k,-8%
42,Charli XCX - Boom Clap,141,26k,-11%
43,Colbie Caillat - Try,82,29k,-32%
44,Rae Sremmurd - No Type,21,24k,+26%
45,Drake - 0 To 100 / The Catch Up,96,27k,+2%
46,DJ Snake & Lil Jon - Turn Down For What,304,23k,+1%
47,Kenny Chesney - American Kids,122,25k,-15%
48,Mary Lambert - Secrets,43,26k,+5%
49,Tim McGraw - Shotgun Rider,34,23k,+25%
50,Alesso - Heroes,30,21k,+95%
51,MAGIC! - Rude,177,22k,-5%
