,name,Top 100,end,change
0,Taylor Swift - Shake It Off,70,185k,-11%
1,Meghan Trainor - All About That Bass,112,138k,-8%
2,Hozier - Take Me to Church,88,133k,+106%
3,Taylor Swift - Welcome To New York,7,224k,
4,Maroon 5 - Animals,64,117k,-2%
5,Taylor Swift - Out Of The Woods,14,92k,-72%
6,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",90,83k,-19%
7,Tove Lo - Habits,142,88k,-7%
8,Jason Derulo - Trumpets,159,81k,-8%
9,Pitbull - Fireball,94,69k,+17%
10,Fall Out Boy - Centuries,52,68k,+0%
11,Sam Smith - I'm Not the Only One,51,68k,-8%
12,Iggy Azalea - Black Widow,114,63k,-12%
13,Jeremih - Don't Tell 'Em,129,65k,-10%
14,One Direction - Steal My Girl,28,51k,-13%
15,Echosmith - Cool Kids,116,63k,-8%
16,Ed Sheeran - Don't,136,60k,-4%
17,Nick Jonas - Jealous,49,59k,-5%
18,Flo Rida - GDFR,6,44k,
19,Mr. Probz - Waves,75,49k,-5%
20,Iggy Azalea - Beg For It,3,17k,
21,Jason Aldean - Burnin' It Down,97,48k,-12%
22,Sia - Chandelier,175,43k,-0%
23,Clean Bandit - Rather Be feat. Jess Glynne,129,43k,-12%
24,Nicki Minaj - Anaconda,84,41k,-22%
25,Big Sean - I Don't Fuck With You,36,42k,+12%
26,I LOVE MAKONNEN - Tuesday,42,45k,+12%
27,Calvin Harris - Blame,50,44k,+7%
28,Bobby Shmurda - Hot N*gga,81,43k,-10%
29,Sam Hunt - Leave the Night On,131,39k,+10%
30,Gwen Stefani - Baby Don't Lie,7,63k,
31,Sam Smith - Stay With Me,213,41k,-34%
32,Florida Georgia Line - Dirt,111,36k,-23%
33,Fergie - L.A.LOVE,27,30k,+65%
34,Milky Chance - Stolen Dance,109,35k,-6%
35,Meghan Trainor - Lips Are Movin,6,28k,
36,5 Seconds of Summer - Amnesia,118,30k,-13%
37,Carrie Underwood - Something in the Water,28,33k,-8%
38,Foo Fighters - The Feast and the Famine,3,40k,
39,Vance Joy - Riptide,134,31k,-5%
40,Ariana Grande - Break Free,117,29k,-20%
41,Maroon 5 - Maps,133,29k,-15%
42,Ariana Grande & The Weeknd - Love Me Harder,22,28k,+19%
43,Enrique Iglesias - Bailando,158,32k,-12%
44,Rich Gang - Lifestyle,85,31k,-3%
45,Blake Shelton - Neon Light,70,29k,-9%
46,Tim McGraw - Shotgun Rider,41,30k,+29%
47,Calvin Harris - Outside,7,54k,
48,Rae Sremmurd - No Type,28,26k,+8%
49,Coldplay - A Sky Full of Stars,179,24k,-10%
50,Drake - 0 To 100 / The Catch Up,103,25k,-7%
51,Charli XCX - Boom Clap,148,23k,-11%
52,Alesso - Heroes,37,23k,+6%
53,Meghan Trainor - Dear Future Husband,47,20k,+1%
54,Iggy Azalea - Fancy,230,20k,-8%
55,Maddie & Tae - Girl In a Country Song,95,22k,-1%
56,Colbie Caillat - Try,89,23k,-20%
57,Mary Lambert - Secrets,50,22k,-16%
58,DJ Snake & Lil Jon - Turn Down For What,311,20k,-13%
59,Nico & Vinz - In Your Arms,15,20k,-7%
60,Lee Brice - Drinking Class,22,20k,+14%
61,Foo Fighters - Something From Nothing,11,22k,-38%
62,Little Big Town - Day Drinking,130,19k,+25%
63,Frankie Ballard - Sunshine & Whiskey,121,19k,-1%
64,Chris Brown - New Flame,84,20k,-7%
65,MAGIC! - Rude,184,18k,-15%
66,Chase Rice - Ready Set Roll,187,19k,-12%
67,Katy Perry - This Is How We Do,81,16k,-21%
68,Pharrell Williams - Happy,300,18k,-11%
69,Eric Church - Talladega,12,17k,+14%
70,Kenny Chesney - American Kids,129,18k,-24%
71,Rae Sremmurd - No Flex Zone,67,17k,-7%
72,T.I. - No Mediocre,132,19k,-5%
73,Keith Urban - Somewhere In My Car,36,17k,+1%
74,David Guetta - Dangerous,20,17k,-2%
75,John Legend - All of Me,383,17k,-20%
76,Michael Jackson - Thriller,13,13k,+113%
77,Kendrick Lamar - i,34,19k,-5%
78,Brad Paisley - Perfect Storm,31,17k,+2%
79,The Script - Superheroes,47,16k,-6%
80,Ariana Grande - Problem,184,15k,-12%
81,Meghan Trainor - Title,29,15k,+10%
82,Tinashe - 2 On,150,16k,-12%
83,Ed Sheeran - Thinking Out Loud,30,17k,-1%
84,Lana Del Rey - Gods & Monsters,4,14k,
85,"Trey Songz - Touchin, Lovin",32,16k,-1%
86,Disclosure - Latch,233,16k,-13%
87,Luke Bryan - Roller Coaster,123,15k,-13%
88,DJ Khaled - Hold You Down,39,15k,-2%
89,Kongos - Come With Me Now,213,14k,-12%
90,Miranda Lambert - Somethin' Bad,160,14k,-10%
91,Idina Menzel - Let It Go,309,13k,-4%
92,T.I. - About the Money,17,17k,-4%
93,Nico & Vinz - Am I Wrong,194,14k,-18%
94,Sam Hunt - Break Up In a Small Town,46,15k,+1%
95,RaeLynn - God Made Girls,4,13k,+32%
96,Jennifer Lopez - Booty,26,17k,+70%
97,Billy Currington - Don't It,6,16k,
98,Florida Georgia Line - Sun Daze,32,13k,-13%
99,Becky G - Shower,135,12k,-13%
100,OneRepublic - Love Runs Out,184,13k,-7%
101,Ella Henderson - Ghost,2,13k,+7%
102,Pitbull - Celebrate,6,13k,
103,Jessie J - Burnin' Up,13,17k,-45%
104,Hollywood Undead - Day of the Dead,6,19k,
105,American Horror Story Cast - Gods and Monsters,4,11k,
106,OneRepublic - Counting Stars,368,11k,-5%
107,Dej Loaf - Try Me,,11k,
108,Bebe Rexha - I Can't Stop Drinking About You,2,12k,-0%
109,Imagine Dragons - Warriors,21,12k,-3%
110,Luke Bryan - Play It Again,198,11k,-1%
111,Thomas Rhett - Make Me Wanna,,12k,+7%
112,Lady Antebellum - Bartender,151,12k,-14%
113,Fifth Harmony - Bo$$,80,9k,-2%
114,"Bobby ""Boris"" Pickett & The Crypt-Kickers - Monste...",5,8k,+135%
115,Meghan Trainor - Close Your Eyes,6,11k,+46%
116,Florida Georgia Line - This Is How We Roll,296,10k,-15%
117,Dierks Bentley - Drunk On a Plane,155,11k,-7%
118,Lee Brice - I Don't Dance,187,11k,-9%
119,Kim Cesarion - Undressed,4,12k,-7%
120,Kiesza - Hideaway,93,13k,+12%
121,WALK THE MOON - Shut Up and Dance,3,12k,+19%
122,Brantley Gilbert - Small Town Throwdown,115,10k,+0%
