,name,Top 100,end,change
0,Justin Bieber & BloodPop®...,1.0,15k,
1,DJ Khaled - Wild Thoughts,63.0,72k,+122%
2,P!nk - What About Us,8.0,61k,+319%
3,Luis Fonsi & Daddy Yankee - Despacito,123.0,54k,-25%
4,Liam Payne - Strip That Down,91.0,50k,-11%
5,Kesha - Praying,43.0,46k,+9%
6,Niall Horan - Slow Hands,106.0,44k,-15%
7,Sam Hunt - Body Like a Back Road,198.0,39k,-6%
8,Imagine Dragons - Believer,199.0,38k,-5%
9,Charlie Puth - Attention,119.0,42k,-14%
10,Shawn Mendes - There's Nothing Holdin' Me Back,121.0,39k,-18%
11,French Montana - Unforgettable,133.0,34k,-10%
12,Demi Lovato - Sorry Not Sorry,38.0,28k,+18%
13,Cardi B - Bodak Yellow,42.0,26k,+8%
14,Luis Fonsi - Despacito,210.0,32k,+74%
15,Portugal. The Man - Feel It Still,87.0,30k,+12%
16,Logic - 1-800-273-8255,62.0,27k,+179%
17,Calvin Harris - Feels,63.0,28k,-10%
18,Post Malone - Congratulations,212.0,23k,-7%
19,Kane Brown - What Ifs,98.0,21k,+5%
20,Luke Combs - When It Rains It Pours,47.0,16k,+21%
21,Brett Young - In Case You Didn't Know,278.0,14k,+10%
22,Brothers Osborne - It Ain't My Fault,100.0,11k,+28%
23,DJ Khaled - I'm the One,112.0,20k,-15%
24,Childish Gambino - Redbone,181.0,21k,-13%
25,J Balvin & Willy William - Mi Gente,49.0,19k,+28%
26,Imagine Dragons - Thunder,107.0,17k,-4%
27,Cheat Codes - No Promises,99.0,18k,+4%
28,Khalid - Location,185.0,17k,+96%
29,Selena Gomez - Fetish,36.0,17k,+81%
30,Hailee Steinfeld - Most Girls,96.0,18k,-7%
31,The Chainsmokers & Coldplay - Something Just Like ...,177.0,18k,-11%
32,Dustin Lynch - Love Me Or Leave Me Alone,8.0,17k,
33,Little Big Town - When Someone Stops Loving You,10.0,6k,+193%
34,Thomas Rhett - Unforgettable,21.0,14k,+6%
35,Lady Antebellum - You Look Good,199.0,9k,+22%
36,Bruno Mars - Versace On The Floor,67.0,14k,+28%
37,Keith Urban - Blue Ain't Your Color,323.0,8k,+41%
38,Old Dominion - No Such Thing as a Broken Heart,129.0,10k,+1%
39,Bebe Rexha & Florida Georgia Line - Meant to Be,7.0,19k,
40,Bruno Mars - That's What I Like,214.0,15k,-7%
41,Ed Sheeran - Castle on the Hill,224.0,15k,-14%
42,Ed Sheeran - Shape of You,224.0,14k,-10%
43,Yo Gotti - Rake It Up,39.0,14k,-7%
44,21 Savage - Bank Account,42.0,13k,-11%
45,Grace VanderWaal - Moonlight,4.0,4k,+192%
46,Eric Church - Round Here Buzz,7.0,8k,+119%
47,Chris Janson - Fix a Drink,14.0,12k,+132%
48,Darius Rucker - If I Told You,82.0,5k,+151%
49,Midland - Drinkin' Problem,115.0,12k,-2%
50,Miley Cyrus - Malibu,98.0,14k,+15%
51,Keith Urban - The Fighter,204.0,10k,-8%
52,Kelsea Ballerini - Unapologetically,7.0,17k,
53,Marshmello - Silence,7.0,16k,
54,Jon Pardi - Heartache on the Dance Floor,60.0,12k,-8%
55,Kendrick Lamar - HUMBLE.,140.0,14k,-22%
56,James Arthur - Say You Won't Let Go,293.0,11k,-19%
57,LANco - American Love Story,33.0,10k,+2%
58,Maren Morris - I Could Use a Love Song,15.0,6k,+43%
59,Louis Tomlinson - Back to You,28.0,9k,+9%
60,Khalid - Young Dumb & Broke,19.0,9k,+5%
61,David Guetta - 2U,70.0,13k,-25%
62,Thomas Rhett - Sixteen,7.0,16k,
63,The Revivalists - Wish I Knew You,90.0,10k,-6%
64,Bonnie Tyler - Total Eclipse of the Heart,1.0,3k,+276%
65,Cole Swindell - Flatliner,143.0,7k,+0%
66,Chris Brown - Questions,2.0,3k,
67,Dan + Shay - How Not To,2.0,3k,+150%
68,Macklemore - Glorious,49.0,11k,-9%
69,Bruno Mars - 24K Magic,315.0,10k,-2%
70,Carly Pearce - Every Little Thing,63.0,9k,-2%
71,Justin Timberlake - CAN'T STOP THE FEELING,469.0,9k,-11%
72,The Chainsmokers - Honest,19.0,9k,+0%
73,Luke Combs - Hurricane,205.0,8k,-8%
74,Blackbear - Do Re mi,28.0,8k,+1%
75,Zedd & Alessia Cara - Stay,176.0,8k,-23%
76,Chris Young - Losing Sleep,9.0,5k,+17%
77,Kygo & Selena Gomez - It Ain't Me,183.0,8k,-18%
78,YFN Lucci - Everyday We Lit,27.0,7k,-0%
79,Clean Bandit - Symphony,35.0,8k,-13%
80,Brad Paisley - Last Time for Everything,4.0,4k,-17%
81,Dustin Lynch - Small Town Boy,148.0,16k,-1%
82,Florida Georgia Line - Smooth,14.0,3k,+51%
83,Lil Uzi Vert - XO TOUR Llif3,146.0,7k,-16%
84,Annie LeBlanc - Fly,4.0,8k,
85,A Boogie Wit da Hoodie - Drowning,124.0,6k,-16%
86,2 Chainz - It's a Vibe,11.0,5k,-11%
87,Brett Eldredge - Somethin' I'm Good At,40.0,4k,-59%
88,John Legend - All of Me,473.0,3k,+42%
89,Walker Hayes - You Broke Up with Me,39.0,6k,-7%
90,Kenny Chesney - All the Pretty Girls,12.0,6k,-5%
91,Blake Shelton - Every Time I Hear That Song,24.0,3k,+46%
92,Old Dominion - Written in the Sand,15.0,5k,-16%
93,Auli'i Cravalho - How Far I'll Go,259.0,7k,-16%
94,Wiz Khalifa - Something New,7.0,11k,
95,Chris Stapleton - Tennessee Whiskey,410.0,6k,-21%
96,Miranda Lambert - Tin Man,119.0,6k,-28%
97,Rita Ora - Your Song,14.0,6k,-24%
98,Billy Currington - Do I Make You Wanna,64.0,6k,-20%
99,Kendrick Lamar - LOYALTY.,52.0,5k,-40%
100,Kesha - Rainbow,6.0,8k,
101,Luke Bryan - Fast,71.0,2k,+196%
102,Jonas Blue - Mama,3.0,5k,-9%
103,Halsey - Now Or Never,133.0,5k,-29%
104,Dierks Bentley - What the Hell Did I Say,7.0,3k,+97%
105,Bleachers - Don't Take the Money,7.0,6k,+191%
106,SZA - Love Galore,10.0,5k,-8%
107,Thomas Rhett - Star of the Show,146.0,2k,+172%
108,Selena Gomez - Bad Liar,91.0,6k,-29%
109,Migos - Slippery,84.0,6k,-20%
110,Little Big Town - Better Man,188.0,3k,+15%
111,Fifth Harmony - Angel,7.0,9k,+177%
112,Brett Young - Like I Loved You,,4k,-3%
113,Samir Mezrahi - A a a a a Very Good Song,7.0,7k,+148%
114,Rag'n'Bone Man - Human,110.0,4k,-9%
115,Future - Mask Off,170.0,5k,-21%
116,Lady Gaga - The Cure,117.0,5k,-16%
117,Maluma - Felices los 4,18.0,6k,+27%
118,Julia Michaels - Issues,202.0,5k,-26%
119,Darius Rucker - Wagon Wheel,68.0,3k,+51%
120,Dua Lipa - New Rules,1.0,5k,-12%
121,Jon Pardi - Dirt on My Boots,288.0,5k,-15%
122,Dylan Scott - My Girl,124.0,5k,-35%
123,Neil Diamond - Sweet Caroline,20.0,6k,-18%
124,LINKIN PARK - One More Light,19.0,5k,-22%
125,Chris Lane - For Her,22.0,5k,-10%
126,Bebe Rexha - The Way I Are,13.0,5k,+26%
127,KYLE - iSpy,204.0,5k,+0%
128,Jake Paul - It's Everyday Bro,43.0,5k,-8%
129,Mark Ronson - Uptown Funk,600.0,5k,-12%
130,Old Dominion - Song for Another Time,132.0,2k,+94%
131,MercyMe - Even If,81.0,4k,-17%
132,Kendrick Lamar - LOVE.,77.0,5k,-3%
133,AJR - Weak,145.0,5k,-34%
134,Rae Sremmurd - Swang,116.0,4k,-2%
135,MAX - Lights Down Low,,4k,-8%
136,Fitz & The Tantrums - HandClap,368.0,4k,-20%
137,Ed Sheeran - Perfect,40.0,4k,-5%
138,"China Anne McClain, Thomas Doherty & Dylan Playfai...",17.0,5k,-18%
139,Playboi Carti - Magnolia,44.0,5k,-3%
140,Taron Egerton - I'm Still Standing,15.0,4k,+12%
141,Justin Moore - Somebody Else Will,,4k,-7%
142,The Chainsmokers - Closer,353.0,4k,-15%
143,Kesha - Woman,14.0,5k,+10%
144,"Florida Georgia Line - God, Your Mama, And Me",178.0,4k,-28%
145,Dwayne Johnson - You're Welcome,170.0,4k,-21%
146,Upchurch - Radio Jam,,1k,
147,Metallica - Enter Sandman,3.0,2k,+13%
148,Sam Hunt - House Party,238.0,4k,+66%
149,Judah & The Lion - Take It All Back 2.0,,4k,-7%
150,Theory of a Deadman - Rx,3.0,3k,-23%
151,Rihanna - Love on the Brain,237.0,4k,-17%
152,Ed Sheeran - Thinking Out Loud,541.0,4k,-10%
153,Tessa Brooks - Powerful Emotions,2.0,4k,
154,Travis Scott - Butterfly Effect,,3k,-1%
155,Jacquees - B.E.D.,,4k,-12%
156,Camila Cabello - Havana,9.0,4k,-71%
157,LINKIN PARK & Kiiara - Heavy,142.0,4k,-42%
158,Ed Sheeran - Galway Girl,54.0,4k,+1%
159,Logan Paul - Help Me Help You,47.0,4k,-15%
160,Luke Bryan - That's My Kind of Night,191.0,3k,+282%
161,Fifth Harmony - Down,32.0,4k,-60%
162,Little Big Town - Girl Crush,341.0,2k,+58%
163,Disturbed - The Sound of Silence,410.0,4k,-24%
164,Train - Play That Song,274.0,4k,-25%
165,Ayo & Teo - Rolex,116.0,4k,-14%
166,Sam Hunt - Break Up In a Small Town,248.0,3k,+45%
167,Old Dominion - Break up with Him,172.0,1k,+151%
168,Chris Stapleton - Broken Halos,46.0,3k,-20%
169,"Dove Cameron, Sofia Carson, Cameron Boyce, Booboo ...",14.0,4k,-24%
170,Alicia Keys - Fallin',2.0,1k,
171,Russell Dickerson - Yours,12.0,3k,-9%
172,Kip Moore - The Bull,,4k,
173,Andra Day - Rise Up,116.0,4k,-16%
174,The Killers - The Man,4.0,3k,-16%
175,Kendrick Lamar - DNA.,102.0,4k,-29%
176,Kelsea Ballerini - Legends,6.0,3k,+13%
177,Jake Paul - That Ain't On the News,3.0,5k,+352%
178,Miranda Lambert - Highway Vagabond,,,
179,"Sofia Carson, Cameron Boyce, Booboo Stewart & Mitc...",14.0,4k,-25%
180,Thomas Rhett - Die a Happy Man,333.0,3k,+4%
181,The Weeknd - Reminder,20.0,3k,-64%
182,Lord Huron - The Night We Met,64.0,3k,-21%
183,Rascal Flatts - Yours If You Want It,15.0,2k,+20%
184,Clean Bandit - Rockabye,187.0,3k,-23%
185,Rae Sremmurd - Black Beatles,176.0,3k,+3%
186,Old Dominion - Snapback,139.0,1k,+103%
187,Kelsea Ballerini - Yeah Boy,15.0,1k,+104%
188,LOCASH - Ring on Every Finger,,3k,-14%
189,Harry Styles - Sign of the Times,115.0,3k,-28%
190,Calvin Harris - Slide,147.0,3k,-28%
191,Sam Hunt - Make You Miss Me,162.0,2k,+69%
192,Ed Sheeran - Make It Rain,20.0,1k,
193,The Weeknd - I Feel It Coming,217.0,3k,-16%
194,Kesha - Learn To Let Go,12.0,4k,-18%
195,Maren Morris - My Church,229.0,2k,+29%
196,Keith Urban - Wasted Time,104.0,,
197,Chance Sutton & Anthony Trujillo - No Option,2.0,2k,
198,Zedd - Clarity,55.0,1k,
199,Eric Church - Record Year,156.0,1k,+91%
200,Zedd & Liam Payne - Get Low,16.0,3k,-0%
201,Avicii - Without You,,3k,
202,Eminem - Lose Yourself,14.0,3k,-2%
203,SZA - The Weekend,,3k,-16%
204,Grace VanderWaal - Sick of Being Told,,2k,
205,Elevation Worship - O Come to the Altar,,2k,-2%
206,Weezer - Feels Like Summer,,3k,-7%
207,Chris Brown - Pills & Automobiles,,2k,+146%
