,name,Top 100,end,change
0,Meghan Trainor - All About That Bass,85,251k,-11%
1,Taylor Swift - Shake It Off,42,230k,-24%
2,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",62,128k,-13%
3,Tove Lo - Habits,114,104k,+1%
4,Iggy Azalea - Black Widow,86,103k,-14%
5,Nicki Minaj - Anaconda,56,90k,-13%
6,Clean Bandit - Rather Be feat. Jess Glynne,101,85k,+3%
7,Jason Derulo - Trumpets,131,71k,+17%
8,Jeremih - Don't Tell 'Em,101,74k,-3%
9,Pitbull - Fireball,66,65k,+2%
10,Jason Aldean - Burnin' It Down,69,76k,-1%
11,Maroon 5 - Animals,36,50k,+42%
12,Echosmith - Cool Kids,89,63k,-2%
13,Ariana Grande - Break Free,89,56k,-14%
14,Ed Sheeran - Don't,108,69k,-5%
15,Florida Georgia Line - Dirt,83,62k,+18%
16,Sia - Chandelier,147,61k,-13%
17,Sam Smith - Stay With Me,185,63k,+1%
18,Kenny Chesney - American Kids,101,54k,+33%
19,5 Seconds of Summer - Amnesia,90,56k,+17%
20,Maroon 5 - Maps,105,52k,-23%
21,Enrique Iglesias - Bailando,130,52k,-12%
22,Katy Perry - This Is How We Do,53,45k,-5%
23,Kendrick Lamar - i,6,73k,
24,Charli XCX - Boom Clap,120,44k,-14%
25,Fall Out Boy - Centuries,24,40k,-22%
26,Nick Jonas - Jealous,21,30k,+68%
27,Mr. Probz - Waves,47,38k,+17%
28,Coldplay - A Sky Full of Stars,151,35k,-6%
29,Bobby Shmurda - Hot N*gga,53,36k,-1%
30,Blake Shelton - Neon Light,42,38k,+12%
31,MAGIC! - Rude,156,34k,-22%
32,Sam Hunt - Leave the Night On,104,34k,-3%
33,Calvin Harris - Blame,22,30k,-4%
34,Jason Aldean - Tonight Looks Good On You,6,87k,
35,Iggy Azalea - Fancy,202,31k,-18%
36,Big Sean - I Don't Fuck With You,8,39k,
37,Ariana Grande - Problem,159,28k,-13%
38,Milky Chance - Stolen Dance,81,30k,+3%
39,Drake - 0 To 100 / The Catch Up,75,32k,-8%
40,DJ Snake & Lil Jon - Turn Down For What,283,27k,+6%
41,Pharrell Williams - Happy,272,28k,-0%
42,Hozier - Take Me to Church,60,28k,+8%
43,Florida Georgia Line - Anything Goes,6,57k,
44,Vance Joy - Riptide,106,25k,-1%
45,Mary Lambert - Secrets,22,23k,+22%
46,Nico & Vinz - Am I Wrong,167,27k,-9%
47,Kiesza - Hideaway,78,21k,-31%
48,John Legend - All of Me,355,22k,-7%
49,OneRepublic - Love Runs Out,167,24k,-1%
50,Rae Sremmurd - No Flex Zone,39,23k,-9%
51,Chase Rice - Ready Set Roll,159,22k,+9%
52,I LOVE MAKONNEN - Tuesday,14,22k,+44%
53,Luke Bryan - Roller Coaster,95,22k,-5%
54,Maddie & Tae - Girl In a Country Song,67,22k,-0%
55,Rich Gang - Lifestyle,57,24k,-6%
56,Meghan Trainor - Dear Future Husband,20,22k,-0%
57,Lady Antebellum - Bartender,132,22k,-21%
58,Chris Brown - New Flame,56,24k,-30%
59,Becky G - Shower,120,19k,-17%
60,Disclosure - Latch,205,22k,-14%
61,T.I. - No Mediocre,104,22k,-10%
62,Jennifer Lopez - Booty,10,27k,+181%
63,Tinashe - 2 On,122,20k,-0%
64,Frankie Ballard - Sunshine & Whiskey,93,19k,-1%
65,Miranda Lambert - Somethin' Bad,133,18k,-8%
66,Ariana Grande & The Weeknd - Love Me Harder,3,6k,+198%
67,Colbie Caillat - Try,61,18k,+5%
68,Sam Smith - I'm Not the Only One,23,17k,+26%
