,name,Top 100,end,change
0,Taylor Swift - Blank Space,35,350k,+10%
1,James Newton Howard - The Hanging Tree,7,185k,
2,Hozier - Take Me to Church,123,159k,-11%
3,Mark Ronson - Uptown Funk,21,166k,+57%
4,Meghan Trainor - Lips Are Movin,41,112k,+54%
5,Meghan Trainor - All About That Bass,147,130k,+21%
6,Sam Smith - I'm Not the Only One,86,119k,+23%
7,Nick Jonas - Jealous,84,103k,+14%
8,Taylor Swift - Shake It Off,105,108k,+2%
9,Selena Gomez - The Heart Wants What It Wants,25,135k,+97%
10,Maroon 5 - Animals,99,84k,-11%
11,Ariana Grande & The Weeknd - Love Me Harder,57,73k,+38%
12,Fall Out Boy - Centuries,87,60k,-1%
13,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",125,71k,+32%
14,Big Sean - I Don't Fuck With You,71,64k,-2%
15,Iggy Azalea - Beg For It,38,68k,+41%
16,Fergie - L.A.LOVE,62,70k,+62%
17,Lorde - Yellow Flicker Beat,22,68k,+156%
18,Mr. Probz - Waves,110,57k,-21%
19,I LOVE MAKONNEN - Tuesday,77,57k,-8%
20,Beyoncé - 7/11,7,76k,
21,Jason Derulo - Trumpets,194,49k,-9%
22,Ed Sheeran - Don't,171,46k,-11%
23,Tove Lo - Habits,177,46k,-14%
24,Pitbull - Fireball,129,47k,+48%
25,Usher - I Don't Mind,9,43k,+352%
26,"Pentatonix - Mary, Did You Know",14,42k,-18%
27,Sam Smith - Stay With Me,248,40k,+20%
28,Ed Sheeran - Thinking Out Loud,63,36k,+1%
29,Vance Joy - Riptide,169,38k,-18%
30,Imagine Dragons - I Bet My Life,35,56k,+54%
31,Beyoncé - Flawless Remix,7,54k,
32,Nicki Minaj - Only,33,37k,-8%
33,Calvin Harris - Blame,85,35k,-21%
34,Bastille & Grades - Torn Apart,1,16k,
35,Rae Sremmurd - No Type,63,34k,-3%
36,OneRepublic - I Lived,18,32k,+129%
37,Tim McGraw - Shotgun Rider,76,32k,-7%
38,One Direction - Night Changes,17,47k,+3%
39,Carrie Underwood - Something in the Water,63,34k,-22%
40,Ella Henderson - Ghost,36,35k,-38%
41,Echosmith - Cool Kids,151,30k,-24%
42,Mariah Carey - All I Want For Christmas Is You,40,23k,+55%
43,Alesso - Heroes,72,29k,+0%
44,Iggy Azalea - Black Widow,149,33k,-0%
45,Milky Chance - Stolen Dance,144,29k,-8%
46,O.T. Genasis - CoCo,11,27k,+67%
47,Jeremih - Don't Tell 'Em,164,30k,-13%
48,One Direction - Steal My Girl,63,38k,-33%
49,Ariana Grande - Santa Tell Me,7,37k,
50,David Guetta - Dangerous,55,38k,+26%
51,Clean Bandit - Rather Be,10,26k,+97%
52,Florida Georgia Line - Sun Daze,61,22k,-2%
53,Meghan Trainor - Dear Future Husband,82,23k,+18%
54,Jessie J - Burnin' Up,25,20k,-1%
55,Lee Brice - Drinking Class,57,21k,-2%
56,Jason Aldean - Burnin' It Down,132,21k,-11%
57,Taylor Swift - Bad Blood,35,22k,-6%
58,Bobby Shmurda - Hot N*gga,116,23k,-6%
59,Sheppard - Geronimo,13,20k,+11%
60,Sam Hunt - Leave the Night On,166,22k,-16%
61,Colbie Caillat - Try,124,21k,-8%
62,Maroon 5 - Maps,166,17k,-1%
63,Ariana Grande - Break Free,150,18k,+9%
64,Eric Church - Talladega,47,19k,-5%
65,Sia - Chandelier,210,19k,-14%
66,DJ Snake & Lil Jon - Turn Down For What,344,18k,-3%
67,Fall Out Boy - Immortals,22,16k,+1%
68,Rich Gang - Lifestyle,120,18k,-4%
69,Taylor Swift - Wildest Dreams,35,17k,-12%
70,Taylor Swift - Style,35,18k,-11%
71,Idina Menzel - Let It Go,326,16k,+4%
72,Brad Paisley - Perfect Storm,65,16k,-11%
73,Axwell Λ Ingrosso - Somet...,2,10k,
74,Sam Hunt - Take Your Time,15,15k,-5%
75,Chris Brown - New Flame,119,16k,-13%
