,name,Top 100,end,change
0,The Weeknd - The Hills,128,104k,-5%
1,Drake - Hotline Bling,63,100k,-2%
2,Taylor Swift - Wildest Dreams,116,85k,-4%
3,Justin Bieber - What Do You Mean,35,86k,-17%
4,Shawn Mendes - Stitches,143,74k,-3%
5,R. City - Locked Away,78,74k,-5%
6,Fetty Wap - 679,95,69k,-5%
7,Macklemore & Ryan Lewis - Downtown,36,68k,-7%
8,Elle King - Ex's & Oh's,122,56k,+14%
9,Panic! At the Disco - Victorious,3,40k,
10,The Weeknd - Can't Feel My Face,116,58k,-19%
11,Meghan Trainor - Like I'm Gonna Lose You,134,40k,+6%
12,Ellie Goulding - On My Mind,15,39k,-40%
13,Silento - Watch Me,173,50k,-16%
14,One Direction - Drag Me Down,63,42k,-14%
15,Luke Bryan - Strip It Down,77,40k,-4%
16,Charlie Puth - Marvin Gaye,124,42k,-14%
17,Selena Gomez - Good For You,102,37k,-17%
18,Thomas Rhett - Die a Happy Man,14,37k,-5%
19,X Ambassadors - Renegades,180,36k,+5%
20,Nick Jonas - Levels,42,34k,+5%
21,Omi - Cheerleader,164,38k,-19%
22,Cam - Burning House,92,31k,-3%
23,Rachel Platten - Fight Song,184,35k,-14%
24,Drake & Future - Jumpman,11,36k,-8%
25,Ed Sheeran - Photograph,143,33k,-5%
26,Hailee Steinfeld - Love Myself,53,35k,-7%
27,Selena Gomez - Same Old Love,22,31k,-23%
28,Fetty Wap - Trap Queen,253,34k,-2%
29,Alessia Cara - Here,64,27k,+2%
30,Sia - Alive,8,45k,
31,Fetty Wap - My Way,77,29k,-15%
32,Fetty Wap - RGF Island,16,31k,-32%
33,"@iHeartMemphis - ""Hit the Quan"" #HTQ",70,29k,-3%
34,Drake - Right Hand,28,25k,-21%
35,Carrie Underwood - Smoke Break,42,25k,-5%
36,Disclosure - Magnets,8,22k,
37,Major Lazer - Lean On,170,23k,-13%
38,Fetty Wap - Again,56,24k,-15%
39,Sam Smith - Writing's On the Wall,7,50k,
40,Ed Sheeran - Thinking Out Loud,368,22k,+38%
41,Calvin Harris & Disciples - How Deep Is Your Love,77,21k,-7%
42,Fall Out Boy - Uma Thurman,212,23k,-15%
43,Thomas Rhett - Crash and Burn,161,22k,-2%
44,Demi Lovato - Cool for the Summer,93,22k,-28%
45,"Keith Urban - John Cougar, John Deere, John 3:16",115,22k,-13%
46,Old Dominion - Break up with Him,112,19k,+0%
47,Rudimental - Lay It All On Me,7,24k,
48,Chris Janson - Buy Me a Boat,153,20k,-22%
49,Taylor Swift - Bad Blood,226,20k,-16%
50,Skrillex & Diplo - Where ...,202,20k,-12%
51,Andi & Alex - Thank You,3,9k,
52,One Direction - Infinity,10,32k,-73%
53,Drake - Back To Back,63,18k,-19%
54,Daya - Hide Away,35,17k,+6%
55,Sam Hunt - Break Up In a Small Town,65,14k,+29%
56,WALK THE MOON - Shut Up and Dance,296,18k,-16%
57,Chris Young - I'm Comin' Over,143,16k,+1%
58,Rich Homie Quan - Flex,156,17k,-9%
59,Empire Cast - Snitch Bitch,1,3k,
60,Post Malone - White Iverson,29,16k,+5%
61,Sam Hunt - House Party,135,17k,-21%
62,Little Mix - Black Magic,57,18k,-3%
63,Brett Eldredge - Lose My Mind,122,15k,-5%
64,Skylar Grey - Cannonball,7,17k,
65,Mark Ronson - Uptown Funk,326,16k,-28%
66,Travis Scott - Antidote,32,14k,-11%
67,Nathaniel Rateliff & The Night Sweats - S.O.B.,25,12k,+8%
68,Nelly - The Fix,40,12k,+3%
69,Wiz Khalifa - See You Again,206,15k,-16%
70,Florida Georgia Line - Anything Goes,117,13k,-3%
71,"Andy Grammer - Honey, I'm Good.",254,15k,-16%
72,Janet Jackson - BURNITUP,4,11k,
73,Kenny Chesney - Save It for a Rainy Day,71,13k,-7%
74,Cold War Kids - First,26,12k,+22%
75,Sara Bareilles - She Used To Be Mine,7,19k,
76,Future - Where Ya At,49,13k,-15%
77,A Great Big World - Hold Each Other,24,12k,-20%
78,Major Lazer - Powerful,8,11k,+10%
79,Maroon 5 - Sugar,262,12k,-10%
