,name,Top 100,end,change
0,Omi - Cheerleader,69,181k,+13%
1,Taylor Swift - Bad Blood,131,153k,-13%
2,Rachel Platten - Fight Song,89,138k,-2%
3,Meek Mill - All Eyes On You,3,48k,
4,Selena Gomez - Good For You,7,179k,
5,The Weeknd - Can't Feel My Face,21,116k,+41%
6,Silento - Watch Me,78,98k,+26%
7,"Andy Grammer - Honey, I'm Good.",159,103k,-5%
8,WALK THE MOON - Shut Up and Dance,201,95k,-7%
9,Wiz Khalifa - See You Again,111,99k,-15%
10,Major Lazer - Lean On,75,86k,+17%
11,Fetty Wap - Trap Queen,158,79k,-8%
12,Fifth Harmony - Worth It,128,77k,-4%
13,Maroon 5 - This Summer's Gonna Hurt Like a MotherF...,45,68k,+14%
14,Skrillex & Diplo - Where ...,107,72k,-0%
15,The Weeknd - The Hills,33,62k,-1%
16,Little Big Town - Girl Crush,164,70k,+1%
17,David Guetta - Hey Mama,104,70k,-6%
18,Luke Bryan - Kick the Dust Up,41,62k,-5%
19,Mark Ronson - Uptown Funk,231,55k,-12%
20,Jason Derulo - Want to Want Me,111,59k,-10%
21,Ed Sheeran - Photograph,48,55k,+7%
22,DJ Snake & AlunaGeorge - You Know You Like It,100,59k,-5%
23,Tove Lo - Talking Body,144,56k,-9%
24,Sam Hunt - Take Your Time,220,51k,-7%
25,Sam Hunt - House Party,40,45k,+18%
26,Pitbull - Fun,47,45k,+13%
27,Maroon 5 - Sugar,167,44k,-0%
28,Blake Shelton - Sangria,81,42k,+0%
29,Shawn Mendes - Stitches,48,39k,+33%
30,Jidenna - Classic Man,44,32k,+31%
31,Fall Out Boy - Uma Thurman,117,41k,+9%
32,George Ezra - Budapest,138,40k,+4%
33,Meek Mill - Check,8,26k,+220%
34,Sia - Elastic Heart,186,42k,+0%
35,Eric Church - Like a Wrecking Ball,117,38k,-1%
36,The Weeknd - Earned It,182,34k,-6%
37,Ed Sheeran - Thinking Out Loud,273,38k,-26%
38,Thomas Rhett - Crash and Burn,66,37k,+2%
39,Nicki Minaj - The Night Is Still Young,47,38k,+9%
40,Chris Janson - Buy Me a Boat,58,35k,-3%
41,Meghan Trainor - Dear Future Husband,246,35k,-23%
42,Rich Homie Quan - Flex,61,34k,+6%
43,X Ambassadors - Renegades,85,32k,+22%
44,"Flo Rida - I Don't Like It, I Love It",18,27k,+113%
45,Echosmith - Bright,107,32k,-17%
46,T-Wayne - Nasty Freestyle,83,33k,-14%
47,Kelsea Ballerini - Love Me Like You Mean It,94,28k,+13%
48,Charlie Puth - Marvin Gaye,29,28k,+13%
49,"Keith Urban - John Cougar, John Deere, John 3:16",20,26k,+4%
50,Omarion - Post To Be,138,25k,+1%
51,Taylor Swift - Shake It Off,315,25k,+7%
52,Jason Aldean - Tonight Looks Good On You,87,24k,-2%
53,Canaan Smith - Love You Like That,103,25k,+4%
54,The Game - 100,4,15k,
55,Taylor Swift - Style,245,23k,-5%
56,Trey Songz - Slow Motion,128,24k,-2%
57,"Kuana Torres Kahele, Napua Greig & James Ford Murp...",9,19k,+155%
58,Ellie Goulding - Love Me Like You Do,172,24k,-7%
59,Flo Rida - GDFR,243,24k,-3%
60,Zac Brown Band - Loving You Easy,48,22k,+2%
61,Janet Jackson - No Sleeep,6,35k,
62,Rihanna - Bitch Better Have My Money,95,22k,-6%
63,Ross Lynch - On My Own,2,8k,
64,Taylor Swift - Blank Space,245,19k,-1%
65,Adam Lambert - Ghost Town,20,21k,-21%
66,Brantley Gilbert - One Hell of an Amen,50,18k,+5%
67,Tori Kelly - I Was Made For Loving You,6,25k,
68,Elle King - Ex's & Oh's,27,17k,+13%
69,"Ross Lynch, Maia Mitchell, Garrett Clayton, Grace ...",2,10k,+395%
70,Jeremih - Planes,38,14k,+6%
71,Jake Owen - Real Life,28,16k,-0%
72,Carrie Underwood - Little Toy Guns,107,17k,-10%
73,Zac Brown Band - Homegrown,168,16k,-8%
74,Chris Young - I'm Comin' Over,48,16k,+3%
75,Kid Ink - Be Real,36,18k,+11%
76,Zedd - Beautiful Now,31,19k,-17%
77,Tim McGraw - Diamond Rings and Old Barstools,63,16k,+3%
78,Fall Out Boy - Centuries,297,16k,-7%
79,Katy Tiz - Whistle,35,17k,-5%
80,Brett Eldredge - Lose My Mind,28,15k,+9%
81,Imagine Dragons - I Bet My Life,180,14k,+16%
82,Pia Mia - Do It Again,2,12k,+19%
83,Michael Ray - Kiss You In the Morning,30,14k,+3%
84,Sheppard - Geronimo,199,15k,-11%
85,Janelle Monáe & Jidenna -...,4,8k,+16%
86,Florida Georgia Line - Sippin' On Fire,115,14k,-11%
87,Sage the Gemini - Good Thing,17,15k,+8%
88,Sam Smith - Like I Can,5,13k,+39%
89,Natalie La Rose - Somebody,154,14k,-10%
90,Nick Jonas - Chains,158,15k,-15%
91,Shaggy - I Need Your Love,57,14k,-17%
92,Jessie J - Flashlight,50,15k,-6%
93,Tech N9ne - Hood Go Crazy,51,15k,-3%
94,Hozier - Take Me to Church,331,14k,-5%
95,Meghan Trainor - Like I'm Gonna Lose You,39,13k,+0%
96,Chris Brown - Liquor,2,4k,
97,Kacey Musgraves - Biscuits,19,15k,+47%
98,Meghan Trainor - All About That Bass,348,13k,-5%
99,Easton Corbin - Baby Be My Love Song,30,13k,-0%
100,Old Dominion - Break up with Him,19,14k,-13%
101,Vance Joy - Riptide,376,13k,-10%
