,name,Top 100,end,change
0,Sam Hunt - Body Like a Back Road,2.0,59k,
1,ZAYN & Taylor Swift - I Don't Wanna Live Forever,57.0,135k,+131%
2,Ed Sheeran - Shape of You,28.0,115k,+9%
3,Migos - Bad and Boujee,84.0,49k,-0%
4,The Chainsmokers - Paris,21.0,41k,-1%
5,Machine Gun Kelly & Camila Cabello - Bad Things,103.0,42k,+2%
6,Imagine Dragons - Believer,3.0,16k,
7,Marian Hill - Down,20.0,34k,+7%
8,James Arthur - Say You Won't Let Go,97.0,30k,+6%
9,The Weeknd - I Feel It Coming,77.0,34k,+0%
10,Train - Play That Song,105.0,39k,+65%
11,Bruno Mars - 24K Magic,119.0,36k,-8%
12,Jon Bellion - All Time Low,126.0,35k,-8%
13,Rihanna - Love on the Brain,115.0,32k,-0%
14,Clean Bandit - Rockabye,33.0,27k,+23%
15,Noah Cyrus - Make Me,65.0,23k,+80%
16,Amine - Caroline,150.0,24k,+33%
17,Drake - Fake Love,102.0,29k,-9%
18,KYLE - iSpy,33.0,28k,-3%
19,Niall Horan - This Town,127.0,29k,-7%
20,Little Big Town - Better Man,103.0,25k,-2%
21,The Chainsmokers - Closer,189.0,26k,-8%
22,The Weeknd - Starboy,134.0,24k,-1%
23,Big Sean - Bounce Back,86.0,21k,-15%
24,Fitz & The Tantrums - HandClap,241.0,21k,+7%
25,Maroon 5 - Don't Wanna Know,114.0,23k,-3%
26,Jon Pardi - Dirt on My Boots,120.0,20k,+1%
27,Alessia Cara - Scars To Your Beautiful,149.0,22k,+1%
28,Shawn Mendes - Mercy,110.0,22k,+15%
29,Rae Sremmurd - Black Beatles,133.0,23k,-15%
30,Kaleo - Way Down We Go,66.0,19k,-19%
31,DJ Snake - Let Me Love You,182.0,20k,-5%
32,Justin Timberlake - CAN'T STOP THE FEELING,273.0,19k,-1%
33,Brantley Gilbert - The Weekend,62.0,18k,+99%
34,Andy Grammer - Fresh Eyes,126.0,18k,-9%
35,Ariana Grande - Side To Side,164.0,17k,-7%
36,Julia Michaels - Issues,16.0,11k,+56%
37,Post Malone - Congratulations,16.0,15k,+45%
38,Keith Urban - Blue Ain't Your Color,175.0,17k,-16%
39,Bruno Mars - That's What I Like,18.0,11k,+75%
40,Ed Sheeran - Castle on the Hill,28.0,16k,-18%
41,Brett Young - In Case You Didn't Know,82.0,13k,+19%
42,Auli'i Cravalho - How Far I'll Go,72.0,13k,+9%
43,Migos - T-Shirt,21.0,14k,+72%
44,Missy Elliott - I'm Better,7.0,20k,
45,D.R.A.M. - Broccoli,236.0,15k,-11%
46,Major Lazer - Run Up,8.0,17k,
47,Sam Hunt - Drinkin' Too Much,12.0,6k,+34%
48,Sia - The Greatest,150.0,13k,-13%
49,twenty one pilots - Heathens,231.0,14k,-15%
50,Michael Ray - Think a Little Less,51.0,12k,-4%
51,Hey Violet - Guys My Age,38.0,10k,+10%
52,Lauren Alaina - Road Less Traveled,30.0,12k,+78%
53,John Legend - Love Me Now,105.0,12k,-15%
54,Adele - Water Under the Bridge,101.0,12k,-5%
55,Nickelback - Feed the Machine,2.0,3k,
56,Luke Combs - Hurricane,13.0,9k,+35%
57,X Ambassadors - Unsteady,308.0,9k,+32%
58,Hailee Steinfeld & Grey - Starving,186.0,12k,-16%
59,Disturbed - The Sound of Silence,383.0,12k,+19%
60,Martin Garrix & Dua Lipa - Scared to Be Lonely,7.0,14k,
61,Lady Gaga - Million Reasons,116.0,9k,-0%
62,Reba McEntire - Back to God,8.0,13k,+286%
63,Thomas Rhett - Star of the Show,126.0,10k,+13%
64,Dierks Bentley - Black,27.0,9k,-8%
65,Chris Lane - For Her,11.0,11k,-34%
66,"Daya - Sit Still, Look Pretty",270.0,10k,-12%
67,Travis Scott - goosebumps,18.0,9k,-51%
68,Blake Shelton - A Guy With a Girl,89.0,9k,-12%
69,Calum Scott - Dancing On My Own,32.0,9k,+1%
70,Migos - Slippery,7.0,9k,
71,Hillsong Worship - What a Beautiful Name,12.0,8k,+20%
72,Luke Bryan - Fast,6.0,7k,+18%
73,Chris Brown - Party,40.0,8k,-0%
74,Lady Antebellum - You Look Good,15.0,8k,-45%
75,Chris Stapleton - Tennessee Whiskey,261.0,9k,-23%
76,Rag'n'Bone Man - Human,6.0,8k,+65%
77,Jason Aldean - Any Ol' Barstool,14.0,7k,+12%
78,Dustin Lynch - Seein' Red,38.0,8k,-8%
79,Luis Fonsi - Despacito,21.0,7k,+3%
80,Panic! At the Disco - Death of a Bachelor,48.0,9k,-24%
81,Zara Larsson - So Good,7.0,10k,
82,Florida Georgia Line - May We All,182.0,8k,-17%
83,Bebe Rexha - I Got You,32.0,7k,-10%
84,Martin Garrix & Bebe Rexha - In the Name of Love,160.0,8k,-10%
85,Rob $Tone - Chill Bill,185.0,7k,-10%
86,Gucci Mane - Both,49.0,8k,-8%
87,Starley - Call on Me,2.0,6k,+53%
88,The Chainsmokers - Don't Let Me Down,360.0,7k,+0%
89,Evanescence - Bring Me to Life,40.0,5k,+201%
90,Rae Sremmurd - Swang,14.0,6k,-7%
91,The Weeknd - Party Monster,66.0,7k,-8%
92,High Valley - Make You Mine,52.0,8k,+2%
93,Sia - Cheap Thrills,336.0,8k,-9%
94,Eric Church - Kill a Word,77.0,7k,-10%
95,Zay Hilfigerrr & Zayion McCall - Juju on That Beat,45.0,8k,-2%
96,Chris Janson - Holdin' Her,13.0,7k,-15%
97,Alessia Cara - How Far I'll Go,72.0,8k,-2%
98,Khalid - Location,3.0,6k,+12%
99,Ed Sheeran - Thinking Out Loud,493.0,6k,+12%
100,Josh Turner - Hometown Girl,1.0,6k,+15%
101,Shawn Mendes - Treat You Better,240.0,7k,-3%
102,Chris Young - Sober Saturday Night,6.0,6k,+8%
103,Ryan Gosling & Emma Stone - City of Stars,24.0,8k,-4%
104,Flume - Say It,16.0,6k,+3%
105,Florida Georgia Line - H.O.L.Y.,258.0,7k,+3%
