,name,Top 100,end,change
0,Pharrell Williams - Happy,104,262k,-7%
1,John Legend - All of Me,187,198k,-13%
2,Jason Derulo - Talk Dirty,105,160k,+5%
3,Idina Menzel - Let It Go,138,154k,-1%
4,Ed Sheeran - Sing,7,134k,
5,Katy Perry - Dark Horse,209,107k,-11%
6,Luke Bryan - Play It Again,40,117k,+52%
7,DJ Snake & Lil Jon - Turn Down For What,115,94k,-2%
8,Aloe Blacc - The Man,124,90k,-16%
9,Florida Georgia Line - This Is How We Roll,125,93k,+27%
10,Justin Timberlake - Not a Bad Thing,48,78k,+1%
11,Bastille - Pompeii,210,70k,-15%
12,Paramore - Ain't It Fun,48,60k,+13%
13,American Authors - Best Day of My Life,152,62k,-12%
14,The Chainsmokers - #Selfie,54,61k,-21%
15,Avicii - Hey Brother,141,58k,-7%
16,Brantley Gilbert - Bottoms Up,118,61k,+0%
17,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",136,59k,-14%
18,Iggy Azalea - Fancy,34,53k,+67%
19,Martin Garrix - Animals,196,50k,-5%
20,Christina Perri - Human,97,53k,-24%
21,Austin Mahone - Mmm Yeah,59,46k,-1%
22,Naughty Boy - La La La,44,47k,-7%
23,MKTO - Classic,65,46k,-7%
24,Miranda Lambert - Automatic,40,57k,+134%
25,Lorde - Team,209,45k,-14%
26,Pitbull - Timber,188,44k,-16%
27,Pitbull - Wild Wild Love,48,40k,+12%
28,Eric Church - Give Me Back My Hometown,95,49k,+43%
29,Chris Brown - Loyal,78,47k,-9%
30,Beyoncé - Drunk in Love,115,41k,-21%
31,OneRepublic - Counting Stars,210,38k,-23%
32,Kristen Bell & Idina Menzel - For the First Time i...,122,40k,-21%
33,Rixton - Me and My Broken Heart,19,33k,+12%
34,Jerrod Niemann - Drink to That All Night,105,37k,+5%
35,Calvin Harris - Summer,27,34k,+31%
36,Jake Owen - Beachin',41,34k,+6%
37,Kid Ink - Show Me,161,40k,-14%
38,Keith Urban - Cop Car,78,37k,-10%
39,5 Seconds of Summer - She Looks So Perfect,13,32k,-39%
40,Trey Songz - Na Na,67,36k,-7%
41,Dan + Shay - 19 You + Me,102,36k,-18%
42,Young Money - Trophies,46,32k,+0%
43,Jack Jack - Paradise,3,14k,
44,Disclosure - Latch,37,27k,+15%
45,Blake Shelton - Doin' What She Likes,87,32k,+0%
46,Beyoncé - Partition,68,29k,-11%
47,Rascal Flatts - Rewind,88,39k,+57%
48,A Great Big World - Say Something,160,31k,-36%
49,Neon Trees - Sleeping With a Friend,37,28k,-7%
50,Thomas Rhett - Get Me Some of That,105,29k,-3%
51,B.o.B - John Doe,24,29k,-12%
52,Demi Lovato - Neon Lights,93,25k,-10%
53,One Direction - Story Of My Life,169,29k,-26%
54,Passenger - Let Her Go,210,28k,-21%
55,Imagine Dragons - On Top of the World,66,26k,+7%
56,Eminem - The Monster,167,23k,-19%
57,Pitbull - We Are One,6,33k,
58,Kristen Bell & Santino Fontana - Love Is an Open D...,55,24k,-29%
59,Demi Lovato - Let It Go,140,27k,-14%
60,Coldplay - Magic,42,32k,-1%
61,Eminem - Headlights,39,27k,-15%
62,Imagine Dragons - Demons,210,23k,-11%
63,Bastille - Bad Blood,6,23k,+112%
64,Brett Eldredge - Beat of the Music,37,26k,+26%
65,Katy Perry - Roar,210,22k,-8%
66,Ingrid Michaelson - Girls Chase Boys,8,24k,+75%
67,YG - Who Do You Love,43,26k,-5%
68,Florida Georgia Line - Cruise,203,24k,+17%
69,Avicii - Wake Me Up,210,22k,-13%
70,Fitz & The Tantrums - The Walker,29,24k,+35%
71,Lorde - Royals,210,21k,-18%
72,Dierks Bentley - I Hold On,97,26k,+17%
73,Tim McGraw - Meanwhile Back At Mama's,7,36k,
74,Sam Smith - Stay With Me,17,26k,-61%
75,Ellie Goulding - Burn,195,20k,-9%
76,Hunter Hayes - Invisible,46,28k,+47%
77,Imagine Dragons - Radioactive,209,19k,-18%
78,Lana Del Rey - Young and Beautiful,58,11k,-13%
79,Tove Lo - Stay High,35,20k,-1%
80,Tyler Farr - Whiskey in My Water,21,20k,-0%
81,Kongos - Come With Me Now,19,20k,+0%
82,Justin Moore - Lettin' the Night Roll,11,23k,+48%
83,Shakira - Empire,25,20k,-32%
84,Luke Bryan - Drink a Beer,159,19k,+2%
85,SoMo - Ride,96,20k,+12%
86,Tim McGraw - Lookin' For That Girl,34,19k,-1%
87,Frankie Ballard - Helluva Life,77,18k,+12%
88,Lee Brice - I Don't Dance,21,20k,+18%
89,Tiësto - Red Lights,14,18k,+3%
90,Josh Gad - In Summer,64,19k,-14%
91,Ty Dolla $ign - Paranoid,85,19k,-11%
92,Sara Bareilles - Brave,206,18k,-13%
93,Jason Aldean - When She Says Baby,138,20k,+18%
94,Newsboys - God's Not Dead,11,17k,-6%
95,Shakira - Can't Remember To Forget You,87,19k,-35%
96,Future - Move That Dope,8,19k,+14%
97,Luke Bryan - That's My Kind of Night,181,17k,+8%
98,Brad Paisley - River Bank,7,22k,
99,Daft Punk - Get Lucky,119,14k,+1%
100,George Strait - I Got a Car,7,23k,+189%
101,Ellie Goulding - Beating Heart,22,16k,-37%
102,Arctic Monkeys - Do I Wanna Know,78,17k,-1%
103,Young Thug - Stoner,59,18k,+0%
104,Cher Lloyd - Human,1,3k,
105,Schoolboy Q - Man of the Year,58,17k,-0%
106,Nico & Vinz - Am I Wrong,,16k,+109%
107,Randy Houser - Goodnight Kiss,8,17k,-0%
108,Chris Young - Who I Am With You,6,17k,+1%
109,Joe Nichols - Yeah,,16k,+5%
110,We Are Toonz - Drop That #NaeNae,5,14k,+52%
111,Robin Thicke - Blurred Lines,183,15k,-2%
112,Cash Cash - Take Me Home,68,16k,-12%
113,twenty one pilots - Car Radio,,,
114,Zendaya - Replay,177,15k,+38%
115,Darius Rucker - Wagon Wheel,65,22k,+78%
116,David Nail - Whatever She's Got,191,16k,-2%
117,Chase Rice - Ready Set Roll,26,15k,+46%
118,Ed Sheeran - I See Fire,27,13k,+175%
119,Hillsong United - Oceans,33,15k,-2%
120,AWOLNATION - Sail,190,15k,-2%
121,2Virgins - Buckwild,4,17k,+31%
122,Owl City - Beautiful Times,5,22k,
123,MAGIC! - Rude,,12k,
124,Phillip Phillips - Raging Fire,12,14k,+0%
125,will.i.am - Feelin' Myself,1,16k,+0%
126,Andy Grammer - Back Home,3,17k,
127,Jhene Aiko - The Worst,8,16k,-1%
128,Billy Currington - We Are Tonight,,15k,+5%
129,Sara Evans - Slow Me Down,10,15k,-1%
130,Katy Tiz - The Big Bang,,13k,+166%
131,Zedd - Find You,28,13k,-19%
132,Miley Cyrus - Adore You,118,14k,-7%
133,Cole Swindell - Chillin' It,189,15k,-4%
134,Cole Swindell - Hope You Get Lonely Tonight,16,15k,+2%
135,Miley Cyrus - Wrecking Ball,186,14k,-6%
136,Don McLean - American Pie,,14k,+158%
137,Shakira - Medicine,9,31k,+178%
138,The Cadillac Three - The South,1,14k,+8%
139,Eminem - Rap God,131,14k,-4%
140,Sara Bareilles - I Choose You,,14k,+9%
141,Macklemore & Ryan Lewis - Can't Hold Us,140,13k,-9%
142,Jake Owen - Barefoot Blue Jean Night,,13k,
143,Capital Cities - Safe and Sound,163,13k,-5%
144,Fall Out Boy - My Songs Know What You Did In the D...,145,13k,-7%
145,YG - My Nigga,185,15k,-4%
146,Craig Morgan - Wake Up Lovin' You,,14k,-0%
147,P!nk - Just Give Me a Reason,93,14k,-3%
148,Jack White - High Ball Stepper,3,16k,
149,Christina Perri - A Thousand Years,6,14k,-7%
150,Florida Georgia Line - Stay,117,15k,+28%
151,Ty Dolla $ign - Or Nah,,13k,+2%
152,Daughtry - Waiting For Superman,117,13k,-16%
153,The Band Perry - Chainsaw,1,15k,
154,Blake Shelton - Boys 'Round Here,36,12k,+2%
155,Future - I Won,4,19k,
156,Guided by Love - Talk Dirty to Me,,7k,
157,Lorde - Glory and Gore,26,12k,-10%
158,Craig Campbell - Keep Them Kisses Comin',,13k,+4%
159,"Fall Out Boy - Sugar, We're Goin Down",,12k,+140%
160,The Pretty Reckless - Heaven Knows,4,12k,-4%
161,House Of Pain - Jump Around,,11k,+123%
162,Billy Joel - Piano Man,,11k,+245%
163,Jamie N Commons & X Ambassadors - Jungle,,13k,+356%
164,Jeff Buckley - Hallelujah,,10k,+30%
165,"Drake - Hold On, We're Going Home",161,12k,-9%
166,John Newman - Love Me Again,128,12k,-1%
