,name,Top 100,end,change
0,Taylor Swift - Bad Blood,103,250k,-35%
1,Wiz Khalifa - See You Again,83,170k,-17%
2,WALK THE MOON - Shut Up and Dance,173,118k,-9%
3,"Andy Grammer - Honey, I'm Good.",131,117k,-14%
4,The Weeknd - The Hills,5,114k,
5,Fetty Wap - Trap Queen,130,107k,-0%
6,David Guetta - Hey Mama,76,98k,-10%
7,Omi - Cheerleader,41,85k,+45%
8,Jason Derulo - Want to Want Me,83,86k,-10%
9,Little Big Town - Girl Crush,136,78k,-16%
10,Mark Ronson - Uptown Funk,203,65k,+2%
11,Maroon 5 - This Summer's Gonna Hurt Like a MotherF...,17,60k,-17%
12,Fifth Harmony - Worth It,100,76k,-8%
13,Rachel Platten - Fight Song,61,69k,-19%
14,DJ Snake & AlunaGeorge - You Know You Like It,72,67k,+4%
15,Tove Lo - Talking Body,116,68k,-9%
16,Skrillex & Diplo - Where ...,79,68k,+7%
17,Meghan Trainor - Dear Future Husband,218,64k,-30%
18,T-Wayne - Nasty Freestyle,55,67k,-10%
19,Maroon 5 - Sugar,139,58k,-16%
20,Silento - Watch Me,50,52k,+22%
21,Luke Bryan - Kick the Dust Up,13,68k,-48%
22,Major Lazer - Lean On,47,51k,+33%
23,The Weeknd - Earned It,154,53k,-15%
24,Ed Sheeran - Thinking Out Loud,245,47k,-7%
25,Blake Shelton - Sangria,53,46k,-7%
26,Pitbull - Fun,19,42k,-20%
27,Fall Out Boy - Uma Thurman,89,41k,+33%
28,Sam Hunt - Take Your Time,192,43k,+12%
29,George Ezra - Budapest,110,41k,-1%
30,Jessie J - Flashlight,22,41k,-5%
31,Echosmith - Bright,79,38k,+5%
32,Ellie Goulding - Love Me Like You Do,144,38k,-14%
33,Sia - Elastic Heart,158,36k,-5%
34,Flo Rida - GDFR,215,37k,-23%
35,Nick Jonas - Chains,130,34k,-16%
36,Nicki Minaj - The Night Is Still Young,19,34k,-5%
37,Ed Sheeran - Photograph,20,32k,-11%
38,Taylor Swift - Style,217,30k,-15%
39,Eric Church - Like a Wrecking Ball,89,28k,-3%
40,Taylor Swift - Shake It Off,287,24k,-9%
41,Billy Currington - Don't It,83,25k,+2%
42,Rich Homie Quan - Flex,33,26k,+12%
43,Chris Janson - Buy Me a Boat,30,25k,+7%
44,Sheppard - Geronimo,171,26k,-7%
45,Britney Spears & Iggy Azalea - Pretty Girls,28,27k,-37%
46,Thomas Rhett - Crash and Burn,38,26k,+19%
47,Natalie La Rose - Somebody,126,25k,-15%
48,Omarion - Post To Be,110,26k,-4%
49,A Thousand Horses - Smoke,100,23k,-7%
50,Shawn Mendes - Stitches,20,21k,+36%
51,Trey Songz - Slow Motion,100,25k,-3%
52,Florida Georgia Line - Sippin' On Fire,87,24k,-7%
53,Taylor Swift - Blank Space,217,21k,-10%
54,Rihanna - Bitch Better Have My Money,67,24k,-11%
55,Carly Rae Jepsen - I Really Like You,70,17k,-2%
56,Fall Out Boy - Centuries,269,20k,-8%
57,Canaan Smith - Love You Like That,76,20k,-4%
58,Shaggy - I Need Your Love,30,21k,-9%
59,Jake Owen - Real Life,6,30k,
60,Jason Aldean - Tonight Looks Good On You,59,19k,+4%
61,Zac Brown Band - Homegrown,140,20k,-13%
62,Miranda Lambert - Roots and Wings,6,29k,
63,Sam Smith - Lay Me Down,120,21k,-24%
64,Kelsea Ballerini - Love Me Like You Mean It,66,20k,-11%
65,The Barden Bellas - World Championship Finale 2,17,21k,-27%
66,50 Cent - Get Low,6,21k,
67,X Ambassadors - Renegades,57,19k,-4%
68,Meghan Trainor - Lips Are Movin,223,17k,-25%
69,Pitbull & Ne-Yo - Time of Our Lives,181,18k,-10%
70,Sam Hunt - House Party,12,17k,+15%
71,Meghan Trainor - All About That Bass,328,17k,-29%
72,Vance Joy - Riptide,351,17k,-14%
73,Brantley Gilbert - One Hell of an Amen,22,19k,+7%
74,Katy Tiz - Whistle,7,16k,+14%
75,Zac Brown Band - Loving You Easy,20,16k,+5%
76,Big Sean - Blessings,105,15k,+19%
77,Hozier - Take Me to Church,305,16k,-30%
78,Chris Young - I'm Comin' Over,20,16k,-32%
79,Jidenna - Classic Man,16,16k,-1%
80,Ariana Grande - One Last Time,107,15k,-16%
81,Carrie Underwood - Little Toy Guns,79,15k,-5%
82,A$AP Rocky - Electric Body,6,27k,
83,Brantley Gilbert - Bottoms Up,248,17k,-19%
84,Maroon 5 - Animals,242,13k,-5%
85,Florence + The Machine - Delilah,12,19k,+1%
86,Nicki Minaj - Truffle Butter,130,14k,-19%
87,Dillon Francis & DJ Snake - Get Low,61,14k,-11%
88,A$AP Rocky - L$D,6,21k,
89,Tech N9ne - Hood Go Crazy,23,15k,-5%
90,Kelly Clarkson - Heartbeat Song,130,13k,-13%
91,Little Mix - Black Magic,6,13k,+75%
92,Rihanna and Kanye West and Paul McCartney - FourFi...,121,14k,-17%
93,Pharrell Williams - Happy,428,13k,-8%
94,Blackstreet - No Diggity,3,11k,+358%
95,Kid Ink - Be Real,8,13k,+1%
96,Icona Pop - Emergency,5,15k,
97,Nicki Minaj - Feeling Myself,102,15k,-50%
98,Luke Bryan - Games,47,14k,-18%
99,Bill Withers - Ain't No Sunshine,1,2k,
100,Tim McGraw - Diamond Rings and Old Barstools,41,14k,+27%
101,Kenny Chesney - Wild Child,30,12k,-5%
102,"Das Sound Machine, Tone Hangers, The Barden Bellas...",10,13k,-22%
103,Nick Jonas - Jealous,249,12k,-23%
104,Avicii - Waiting for Love,6,15k,+191%
105,Michael Ray - Kiss You In the Morning,3,13k,-1%
106,Meghan Trainor - Like I'm Gonna Lose You,18,13k,-59%
107,Elle King - Ex's & Oh's,2,11k,-2%
108,Eric Paslay - She Don't Love You,61,12k,-17%
109,Sia - Chandelier,327,11k,+5%
110,Brad Paisley - Crushin' It,3,11k,+4%
111,Jeremih - Planes,11,12k,-2%
112,Mumford & Sons - Believe,72,12k,-22%
113,OneRepublic - I Lived,139,11k,-8%
114,Future - F*ck up Some Commas,6,12k,-1%
115,Hunter Hayes - 21,5,15k,
116,Zedd - I Want You to Know,91,13k,-37%
117,DJ Khaled - How Many Times,14,12k,-25%
118,Rascal Flatts - Riot,5,11k,+4%
119,twenty one pilots - Stressed Out,29,13k,-22%
120,Tori Kelly - Nobody Love,84,12k,-32%
121,Cole Swindell - Ain't Worth the Whiskey,124,10k,-15%
122,Tyler Farr - A Guy Walks Into a Bar,114,12k,-32%
123,Sam Hunt - Leave the Night On,205,11k,+42%
124,Of Monsters and Men - Hunger,,11k,
125,John Legend - All of Me,472,10k,-19%
126,Easton Corbin - Baby Be My Love Song,17,10k,+5%
127,Charlie Puth - Marvin Gaye,6,8k,+73%
128,Sam Smith - Stay With Me,380,10k,-22%
129,Twisted Measure - Chandelier,4,14k,
130,Frankie Ballard - Young & Crazy,,10k,+5%
131,Calvin Harris - Pray to God,,10k,+2%
132,Martin Garrix - Don't Look Down,2,10k,-5%
133,A$AP Rocky - Everyday,11,14k,+63%
134,Wale - The Matrimony,31,10k,-14%
135,Sia - California Dreamin',2,8k,+78%
136,Sam Smith - I'm Not the Only One,230,10k,-22%
137,Dustin Lynch - Hell of a Night,,10k,+18%
138,Rae Sremmurd - Throw Sum Mo,139,11k,-24%
139,Chedda Da Connect - Flicka da Wrist,7,10k,+16%
140,twenty one pilots - Tear In My Heart,15,10k,-16%
141,Fall Out Boy - Immortals,79,9k,-5%
142,Drake - Energy,72,10k,-11%
143,Pitbull - Fireball,191,9k,+17%
144,Ryn Weaver - OctaHate,29,12k,-43%
145,Rae Sremmurd - Come Get Her,,9k,-0%
146,Kanye West - All Day,84,11k,-39%
147,Brett Eldredge - Lose My Mind,4,9k,+23%
148,Jana Kramer - I Got the Boy,3,9k,-7%
149,James Bay - Hold Back the River,1,9k,-20%
150,DJ Snake & Lil Jon - Turn Down For What,407,8k,-5%
151,The Weeknd - Often,35,8k,+19%
152,Drake - Know Yourself,80,9k,-11%
153,Miranda Lambert - Little Red Wagon,90,8k,-12%
154,Ed Sheeran - Don't,278,8k,-11%
155,Chris Brown & Tyga - Ayo,123,8k,-20%
156,Fall Out Boy - My Songs Know What You Did In the D...,146,8k,-5%
157,Nicki Minaj - Only,173,8k,-17%
158,American Authors - Best Day of My Life,272,7k,+7%
159,J. Cole - Wet Dreamz,11,8k,-2%
160,Big Sean - I Don't Fuck With You,202,8k,-10%
161,Katy Tiz - Jus' Whistle,,7k,
162,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",231,8k,-22%
163,Florence + The Machine - Ship To Wreck,2,7k,+12%
164,Imagine Dragons - I Bet My Life,177,7k,-14%
165,Eminem - Lose Yourself,,6k,+55%
166,Hillsong UNITED - Touch the Sky,6,8k,+20%
167,Deorro & Chris Brown - Five More Hours,,8k,+2%
168,Nicky Jam & Enrique Igles...,,7k,-0%
169,Adam Lambert - Ghost Town,4,7k,-11%
170,Bill Withers - Lean On Me,,1k,
171,Florida Georgia Line - This Is How We Roll,306,7k,-0%
172,Chase Rice - Ride,40,6k,+18%
173,LunchMoney Lewis - Bills,64,7k,-39%
174,Rihanna - American Oxygen,5,8k,-19%
175,Janelle Monáe & Jidenna -...,3,8k,-23%
176,Cole Swindell - Let Me See Ya Girl,,6k,+4%
177,Milky Chance - Stolen Dance,226,7k,-2%
178,Darius Rucker - Wagon Wheel,65,7k,+29%
179,Imagine Dragons - Radioactive,244,5k,-2%
180,Galantis - Runaway,,7k,+13%
181,Kendrick Lamar - King Kunta,5,8k,-24%
182,Zedd - Beautiful Now,14,14k,-62%
183,Shawn Mendes - Something Big,59,7k,+28%
184,Jamie Foxx - You Changed Me,2,4k,+13%
185,Pitbull - Timber,300,7k,+22%
186,A$AP Rocky - M'$,6,11k,
187,Luke Bryan - Play It Again,213,7k,-5%
188,Rob Thomas - Trust You,2,9k,
189,Old Dominion - Break up with Him,,7k,-5%
190,Pia Mia - Do It Again,,5k,+37%
191,Christina Perri - A Thousand Years,11,6k,-15%
192,Lee Brice - Drinking Class,217,6k,-29%
193,Kenny Chesney - American Kids,143,5k,-1%
194,Drake - Legend,50,6k,+1%
195,Lana Del Rey - Young and Beautiful,95,4k,+23%
196,The Treblemakers - Lollipop,1,7k,-22%
197,Alesso - Heroes,151,5k,+30%
198,Nate Ruess - Nothing Without Love,41,8k,-45%
199,Katy Perry - Roar,268,5k,-8%
200,One Direction - Night Changes,158,6k,-26%
201,Journey - Don't Stop Believin',,5k,-10%
202,NEEDTOBREATHE - Brother,5,6k,-10%
203,Disclosure - Holding On,,6k,
204,Francesca Battistelli - Holy Spirit,,6k,-6%
205,Calvin Harris - Outside,127,7k,-23%
206,Bruno Mars - Count On Me,7,5k,-6%
207,Echosmith - Cool Kids,195,5k,-15%
208,David Guetta & Sia - Titanium,,6k,-5%
209,Florida Georgia Line - Sun Daze,156,5k,-15%
210,Florence + The Machine - What Kind of Man,14,6k,-2%
211,Panic! At the Disco - Hallelujah,11,6k,-15%
