,name,Top 100,end,change
0,Katy Perry - Dark Horse,118,242k,+5%
1,Aloe Blacc - The Man,33,118k,+180%
2,Pitbull - Timber,97,230k,-23%
3,A Great Big World - Say Something,69,216k,-9%
4,OneRepublic - Counting Stars,119,184k,-24%
5,Eminem - The Monster,76,160k,-26%
6,Passenger - Let Her Go,119,142k,-21%
7,Lorde - Team,118,129k,+4%
8,Bastille - Pompeii,119,123k,+8%
9,Idina Menzel - Let It Go,47,115k,-13%
10,One Direction - Story Of My Life,78,115k,-28%
11,Jason Derulo - Talk Dirty,14,76k,+63%
12,Lorde - Royals,119,110k,-41%
13,Katy Perry - Roar,119,98k,-37%
14,Imagine Dragons - Demons,119,86k,-38%
15,Ellie Goulding - Burn,105,88k,-14%
16,Macklemore & Ryan Lewis - White Walls,102,83k,-19%
17,Avicii - Wake Me Up,119,89k,-36%
18,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",45,69k,-0%
19,DJ Snake & Lil Jon - Turn Down For What,24,72k,-27%
20,Sara Bareilles - Brave,119,71k,-0%
21,Beyoncé - Drunk in Love,24,81k,-15%
22,Lady Gaga - Do What U Want,84,73k,-31%
23,Pharrell Williams - Happy,13,57k,+83%
24,Kid Ink - Show Me,70,74k,+28%
25,John Newman - Love Me Again,58,57k,+45%
26,The Neighbourhood - Sweater Weather,119,68k,-24%
27,Zedd - Stay the Night,119,67k,+15%
28,Miley Cyrus - Wrecking Ball,119,67k,-36%
29,Zendaya - Replay,113,61k,-14%
30,Demi Lovato - Let It Go,49,55k,-30%
31,Kristen Bell & Idina Menzel - For the First Time i...,38,51k,+7%
32,Miley Cyrus - Adore You,43,55k,-8%
33,Luke Bryan - Drink a Beer,68,59k,-13%
34,Mike Will Made-It - 23,116,59k,-30%
35,Katy Perry - Unconditionally,83,52k,-35%
36,American Authors - Best Day of My Life,62,52k,-12%
37,Avicii - Hey Brother,50,54k,+11%
38,David Nail - Whatever She's Got,112,45k,-9%
39,Imagine Dragons - Radioactive,119,49k,-44%
40,Capital Cities - Safe and Sound,114,44k,-26%
41,Florida Georgia Line - Stay,94,41k,-25%
42,YG - My Nigga,109,42k,-27%
43,B.o.B - HeadBand,102,40k,+22%
44,Eminem - Rap God,90,41k,-13%
45,Robin Thicke - Blurred Lines,119,44k,-44%
46,"Drake - Hold On, We're Going Home",119,40k,-30%
47,Eric Church - Give Me Back My Hometown,4,28k,
48,Florida Georgia Line - Cruise,118,40k,-33%
49,Lady Gaga - Applause,119,39k,-46%
50,Luke Bryan - That's My Kind of Night,119,37k,-40%
51,Martin Garrix - Animals,105,34k,-27%
52,JAY Z - Holy Grail,119,38k,-38%
53,Cole Swindell - Chillin' It,115,35k,-9%
54,Josh Gad - In Summer,18,28k,-10%
55,AWOLNATION - Sail,119,37k,-33%
56,John Legend - All of Me,96,36k,+7%
