,name,Top 100,end,change
0,Flo Rida - My House,111,136k,+28%
1,Rihanna - Work,16,105k,-34%
2,Justin Bieber - Love Yourself,91,102k,-8%
3,twenty one pilots - Stressed Out,171,97k,-8%
4,ZAYN - PILLOWTALK,15,89k,-65%
5,"G-Eazy & Bebe Rexha - Me, Myself & I",105,63k,+0%
6,Lukas Graham - 7 Years,27,44k,+5%
7,Adele - Hello,112,64k,-0%
8,Future - Low Life,7,60k,
9,Coldplay - Adventure of a Lifetime,96,78k,+179%
10,Charlie Puth - One Call Away,88,56k,-20%
11,Justin Bieber - Sorry,112,53k,-12%
12,Yo Gotti - Down in the DM,58,48k,+141%
13,Selena Gomez - Hands To Myself,74,50k,-17%
14,Thomas Rhett - Die a Happy Man,147,41k,+9%
15,The Chainsmokers - Roses,134,48k,-15%
16,Adele - When We Were Young,84,42k,+13%
17,Maren Morris - My Church,23,28k,+24%
18,DNCE - Cake By the Ocean,126,40k,-5%
19,Mike Posner - I Took a Pill In Ibiza,30,32k,+29%
20,Fetty Wap - Jimmy Choo,7,34k,
21,Shawn Mendes & Camila Cabello - I Know What You Di...,86,35k,-2%
22,Nelly - Die a Happy Man,7,35k,
23,Mark Ronson - Uptown Funk,440,34k,+180%
24,Rachel Platten - Stand By You,130,29k,-10%
25,Cole Swindell - You Should Be Here,60,27k,+0%
26,Drake - Summer Sixteen,13,44k,-78%
27,Future - Fly Shit Only,7,41k,
28,Daya - Hide Away,168,29k,-8%
29,Jason Derulo - Get Ugly,52,25k,-0%
30,Coldplay - Viva la Vida,5,38k,
31,Demi Lovato - Stone Cold,11,6k,
32,Sam Hunt - Break Up In a Small Town,198,25k,-8%
33,Brett Eldredge - Drunk On Your Love,37,22k,-7%
34,Elle King - Ex's & Oh's,255,23k,-7%
35,The Lumineers - Ophelia,7,26k,
36,Shawn Mendes - Stitches,276,25k,-10%
37,Coldplay - Paradise,5,31k,
38,Drake - Hotline Bling,196,24k,+14%
39,Kevin Gates - 2 Phones,37,20k,-24%
40,Justin Bieber - What Do You Mean,168,21k,-13%
41,Granger Smith - Backroad Song,25,19k,+81%
42,The Weeknd - In the Night,86,21k,-11%
43,Meghan Trainor - Like I'm Gonna Lose You,267,22k,-13%
44,Luke Bryan - Home Alone Tonight,88,20k,-15%
45,Tim McGraw - Humble and Kind,22,17k,-4%
46,Drake & Future - Jumpman,144,20k,-7%
47,Alessia Cara - Here,197,19k,-20%
48,Fetty Wap - 679,228,19k,-8%
49,The Chainsmokers - Don't Let Me Down,7,19k,
50,Selena Gomez - Same Old Love,155,19k,-23%
51,Chase Rice - Whisper,7,30k,
52,Carrie Underwood - Heartbeat,57,16k,-5%
53,Travis Scott - Antidote,165,17k,-11%
54,Jeremih - Oui,20,13k,+3%
55,Zac Brown Band - Beautiful Drug,96,15k,-4%
56,Demi Lovato - Confident,141,16k,+1%
57,Andy Grammer - Good To Be Alive,91,16k,-3%
58,Bryson Tiller - Don't,82,15k,-10%
59,Dierks Bentley - Somewhere on a Beach,24,14k,-1%
60,Disturbed - The Sound of Silence,47,15k,-10%
61,The Weeknd - The Hills,261,15k,-4%
62,James Bay - Let It Go,92,15k,+6%
63,Post Malone - White Iverson,162,16k,-17%
64,Kelsea Ballerini - Dibs,7,14k,+59%
65,Taylor Swift - Out Of The Woods,74,15k,-8%
66,Chris Stapleton - Nobody To Blame,61,14k,-1%
67,Drake & Future - Big Rings,75,15k,+30%
68,Robin Schulz - Sugar,27,13k,+3%
69,Rachel Platten - Fight Song,317,14k,-9%
70,Missy Elliott - WTF,92,15k,+27%
71,Beyoncé - Run the World,9,15k,+235%
72,Kevin Gates - Really Really,51,13k,-38%
73,Chris Young - Think of You,21,11k,+6%
74,Fetty Wap - Again,189,13k,-4%
75,One Direction - Perfect,119,15k,-20%
76,Old Dominion - Snapback,15,12k,+2%
77,Tory Lanez - Say It,87,12k,-13%
78,Chris Brown - Back To Sleep,61,12k,-11%
79,Dawin - Dessert,69,12k,-0%
80,Ruth B. - Lost Boy,18,12k,+0%
81,DJ Snake - Middle,27,12k,+11%
82,Wiz Khalifa - Bake Sale,21,15k,-3%
83,Cam - Burning House,224,11k,-16%
84,Fall Out Boy - Irresistible,102,13k,-52%
85,Dan + Shay - From the Ground Up,7,20k,
86,Chris Stapleton - Tennessee Whiskey,97,12k,-12%
87,Florida Georgia Line - Confession,48,12k,-11%
88,Brothers Osborne - Stay a Little Longer,157,12k,-8%
89,Nathaniel Rateliff & The Night Sweats - S.O.B.,137,14k,+26%
90,Young Thug - Best Friend,8,11k,-2%
91,The Weeknd - Can't Feel My Face,248,12k,-1%
92,Keith Urban - Break On Me.,36,11k,-12%
