,name,Top 100,end,change
0,Rae Sremmurd - Black Beatles,56.0,157k,+9%
1,The Weeknd - Starboy,57.0,79k,+31%
2,John Mayer - Love on the Weekend,1.0,14k,
3,The Chainsmokers - Closer,112.0,55k,-10%
4,Bruno Mars - 24K Magic,42.0,58k,-13%
5,Ariana Grande - Side To Side,87.0,51k,+9%
6,Maroon 5 - Don't Wanna Know,37.0,44k,-8%
7,Keith Urban - Blue Ain't Your Color,98.0,40k,-26%
8,DJ Snake - Let Me Love You,105.0,42k,-7%
9,twenty one pilots - Heathens,154.0,40k,-8%
10,D.R.A.M. - Broccoli,159.0,37k,-4%
11,Jon Bellion - All Time Low,49.0,33k,+14%
12,Amine - Caroline,73.0,24k,+42%
13,Hailee Steinfeld & Grey - Starving,109.0,31k,+17%
14,Little Big Town - Better Man,26.0,29k,-36%
15,Zay Hilfiger & Zayion McCall - Juju On That Beat,49.0,33k,-18%
16,Pentatonix - Hallelujah,28.0,28k,+30%
17,Sia - The Greatest,73.0,27k,-0%
18,Alessia Cara - Scars To Your Beautiful,72.0,26k,+18%
19,Drake - Fake Love,25.0,24k,+3%
20,Justin Timberlake - CAN'T STOP THE FEELING,196.0,29k,-14%
21,"gnash - i hate u, i love u",205.0,28k,-31%
22,Florida Georgia Line - May We All,105.0,24k,-22%
23,X Ambassadors - Unsteady,235.0,21k,+1%
24,Shawn Mendes - Mercy,33.0,20k,+35%
25,Martin Garrix & Bebe Rexha - In the Name of Love,83.0,21k,+18%
26,Machine Gun Kelly & Camila Cabello - Bad Things,26.0,16k,+43%
27,Andy Grammer - Fresh Eyes,52.0,20k,+24%
28,Fitz & The Tantrums - HandClap,166.0,19k,+4%
29,A Tribe Called Quest - We The People....,7.0,19k,
30,Rihanna - Love on the Brain,38.0,15k,+28%
31,Pitbull - Greenlight,37.0,16k,+5%
32,Kenny Chesney - Setting the World on Fire,112.0,17k,-30%
33,Niall Horan - This Town,50.0,14k,-5%
34,Leonard Cohen - Hallelujah,8.0,32k,
35,Jon Pardi - Dirt on My Boots,43.0,13k,+9%
36,Coldplay - Hymn for the Weekend,157.0,14k,-14%
37,Rob $Tone - Chill Bill,108.0,13k,-4%
38,Miranda Lambert - Vice,123.0,14k,-36%
39,Brett Young - Sleep Without You,72.0,12k,+2%
40,Boyce Avenue - Closer,3.0,8k,
41,"Lil Wayne, Wiz Khalifa & Imagine Dragons - Sucker ...",147.0,13k,-10%
42,John Legend - Love Me Now,28.0,13k,-23%
43,Carrie Underwood - Dirty Laundry,51.0,13k,-27%
44,Noah Cyrus - Make Me,2.0,4k,
45,Thomas Rhett - Star of the Show,49.0,12k,+15%
46,Young M.a. - Ooouuu,79.0,13k,-12%
47,Zara Larsson - Ain't My Fault,18.0,9k,+51%
48,Train - Play That Song,28.0,11k,+11%
49,Major Lazer - Cold Water,119.0,12k,+5%
50,Sia - Cheap Thrills,259.0,12k,-7%
51,Kiiara - Gold,166.0,14k,-43%
52,Brett Eldredge - Wanna Be That Song,103.0,9k,+4%
53,Drake - Sneakin',25.0,10k,-4%
54,Gavin DeGraw - She Sets the City on Fire,30.0,9k,+19%
55,Disturbed - The Sound of Silence,326.0,10k,+8%
56,Grace - You Don't Own Me,193.0,11k,+12%
57,OneRepublic - Kids,39.0,8k,+31%
