,name,Top 100,end,change
0,Taylor Swift - Shake It Off,77,178k,-3%
1,Taylor Swift - Blank Space,7,156k,
2,Meghan Trainor - All About That Bass,119,134k,-2%
3,Maroon 5 - Animals,71,111k,-5%
4,Hozier - Take Me to Church,95,108k,-18%
5,Tove Lo - Habits,149,77k,-13%
6,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",97,70k,-15%
7,Nicki Minaj - Only,5,76k,
8,Jason Derulo - Trumpets,166,72k,-11%
9,Sam Smith - I'm Not the Only One,58,71k,+4%
10,Fall Out Boy - Centuries,59,63k,-6%
11,Jeremih - Don't Tell 'Em,136,62k,-3%
12,Iggy Azalea - Black Widow,121,64k,+1%
13,Pitbull - Fireball,101,57k,-16%
14,One Direction - Steal My Girl,35,53k,+2%
15,Ed Sheeran - Don't,143,53k,-11%
16,Imagine Dragons - I Bet My Life,7,69k,
17,Echosmith - Cool Kids,123,53k,-16%
18,Calvin Harris - Blame,57,48k,+9%
19,I LOVE MAKONNEN - Tuesday,49,50k,+10%
20,Nick Jonas - Jealous,56,49k,-16%
21,Taylor Swift - Style,7,73k,
22,Big Sean - I Don't Fuck With You,43,45k,+7%
23,Mr. Probz - Waves,82,44k,-10%
24,Sam Hunt - Leave the Night On,138,46k,+18%
25,Clean Bandit - Rather Be feat. Jess Glynne,136,43k,+0%
26,Meghan Trainor - Lips Are Movin,13,33k,+17%
27,Bobby Shmurda - Hot N*gga,88,37k,-13%
28,Jason Aldean - Burnin' It Down,104,39k,-19%
29,Ariana Grande & The Weeknd - Love Me Harder,29,33k,+15%
30,Sia - Chandelier,182,40k,-8%
31,Ella Henderson - Ghost,8,35k,+153%
32,Sam Smith - Stay With Me,220,35k,-12%
33,Taylor Swift - Bad Blood,7,52k,
34,Nicki Minaj - Anaconda,91,33k,-20%
35,Taylor Swift - Wildest Dreams,7,55k,
36,Vance Joy - Riptide,141,29k,-5%
37,Foo Fighters - Congregation,3,52k,
38,Iggy Azalea - Beg For It,10,39k,+120%
39,Taylor Swift - Welcome To New York,14,46k,-79%
40,Carrie Underwood - Something in the Water,35,33k,+0%
41,Rae Sremmurd - No Type,35,29k,+14%
42,Milky Chance - Stolen Dance,116,31k,-12%
43,Fergie - L.A.LOVE,34,27k,-11%
44,Ariana Grande - Break Free,124,25k,-12%
45,Rich Gang - Lifestyle,92,29k,-6%
46,Maroon 5 - Maps,140,25k,-12%
47,Blake Shelton - Neon Light,77,26k,-12%
48,Florida Georgia Line - Dirt,118,27k,-24%
49,Tim McGraw - Shotgun Rider,48,27k,-7%
50,5 Seconds of Summer - Amnesia,125,25k,-15%
51,Gwen Stefani - Baby Don't Lie,14,27k,-56%
52,Taylor Swift - Out Of The Woods,21,40k,-56%
53,Flo Rida - GDFR,13,34k,-21%
54,Drake - 0 To 100 / The Catch Up,110,24k,-3%
55,Alesso - Heroes,44,21k,-7%
56,Enrique Iglesias - Bailando,165,22k,-29%
57,Meghan Trainor - Dear Future Husband,54,19k,-5%
58,Maddie & Tae - Girl In a Country Song,102,19k,-10%
59,Coldplay - A Sky Full of Stars,186,19k,-19%
60,DJ Snake & Lil Jon - Turn Down For What,318,18k,-8%
61,Colbie Caillat - Try,96,20k,-15%
62,Eric Church - Talladega,19,19k,+9%
63,Michael Jackson - Thriller,20,40k,+202%
64,Charli XCX - Boom Clap,154,18k,-23%
65,Nico & Vinz - In Your Arms,22,18k,-11%
66,Chris Brown - New Flame,91,19k,-3%
67,Mary Lambert - Secrets,57,18k,-14%
68,Calvin Harris - Open Wide,7,28k,
69,Iggy Azalea - Fancy,237,18k,-8%
70,Frankie Ballard - Sunshine & Whiskey,128,18k,-8%
71,Taylor Swift - How You Get the Girl,7,30k,
72,Lee Brice - Drinking Class,29,20k,-3%
73,Kendrick Lamar - i,41,20k,+6%
74,Bastille - Flaws,2,13k,+113%
75,David Guetta - Dangerous,27,18k,+3%
76,Katy Perry - This Is How We Do,83,15k,-7%
77,Rae Sremmurd - No Flex Zone,71,16k,-5%
78,Pharrell Williams - Happy,307,17k,-0%
79,Keith Urban - Somewhere In My Car,43,16k,-4%
80,Brad Paisley - Perfect Storm,38,17k,-1%
81,MAGIC! - Rude,189,16k,-14%
82,Kongos - Come With Me Now,219,17k,+18%
83,Foo Fighters - Something From Nothing,15,16k,-28%
84,Chase Rice - Ready Set Roll,193,16k,-18%
85,Little Big Town - Day Drinking,135,15k,-18%
86,Sam Hunt - Make You Miss Me,7,21k,
87,Kenny Chesney - American Kids,130,14k,-20%
88,Jay Rock - Pay for It,4,13k,
89,John Legend - All of Me,388,15k,-11%
90,DJ Khaled - Hold You Down,46,15k,+1%
91,Foo Fighters - The Feast and the Famine,9,16k,-59%
92,"Trey Songz - Touchin, Lovin",39,15k,-2%
93,Taylor Swift - All You Had To Do Was Stay,7,25k,
94,The Script - Superheroes,48,14k,-10%
95,Idina Menzel - Let It Go,311,13k,-0%
96,Ed Sheeran - Thinking Out Loud,35,15k,-8%
97,Florida Georgia Line - Sun Daze,33,14k,+7%
98,Meghan Trainor - Title,31,14k,-7%
99,Disclosure - Latch,235,15k,-6%
100,RaeLynn - God Made Girls,4,13k,+1%
101,Ariana Grande - Problem,185,13k,-11%
102,Nico & Vinz - Am I Wrong,194,13k,-6%
103,Taylor John Williams - Mad World,5,22k,
104,Miranda Lambert - Somethin' Bad,160,13k,-12%
105,"Ray Parker, Jr. - Ghostbusters",8,24k,+268%
106,OneRepublic - Love Runs Out,184,12k,-5%
107,T.I. - No Mediocre,133,14k,-27%
108,The 1975 - Medicine,2,9k,
109,Luke Bryan - Roller Coaster,123,13k,-14%
110,Tinashe - 2 On,151,13k,-19%
111,Dej Loaf - Try Me,1,13k,+23%
112,Calvin Harris - Outside,12,18k,-67%
113,Becky G - Shower,135,11k,-7%
114,Sam Hunt - Break Up In a Small Town,50,14k,-1%
115,MKTO - MKTO,,9k,-1%
116,Wiz Khalifa - We Dem Boyz,131,10k,-4%
117,Sam Hunt - Take Your Time,5,17k,
118,Taylor Swift - This Love,5,23k,
119,Taylor Swift - I Know Places,4,18k,
120,Taylor Swift - Clean,5,22k,
121,T.I. - About the Money,17,13k,-24%
122,Fifth Harmony - Bo$$,80,10k,+10%
123,Adam Levine - Lost Stars,,6k,
124,Sheppard - Geronimo,,12k,+6%
125,Jessie J - Burnin' Up,13,12k,-27%
126,MisterWives - Reflections,1,9k,-4%
127,Imagine Dragons - Warriors,21,12k,-2%
128,Kid Ink - Body Language,10,11k,+6%
129,Thomas Rhett - Make Me Wanna,,11k,-0%
130,OneRepublic - Counting Stars,368,10k,-6%
131,Luke Bryan - Play It Again,198,10k,-7%
132,WALK THE MOON - Shut Up and Dance,3,11k,-6%
133,Lady Antebellum - Bartender,151,9k,-21%
134,Imagine Dragons - Radioactive,240,9k,+21%
135,Scotty McCreery - Feelin' It,,10k,-4%
136,Taylor Swift - I Wish You Would,5,18k,
137,Brett Eldredge - Mean To Me,8,11k,+0%
138,Meghan Trainor - Close Your Eyes,6,10k,-7%
139,Fall Out Boy - My Songs Know What You Did In the D...,145,9k,-1%
140,Dierks Bentley - Drunk On a Plane,155,10k,-10%
141,"Bobby ""Boris"" Pickett & The Crypt-Kickers - Monste...",9,27k,+216%
142,Brantley Gilbert - Small Town Throwdown,115,9k,-11%
143,Jennifer Lopez - Booty,26,11k,-36%
144,Darius Rucker - Homegrown Honey,9,10k,+8%
145,Calvin Harris - Summer,181,10k,+12%
146,Katy Perry - Dark Horse,366,9k,-5%
147,Wiz Khalifa - You and Your Friends,6,10k,-1%
148,Kiesza - Hideaway,93,9k,-24%
149,Lee Brice - I Don't Dance,187,9k,-13%
150,Chase Rice - Ride,,10k,+33%
151,Big & Rich - Look at You,3,9k,+3%
152,Imagine Dragons - Demons,262,8k,+29%
153,The Weeknd - Often,10,10k,-4%
154,Florida Georgia Line - This Is How We Roll,296,8k,-18%
155,Calvin Harris - Slow Acid,3,10k,+13%
156,Big Data - Dangerous,,10k,+1%
157,Bebe Rexha - I Can't Stop Drinking About You,2,10k,-21%
158,Parmalee - Close Your Eyes,,9k,-6%
159,MKTO - Classic,215,7k,-1%
160,Shawn Mendes - Life of the Party,44,7k,+9%
161,Bahamas - All the Time,,3k,
162,Kim Cesarion - Undressed,4,10k,-15%
163,Christina Perri - Human,190,11k,+136%
164,Bastille - Pompeii,329,7k,-5%
165,MercyMe - Greater,1,8k,-10%
166,Sam Hunt - Speakers,3,12k,
167,Robin Schulz & LILLYWOOD - Prayer in C,,8k,+45%
168,Migos - Fight Night,15,8k,-14%
169,Jack and Jack - Wild Life,12,4k,+145%
170,Chris Young - Lonely Eyes,,8k,+14%
171,Calvin Harris & Alesso - Under Control,8,9k,+41%
172,"Steve Aoki, Chris Lake & Tujamo - Delirious",61,8k,-20%
173,Christina Perri - A Thousand Years,10,8k,-10%
174,Melanie Martinez - Carousel,6,8k,-16%
175,Ty Dolla $ign - Or Nah,55,8k,-10%
176,Ne-Yo - She Knows,7,8k,+22%
177,"Bobby ""Boris"" Pickett - Monster Mash",3,11k,
178,OneRepublic - I Lived,8,6k,+21%
179,Dillon Francis & DJ Snake - Get Low,5,4k,+130%
180,Migos - Handsome and Wealthy,,7k,-7%
181,Jason Derulo - Wiggle,141,7k,-18%
182,Hillsong United - Oceans,33,6k,-11%
183,One Direction - Story Of My Life,215,6k,+27%
184,Pitbull - Timber,293,7k,-17%
185,Fifth Harmony - Sledgehammer,4,24k,
186,Sabrina Carpenter - The Middle of Starting Over,,7k,+148%
187,Arctic Monkeys - Do I Wanna Know,84,7k,-5%
188,AWOLNATION - Sail,210,7k,-0%
189,Katy Perry - Roar,255,6k,-3%
190,Jake Owen - What We Ain't Got,6,7k,+30%
191,Warren Zevon - Werewolves of London,2,9k,+297%
192,Melanie Martinez - Dollhouse,,5k,+12%
193,Ricky Manning - Wrecking Ball,3,12k,
194,American Authors - Best Day of My Life,271,7k,-12%
195,alt-J - Left Hand Free,6,6k,+1%
196,Lana Del Rey - Gods & Monsters,5,9k,-31%
197,Sam Hunt - Ex To See,3,8k,-21%
198,Cole Swindell - Hope You Get Lonely Tonight,146,6k,-28%
199,The Citizens of Halloween - This Is Halloween,4,13k,+204%
200,Jason Derulo - Talk Dirty,210,5k,+2%
201,Angels & Airwaves - The Wolfpack,1,5k,
202,Blackalicious - Alphabet Aerobics,2,9k,
203,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",180,5k,+23%
204,Halloween Scream Themes / Horror Movie Music With ...,1,7k,
205,Don Omar - Soledad,,8k,
206,Bobby Shmurda - Bobby Bitch,4,7k,-26%
207,Cole Swindell - Ain't Worth the Whiskey,11,6k,+6%
208,Florida Georgia Line - Cruise,247,5k,-9%
209,Imagine Dragons - On Top of the World,169,5k,+20%
210,August Alsina - No Love,12,6k,+13%
211,Teyana Taylor - Do Not Disturb,1,9k,
212,Randy Houser - Like a Cowboy,,6k,+6%
213,Passenger - Let Her Go,252,5k,-9%
214,Og Maco - U Guessed It,,6k,-10%
215,Ingrid Michaelson - Girls Chase Boys,180,5k,-30%
216,Ed Sheeran - Sing,150,5k,-23%
217,ScHoolboy Q - Studio,92,6k,-25%
218,Lorde - Yellow Flicker Beat,11,6k,-52%
219,Sheb Wooley - Purple People Eater,1,7k,+401%
220,Snootie Wild - Made Me,,5k,+32%
221,Avicii - Wake Me Up,249,5k,-0%
222,V.I.C. - Wobble,,4k,+20%
223,Brantley Gilbert - Bottoms Up,235,5k,+2%
224,Yo Gotti - Errrbody,,5k,-1%
225,David Nail - Kiss You Tonight,,5k,+11%
226,Canaan Smith - Love You Like That,7,6k,-3%
227,Beyoncé - ***Flawless,21,5k,-23%
228,Lorde - Royals,234,6k,-43%
229,Tim McGraw - Meanwhile Back At Mama's,133,5k,-16%
230,Iggy Azalea - Work,85,5k,-0%
231,A Great Big World - Say Something,205,5k,-11%
232,Journey - Don't Stop Believin',,5k,-15%
233,5 Seconds of Summer - She Looks So Perfect,155,5k,-8%
234,Lil Jon - Bend Ova,30,5k,-3%
235,American Horror Story Cast - Gods and Monsters,4,7k,-31%
236,Dan + Shay - Show You Off,2,5k,-25%
237,A$AP Rocky - Multiply,8,6k,-37%
238,Taylor Swift - I Knew You Were Trouble,,5k,+42%
239,ZHU - Faded,,5k,-0%
240,AC/DC - Thunderstruck,,4k,+13%
241,George Ezra - Budapest,,5k,-9%
242,Chris Brown - Loyal,178,4k,+0%
