,name,Top 100,end,change
0,Adele - Hello,42,290k,-38%
1,Justin Bieber - Sorry,42,126k,-37%
2,Justin Bieber - Love Yourself,21,81k,-36%
3,Gwen Stefani - Used to Love You,37,42k,+51%
4,Demi Lovato - Confident,71,60k,+25%
5,Selena Gomez - Same Old Love,85,56k,-29%
6,Thomas Rhett - Die a Happy Man,77,45k,-17%
7,Meghan Trainor - Like I'm Gonna Lose You,197,54k,-35%
8,Drake - Hotline Bling,126,58k,-31%
9,Jordan Smith - Hallelujah,4,75k,
10,Coldplay - Everglow,7,38k,
11,Sia - Alive,32,24k,+86%
12,Elle King - Ex's & Oh's,185,51k,-34%
13,Justin Bieber - What Do You Mean,98,47k,-41%
14,Coldplay - Adventure of a Lifetime,28,33k,-30%
15,Alessia Cara - Here,127,39k,-27%
16,Shawn Mendes - Stitches,206,46k,-30%
17,The Weeknd - The Hills,191,37k,-44%
18,Rachel Platten - Fight Song,247,17k,-3%
19,Fetty Wap - 679,158,34k,-27%
20,Barrett Baber - I'd Just Love To Lay You Down,4,47k,
21,The Chainsmokers - Roses,64,28k,+12%
22,Flo Rida - My House,41,29k,+11%
23,One Direction - Perfect,49,33k,-40%
24,Mariah Carey - All I Want For Christmas Is You,80,29k,+64%
25,"G-Eazy & Bebe Rexha - Me, Myself & I",35,17k,+17%
26,Empire Cast - Powerful,9,21k,+57%
27,Sam Hunt - Break Up In a Small Town,128,28k,-18%
28,Adele - When We Were Young,14,33k,-69%
29,Madi Davis - Girls Just Want To Have Fun,4,42k,
30,Ellie Goulding - On My Mind,77,27k,-29%
31,Daya - Hide Away,98,25k,-2%
32,Emily Ann Roberts - She's Got You,4,41k,
33,Rudimental - Lay It All On Me,70,23k,+2%
34,Drake & Future - Jumpman,74,26k,-11%
35,Missy Elliott - WTF,22,23k,-6%
36,twenty one pilots - Stressed Out,101,19k,+2%
37,Post Malone - White Iverson,92,23k,-15%
38,"Pentatonix - Mary, Did You Know",45,16k,+73%
39,Adele - Water Under the Bridge,14,30k,-54%
40,Taylor Swift - Wildest Dreams,179,27k,-33%
41,The Weeknd - In the Night,16,17k,+4%
42,Charlie Puth - One Call Away,18,19k,+21%
43,Chris Stapleton - Tennessee Whiskey,30,21k,-40%
44,Stevie Wonder & Andra Day - Someday at Christmas,6,18k,
45,R. City - Locked Away,141,18k,-1%
