,name,Top 100,end,change
0,Pharrell Williams - Happy,83,372k,+0%
1,John Legend - All of Me,166,226k,+3%
2,Idina Menzel - Let It Go,117,160k,+28%
3,Jason Derulo - Talk Dirty,84,167k,-15%
4,Katy Perry - Dark Horse,188,150k,-9%
5,Aloe Blacc - The Man,103,124k,+5%
6,Bastille - Pompeii,189,95k,-8%
7,The Chainsmokers - #Selfie,33,100k,-7%
8,DJ Snake & Lil Jon - Turn Down For What,94,87k,+8%
9,Florida Georgia Line - This Is How We Roll,104,82k,+2%
10,Avicii - Hey Brother,120,69k,+1%
11,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",115,55k,+25%
12,Beyoncé - Drunk in Love,94,72k,-10%
13,Lorde - Team,188,69k,-16%
14,American Authors - Best Day of My Life,131,65k,-23%
15,OneRepublic - Counting Stars,189,59k,-3%
16,Brantley Gilbert - Bottoms Up,97,64k,-0%
17,Justin Timberlake - Not a Bad Thing,27,63k,+63%
18,Ellie Goulding - Beating Heart,6,29k,+148%
19,Kristen Bell & Idina Menzel - For the First Time i...,101,42k,+70%
20,Pitbull - Timber,167,59k,-8%
21,Martin Garrix - Animals,175,56k,-0%
22,Naughty Boy - La La La,24,45k,+55%
23,A Great Big World - Say Something,139,54k,-18%
24,Luke Bryan - Play It Again,19,48k,+54%
25,One Direction - Story Of My Life,148,46k,+12%
26,Kid Ink - Show Me,140,50k,-9%
27,Passenger - Let Her Go,189,46k,-6%
28,Paramore - Ain't It Fun,27,41k,+23%
29,Christina Perri - Human,76,41k,+3%
30,Kristen Bell & Santino Fontana - Love Is an Open D...,34,33k,+54%
31,Demi Lovato - Let It Go,119,34k,+33%
32,Keith Urban - Cop Car,57,44k,-4%
33,Calvin Harris - Summer,6,47k,
34,MKTO - Classic,44,34k,+11%
35,Demi Lovato - Neon Lights,72,34k,-3%
36,Jerrod Niemann - Drink to That All Night,84,35k,+13%
37,Eminem - The Monster,146,34k,-11%
38,Austin Mahone - Mmm Yeah,38,35k,+10%
39,Coldplay - Magic,21,38k,-27%
40,Avicii - Wake Me Up,189,32k,+3%
41,Lorde - Royals,189,33k,-14%
42,Eric Church - Give Me Back My Hometown,74,33k,-7%
43,Imagine Dragons - Demons,189,31k,-11%
44,Chris Brown - Loyal,57,35k,+6%
45,Shakira - Can't Remember To Forget You,68,32k,-12%
46,YG - Who Do You Love,22,37k,+47%
47,Dan + Shay - 19 You + Me,81,30k,+61%
48,Thomas Rhett - Get Me Some of That,84,33k,+0%
49,Ellie Goulding - Burn,175,30k,-6%
50,Blake Shelton - Doin' What She Likes,66,31k,+2%
51,Katy Perry - Roar,189,28k,-5%
52,Imagine Dragons - Radioactive,189,30k,-20%
53,Jennifer Lopez - I Luh Ya Papi,6,26k,+87%
54,Trey Songz - Na Na,46,32k,+14%
55,Rascal Flatts - Rewind,67,28k,-2%
56,Josh Gad - In Summer,47,19k,+26%
57,Zedd - Find You,17,18k,-6%
58,Beyoncé - Partition,47,31k,-0%
59,Eminem - Headlights,18,24k,+30%
60,YG - My Nigga,178,32k,+1%
61,Tove Lo - Stay High,14,26k,+24%
62,Ty Dolla $ign - Paranoid,64,27k,-4%
63,Dierks Bentley - I Hold On,76,24k,-4%
64,Florida Georgia Line - Cruise,184,22k,+8%
65,Luke Bryan - Drink a Beer,138,25k,-15%
66,Imagine Dragons - On Top of the World,45,22k,-2%
67,Jake Owen - Beachin',20,24k,+4%
68,Skrillex - Recess,6,26k,
69,Cash Cash - Take Me Home,54,24k,-11%
70,Hunter Hayes - Invisible,25,22k,+14%
71,Pitbull - Wild Wild Love,27,22k,-10%
72,Young Money - Trophies,25,31k,-21%
73,Sara Bareilles - Brave,189,21k,-12%
74,Neon Trees - Sleeping With a Friend,16,20k,+18%
75,Disclosure - Latch,16,20k,+14%
76,Bruno Mars - Young Girls,64,20k,-17%
77,Miley Cyrus - Adore You,113,23k,-25%
78,Newsboys - God's Not Dead,1,9k,+133%
79,Cole Swindell - Chillin' It,185,21k,-25%
80,Scotty McCreery - See You Tonight,66,20k,-6%
81,Iggy Azalea - Fancy,13,20k,+33%
82,John Newman - Love Me Again,127,18k,-25%
83,Jason Aldean - When She Says Baby,118,19k,-13%
84,B.o.B - John Doe,3,16k,+30%
85,David Nail - Whatever She's Got,182,18k,-29%
86,Young Thug - Stoner,42,18k,-2%
87,AWOLNATION - Sail,188,17k,-12%
88,Miranda Lambert - Automatic,19,17k,+2%
89,Brett Eldredge - Beat of the Music,16,17k,-0%
90,Miley Cyrus - Wrecking Ball,186,17k,-4%
91,Arctic Monkeys - Do I Wanna Know,62,18k,-1%
92,Lana Del Rey - Young and Beautiful,57,17k,+192%
93,Fitz & The Tantrums - The Walker,15,16k,+3%
