,name,Top 100,end,change
0,Luis Fonsi & Daddy Yankee - Despacito,67.0,117k,-4%
1,DJ Khaled - Wild Thoughts,7.0,91k,
2,DJ Khaled - I'm the One,56.0,69k,-12%
3,Niall Horan - Slow Hands,50.0,51k,+8%
4,Selena Gomez - Bad Liar,36.0,52k,+64%
5,Imagine Dragons - Believer,143.0,49k,+4%
6,Sam Hunt - Body Like a Back Road,142.0,48k,-0%
7,Miley Cyrus - Malibu,42.0,56k,+96%
8,Shawn Mendes - There's Nothing Holdin' Me Back,65.0,34k,+23%
9,Julia Michaels - Issues,156.0,38k,-3%
10,Halsey - Now Or Never,80.0,32k,+58%
11,Kendrick Lamar - HUMBLE.,84.0,35k,-8%
12,Post Malone - Congratulations,156.0,35k,-6%
13,The Chainsmokers & Coldplay - Something Just Like ...,121.0,36k,-4%
14,Bruno Mars - That's What I Like,158.0,33k,-19%
15,Liam Payne - Strip That Down,35.0,23k,+37%
16,Childish Gambino - Redbone,125.0,27k,+1%
17,Jason Derulo - Swalla,102.0,26k,+6%
18,James Arthur - Say You Won't Let Go,237.0,25k,-3%
19,Ed Sheeran - Castle on the Hill,168.0,26k,-9%
20,Ed Sheeran - Shape of You,168.0,27k,-13%
21,Luis Fonsi - Despacito,154.0,24k,+8%
22,Charlie Puth - Attention,63.0,23k,+4%
23,Zedd & Alessia Cara - Stay,120.0,23k,+1%
24,Russell Dickerson - Yours,4.0,17k,
25,BLACKPINK - As If It's Your Last,1.0,4k,
26,Kygo & Selena Gomez - It Ain't Me,127.0,21k,+0%
27,Brett Young - In Case You Didn't Know,222.0,21k,-12%
28,AJR - Weak,96.0,17k,+2%
29,Future - Mask Off,123.0,20k,+4%
30,Calvin Harris - Feels,7.0,21k,
31,French Montana - Unforgettable,77.0,17k,+11%
32,Keith Urban - The Fighter,148.0,19k,-25%
33,Lady Gaga - The Cure,68.0,17k,-38%
34,David Guetta - 2U,14.0,18k,-73%
35,Khalid - Location,129.0,11k,+29%
36,Auli'i Cravalho - How Far I'll Go,203.0,12k,+45%
37,Harry Styles - Sign of the Times,77.0,18k,-18%
38,Fall Out Boy - Champion,1.0,2k,
39,Christina Perri - Arms,3.0,6k,
40,KYLE - iSpy,173.0,15k,-6%
41,Lil Uzi Vert - XO TOUR Llif3,91.0,15k,-2%
42,Bruno Mars - 24K Magic,259.0,14k,-12%
43,Thomas Rhett - Craving You,84.0,15k,-5%
