,name,Top 100,end,change
0,Luis Fonsi & Daddy Yankee - Despacito,102.0,85k,-12%
1,Liam Payne - Strip That Down,70.0,55k,+118%
2,Niall Horan - Slow Hands,85.0,51k,+6%
3,Charlie Puth - Attention,98.0,48k,-7%
4,Shawn Mendes - There's Nothing Holdin' Me Back,100.0,48k,-9%
5,Sam Hunt - Body Like a Back Road,177.0,43k,-7%
6,Imagine Dragons - Believer,178.0,38k,-8%
7,DJ Khaled - Wild Thoughts,42.0,36k,-6%
8,Kesha - Praying,22.0,24k,-8%
9,DJ Khaled - I'm the One,91.0,30k,-13%
10,Calvin Harris - Feels,42.0,26k,+7%
11,Post Malone - Congratulations,191.0,26k,+0%
12,Miley Cyrus - Malibu,77.0,26k,-12%
13,Childish Gambino - Redbone,160.0,23k,+1%
14,Demi Lovato - Sorry Not Sorry,17.0,27k,-41%
15,David Guetta - 2U,49.0,23k,+96%
16,French Montana - Unforgettable,112.0,23k,-39%
17,Ed Sheeran - Castle on the Hill,203.0,21k,-6%
18,Halsey - Now Or Never,115.0,20k,-4%
19,Hailee Steinfeld - Most Girls,75.0,19k,-13%
20,Kendrick Lamar - HUMBLE.,119.0,20k,-9%
21,Ed Sheeran - Shape of You,203.0,19k,-11%
22,The Chainsmokers & Coldplay - Something Just Like ...,156.0,20k,-14%
23,Kane Brown - What Ifs,77.0,16k,+11%
24,Bruno Mars - That's What I Like,193.0,19k,-11%
25,Khalid - Location,164.0,18k,-26%
26,Portugal. The Man - Feel It Still,66.0,14k,+12%
27,Cardi B - Bodak Yellow,22.0,14k,+71%
28,J Balvin & Willy William - Mi Gente,28.0,14k,+52%
29,Luis Fonsi - Despacito,189.0,19k,-13%
30,Dustin Lynch - Small Town Boy,127.0,16k,+2%
31,Kesha - Learn To Let Go,1.0,3k,
32,LINKIN PARK & Kiiara - Heavy,128.0,31k,+313%
33,Selena Gomez - Fetish,15.0,12k,-67%
34,Imagine Dragons - Thunder,86.0,14k,-0%
35,James Arthur - Say You Won't Let Go,272.0,13k,-15%
36,21 Savage - Bank Account,21.0,13k,+12%
37,Brett Young - In Case You Didn't Know,257.0,14k,-9%
38,Keith Urban - The Fighter,183.0,13k,-6%
39,Lady Antebellum - You Look Good,178.0,14k,+4%
40,LINKIN PARK - Numb,8.0,30k,+319%
41,Cheat Codes - No Promises,78.0,13k,+6%
42,Guns N' Roses - Sweet Child O' Mine,7.0,12k,+420%
43,Selena Gomez - Bad Liar,71.0,15k,-49%
44,Thomas Rhett - Craving You,119.0,12k,-7%
45,"Dove Cameron, Sofia Carson, Cameron Boyce, Booboo ...",6.0,13k,
46,"China Anne McClain, Thomas Doherty & Dylan Playfai...",6.0,13k,+487%
47,Midland - Drinkin' Problem,94.0,12k,-11%
48,Zedd & Alessia Cara - Stay,155.0,13k,-16%
49,"Sofia Carson, Cameron Boyce, Booboo Stewart & Mitc...",6.0,13k,
50,LINKIN PARK - In the End,8.0,30k,+260%
51,Louis Tomlinson - Back to You,7.0,27k,
52,Luke Combs - When It Rains It Pours,26.0,11k,+7%
53,Kygo & Selena Gomez - It Ain't Me,162.0,12k,-9%
54,Jon Pardi - Heartache on the Dance Floor,39.0,11k,+3%
55,Yo Gotti - Rake It Up,18.0,12k,+13%
56,Auli'i Cravalho - How Far I'll Go,238.0,11k,-8%
57,Macklemore - Glorious,28.0,10k,-6%
58,Justin Timberlake - CAN'T STOP THE FEELING,448.0,10k,-6%
59,Clean Bandit - Symphony,14.0,10k,+27%
60,AJR - Weak,131.0,11k,-7%
61,Bruno Mars - 24K Magic,294.0,10k,-8%
62,Carly Pearce - Every Little Thing,42.0,10k,+12%
63,Old Dominion - No Such Thing as a Broken Heart,108.0,9k,+7%
64,Logic - 1-800-273-8255,41.0,9k,+22%
65,Lil Uzi Vert - XO TOUR Llif3,125.0,9k,-20%
66,Dylan Scott - My Girl,107.0,11k,-33%
67,Kygo & Ellie Goulding - First Time,10.0,3k,+210%
68,Bruno Mars - Versace On The Floor,46.0,8k,+2%
69,Luke Combs - Hurricane,184.0,9k,-11%
70,Harry Styles - Sign of the Times,112.0,10k,+33%
71,LINKIN PARK - One More Light,8.0,14k,
72,The Revivalists - Wish I Knew You,69.0,8k,-2%
73,Brothers Osborne - It Ain't My Fault,79.0,9k,-4%
74,Rihanna - Love on the Brain,234.0,6k,+31%
75,Julia Michaels - Issues,191.0,9k,-23%
76,A Boogie Wit da Hoodie - Drowning,103.0,8k,+8%
77,Lady Gaga - The Cure,103.0,8k,-18%
78,LANco - American Love Story,12.0,7k,+19%
79,LINKIN PARK - What I've Done,8.0,15k,+320%
80,Neil Diamond - Sweet Caroline,5.0,4k,+207%
81,Migos - Slippery,64.0,8k,+6%
82,Billy Currington - Do I Make You Wanna,44.0,7k,-7%
83,Future - Mask Off,158.0,8k,-6%
84,Chris Stapleton - Tennessee Whiskey,389.0,8k,-27%
85,Killumantii - Undercover Pressure,1.0,1k,
86,Kendrick Lamar - LOYALTY.,36.0,7k,+64%
87,X Ambassadors - Unsteady,315.0,7k,+472%
88,Cole Swindell - Flatliner,125.0,7k,-1%
89,Dwayne Johnson - You're Welcome,165.0,7k,+3%
90,Walker Hayes - You Broke Up with Me,21.0,6k,+1%
91,"Dove Cameron, Sofia Carson, Cameron Boyce & Booboo...",6.0,8k,
92,Kendrick Lamar - DNA.,102.0,7k,+5%
93,"Dove Cameron, Sofia Carson, Cameron Boyce, Booboo ...",6.0,9k,
94,Nelly - Hot in Herre,3.0,6k,
95,"Florida Georgia Line - God, Your Mama, And Me",170.0,7k,-16%
96,Charli XCX - Boys,1.0,1k,
97,Jon Pardi - Dirt on My Boots,285.0,6k,+5%
98,Zedd & Liam Payne - Get Low,16.0,8k,+78%
99,Darren Criss - I Dreamed A Dream,2.0,2k,
100,LINKIN PARK - Crawling,8.0,15k,+320%
101,Playboi Carti - Magnolia,39.0,6k,+2%
102,KYLE - iSpy,203.0,7k,-9%
103,YFN Lucci - Everyday We Lit,10.0,6k,-4%
104,Macklemore - Marmalade,,1k,
105,Kesha - Woman,9.0,6k,-66%
106,The Chainsmokers - Honest,,5k,+100%
107,Kenny Chesney - All the Pretty Girls,,6k,+5%
108,SZA - Love Galore,3.0,6k,+26%
109,Chris Lane - For Her,20.0,6k,-5%
110,Train - Play That Song,273.0,6k,-2%
111,Kendrick Lamar - LOVE.,73.0,6k,+5%
112,Guns N' Roses - Welcome to the Jungle,2.0,6k,+403%
113,Old Dominion - Written in the Sand,10.0,6k,-7%
114,Puff Daddy - Watcha Gon' Do,3.0,5k,
115,Kid Rock - All Summer Long,15.0,6k,+32%
116,2 Chainz - It's a Vibe,6.0,5k,+22%
117,The Chainsmokers - Closer,352.0,6k,+0%
118,Chris Janson - Fix a Drink,7.0,6k,+10%
119,Khalid - Young Dumb & Broke,1.0,5k,+2%
120,Miranda Lambert - Tin Man,104.0,6k,+0%
121,Calvin Harris - Slide,147.0,6k,-2%
122,Guns N' Roses - Paradise City,,6k,
123,Keith Urban - Blue Ain't Your Color,321.0,6k,-1%
124,Maren Morris - I Could Use a Love Song,13.0,5k,+6%
125,Jake Paul - It's Everyday Bro,42.0,6k,-1%
126,Logan Paul - Help Me Help You,47.0,6k,-6%
127,Ed Sheeran - Thinking Out Loud,541.0,5k,-3%
128,Blackbear - Do Re mi,9.0,5k,-6%
129,Dove Cameron & Sofia Carson - Space Between,5.0,6k,
130,Queen - Bohemian Rhapsody,2.0,4k,+32%
131,Mark Ronson - Uptown Funk,598.0,5k,-0%
132,Ayo & Teo - Rolex,116.0,6k,-1%
133,Creedence Clearwater Revival - Have You Ever Seen ...,3.0,5k,+465%
134,Ed Sheeran - Perfect,40.0,5k,-6%
135,Justin Moore - Somebody Else Will,,5k,-1%
136,Kelsea Ballerini - Legends,6.0,4k,+101%
137,LINKIN PARK - Somewhere I Belong,7.0,12k,+345%
138,MercyMe - Even If,81.0,5k,-3%
139,Dua Lipa - New Rules,,5k,+84%
140,Maluma - Felices los 4,13.0,5k,-16%
141,LINKIN PARK - Breaking the Habit,6.0,11k,+314%
142,Disturbed - The Sound of Silence,410.0,5k,+1%
143,Chris Young - Losing Sleep,8.0,4k,+11%
144,Fitz & The Tantrums - HandClap,362.0,5k,-9%
145,Meek Mill - Whatever You Need,8.0,5k,+62%
146,Brett Eldredge - Somethin' I'm Good At,31.0,5k,-6%
147,Rag'n'Bone Man - Human,110.0,5k,+7%
148,Usher - Yeah,15.0,2k,+77%
149,Andra Day - Rise Up,113.0,5k,-7%
150,Fifth Harmony - Down,17.0,5k,-53%
151,Chris Stapleton - Broken Halos,46.0,5k,-20%
152,Judah & The Lion - Take It All Back 2.0,,4k,-6%
153,Clean Bandit - Rockabye,187.0,5k,-8%
154,Lord Huron - The Night We Met,64.0,4k,-8%
155,The Weeknd - I Feel It Coming,217.0,4k,-6%
156,Jason Derulo - Swalla,128.0,4k,-34%
157,LOCASH - Ring on Every Finger,,4k,-7%
158,Chase Goehring - A Capella,,1k,
159,Russell Dickerson - Yours,12.0,3k,-5%
160,Flo Rida - My House,398.0,4k,-5%
161,Ed Sheeran - Galway Girl,54.0,4k,-12%
162,LINKIN PARK - One Step Closer,6.0,9k,+321%
163,Shawn Mendes - Mercy,194.0,4k,+2%
164,Kid Rock - Picture,40.0,4k,+58%
165,Lana Del Rey - Lust for Life,10.0,5k,+121%
166,twenty one pilots - Heathens,287.0,3k,-17%
