,name,Top 100,end,change
0,Rae Sremmurd - Black Beatles,49.0,144k,+335%
1,Bruno Mars - 24K Magic,35.0,68k,+23%
2,The Chainsmokers - Closer,105.0,62k,-15%
3,The Weeknd - Starboy,50.0,60k,-14%
4,Ariana Grande - Side To Side,80.0,46k,-6%
5,Maroon 5 - Don't Wanna Know,30.0,48k,+0%
6,Keith Urban - Blue Ain't Your Color,91.0,55k,+4%
7,DJ Snake - Let Me Love You,98.0,46k,+19%
8,"gnash - i hate u, i love u",198.0,41k,+1%
9,twenty one pilots - Heathens,147.0,43k,-18%
10,D.R.A.M. - Broccoli,152.0,39k,-0%
11,Zay Hilfiger & Zayion McCall - Juju On That Beat,42.0,41k,-11%
12,Jon Bellion - All Time Low,42.0,29k,+20%
13,Justin Timberlake - CAN'T STOP THE FEELING,189.0,34k,+38%
14,Little Big Town - Better Man,19.0,46k,+6%
15,Sia - The Greatest,66.0,27k,-0%
16,Hailee Steinfeld & Grey - Starving,102.0,26k,-15%
17,Florida Georgia Line - May We All,98.0,31k,+14%
18,Alessia Cara - Scars To Your Beautiful,65.0,22k,-2%
19,Kiiara - Gold,159.0,26k,-11%
20,X Ambassadors - Unsteady,228.0,21k,-0%
21,Pentatonix - Hallelujah,21.0,21k,-10%
22,Drake - Fake Love,18.0,23k,-51%
23,Kenny Chesney - Setting the World on Fire,105.0,25k,-47%
24,Future - Used to This,7.0,32k,
25,"Daya - Sit Still, Look Pretty",186.0,21k,-8%
26,Shawn Mendes - Mercy,26.0,15k,+158%
27,Andy Grammer - Fresh Eyes,45.0,16k,+70%
28,Martin Garrix & Bebe Rexha - In the Name of Love,76.0,18k,+10%
29,The Chainsmokers - Setting Fires,7.0,25k,
30,Amine - Caroline,66.0,17k,+11%
31,Fitz & The Tantrums - HandClap,159.0,18k,-4%
32,Mac Miller - Donald Trump,2.0,7k,+287%
33,Miranda Lambert - Vice,116.0,22k,-5%
34,Niall Horan - This Town,43.0,15k,-22%
35,The Collapsable Hearts Club - Easy Street,4.0,14k,
36,Pitbull - Greenlight,30.0,15k,-5%
37,Rob $Tone - Chill Bill,101.0,14k,+6%
38,Coldplay - Hymn for the Weekend,150.0,17k,-16%
39,Rihanna - Love on the Brain,31.0,11k,+36%
40,Machine Gun Kelly & Camila Cabello - Bad Things,19.0,11k,+60%
41,John Legend - Love Me Now,21.0,18k,+167%
42,Big Sean - Bounce Back,10.0,14k,+253%
43,Carrie Underwood - Dirty Laundry,44.0,18k,+7%
44,"Lil Wayne, Wiz Khalifa & Imagine Dragons - Sucker ...",140.0,15k,-15%
45,Young M.a. - Ooouuu,72.0,14k,-2%
46,Brett Young - Sleep Without You,65.0,12k,+1%
47,Tim McGraw - Humble and Kind,229.0,25k,-5%
48,Jon Pardi - Dirt on My Boots,36.0,12k,-1%
49,Kelsea Ballerini - Peter Pan,207.0,16k,-0%
50,Andra Day - Rise Up,77.0,9k,+16%
51,Sia - Cheap Thrills,252.0,13k,-14%
52,Anna Kendrick & Justin Timberlake - True Colors,15.0,12k,
53,Shawn Mendes - Treat You Better,161.0,11k,-1%
54,Thomas Rhett - Star of the Show,42.0,10k,-10%
55,The Chainsmokers - Don't Let Me Down,277.0,9k,-25%
56,Maren Morris - My Church,195.0,23k,-3%
57,Major Lazer - Cold Water,112.0,12k,-17%
58,Old Dominion - Song for Another Time,88.0,12k,-3%
59,Kanye West - Fade,63.0,10k,-10%
60,Disturbed - The Sound of Silence,319.0,9k,+5%
61,Train - Play That Song,21.0,10k,+27%
62,"Artists Of Then, Now & Forever - Forever Country",56.0,14k,-25%
63,Lady Gaga - Million Reasons,36.0,15k,-64%
64,Brett Eldredge - Wanna Be That Song,96.0,9k,+5%
65,Calvin Harris - My Way,56.0,11k,-26%
66,Childish Gambino - Me and Your Mama,1.0,1k,
67,Luke Bryan - Move,98.0,11k,-10%
68,twenty one pilots - Ride,232.0,10k,-15%
69,Gavin DeGraw - She Sets the City on Fire,23.0,7k,+8%
70,James Arthur - Say You Won't Let Go,13.0,8k,-4%
71,Cole Swindell - Middle of a Memory,143.0,9k,-21%
72,Eric Church - Kill a Word,9.0,10k,+18%
73,Florida Georgia Line - H.O.L.Y.,196.0,9k,-8%
74,DJ Khaled - Do You Mind,65.0,8k,+0%
75,Drake - Sneakin',18.0,11k,-57%
76,Grace - You Don't Own Me,186.0,10k,+11%
77,Chris Stapleton - Parachute,54.0,8k,-7%
78,Bruno Mars - Versace On The Floor,7.0,9k,
79,Blake Shelton - A Guy With a Girl,6.0,7k,+3%
80,Kaleo - Way Down We Go,10.0,7k,-4%
81,Calvin Harris - This Is What You Came For,195.0,8k,-7%
82,Bebe Rexha - I Got You,4.0,7k,+91%
83,Leonard Cohen - Hallelujah,1.0,1k,
84,High Valley - Make You Mine,3.0,6k,+79%
85,Thomas Rhett - Die a Happy Man,322.0,13k,-26%
86,Russ - What They Want,4.0,7k,+14%
87,Adele - Send My Love,228.0,8k,-14%
88,Ariana Grande - Into You,188.0,7k,-4%
89,Zara Larsson - Ain't My Fault,11.0,6k,+25%
90,Brad Paisley - Today,27.0,9k,+4%
91,Jason Aldean - A Little More Summertime,110.0,7k,-6%
92,Brantley Gilbert - The Weekend,12.0,6k,+6%
93,Frenship & Emily Warren - Capsize,4.0,6k,-0%
94,OneRepublic - Kids,34.0,6k,+58%
95,DNCE - Cake By the Ocean,387.0,8k,-9%
96,twenty one pilots - Stressed Out,437.0,7k,-9%
97,Chris Stapleton - Tennessee Whiskey,226.0,7k,-10%
98,Mariah Carey - All I Want For Christmas Is You,103.0,6k,+50%
99,Tory Lanez - Luv,119.0,7k,-6%
100,Dierks Bentley - Different for Girls,151.0,9k,-15%
101,Charlie Puth - We Don't Talk Anymore,151.0,7k,-7%
102,Fifth Harmony - That's My Girl,,5k,+26%
103,Maren Morris - 80s Mercedes,49.0,8k,-0%
104,Zach Williams - Chain Breaker,26.0,6k,-6%
105,21 Savage & Metro Boomin - X,1.0,6k,+5%
106,Migos - Bad and Boujee,,5k,+219%
107,Billy Gilman - Crying,3.0,7k,
108,Kungs & Cookin' On 3 Burners - This Girl,94.0,7k,+4%
109,William Michael Morgan - I Met a Girl,107.0,7k,-3%
110,Beyoncé - Formation,183.0,7k,+5%
111,Dustin Lynch - Seein' Red,8.0,5k,+4%
112,YG - Fdt,2.0,2k,
113,The Chainsmokers - All We Know,30.0,5k,-21%
114,Rihanna - Needed Me,253.0,6k,-8%
115,Drake - Too Good,186.0,7k,-17%
116,Flo Rida - My House,363.0,6k,-2%
117,Drake - One Dance,210.0,6k,-19%
118,Meghan Trainor - Me Too,173.0,6k,-1%
119,Luke Combs - Hurricane,4.0,5k,+37%
120,Panic! At the Disco - Death of a Bachelor,9.0,6k,+6%
121,Kehlani - CRZY,30.0,6k,+26%
122,Beyoncé - Hold Up,156.0,6k,-7%
123,Alicia Keys - Blended Family,7.0,6k,
124,Beyoncé - Sorry,184.0,6k,+0%
125,Rachel Platten - Fight Song,407.0,6k,+22%
126,The xx - On Hold,,1k,
127,Hillary Scott & The Scott Family - Thy Will,84.0,5k,-2%
128,Brothers Osborne - 21 Summer,5.0,7k,-8%
129,Lauren Alaina - Road Less Traveled,,5k,+2%
130,Lil Yachty - One Night,9.0,5k,-3%
131,Lukas Graham - 7 Years,273.0,5k,+3%
132,Carly Pearce - Every Little Thing,,,
133,Lee Greenwood - God Bless The U.S.A.,12.0,3k,+475%
134,Billy Currington - It Don't Hurt Like It Used To,114.0,5k,-18%
135,Kelly Clarkson - It's Quiet Uptown,5.0,11k,
136,Travis Scott & Young Thug - pick up the phone,19.0,5k,+1%
137,P!NK - Just Like Fire,191.0,5k,-14%
138,PARTYNEXTDOOR - Come and See Me,9.0,5k,-4%
139,Post Malone - Deja Vu,9.0,4k,+127%
140,The Lumineers - Ophelia,122.0,4k,+14%
141,Fifth Harmony - Work from Home,213.0,5k,-1%
142,Highly Suspect - My Name Is Human,,4k,+11%
143,Darius Rucker - If I Told You,12.0,4k,+5%
144,Steve Goodman - Go Cubs Go,10.0,10k,-24%
145,Lil Uzi Vert - You Was Right,,5k,+11%
146,Little Mix - Shout Out to My Ex,16.0,5k,-21%
147,Drake White - Makin' Me Look Good Again,,4k,+1%
148,21 Savage & Metro Boomin - No Heart,,5k,+39%
149,Mark Ronson - Uptown Funk,543.0,5k,-13%
150,The 1975 - Somebody Else,12.0,4k,+76%
151,Desiigner - Panda,234.0,5k,-14%
152,Dylan Scott - My Girl,,4k,+10%
153,Solange - Cranes in the Sky,5.0,4k,+60%
154,Chris Young - Sober Saturday Night,6.0,4k,-7%
155,Rae Sremmurd - Look Alive,6.0,3k,+95%
156,Charlie Puth - One Call Away,248.0,4k,-2%
157,Ruth B. - Lost Boy,242.0,4k,-1%
158,Alicia Keys - Holy War,,4k,+51%
159,Desiigner - Tiimmy Turner,65.0,4k,-15%
160,Tove Lo - Cool Girl,44.0,6k,-32%
161,Deorro - Bailar,,4k,+0%
162,Travis Scott - goosebumps,,3k,+21%
163,Daya - Hide Away,253.0,4k,-2%
164,DJ Khaled - For Free,139.0,4k,-13%
165,Afrojack - Gone,1.0,4k,+240%
166,Drake White - Livin' the Dream,1.0,4k,+8%
167,Adele - Hello,223.0,4k,-1%
168,Ed Sheeran - Thinking Out Loud,484.0,4k,+15%
169,Katy Perry - Rise,83.0,3k,+22%
170,Natalie Grant - King of the World,,3k,+35%
171,Shakira - Try Everything,99.0,4k,-2%
172,Hey Violet - Guys My Age,2.0,2k,+104%
173,Anna Kendrick - Get Back Up Again,,3k,
174,Bullet for My Valentine - Don't Need You,1.0,3k,
175,RaeLynn - Love Triangle,2.0,4k,+15%
176,"Pentatonix - Mary, Did You Know",68.0,3k,+40%
177,The Roots - My Shot,4.0,8k,
178,Mary J. Blige - Thick of It,6.0,3k,+95%
179,Gordon Lightfoot - The Wreck of the Edmund Fitzger...,,,+121%
180,Lil Uzi Vert - Money Longer,,4k,+7%
181,Lady Gaga - Perfect Illusion,57.0,5k,-60%
182,Little Mix - F.U.,1.0,5k,
183,Ariana Grande - Dangerous Woman,186.0,4k,+8%
184,James Bay - Let It Go,284.0,3k,+5%
185,Beyoncé - Daddy Lessons,25.0,10k,+34%
186,Ryan Stevenson - Eye of the Storm,3.0,3k,+4%
187,J Balvin - Safari,,2k,+19%
188,Lesley Gore - You Don't Own Me,6.0,2k,+45%
189,Jeff Buckley - Hallelujah,,1k,+19%
190,Marshmello - Ritual,1.0,4k,+60%
191,Kelsea Ballerini - Yeah Boy,1.0,3k,+15%
192,Carrie Underwood - Church Bells,140.0,4k,-3%
193,R.E.M. - It's the End of the World As We Know It,1.0,2k,
194,Josh Turner - Hometown Girl,,3k,+5%
195,"YG - FDT, Pt. 2",,1k,
