,name,Top 100,end,change
0,Meghan Trainor - All About That Bass,78,283k,-8%
1,Taylor Swift - Shake It Off,35,304k,-2%
2,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",55,147k,-1%
3,Iggy Azalea - Black Widow,79,121k,-1%
4,Tove Lo - Habits,107,103k,+62%
5,Nicki Minaj - Anaconda,49,105k,-16%
6,Clean Bandit - Rather Be feat. Jess Glynne,94,83k,+5%
7,Jeremih - Don't Tell 'Em,94,77k,+9%
8,Ed Sheeran - Don't,101,73k,+44%
9,Pitbull - Fireball,59,64k,+25%
10,Jason Aldean - Burnin' It Down,62,77k,-2%
11,Ariana Grande - Break Free,82,66k,-12%
12,Sia - Chandelier,140,70k,+1%
13,Echosmith - Cool Kids,82,65k,+3%
14,Jason Derulo - Trumpets,124,60k,+40%
15,Maroon 5 - Maps,98,68k,-16%
16,Sam Smith - Stay With Me,178,62k,+2%
17,Enrique Iglesias - Bailando,123,60k,-11%
18,Charli XCX - Boom Clap,113,52k,-9%
19,5 Seconds of Summer - Amnesia,83,48k,+15%
20,Katy Perry - This Is How We Do,46,47k,+11%
21,Florida Georgia Line - Dirt,76,52k,+9%
22,Fall Out Boy - Centuries,17,52k,-61%
23,MAGIC! - Rude,149,43k,-17%
24,Kenny Chesney - American Kids,94,40k,-6%
25,Maroon 5 - Animals,29,35k,+7%
26,Coldplay - A Sky Full of Stars,144,38k,+0%
27,Iggy Azalea - Fancy,195,38k,-8%
28,Bobby Shmurda - Hot N*gga,46,37k,+9%
29,Imagine Dragons - Warriors,3,17k,
30,Drake - 0 To 100 / The Catch Up,68,36k,+6%
31,Ariana Grande - Problem,152,32k,-15%
32,Sam Hunt - Leave the Night On,97,36k,-3%
33,Blake Shelton - Neon Light,35,34k,+8%
34,Kiesza - Hideaway,73,31k,+1%
35,Mr. Probz - Waves,40,32k,+19%
36,Tim McGraw - Meanwhile Back At Mama's,129,27k,+22%
37,Florida Georgia Line - Sun Daze,6,50k,
38,DJ Snake & Lil Jon - Turn Down For What,276,26k,+28%
39,Chris Brown - New Flame,49,35k,+37%
40,Calvin Harris - Blame,15,32k,-42%
41,Milky Chance - Stolen Dance,74,29k,+5%
42,Nico & Vinz - Am I Wrong,160,29k,+12%
43,Jason Aldean - Gonna Know We Were Here,6,76k,
44,Lady Antebellum - Bartender,125,27k,-7%
45,Pharrell Williams - Happy,265,28k,-2%
46,Vance Joy - Riptide,99,25k,-3%
47,Rae Sremmurd - No Flex Zone,32,25k,+47%
48,Rich Gang - Lifestyle,50,26k,+15%
49,Becky G - Shower,113,23k,-13%
50,Jason Aldean - Sweet Little Somethin',20,33k,-16%
51,Disclosure - Latch,198,26k,-14%
52,OneRepublic - Love Runs Out,160,24k,-8%
53,T.I. - No Mediocre,97,25k,+12%
54,Hozier - Take Me to Church,53,26k,+3%
55,Luke Bryan - Roller Coaster,88,23k,-2%
56,John Legend - All of Me,348,24k,+13%
57,Meghan Trainor - Dear Future Husband,13,22k,+10%
58,Chase Rice - Ready Set Roll,152,20k,+19%
59,Maddie & Tae - Girl In a Country Song,60,22k,-10%
60,Tinashe - 2 On,115,20k,+36%
61,Ingrid Michaelson - Girls Chase Boys,169,20k,-8%
62,Miranda Lambert - Somethin' Bad,126,19k,-7%
63,Frankie Ballard - Sunshine & Whiskey,86,19k,-3%
64,Train - Angel in Blue Jeans,14,22k,+60%
65,Kongos - Come With Me Now,180,19k,-11%
66,Jason Aldean - Two Night Town,13,28k,-50%
67,Mary Lambert - Secrets,15,19k,+39%
68,Yelawolf - Till It's Gone,5,27k,
69,Dustin Lynch - Where It's At,158,21k,-20%
70,Ne-Yo - She Knows,6,20k,
71,Dierks Bentley - Drunk On a Plane,141,18k,-14%
72,Nick Jonas - Jealous,14,18k,-20%
73,Demi Lovato - Really Don't Care,105,17k,-29%
74,Florida Georgia Line - This Is How We Roll,284,18k,+34%
75,Tony Bennett & Lady Gaga - Anything Goes,5,7k,
76,Colbie Caillat - Try,54,17k,+14%
77,Lee Brice - I Don't Dance,182,18k,-21%
78,Tony Bennett & Lady Gaga - I Can't Give You Anythi...,2,6k,
79,Big Sean - I Don't Fuck With You,1,5k,
80,Cole Swindell - Hope You Get Lonely Tonight,122,17k,-5%
81,Idina Menzel - Let It Go,286,16k,+22%
82,The Script - Superheroes,14,16k,+30%
83,Fifth Harmony - Bo$$,74,15k,+7%
84,Beyoncé - ***Flawless,20,13k,+12%
85,Alesso - Heroes,6,15k,
86,I LOVE MAKONNEN - Tuesday,7,15k,+26%
87,Meghan Trainor - Title,11,15k,+1%
88,Migos - Fight Night,10,15k,+25%
89,Wiz Khalifa - We Dem Boyz,123,15k,+7%
90,Beyoncé - Partition,127,12k,+13%
91,Luke Bryan - Play It Again,197,14k,+3%
92,"Steve Aoki, Chris Lake & Tujamo - Delirious",52,15k,-9%
93,Jennifer Lopez - Booty,3,9k,
94,Tim McGraw - Shotgun Rider,6,16k,
95,OneRepublic - Counting Stars,365,14k,+5%
96,Ty Dolla $ign - Or Nah,51,14k,+102%
97,Jason Derulo - Wiggle,141,13k,-2%
98,Katy Perry - Dark Horse,366,14k,-1%
99,Sam Smith - I'm Not the Only One,16,13k,+19%
100,ScHoolboy Q - Studio,91,14k,+14%
101,Shawn Mendes - Life of the Party,44,12k,+16%
102,Chris Brown - Loyal,178,17k,+46%
103,Little Big Town - Day Drinking,104,13k,-3%
104,alt-J - Left Hand Free,5,13k,+26%
105,Keith Urban - Somewhere In My Car,3,13k,+9%
106,MKTO - Classic,215,13k,+1%
107,DJ Khaled - Hold You Down,12,14k,+22%
108,Lil Jon - Bend Ova,22,14k,+38%
109,A Great Big World - Say Something,200,15k,+43%
110,Iggy Azalea - Work,85,11k,+24%
111,Ed Sheeran - Sing,150,13k,+2%
112,Sam Hunt - Break Up In a Small Town,30,13k,+3%
113,Brantley Gilbert - Small Town Throwdown,115,13k,+4%
114,Calvin Harris - Summer,181,12k,-5%
115,Eminem - Guts Over Fear,20,12k,-3%
116,"Trey Songz - Touchin, Lovin",2,13k,+28%
117,Blake Shelton - Lonely Tonight,4,22k,
118,Rae Sremmurd - No Type,1,11k,
119,Meghan Trainor - Close Your Eyes,6,13k,+6%
120,Chris Brown - Drunk Texting,5,15k,
121,Brantley Gilbert - Bottoms Up,235,11k,+8%
122,Rixton - Wait On Me,1,13k,
123,Childish Gambino - 3005,2,11k,+5%
124,Kim Cesarion - Undressed,,12k,+20%
125,Bastille - Pompeii,328,11k,+0%
126,Cash Cash - Surrender,3,12k,
127,Pat Green - Girls from Texas,,8k,
128,Hillsong United - Oceans,33,10k,+10%
129,August Alsina - No Love,12,16k,
130,American Authors - Best Day of My Life,271,11k,+2%
131,Alicia Keys - We Are Here,3,14k,
132,Eric Church - Cold One,63,12k,-2%
133,Lil Wayne - Believe Me,102,12k,-5%
