,name,Top 100,end,change
0,Adele - Hello,21,507k,-24%
1,Justin Bieber - Sorry,21,171k,+24%
2,Justin Bieber - What Do You Mean,77,76k,+25%
3,Justin Bieber - I'll Show You,12,63k,+22%
4,Drake - Hotline Bling,105,102k,-11%
5,Missy Elliott - WTF,1,13k,
6,Chris Stapleton - Tennessee Whiskey,9,139k,+13%
7,Joey+Rory - When I'm Gone,2,27k,
8,Justin Timberlake - Drink You Away,14,91k,+46%
9,Meghan Trainor - Like I'm Gonna Lose You,176,71k,-1%
10,One Direction - What a Feeling,2,22k,
11,Elle King - Ex's & Oh's,164,69k,+4%
12,One Direction - Love You Goodbye,3,35k,
13,Thomas Rhett - Die a Happy Man,56,58k,-5%
14,Shawn Mendes - Stitches,185,64k,-7%
15,Ellie Goulding - On My Mind,57,55k,+18%
16,The Weeknd - The Hills,170,57k,-15%
17,One Direction - Perfect,28,43k,+36%
18,One Direction - End of the Day,4,40k,
19,Selena Gomez - Same Old Love,64,49k,-1%
20,One Direction - History,7,56k,
21,Alessia Cara - Here,106,46k,-13%
22,Taylor Swift - Wildest Dreams,158,51k,-11%
23,Jordan Smith - Halo,4,56k,
24,Fetty Wap - 679,137,44k,-7%
25,One Direction - Drag Me Down,105,35k,+32%
26,Sam Hunt - Break Up In a Small Town,107,35k,-5%
27,Emily Ann Roberts - In the Garden,3,25k,
28,Macklemore & Ryan Lewis - Downtown,78,40k,-28%
29,One Direction - Infinity,36,18k,+162%
30,Ariana Grande - Focus,15,32k,-68%
31,Sam Smith - Writing's On the Wall,21,32k,+389%
32,The Weeknd - Can't Feel My Face,158,30k,-4%
33,Demi Lovato - Confident,50,30k,-20%
34,Alexander Jean - Roses and Violets,4,32k,
35,Drake & Future - Jumpman,53,27k,-10%
36,Post Malone - White Iverson,71,25k,-4%
37,Coldplay - Adventure of a Lifetime,7,51k,
38,Cam - Burning House,134,27k,-9%
39,Empire Cast - Boom Boom Boom Boom,1,8k,
40,R. City - Locked Away,120,28k,-20%
41,Daya - Hide Away,77,22k,+3%
42,Luke Bryan - Strip It Down,119,28k,-21%
43,The Chainsmokers - Roses,43,20k,+3%
44,Madi Davis - Songbird,3,15k,
45,Travis Scott - Antidote,74,21k,-1%
46,Rudimental - Lay It All On Me,49,20k,+8%
47,X Ambassadors - Renegades,222,23k,-29%
48,Sia - Alive,17,27k,+289%
49,Major Lazer - Lean On,212,23k,-20%
50,Sawyer Fredericks - Take It All,2,6k,
51,iLoveMemphis fka iHeartMemphis - Hit the Quan,29,24k,-29%
52,Little Big Town - Girl Crush,258,35k,-18%
53,Chris Young - I'm Comin' Over,185,18k,-5%
54,Silento - Watch Me,215,24k,-21%
55,Meghan Trainor - Better When I'm Dancin',16,22k,+151%
56,Selena Gomez - Good For You,144,18k,-12%
57,Carrie Underwood - Smoke Break,84,24k,-18%
58,Rachel Platten - Fight Song,226,19k,-16%
59,Old Dominion - Break up with Him,154,18k,+1%
60,Nelly - The Fix,82,15k,-0%
61,Sam Hunt - House Party,177,19k,+0%
62,twenty one pilots - Stressed Out,80,15k,-0%
63,Eric Church - Mr. Misunderstood,9,25k,+45%
64,Calvin Harris & Disciples - How Deep Is Your Love,119,18k,-12%
65,Flo Rida - My House,20,15k,+14%
66,Zach Seabaugh - Brand New Girlfriend,3,13k,
67,Ed Sheeran - Photograph,185,16k,-8%
68,Chris Stapleton - Traveller,9,31k,+23%
69,Fetty Wap - Trap Queen,295,17k,-9%
70,DNCE - Cake By the Ocean,35,13k,+8%
71,Fetty Wap - Again,98,15k,-5%
72,Logic - Like Woah,1,5k,+109%
73,Barrett Baber - I Drive Your Truck,3,12k,
74,Kane Brown - Last Minute Late Night,9,20k,-26%
75,"G-Eazy & Bebe Rexha - Me, Myself & I",14,13k,-25%
76,Rachel Platten - Stand By You,40,13k,+15%
77,Logic - Young Jesus,4,4k,+94%
78,Zac Brown Band - Beautiful Drug,11,17k,-8%
79,Ed Sheeran - Thinking Out Loud,410,13k,+3%
80,Blake Shelton - Gonna,25,17k,+17%
81,Ty Dolla $ign - Blasé,29,12k,+19%
82,Nathaniel Rateliff & The Night Sweats - S.O.B.,67,12k,+0%
83,James Bay - Let It Go,18,13k,+68%
84,Drake - Right Hand,70,13k,-9%
85,Brothers Osborne - Stay a Little Longer,90,12k,-9%
86,Rae Sremmurd - Come Get Her,35,13k,-9%
87,J. Cole - No Role Modelz,36,12k,+11%
88,DeJ Loaf - Back Up,25,12k,+11%
89,Jess Glynne - Hold My Hand,94,12k,-10%
90,Jana Kramer - I Got the Boy,36,11k,-8%
91,Empire Cast - Heavy,1,2k,
92,Gwen Stefani - Used to Love You,19,11k,-14%
93,Nick Jonas - Levels,84,13k,-27%
94,Fall Out Boy - Uma Thurman,252,14k,-22%
95,Taylor Swift - Bad Blood,267,12k,-12%
96,Sam Hunt - Take Your Time,319,17k,-24%
97,Omi - Cheerleader,206,13k,-8%
98,WALK THE MOON - Shut Up and Dance,335,12k,-0%
99,Jeffery Austin - Say You Love Me,4,14k,
100,Future - Where Ya At,89,15k,+31%
101,Hailee Steinfeld - Love Myself,94,13k,-18%
102,Thomas Rhett - Crash and Burn,193,14k,-4%
103,Mark Ronson - Uptown Funk,363,11k,-0%
104,Fetty Wap - My Way,116,12k,-7%
105,Andy Grammer - Good To Be Alive,8,10k,+6%
106,Bryson Tiller - Don't,3,10k,+11%
107,Charlie Puth - Marvin Gaye,163,12k,-13%
108,Tory Lanez - Say It,,10k,+12%
109,Sia - Bird Set Free,5,16k,+361%
