,name,Top 100,end,change
0,Drake - Pop Style,3,128k,
1,Drake - One Dance,3,102k,
2,Lukas Graham - 7 Years,83,136k,-11%
3,Meghan Trainor - NO,35,116k,-24%
4,MacKenzie Bourg - Roses,1,14k,
5,ZAYN - PILLOWTALK,71,73k,-13%
6,Desiigner - Panda,40,68k,+44%
7,Mike Posner - I Took a Pill In Ibiza,86,73k,-4%
8,Trent Harmon - Falling,2,16k,
9,Fifth Harmony - Work from Home,42,78k,-13%
10,Flo Rida - My House,167,80k,-21%
11,Taylor Swift - New Romantics,54,37k,+0%
12,Rihanna - Work,72,62k,-29%
13,Tim McGraw - Humble and Kind,78,60k,+59%
14,Jennifer Lopez - Ain't Your Mama,1,7k,
15,Ariana Grande - Dangerous Woman,29,56k,-18%
16,The Chainsmokers - Don't Let Me Down,61,44k,+7%
17,Zara Larsson & MNEK - Never Forget You,56,51k,-30%
18,DNCE - Cake By the Ocean,182,51k,-17%
19,Disturbed - The Sound of Silence,103,42k,+13%
20,Jason Aldean - Lights Come On,7,68k,
21,"G-Eazy & Bebe Rexha - Me, Myself & I",161,45k,-28%
22,Justin Bieber - Love Yourself,147,45k,-19%
23,twenty one pilots - Stressed Out,227,45k,-31%
24,Blake Shelton - Came Here to Forget,31,43k,+32%
25,Kelly Clarkson - Piece By Piece,45,24k,+21%
26,Chris Young - Think of You,77,37k,+49%
27,Dierks Bentley - Somewhere on a Beach,80,38k,+19%
28,Drake & Future - Jumpman,199,41k,+187%
29,Ruth B. - Lost Boy,74,34k,-9%
30,James Bay - Let It Go,148,33k,-11%
31,Charlie Puth - One Call Away,144,38k,-33%
32,Merle Haggard - Mama Tried,2,7k,
33,Thomas Rhett - Die a Happy Man,203,37k,+58%
34,Keith Urban - Wasted Time,9,41k,+412%
35,DJ Snake - Middle,81,30k,-14%
36,Nick Jonas - Close,14,29k,-46%
37,Kevin Gates - 2 Phones,93,31k,-19%
38,"Luke Bryan - Huntin', Fishin' and Lovin' Every Day",17,24k,+113%
39,Cole Swindell - You Should Be Here,116,29k,+0%
40,Maren Morris - My Church,79,31k,-5%
41,Brett Eldredge - Drunk On Your Love,93,30k,-9%
42,Thomas Rhett - T-Shirt,46,27k,-2%
43,Jeremih - Oui,76,23k,-10%
