,name,Top 100,end,change
0,Drake - One Dance,10,132k,+29%
1,Lukas Graham - 7 Years,90,103k,-24%
2,Desiigner - Panda,47,90k,+31%
3,Meghan Trainor - NO,42,105k,-9%
4,Mike Posner - I Took a Pill In Ibiza,93,74k,+1%
5,Fifth Harmony - Work from Home,49,79k,+0%
6,Drake - Pop Style,10,98k,-23%
7,The Chainsmokers - Don't Let Me Down,68,56k,+26%
8,ZAYN - PILLOWTALK,78,63k,-13%
9,Flo Rida - My House,174,64k,-20%
10,Zara Larsson & MNEK - Never Forget You,63,50k,-1%
11,Ariana Grande - Dangerous Woman,36,56k,-1%
12,Rihanna - Work,79,52k,-15%
13,Taylor Swift - New Romantics,61,56k,+49%
14,Disturbed - The Sound of Silence,110,43k,+1%
15,Tim McGraw - Humble and Kind,85,43k,-28%
16,DNCE - Cake By the Ocean,189,42k,-18%
17,Justin Bieber - Love Yourself,154,40k,-10%
18,Ruth B. - Lost Boy,81,37k,+8%
19,twenty one pilots - Stressed Out,234,39k,-13%
20,"G-Eazy & Bebe Rexha - Me, Myself & I",168,39k,-14%
21,Dierks Bentley - Somewhere on a Beach,87,36k,-3%
22,Pitbull - Messin' Around,7,40k,
23,Nick Jonas - Close,21,32k,+11%
24,James Bay - Let It Go,155,32k,-0%
25,Charlie Puth - One Call Away,151,36k,-7%
26,Kevin Gates - 2 Phones,100,30k,-2%
27,DJ Snake - Middle,88,29k,-3%
28,Blake Shelton - Came Here to Forget,38,29k,-31%
29,Cole Swindell - You Should Be Here,123,29k,-2%
30,Chris Young - Think of You,84,29k,-21%
31,Kelly Clarkson - Piece By Piece,52,30k,+22%
32,Drake & Future - Jumpman,206,29k,-29%
33,Thomas Rhett - T-Shirt,53,23k,-14%
34,Maren Morris - My Church,86,26k,-14%
35,Shakira - Try Everything,42,26k,+5%
36,"Luke Bryan - Huntin', Fishin' and Lovin' Every Day",24,24k,-0%
37,Halsey - Castle,7,18k,+353%
38,Jeremih - Oui,83,22k,-2%
39,The Lumineers - Ophelia,69,22k,+43%
40,Grace - You Don't Own Me,6,16k,+131%
41,Future - Low Life,70,22k,-7%
42,Troye Sivan - YOUTH,59,21k,-7%
43,Thomas Rhett - Die a Happy Man,210,23k,-38%
44,Sia - Cheap Thrills,42,19k,-7%
45,Lee Brice - That Don't Sound Like You,24,19k,-5%
46,Selena Gomez - Hands To Myself,137,20k,-7%
47,Old Dominion - Snapback,78,18k,-17%
48,Jason Aldean - Lights Come On,14,21k,-68%
49,Jennifer Lopez - Ain't Your Mama,8,31k,+308%
50,Iggy Azalea - Team,28,20k,+18%
51,Justin Bieber - Sorry,175,19k,-15%
52,Panic! At the Disco - Victorious,66,18k,-6%
53,Rihanna - Needed Me,54,15k,+17%
54,Jon Pardi - Head Over Boots,56,16k,-5%
55,Alessia Cara - Wild Things,50,16k,-3%
56,Shalyah Fearing - Listen,3,13k,
57,The Chainsmokers - Roses,197,17k,-15%
58,Brett Eldredge - Drunk On Your Love,100,18k,-39%
59,Elle King - America's Sweetheart,19,15k,+7%
60,Cole Swindell - Flatliner,7,16k,
61,Alisan Porter - Cry Baby,4,18k,
62,Rascal Flatts - I Like the Sound of That,56,13k,-9%
63,twenty one pilots - Ride,24,13k,+9%
64,Chris Stapleton - Nobody To Blame,124,16k,-31%
65,Adele - Hello,175,14k,-18%
66,Eric Church - Record Year,13,14k,-22%
67,Keith Urban - Wasted Time,16,17k,-58%
68,Kanye West - Gold Digger,16,13k,-8%
69,Chris Stapleton - Tennessee Whiskey,155,15k,-41%
70,Jordan Smith - Stand in the Light,5,5k,+193%
71,Flume - Never Be Like You,22,11k,+8%
72,X Ambassadors - Unsteady,20,11k,+21%
73,Rachel Platten - Stand By You,193,13k,-2%
74,Dan + Shay - From the Ground Up,44,12k,-6%
75,Empire Cast - Shine On Me,1,5k,
76,Fat Joe & Remy Ma - All the Way Up,17,12k,+0%
77,Owen Danoff - Hero,3,10k,
78,Kid Ink - Promise,31,12k,-6%
79,Carrie Underwood - Church Bells,11,12k,-5%
80,Kevin Gates - Really Really,112,12k,-12%
81,Yo Gotti - Down in the DM,121,12k,-19%
82,M-City J.R. - Addicted to My Ex,6,12k,+66%
83,Chris Stapleton - Fire Away,22,14k,-34%
84,Alan Walker - Faded,2,10k,+44%
85,Dustin Lynch - Mind Reader,51,11k,-3%
86,Florida Georgia Line - Confession,107,12k,-16%
87,Kenny Chesney - Noise,19,11k,-28%
88,Mark Ronson - Uptown Funk,494,11k,-5%
89,Justin Bieber - Company,24,12k,-9%
90,Kelsea Ballerini - Dibs,41,13k,-31%
91,Beyoncé - Halo,20,11k,-27%
92,Empire Cast - Look But Don't Touch,1,6k,+390%
93,Elle King - Ex's & Oh's,308,11k,-0%
94,Meghan Trainor - Like I'm Gonna Lose You,329,12k,-5%
95,Kid Rock - Picture,14,10k,-8%
96,Dreezy - Body,11,10k,+1%
97,Kelsea Ballerini - Peter Pan,11,11k,-34%
98,Lauren Daigle - Trust In You,12,9k,-0%
99,Empire Cast - Good People,5,13k,
100,Chase Bryant - Little Bit of You,1,9k,+177%
101,Shawn Mendes - Stitches,332,11k,-12%
102,The Weeknd - Acquainted,18,9k,-3%
103,Jana Kramer - I Got the Boy,109,10k,-26%
104,Usher - Yeah,9,10k,-8%
105,Danny Gokey - Tell Your Heart to Beat Again,,8k,+1%
106,3 Doors Down - Kryptonite,8,9k,-13%
107,Rick Springfield - Jessie's Girl,6,10k,-9%
108,"gnash - i hate u, i love u",15,8k,+20%
109,Belly - Might Not,19,9k,-10%
110,Jake Owen - American Country Love Song,23,7k,-10%
111,Ty Dolla $ign - Saved,,9k,+125%
112,Laith Al-Saadi - With a Little Help From My Friend...,2,7k,
113,"2Pac, Roger Troutman & Dr. Dre - California Love",,8k,+10%
114,Coldplay - Adventure of a Lifetime,145,9k,-7%
115,Gwen Stefani - Make Me Like You,51,10k,-26%
116,Drake - Summer Sixteen,73,11k,-21%
117,Rachel Platten - Fight Song,358,9k,-5%
118,Fetty Wap - 679,284,10k,-17%
119,Chris Lane - Fix,7,8k,-7%
120,twenty one pilots - Car Radio,29,10k,-11%
121,Nathaniel Rateliff & The Night Sweats - S.O.B.,154,9k,-9%
122,Andra Day - Rise Up,19,10k,-8%
123,Nick Hagelin - Stay,3,10k,
124,Major Lazer - Light It Up,,8k,+84%
125,Sam Hunt - Break Up In a Small Town,248,9k,-17%
126,Rihanna - Kiss It Better,9,7k,-14%
127,Bryson Tiller - Exchange,38,8k,-10%
128,Demi Lovato - Stone Cold,24,10k,-11%
129,Fitz & The Tantrums - HandClap,2,8k,+66%
130,Sia - Alive,68,5k,+33%
131,WALK THE MOON - Shut Up and Dance,397,8k,+4%
132,Nick Jonas - Champagne Problems,3,10k,
133,Coolio featuring L.V. - Gangsta's Paradise,,6k,+52%
134,Wiz Khalifa - See You Again,311,8k,-0%
135,Jonas Blue - Fast Car,,7k,+9%
136,Sam Hunt - Make You Miss Me,16,8k,-36%
137,The Strumbellas - Spirits,,7k,-1%
138,Justin Bieber - What Do You Mean,215,8k,-13%
139,Drake - Hotline Bling,233,8k,+0%
140,Bryson Tiller - Don't,132,9k,-2%
141,Chris Brown - Back To Sleep,101,8k,-6%
142,Daniel Passino - When I Was Your Man,2,6k,
143,Kelsea Ballerini - Love Me Like You Mean It,118,9k,-26%
144,Jason Derulo - If It Ain't Love,7,8k,-39%
145,Adam Wakefield - Seven Spanish Angels,3,10k,
146,Volbeat - The Devil's Bleeding Crown,2,9k,
147,Frankie Ballard - It All Started with a Beer,,7k,-5%
148,O.T. Genasis - Cut It,,7k,+4%
149,The Lumineers - Cleopatra,2,8k,+0%
150,Shawn Hook - Sound of Your Heart,3,8k,-11%
151,Hinder - Lips of an Angel,,6k,+7%
152,Ed Sheeran - Thinking Out Loud,484,7k,-4%
153,Bryan Bautista - Pillowtalk,3,8k,
154,Kygo - Stole the Show,7,4k,-16%
155,will.i.am - Boys & Girls,,8k,
156,Ben Schuller - Once I Was 7 Years Old,,7k,+112%
157,Zac Brown Band - Beautiful Drug,147,7k,-24%
158,Madeintyo - Uber Everywhere,,7k,+22%
159,The Weeknd - The Hills,303,8k,-12%
160,Adele - When We Were Young,137,8k,-26%
161,Trent Harmon - Falling,7,32k,+94%
162,Daya - Hide Away,219,7k,-20%
163,Sia - Chandelier,336,7k,-2%
164,Salt-n-Pepa - Push It,,4k,+27%
165,Post Malone - White Iverson,183,7k,-10%
166,Jennifer Nettles - Unlove You,,4k,+7%
167,Carrie Underwood - Heartbeat,106,8k,-26%
168,Luke Bryan - Home Alone Tonight,125,7k,-17%
169,Kid Rock - All Summer Long,6,6k,-25%
170,Panic! At the Disco - I Write Sins Not Tragedies,8,6k,-12%
171,A$AP Ferg - New Level,3,6k,-1%
172,Taylor Swift - Wildest Dreams,256,6k,-5%
173,Hailee Steinfeld - Rock Bottom,,7k,-13%
174,Eazy-E - Boyz-N-The-Hood,34,6k,+2%
175,Chris Tomlin - Good Good Father,27,6k,+10%
176,Kaleo - Way Down We Go,2,6k,+36%
177,Jacob Whitesides - Lovesick,,1k,
178,Phil Collins - In the Air Tonight,9,8k,-6%
179,Buckcherry - Crazy Bitch,,5k,-1%
