,name,Top 100,end,change
0,Mark Ronson - Uptown Funk,63,343k,-9%
1,Ed Sheeran - Thinking Out Loud,105,226k,+3%
2,Hozier - Take Me to Church,165,199k,-24%
3,Taylor Swift - Blank Space,77,187k,-37%
4,Meghan Trainor - Lips Are Movin,83,136k,-32%
5,Fall Out Boy - Centuries,129,107k,-26%
6,Ellie Goulding - Love Me Like You Do,4,82k,
7,Taylor Swift - Shake It Off,147,100k,-41%
8,Meghan Trainor - All About That Bass,189,89k,-41%
9,James Newton Howard - The Hanging Tree,49,86k,-23%
10,Sam Smith - I'm Not the Only One,128,93k,-26%
11,OneRepublic - I Lived,60,66k,+72%
12,Nick Jonas - Jealous,126,82k,-30%
13,Ella Henderson - Ghost,78,74k,+20%
14,Chris Brown & Tyga - Ayo,6,88k,
15,Big Sean - I Don't Fuck With You,113,68k,-27%
16,Selena Gomez - The Heart Wants What It Wants,67,64k,-25%
17,Maroon 5 - Animals,141,59k,-41%
18,Nicki Minaj - Only,75,63k,-22%
19,Fifth Harmony - Sledgehammer,30,51k,-16%
20,Sia - Elastic Heart,18,45k,
21,Ariana Grande & The Weeknd - Love Me Harder,99,52k,-29%
22,Pitbull & Ne-Yo - Time of Our Lives,41,52k,-32%
23,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",167,50k,-47%
24,Usher - I Don't Mind,51,52k,-5%
25,Sam Smith - Stay With Me,290,61k,-26%
26,One Direction - Night Changes,59,49k,-33%
27,Kanye West - Only One,11,76k,-46%
28,Ed Sheeran - Don't,213,48k,-33%
29,Rae Sremmurd - No Type,105,52k,-19%
30,Flo Rida - GDFR,75,42k,-0%
31,Taylor Swift - Style,77,46k,-23%
32,Vance Joy - Riptide,211,44k,-26%
33,Mr. Probz - Waves,152,43k,-27%
34,Alesso - Heroes,114,42k,-16%
35,Iggy Azalea - Beg For It,80,44k,-38%
36,I LOVE MAKONNEN - Tuesday,119,42k,-34%
37,Fergie - L.A.LOVE,104,36k,-48%
38,Sam Hunt - Take Your Time,52,35k,+33%
39,O.T. Genasis - CoCo,53,37k,-19%
40,DJ Snake & Lil Jon - Turn Down For What,383,37k,-46%
41,Beyoncé - 7/11,49,34k,-19%
42,Carrie Underwood - Something in the Water,105,31k,-29%
43,Imagine Dragons - I Bet My Life,77,30k,-24%
44,Tim McGraw - Shotgun Rider,118,32k,-23%
45,Milky Chance - Stolen Dance,186,33k,-16%
46,Jason Derulo - Trumpets,236,33k,-46%
47,John Legend - All of Me,418,32k,-40%
48,Florida Georgia Line - Sun Daze,103,28k,-24%
49,Iggy Azalea - Black Widow,191,29k,-43%
50,Tove Lo - Habits,219,31k,-35%
51,Meghan Trainor - Dear Future Husband,124,26k,-29%
52,Pharrell Williams - Happy,352,27k,-47%
53,Fall Out Boy - Irresistible,7,100k,
54,Sia - Chandelier,251,29k,-21%
55,Blake Shelton - Lonely Tonight,48,28k,-11%
56,Nicki Minaj - Feeling Myself,28,28k,-9%
57,Jeremih - Don't Tell 'Em,206,26k,-40%
58,Eric Church - Talladega,89,25k,-26%
59,Iggy Azalea - Fancy,277,27k,-49%
60,Taylor Swift - Bad Blood,74,23k,-39%
61,Robin Schulz & LILLYWOOD - Prayer in C,21,23k,+2%
62,Calvin Harris - Blame,127,23k,-30%
63,Colbie Caillat - Try,161,22k,-16%
64,Chris Young - Lonely Eyes,26,24k,-20%
65,RaeLynn - God Made Girls,69,22k,-26%
66,Ariana Grande - Break Free,184,22k,-39%
67,Pitbull - Fireball,169,21k,-46%
68,Luke Bryan - I See You,45,23k,-13%
69,Prince Royce - Stuck On a Feeling,5,20k,+22%
70,I Prevail - Blank Space,7,35k,
71,Empire Cast - Good Enough,4,20k,
72,Ne-Yo - She Knows,20,23k,+7%
73,WALK THE MOON - Shut Up and Dance,33,21k,-9%
74,Jason Aldean - Just Gettin' Started,50,22k,-24%
75,One Direction - Steal My Girl,98,20k,-47%
76,Taylor Swift - Welcome To New York,48,21k,-42%
77,The Weeknd - Earned It,14,21k,-25%
78,Lee Brice - Drinking Class,98,21k,-26%
79,Sam Hunt - Leave the Night On,196,19k,-19%
80,David Guetta - Dangerous,94,19k,-30%
81,Sheppard - Geronimo,33,19k,-12%
82,Shawn Mendes - Something Big,29,21k,-40%
83,Common & John Legend - Glory,1,14k,
84,Kid Rock - First Kiss,6,28k,
85,Idina Menzel - Let It Go,368,20k,-42%
86,Katy Perry - Dark Horse,380,20k,-41%
87,Jason Aldean - Burnin' It Down,174,22k,-45%
88,Clean Bandit - Rather Be,52,20k,-32%
89,Meghan Trainor - Title,67,17k,-29%
90,Taylor Swift - Wildest Dreams,75,20k,-33%
91,Ariana Grande - Problem,201,18k,-40%
92,Rae Sremmurd - No Flex Zone,94,20k,-28%
93,Echosmith - Cool Kids,190,18k,-35%
94,Jessie J - Burnin' Up,56,16k,-13%
95,Maroon 5 - Maps,183,18k,-38%
96,Kid Ink - Track 5,3,14k,
97,Thomas Rhett - Make Me Wanna,36,19k,-14%
98,Fall Out Boy - The Kids Aren't Alright,16,22k,+15%
99,Rae Sremmurd - Throw Sum Mo,15,21k,-10%
100,MAGIC! - Rude,228,21k,-57%
101,Calvin Harris - Outside,15,16k,+24%
102,Charli XCX - Boom Clap,181,16k,-36%
103,Tyler Farr - A Guy Walks Into a Bar,12,18k,-20%
104,Luke Bryan - Play It Again,213,17k,-32%
105,Cole Swindell - Ain't Worth the Whiskey,11,16k,-4%
106,Fall Out Boy - American Beauty / American Psycho,12,20k,+21%
107,Hoodie Allen - All About It,7,15k,+13%
108,Ed Sheeran - Sing,150,15k,-24%
109,OneRepublic - Counting Stars,374,16k,-33%
110,Florida Georgia Line - This Is How We Roll,306,16k,-35%
111,Brett Eldredge - Mean To Me,16,17k,-12%
112,Bobby Shmurda - Hot N*gga,152,17k,-38%
113,Disclosure - Latch,248,16k,-30%
114,OneRepublic - Love Runs Out,188,16k,-28%
115,Bastille - Pompeii,338,18k,-54%
116,The Weeknd - Often,12,17k,-17%
117,Empire Cast - What Is Love,4,14k,
118,Lorde - Yellow Flicker Beat,43,14k,-28%
119,Florida Georgia Line - Dirt,152,15k,-38%
120,Coldplay - A Sky Full of Stars,201,16k,-36%
121,Brad Paisley - Perfect Storm,77,15k,-17%
122,Drake - 0 To 100 / The Catch Up,161,16k,-35%
123,Fall Out Boy - My Songs Know What You Did In the D...,145,13k,-27%
124,Enrique Iglesias - Bailando,189,15k,-33%
125,Jake Owen - What We Ain't Got,6,15k,-16%
126,Pitbull - Timber,300,15k,-45%
127,MAGIC! - Let Your Hair Down,5,12k,+283%
128,George Ezra - Budapest,,13k,+45%
129,Kongos - Come With Me Now,239,15k,-30%
130,Kenny Chesney - American Kids,143,13k,-34%
131,Maddie & Tae - Girl In a Country Song,139,13k,-31%
132,Dej Loaf - Try Me,36,15k,-22%
133,Kid Ink - Body Language,16,15k,-30%
134,AC/DC - Back In Black,,11k,-10%
135,Passenger - Let Her Go,252,14k,-31%
136,"Andy Grammer - Honey, I'm Good.",,12k,+67%
137,Dierks Bentley - Drunk On a Plane,161,14k,-33%
138,Meghan Trainor - Close Your Eyes,6,12k,-20%
139,The Outfield - Your Love,,7k,+27%
140,Imagine Dragons - Radioactive,240,13k,-38%
141,Christina Perri - Human,190,13k,-8%
142,Reba McEntire - Going Out Like That,5,23k,
143,Family of the Year - Hero,,5k,
144,One Direction - Story Of My Life,219,12k,-47%
145,Nico & Vinz - In Your Arms,49,13k,-39%
146,Imagine Dragons - Demons,262,13k,-38%
147,Chris Brown - New Flame,138,13k,-30%
148,G-Eazy - I Mean It,4,13k,-15%
149,American Authors - Best Day of My Life,272,12k,-37%
150,Nicki Minaj - Anaconda,137,12k,-46%
151,Lady Antebellum - Bartender,156,12k,-26%
152,Katy Perry - Roar,255,11k,-35%
153,Fall Out Boy - Immortals,23,11k,-33%
154,A Great Big World - Say Something,206,12k,-41%
155,Wiz Khalifa - We Dem Boyz,132,12k,-26%
156,5 Seconds of Summer - Amnesia,155,13k,-50%
157,Glee Cast - Home,,5k,
158,"Quvenzhané Wallis, Zoe Ma...",,8k,-46%
159,Little Big Town - Girl Crush,2,10k,+62%
160,Darius Rucker - Homegrown Honey,9,12k,-28%
161,AronChupa - I'm an Albatraoz,,11k,+34%
162,Nico & Vinz - Am I Wrong,195,12k,-40%
163,MKTO - Classic,216,11k,-39%
164,Becky G - Shower,137,11k,-42%
165,Lee Brice - I Don't Dance,188,11k,-25%
166,Aloe Blacc - The Man,211,12k,-50%
167,MGK - Til I Die,4,21k,
168,Frankie Ballard - Sunshine & Whiskey,149,10k,-33%
169,Rich Gang - Lifestyle,138,12k,-39%
170,Fetty Wap - Trap Queen,,9k,+145%
171,Edward Sharpe & The Magnetic Zeros - Home,,6k,+123%
172,The Script - Superheroes,49,10k,-27%
173,Lorde - Royals,234,10k,-39%
174,Miranda Lambert - Somethin' Bad,165,10k,-33%
175,Fifth Harmony - Bo$$,80,8k,-39%
176,Christina Perri - A Thousand Years,10,9k,-9%
177,Jason Derulo - Wiggle,141,11k,-42%
178,Sam Hunt - Break Up In a Small Town,50,10k,-2%
179,Randy Houser - Like a Cowboy,,10k,-0%
180,Demi Lovato - Really Don't Care,108,9k,-29%
181,Jeezy - Me OK,1,,
182,Blake Shelton - Neon Light,104,10k,-37%
183,Jason Derulo - Talk Dirty,211,10k,-47%
184,Usher - Yeah,,10k,-26%
185,Parmalee - Close Your Eyes,,7k,+6%
186,Nicki Minaj - Bed of Lies,39,10k,-31%
187,Hillsong United - Oceans,33,7k,+5%
188,J. Cole - No Role Modelz,5,11k,-6%
189,Natalie La Rose - Somebody,,8k,
190,"Trey Songz - Touchin, Lovin",64,10k,-22%
191,DJ Khaled - Hold You Down,66,11k,+38%
192,Britt Nicole - The Sun Is Rising,,3k,
193,Bea Miller - Young Blood,5,9k,-39%
194,Charli XCX - Break the Rules,19,9k,-42%
195,"Juicy J, Wiz Khalifa & Ty Dolla $ign - Shell Shock...",21,9k,-46%
196,Avicii - Wake Me Up,249,9k,-32%
197,Gavin DeGraw - Fire,1,9k,+40%
198,Glee Cast - Let It Go,,5k,
199,tobyMac - Beyond Me,1,13k,
200,J. Cole - Wet Dreamz,11,10k,-11%
201,Omarion - Post To Be,7,8k,+16%
202,Dierks Bentley - Say You Do,,9k,+16%
203,Ludacris - Good Lovin,,9k,
204,AWOLNATION - Sail,210,8k,-23%
205,J. Cole - Apparently,,8k,+14%
206,Big Data - Dangerous,,7k,-16%
207,Beyoncé - Flawless Remix,22,9k,-30%
208,Blake Shelton - Boys 'Round Here,36,8k,-42%
209,Keith Urban - Somewhere In My Car,76,8k,-32%
210,Taylor Swift - How You Get the Girl,11,8k,-45%
211,Lia Marie Johnson - Moment Like You,,3k,
212,Jessie J - Masterpiece,19,7k,-63%
213,Phil Collins - In the Air Tonight,,8k,-14%
214,MisterWives - Reflections,1,7k,-23%
215,Taylor Swift - Out Of The Woods,32,9k,-30%
216,T.I. - About the Money,17,9k,-33%
217,Bruno Mars - Just the Way You Are,16,8k,-33%
218,Sister Nancy - Bam Bam,,7k,+140%
219,Blake Shelton - My Eyes,104,7k,-14%
220,Becky G - Can't Stop Dancin',3,7k,-40%
221,Florida Georgia Line - Cruise,247,7k,-45%
222,Train - Drops of Jupiter,,8k,-37%
223,Christina Perri - Jar of Hearts,,7k,-26%
224,Zac Brown Band - Chicken Fried,,7k,-37%
225,Ty Dolla $ign - Or Nah,55,8k,-31%
226,Glee Cast - Problem,,4k,
227,Imagine Dragons - On Top of the World,169,8k,-42%
228,AC/DC - Thunderstruck,,6k,-15%
229,Little Big Town - Day Drinking,161,6k,-44%
230,Arctic Monkeys - Do I Wanna Know,84,7k,-31%
231,Luke Bryan - Roller Coaster,128,8k,-50%
232,Beyoncé - Partition,128,8k,-41%
233,Kidz Bop Kids - All About That Bass,,6k,-19%
234,Canaan Smith - Love You Like That,7,7k,-6%
235,Kendrick Lamar - i,67,8k,-30%
236,Hozier - Work Song,,7k,-11%
237,Eric Paslay - She Don't Love You,,7k,+5%
238,Ellie Goulding - Burn,210,6k,-32%
239,Paramore - Ain't It Fun,173,7k,-43%
240,Lorde - Team,258,7k,-46%
