,name,Top 100,end,change
0,Ed Sheeran - Shape of You,14.0,120k,-50%
1,The Chainsmokers - Paris,7.0,92k,
2,Migos - Bad and Boujee,70.0,66k,-22%
3,Machine Gun Kelly & Camila Cabello - Bad Things,89.0,47k,-9%
4,Jon Bellion - All Time Low,112.0,46k,-8%
5,Bruno Mars - 24K Magic,105.0,47k,-20%
6,Rihanna - Love on the Brain,101.0,35k,-0%
7,The Weeknd - I Feel It Coming,63.0,32k,+5%
8,Drake - Fake Love,88.0,39k,-10%
9,Niall Horan - This Town,113.0,36k,-13%
10,James Arthur - Say You Won't Let Go,83.0,28k,-12%
11,Ed Sheeran - Castle on the Hill,14.0,35k,-79%
12,Rae Sremmurd - Black Beatles,119.0,38k,-17%
13,The Chainsmokers - Closer,175.0,36k,-11%
14,KYLE - iSpy,19.0,25k,+53%
15,The Weeknd - Starboy,120.0,34k,-27%
16,Little Big Town - Better Man,89.0,27k,+1%
17,Kaleo - Way Down We Go,52.0,16k,+6%
18,Maroon 5 - Don't Wanna Know,100.0,32k,-19%
19,Keith Urban - Blue Ain't Your Color,161.0,27k,-3%
20,Justin Timberlake - CAN'T STOP THE FEELING,259.0,22k,+0%
21,Train - Play That Song,91.0,24k,+1%
22,Big Sean - Bounce Back,72.0,24k,-1%
23,Alessia Cara - Scars To Your Beautiful,135.0,25k,-19%
24,ZAYN & Taylor Swift - I Don't Wanna Live Forever,43.0,67k,-8%
25,DJ Snake - Let Me Love You,168.0,26k,-22%
26,Andy Grammer - Fresh Eyes,112.0,22k,+109%
27,Ariana Grande - Side To Side,150.0,26k,-21%
28,Marian Hill - Down,6.0,22k,
29,Clean Bandit - Rockabye,19.0,17k,+25%
30,Auli'i Cravalho - How Far I'll Go,58.0,24k,+19%
31,Jon Pardi - Dirt on My Boots,106.0,19k,-3%
32,Chris Stapleton - Tennessee Whiskey,247.0,14k,-46%
33,D.R.A.M. - Broccoli,222.0,24k,-17%
34,Lady Antebellum - You Look Good,1.0,3k,
35,Amine - Caroline,136.0,20k,-13%
36,twenty one pilots - Heathens,217.0,21k,-22%
37,John Legend - Love Me Now,91.0,19k,-16%
38,Shawn Mendes - Mercy,96.0,25k,-54%
39,Bebe Rexha - I Got You,18.0,17k,+101%
40,Halsey - Not Afraid Anymore,7.0,28k,
41,Fitz & The Tantrums - HandClap,227.0,19k,+7%
42,Alex Da Kid - Not Easy,15.0,15k,+324%
43,Hailee Steinfeld & Grey - Starving,172.0,17k,-19%
44,Sia - The Greatest,136.0,15k,-13%
45,Rae Sremmurd - Swang,7.0,11k,+62%
46,Adele - Water Under the Bridge,87.0,14k,-3%
47,Noah Cyrus - Make Me,51.0,13k,+9%
48,Lee Greenwood - God Bless The U.S.A.,15.0,2k,
49,Michael Ray - Think a Little Less,37.0,13k,-0%
50,Lupe Fiasco - Jump,7.0,15k,
51,3 Doors Down - Here Without You,1.0,3k,+476%
52,"Daya - Sit Still, Look Pretty",256.0,15k,-20%
53,Brett Young - In Case You Didn't Know,68.0,8k,+77%
54,Blake Shelton - A Guy With a Girl,75.0,11k,+5%
55,Dierks Bentley - Black,13.0,12k,+52%
56,3 Doors Down - Kryptonite,9.0,3k,+239%
57,Florida Georgia Line - May We All,168.0,13k,-19%
58,Gucci Mane - Both,35.0,11k,-13%
59,Thomas Rhett - Star of the Show,112.0,12k,-0%
60,Martin Garrix & Bebe Rexha - In the Name of Love,146.0,14k,-37%
61,Sia - Cheap Thrills,322.0,11k,+3%
62,Migos - T-Shirt,7.0,11k,
63,3 Doors Down - When I'm Gone,1.0,2k,
64,Hey Violet - Guys My Age,24.0,10k,+7%
65,Alessia Cara - How Far I'll Go,59.0,13k,-8%
66,Dustin Lynch - Seein' Red,24.0,10k,+28%
67,Lady Gaga - Million Reasons,102.0,10k,-15%
68,Rob $Tone - Chill Bill,171.0,11k,-23%
69,Carrie Underwood - Dirty Laundry,113.0,11k,+8%
70,Toby Keith - American Soldier,2.0,2k,
71,Eric Church - Kill a Word,63.0,9k,+17%
72,Calum Scott - Dancing On My Own,18.0,9k,-11%
73,Brett Eldredge - Wanna Be That Song,166.0,10k,+0%
74,Chris Brown - Party,26.0,9k,-2%
75,Toby Keith - Made In America,1.0,2k,
76,The Weeknd - Party Monster,52.0,9k,+3%
77,Julia Michaels - Issues,4.0,9k,
78,Luis Fonsi - Despacito,7.0,11k,
79,Zay Hilfigerrr & Zayion McCall - Juju on That Beat,33.0,11k,-15%
80,Ryan Gosling & Emma Stone - City of Stars,12.0,10k,+11%
81,Brantley Gilbert - The Weekend,48.0,9k,-3%
82,"Toby Keith - Courtesy of the Red, White and Blue",6.0,2k,
83,The Chainsmokers - Don't Let Me Down,347.0,10k,-1%
84,High Valley - Make You Mine,38.0,9k,+1%
85,X Ambassadors - Unsteady,298.0,9k,-17%
86,Old Dominion - Song for Another Time,131.0,8k,+28%
87,Flume - Say It,14.0,8k,+24%
88,Olivia O'Brien - hate u love u,27.0,9k,-32%
89,Disturbed - The Sound of Silence,372.0,9k,+11%
90,Maren Morris - 80s Mercedes,55.0,6k,-11%
91,Daya - Hide Away,280.0,9k,-24%
92,Brett Young - Sleep Without You,131.0,5k,-55%
93,Fifth Harmony - Work from Home,221.0,6k,-0%
94,Shawn Mendes - Treat You Better,230.0,8k,-32%
95,Chris Stapleton - Parachute,114.0,7k,-21%
96,Jason Aldean - Any Ol' Barstool,3.0,7k,+5%
97,Post Malone - Congratulations,4.0,6k,+75%
98,Hillsong Worship - What a Beautiful Name,3.0,5k,+15%
99,Childish Gambino - Redbone,15.0,6k,+23%
100,Travis Scott - goosebumps,5.0,7k,-0%
101,"gnash - i hate u, i love u",268.0,8k,-34%
102,Flo Rida - My House,391.0,8k,-12%
103,twenty one pilots - Ride,294.0,7k,-19%
104,Florida Georgia Line - H.O.L.Y.,251.0,7k,-21%
105,Chris Janson - Holdin' Her,1.0,5k,+163%
106,J. Cole - High for Hours,,1k,
107,Meghan Trainor - Me Too,178.0,7k,+2%
108,Dwayne Johnson - You're Welcome,53.0,8k,-12%
109,Big Sean - Moves,7.0,6k,+44%
110,Chris Young - Sober Saturday Night,6.0,6k,+25%
111,21 Savage & Metro Boomin - X,37.0,7k,-17%
112,twenty one pilots - Stressed Out,483.0,7k,-21%
113,Lauren Alaina - Road Less Traveled,18.0,7k,-4%
114,Luke Combs - Hurricane,7.0,6k,-15%
115,Ed Sheeran - Thinking Out Loud,492.0,7k,-21%
116,DNCE - Cake By the Ocean,418.0,7k,-19%
117,Ariana Grande - Into You,205.0,7k,+3%
118,Panic! At the Disco - Death of a Bachelor,34.0,7k,-19%
119,Josh Turner - Hometown Girl,,6k,+12%
120,Luke Bryan - Fast,,6k,+23%
121,Zach Williams - Chain Breaker,26.0,6k,+1%
122,Soulja Boy Tell 'Em - Crank That,,4k,
123,Sam Hunt - Drinkin' Too Much,11.0,7k,-65%
124,Lukas Graham - 7 Years,295.0,7k,-17%
125,Post Malone - White Iverson,183.0,4k,+160%
126,Kenny Chesney - Setting the World on Fire,168.0,7k,-17%
127,J. Cole - Deja Vu,20.0,5k,+6%
128,Soulja Boy Tell 'Em - Kiss Me Thru the Phone,,2k,
129,"Lil Wayne, Wiz Khalifa & Imagine Dragons - Sucker ...",203.0,7k,-21%
130,Nicky Jam - El Amante,4.0,4k,
131,Kelsea Ballerini - Yeah Boy,2.0,6k,-4%
132,Mark Ronson - Uptown Funk,574.0,7k,-7%
133,Khalid - Location,,5k,+15%
134,Post Malone - Deja Vu,11.0,4k,+99%
135,The xx - On Hold,11.0,6k,+108%
136,Fifth Harmony - That's My Girl,45.0,6k,-18%
137,Kid Rock - Picture,40.0,7k,-22%
138,Lil Uzi Vert - You Was Right,20.0,6k,-17%
139,Beyoncé - All Night,30.0,5k,-9%
140,Brad Paisley - Today,29.0,6k,+6%
141,Thomas Rhett - Die a Happy Man,329.0,6k,+0%
142,Kehlani - Do U Dirty,1.0,6k,
143,Young M.a. - Ooouuu,139.0,7k,-30%
144,La La Land Cast - Another Day of Sun,5.0,6k,+12%
145,PnB Rock - Selfish,14.0,5k,+2%
146,Darius Rucker - If I Told You,12.0,4k,+33%
147,21 Savage & Metro Boomin - No Heart,12.0,5k,-19%
148,The Piano Guys - Okay,,,
149,Tim McGraw - Humble and Kind,263.0,5k,-21%
150,Luke Bryan - Move,108.0,5k,+87%
151,The 1975 - Somebody Else,12.0,5k,-15%
152,Adele - Send My Love,246.0,5k,-15%
153,Beyoncé - Formation,185.0,5k,-19%
154,Migos - Call Casting,,5k,
155,Rachel Platten - Fight Song,408.0,5k,-0%
156,Shakira - Chantaje,7.0,5k,-7%
157,Brantley Gilbert - Rockin' Chairs,1.0,6k,
158,Beyoncé - Sorry,187.0,5k,-20%
159,Taron Egerton - I'm Still Standing,13.0,6k,-20%
160,Bruno Mars - That's What I Like,8.0,4k,-7%
161,Pentatonix - Hallelujah,81.0,5k,-31%
162,Rag'n'Bone Man - Human,,4k,+14%
163,The White Stripes - Seven Nation Army,20.0,6k,-10%
164,Steve Aoki & Louis Tomlinson - Just Hold On,16.0,5k,-6%
165,Ayo Teo - Rolex,,1k,
166,Sage the Gemini - Now and Later,,4k,-28%
167,John Legend - All of Me,472.0,4k,-16%
168,Calvin Harris - This Is What You Came For,211.0,5k,-24%
169,Miranda Lambert - We Should Be Friends,4.0,4k,+47%
170,Highly Suspect - My Name Is Human,,4k,-10%
171,Emma Stone - Audition,,5k,+19%
172,Blake Shelton - Every Time I Hear That Song,,,
173,Dan + Shay - How Not To,,3k,+64%
174,Eminem - Lose Yourself,6.0,5k,-10%
175,P!NK - Just Like Fire,191.0,5k,+9%
176,Cole Swindell - Middle of a Memory,173.0,4k,-18%
177,Rascal Flatts - Yours If You Want It,8.0,5k,-59%
178,Flume - Never Be Like You,213.0,6k,-42%
179,Backstreet Boys - I Want It That Way,,2k,+286%
180,DJ Khaled - Do You Mind,94.0,5k,-20%
181,Major Lazer - Cold Water,154.0,5k,-25%
182,K.Flay - Blood in the Cut,,4k,+17%
183,Ben E. King - Stand By Me,4.0,4k,-14%
184,House Of Pain - Jump Around,,5k,-4%
185,Rihanna - Needed Me,257.0,4k,-28%
186,Drake - One Dance,226.0,4k,-35%
187,Dylan Scott - My Girl,,3k,+33%
188,Carly Pearce - Every Little Thing,3.0,4k,+17%
189,Danny Gokey - Rise,,3k,+135%
190,Ryan Gosling & Emma Stone - A Lovely Night,,4k,+47%
191,Chris Lane - For Her,,2k,+108%
192,Toby Keith - Beer for My Horses,,,
193,Backstreet Boys - Everybody,,1k,
194,Keith Urban - The Fighter,12.0,3k,+40%
195,August Alsina - Wait,3.0,6k,
196,Bruno Mars - Versace On The Floor,18.0,4k,-24%
197,Ed Sheeran - Photograph,221.0,4k,-33%
198,Hillary Scott & The Scott Family - Thy Will,84.0,3k,-1%
199,Coldplay - Hymn for the Weekend,185.0,4k,-9%
200,SZA - Drew Barrymore,,4k,
201,Shakira - Try Everything,99.0,4k,-0%
202,Bishop Briggs - River,68.0,2k,-8%
203,Grace - You Don't Own Me,212.0,4k,-30%
204,Adele - Hello,223.0,4k,-19%
205,Future - Used to This,13.0,3k,-19%
206,The Chainsmokers - Roses,257.0,4k,+37%
207,Johnny Cash - Hurt,8.0,3k,+7%
208,Fun. - We Are Young,,4k,-15%
209,Opetaia Foa'i & Lin-Manuel Miranda - We Know the W...,16.0,5k,-14%
210,Drake - Sneakin',55.0,3k,-35%
211,Beyoncé - Hold Up,156.0,3k,-32%
212,Lukas Graham - You're Not There,1.0,3k,-19%
213,Taylor Swift - Shake It Off,428.0,4k,-6%
214,Anna Kendrick & Justin Timberlake - True Colors,35.0,3k,-0%
215,Christina Perri - A Thousand Years,12.0,4k,-1%
216,Natalie Grant - King of the World,,3k,+6%
217,Maren Morris - My Church,212.0,3k,-28%
218,Marshmello - Alone,,4k,+24%
219,Desiigner - Panda,247.0,4k,-29%
220,The Lumineers - Ophelia,122.0,3k,-21%
221,Ugly God - Water,,3k,+32%
222,Charlie Puth - One Call Away,248.0,4k,-11%
223,"Florida Georgia Line - God, Your Mama, And Me",13.0,2k,+17%
224,Joan Jett & The Blackhearts - I Love Rock 'N Roll,8.0,4k,-7%
225,Elevation Worship - There Is a Cloud,2.0,3k,
226,Jon B. - They Don't Know,,,
227,Luke Combs - She Got the Best of Me,,2k,+17%
228,Jon B. - Someone to Love,,,
229,Rihanna - Sex with Me,8.0,3k,-15%
230,Ariana Grande - Dangerous Woman,187.0,4k,-23%
231,RaeLynn - Love Triangle,2.0,3k,-2%
232,Kodak Black - There He Go,,2k,+0%
233,Andra Day - Rise Up,94.0,3k,-9%
234,Rachel Platten - Stand By You,202.0,3k,+12%
235,Little Mix - Shout Out to My Ex,25.0,4k,-16%
236,John Mayer - Love on the Weekend,13.0,3k,+2%
237,Journey - Don't Stop Believin',,3k,-17%
238,AC/DC - Thunderstruck,17.0,3k,+7%
239,Wiz Khalifa - See You Again,313.0,3k,-4%
240,Brett Young - You Ain't Here to Kiss Me,,2k,+40%
241,Charlie Puth - We Don't Talk Anymore,151.0,3k,-25%
242,Russ - Losin Control,,2k,+12%
243,Taj Mahal - Queen Bee,,,
244,The Weeknd - Earned It,283.0,3k,+8%
245,Kiiara - Gold,177.0,3k,-30%
246,The Chainsmokers - All We Know,30.0,3k,+12%
247,Cole Swindell - Flatliner,10.0,2k,+407%
248,The Weeknd - The Hills,305.0,3k,-3%
249,Queen - Bohemian Rhapsody,2.0,3k,+2%
250,WALK THE MOON - Shut Up and Dance,397.0,3k,+2%
251,Justin Bieber - Love Yourself,260.0,3k,-22%
252,Starley - Call on Me,,2k,+23%
253,Cupid - Cupid Shuffle,,3k,-10%
254,Sabrina Carpenter - Thumbs,,2k,+108%
255,Jon Pardi - Head Over Boots,203.0,3k,-27%
256,Big Sean - Halfway Off the Balcony,,,
257,Ruth B. - Lost Boy,242.0,3k,-26%
258,Ryan Stevenson - Eye of the Storm,3.0,2k,-7%
259,Cody Johnson - With You I Am,4.0,1k,-9%
260,Post Malone - Go Flex,8.0,2k,+46%
261,DJ Luke Nasty - Otw,,2k,+25%
262,Jeremy Camp - Christ In Me,1.0,1k,+225%
263,The Revivalists - Wish I Knew You,,2k,+11%
264,James Bay - Let It Go,288.0,2k,-28%
265,for KING & COUNTRY - Priceless,1.0,2k,-5%
266,Trent Harmon - There's a Girl,1.0,2k,+2%
267,Ryan Gosling - City of Stars,,3k,-7%
268,Brothers Osborne - It Ain't My Fault,,2k,+32%
269,Grey - I Miss You,,2k,
270,Nicki Minaj & Mike Will Made-It - Black Barbies,14.0,3k,-28%
271,The Weeknd - Can't Feel My Face,281.0,3k,-6%
272,Pitbull - Greenlight,69.0,3k,-7%
273,Eminem & Nate Dogg - 'Till I Collapse,,2k,-16%
274,Eric Church - Record Year,156.0,2k,-11%
275,Miranda Lambert - Vice,140.0,3k,-28%
276,Morgan Wallen - The Way I Talk,,1k,+29%
277,Kid Rock - Cowboy,,3k,+0%
278,PARTYNEXTDOOR - Come and See Me,32.0,2k,-18%
279,Sia - Chandelier,336.0,2k,+2%
280,Alan Walker - Faded,10.0,3k,-13%
281,Panic! At the Disco - I Write Sins Not Tragedies,8.0,3k,-16%
282,Russ - What They Want,4.0,2k,-24%
283,Five Finger Death Punch - I Apologize,,2k,-12%
284,a-ha - Take On Me,7.0,3k,-5%
285,Kelsea Ballerini - Peter Pan,213.0,2k,-55%
286,Kehlani - Gangsta,51.0,2k,-22%
287,twenty one pilots - Heavydirtysoul,,2k,+20%
288,Billy Currington - Do I Make You Wanna,,2k,+12%
289,Justin Bieber - Sorry,215.0,2k,-13%
290,The Lumineers - Cleopatra,2.0,2k,+18%
291,Kodak Black - No Flockin,1.0,2k,-7%
292,Aminé - Caroline,11.0,3k,-1%
293,Brantley Gilbert - Tried to Tell Ya,1.0,3k,-49%
294,Dierks Bentley - Different for Girls,151.0,2k,-22%
295,Natalie Imbruglia - Torn,,,
296,Metallica - Enter Sandman,3.0,2k,+3%
297,tobyMac - Love Broke Thru,,1k,+33%
298,Meghan Trainor - NO,173.0,2k,+0%
299,Jason Aldean - A Little More Summertime,121.0,2k,-14%
300,The Script - Hall of Fame,4.0,2k,-1%
301,Craig Campbell - Outskirts of Heaven,,3k,+41%
302,Mike Posner - I Took a Pill In Ibiza,253.0,3k,-42%
303,Shawn Mendes - Stitches,344.0,3k,-27%
304,Carrie Underwood - Church Bells,140.0,3k,-30%
305,Thomas Rhett - Playing With Fire,1.0,2k,-14%
306,Dan + Shay - From the Ground Up,197.0,2k,-10%
307,Kevin Gates - Really Really,197.0,2k,-11%
