,name,Top 100,end,change
0,MAGIC! - Rude,86,193k,+2%
1,Sam Smith - Stay With Me,115,164k,-2%
2,Iggy Azalea - Fancy,132,150k,+0%
3,Ariana Grande - Problem,89,111k,-8%
4,Maroon 5 - Maps,35,105k,-0%
5,Florida Georgia Line - Dirt,13,103k,-43%
6,Nico & Vinz - Am I Wrong,98,96k,-13%
7,Charli XCX - Boom Clap,50,92k,-8%
8,Kenny Chesney - American Kids,31,81k,-0%
9,Sia - Chandelier,77,85k,-11%
10,OneRepublic - Love Runs Out,97,81k,+2%
11,Becky G - Shower,50,69k,+16%
12,Jason Derulo - Wiggle,83,72k,-13%
13,Disclosure - Latch,135,72k,-8%
14,Ariana Grande - Break Free,19,68k,-26%
15,Kongos - Come With Me Now,117,63k,+5%
16,Dierks Bentley - Drunk On a Plane,78,60k,-10%
17,Meghan Trainor - All About That Bass,15,63k,+62%
18,Lady Antebellum - Bartender,63,61k,-5%
19,Iggy Azalea - Black Widow,16,56k,+59%
20,DJ Snake & Lil Jon - Turn Down For What,213,57k,-9%
21,Clean Bandit - Rather Be feat. Jess Glynne,31,55k,+30%
22,Calvin Harris - Summer,125,61k,-8%
23,AJR - I'm Ready,56,52k,+48%
24,Pharrell Williams - Happy,202,55k,-2%
25,Enrique Iglesias - Bailando,60,47k,+16%
26,Drake - 0 To 100 / The Catch Up,5,33k,
27,John Legend - All of Me,285,49k,-13%
28,Jake Owen - Beachin',139,52k,+4%
29,Florida Georgia Line - This Is How We Roll,223,45k,-8%
30,Miranda Lambert - Somethin' Bad,63,44k,-13%
31,Lee Brice - I Don't Dance,119,45k,-9%
32,MKTO - Classic,163,45k,-11%
33,Sam Hunt - Leave the Night On,34,43k,+9%
34,Tove Lo - Habits,44,39k,+10%
35,Demi Lovato - Really Don't Care,42,39k,-1%
36,Pharrell Williams - Come Get It Bae,64,40k,-10%
37,Jason Derulo - Trumpets,61,37k,-6%
38,Tiësto - Wasted,49,36k,-8%
