,name,Top 100,end,change
0,Niall Horan - This Town,1.0,46k,
1,The Chainsmokers - Closer,63.0,137k,-17%
2,The Weeknd - Starboy,8.0,94k,+246%
3,twenty one pilots - Heathens,105.0,73k,-12%
4,"gnash - i hate u, i love u",156.0,48k,+0%
5,"Artists Of Then, Now & Forever - Forever Country",14.0,67k,-27%
6,DJ Snake - Let Me Love You,56.0,46k,+3%
7,Kiiara - Gold,117.0,45k,-6%
8,X Ambassadors - Unsteady,186.0,40k,-4%
9,Hailee Steinfeld & Grey - Starving,60.0,34k,+19%
10,The Chainsmokers - All We Know,1.0,6k,
11,Charlie Puth - We Don't Talk Anymore,115.0,37k,-9%
12,Keith Urban - Blue Ain't Your Color,49.0,30k,+3%
13,Major Lazer - Cold Water,70.0,35k,-19%
14,Calvin Harris - My Way,14.0,32k,-42%
15,Shawn Mendes - Treat You Better,119.0,32k,+18%
16,Coldplay - Hymn for the Weekend,108.0,30k,-2%
17,"Lil Wayne, Wiz Khalifa & Imagine Dragons - Sucker ...",98.0,28k,-13%
18,D.R.A.M. - Broccoli,110.0,29k,+0%
19,Kungs & Cookin' On 3 Burners - This Girl,62.0,28k,-12%
20,Fitz & The Tantrums - HandClap,117.0,21k,+135%
21,Ariana Grande - Side To Side,38.0,27k,-18%
22,Justin Timberlake - CAN'T STOP THE FEELING,147.0,27k,-16%
23,Kenny Chesney - Setting the World on Fire,63.0,26k,-21%
24,Sia - Cheap Thrills,210.0,26k,-12%
25,Florida Georgia Line - May We All,56.0,21k,+2%
26,Florida Georgia Line - H.O.L.Y.,154.0,20k,+0%
27,Sia - The Greatest,24.0,19k,-2%
28,The Chainsmokers - Don't Let Me Down,236.0,20k,-16%
29,Tory Lanez - Luv,79.0,17k,+48%
30,Miranda Lambert - Vice,74.0,18k,-8%
31,Drake - Too Good,147.0,19k,-6%
32,twenty one pilots - Ride,190.0,20k,-16%
33,Lukas Graham - Mama Said,79.0,20k,-14%
34,Adele - Send My Love,186.0,17k,-27%
35,Billy Currington - It Don't Hurt Like It Used To,85.0,16k,+15%
36,Meghan Trainor - Me Too,144.0,15k,-13%
37,Ariana Grande - Into You,147.0,16k,-20%
38,Brett Young - Sleep Without You,23.0,13k,-8%
39,"Daya - Sit Still, Look Pretty",144.0,16k,-50%
40,Luke Bryan - Move,56.0,12k,+25%
41,Alessia Cara - Scars To Your Beautiful,23.0,13k,+3%
42,Metallica - Moth Into Flame,4.0,11k,
43,Calvin Harris - This Is What You Came For,154.0,14k,-23%
44,Kanye West - Fade,21.0,13k,-17%
45,Rae Sremmurd - Black Beatles,7.0,11k,+66%
46,Young M.a. - Ooouuu,30.0,11k,+5%
47,Rob $Tone - Chill Bill,59.0,12k,-3%
48,Dierks Bentley - Different for Girls,126.0,13k,-14%
49,Rihanna - Needed Me,222.0,13k,-16%
50,Kings of Leon - WALLS,7.0,13k,
51,Drake - One Dance,178.0,12k,-10%
52,Cole Swindell - Middle of a Memory,101.0,11k,-0%
53,Shawn Mendes - Mercy,18.0,13k,+64%
54,Jason Aldean - A Little More Summertime,72.0,10k,-14%
55,Beyoncé - Hold Up,123.0,11k,-13%
56,DJ Khaled - For Free,119.0,11k,-16%
57,Lady Gaga - Perfect Illusion,21.0,13k,-23%
58,Martin Garrix & Bebe Rexha - In the Name of Love,34.0,9k,+3%
59,Old Dominion - Song for Another Time,46.0,9k,+11%
60,William Michael Morgan - I Met a Girl,66.0,9k,-22%
61,Kelsea Ballerini - Peter Pan,170.0,10k,-38%
62,Beyoncé - Sorry,158.0,10k,-17%
63,Tove Lo - Cool Girl,12.0,7k,+81%
64,Nick Jonas - Bacon,24.0,7k,+75%
65,Amine - Caroline,24.0,9k,+9%
66,Disturbed - The Sound of Silence,278.0,9k,-12%
67,twenty one pilots - Stressed Out,402.0,9k,-10%
68,Nirvana - Smells Like Teen Spirit,5.0,7k,
69,P!NK - Just Like Fire,168.0,9k,-12%
70,Brett Young - In Case You Didn't Know,51.0,7k,-4%
71,Hillary Scott & The Scott Family - Thy Will,76.0,8k,-9%
72,Nolan Neal - Tiny Dancer,3.0,4k,
73,Flume - Never Be Like You,186.0,9k,-56%
74,Beyoncé - Formation,158.0,8k,-18%
75,Brett Eldredge - Wanna Be That Song,54.0,7k,+2%
76,Green Day - Still Breathing,7.0,10k,
77,Locash - I Know Somebody,16.0,7k,-2%
78,Zach Williams - Chain Breaker,10.0,6k,-15%
79,Lukas Graham - 7 Years,258.0,8k,-16%
80,Alicia Keys - If I Ain't Got You,10.0,10k,-18%
81,Chris Stapleton - Parachute,12.0,6k,-1%
82,Drake - Controlla,147.0,8k,-9%
83,Desiigner - Panda,215.0,7k,-12%
84,Usher - No Limit,80.0,7k,-45%
85,twenty one pilots - Cancer,16.0,8k,-60%
86,Bishop Briggs - River,61.0,7k,-10%
87,Chris Stapleton - Tennessee Whiskey,204.0,6k,-4%
88,Carrie Underwood - Dirty Laundry,4.0,6k,+0%
89,Andy Grammer - Fresh Eyes,5.0,6k,+7%
90,Flo Rida - My House,342.0,8k,-9%
91,Maren Morris - 80s Mercedes,28.0,7k,-2%
92,Jon Bellion - All Time Low,2.0,6k,+63%
93,Ellie Goulding - Still Falling for You,16.0,6k,-18%
94,Kehlani - CRZY,2.0,6k,+89%
95,Shakira - Try Everything,96.0,7k,+60%
96,Tucker Beathard - Rock On,40.0,7k,-40%
97,Katy Perry - Rise,77.0,8k,-36%
98,DJ Khaled - Do You Mind,23.0,6k,-5%
99,The Chainsmokers - Roses,249.0,6k,-18%
100,Jon Pardi - Dirt on My Boots,,5k,+91%
101,JoJo - FAB.,7.0,7k,
102,Desiigner - Tiimmy Turner,56.0,7k,-14%
103,Dan + Shay - From the Ground Up,195.0,6k,-12%
104,Frenship & Emily Warren - Capsize,,5k,+29%
105,Sam Hunt - Make You Miss Me,156.0,6k,-22%
106,Fifth Harmony - Work from Home,212.0,6k,-12%
107,Train - Play That Song,,1k,
108,Passenger - Anywhere,1.0,5k,
109,Gavin DeGraw - She Sets the City on Fire,13.0,6k,-18%
110,Ruth B. - Lost Boy,242.0,6k,-20%
111,DNCE - Cake By the Ocean,350.0,6k,-20%
112,Charlie Puth - One Call Away,245.0,6k,-8%
113,Wrabel - 11 Blocks,3.0,5k,+7%
114,Kaleo - Way Down We Go,3.0,5k,-15%
115,Darius Rucker - If I Told You,12.0,5k,+19%
116,Marc E. Bassy - You & Me,18.0,6k,-9%
117,Skrillex & Rick Ross - Purple Lamborghini,62.0,6k,-17%
118,Metallica - Hardwired,11.0,4k,+68%
119,Kehlani - Gangsta,51.0,6k,-20%
120,Thomas Rhett - Die a Happy Man,311.0,5k,-8%
121,The Lumineers - Ophelia,122.0,4k,-12%
122,Kings of Leon - Waste a Moment,9.0,5k,+2%
123,Tinie Tempah - Girls Like,1.0,5k,+3%
124,Travis Scott & Young Thug - pick up the phone,15.0,5k,-13%
125,Yelawolf - Daylight,6.0,8k,
126,Grace - You Don't Own Me,149.0,5k,-8%
127,Lil Yachty - One Night,9.0,5k,-5%
128,AC/DC - Thunderstruck,10.0,6k,-39%
129,Ariana Grande - Dangerous Woman,181.0,6k,-22%
130,Fat Joe & Remy Ma - All the Way Up,131.0,6k,-16%
131,Alicia Keys - No One,5.0,5k,-5%
132,Big & Rich - Lovin' Lately,,5k,-5%
133,Tim McGraw - Humble and Kind,220.0,5k,-12%
134,Ryan Stevenson - Eye of the Storm,3.0,5k,-13%
135,Carrie Underwood - Church Bells,140.0,5k,-13%
136,Jeezy - Let Em Know,,5k,
137,Pentatonix - Jolene,10.0,6k,-64%
138,Michael Bublé - On an Eve...,,5k,
139,Mark Ronson - Uptown Funk,531.0,5k,-12%
140,Blake Shelton - She's Got a Way With Words,125.0,5k,-27%
141,Ed Sheeran - Thinking Out Loud,484.0,4k,-19%
142,Jason Aldean - Lights Come On,164.0,5k,-20%
143,High Valley - Make You Mine,,4k,-2%
144,Pitbull - Greenlight,2.0,4k,-15%
145,Thomas Rhett - Vacation,114.0,5k,-23%
146,Jon Pardi - Head Over Boots,203.0,4k,-17%
147,Toulouse - I Will Follow You,,1k,
148,Adele - Hello,223.0,4k,-37%
149,James Bay - Let It Go,280.0,4k,-17%
150,Russ - What They Want,,4k,+4%
151,Lil Uzi Vert - Money Longer,,4k,-5%
152,Shawn Mendes - Stitches,344.0,4k,+12%
153,Mike Posner - I Took a Pill In Ibiza,248.0,5k,-21%
154,Turin Brakes - Save You,,,
155,Rachel Platten - Fight Song,406.0,4k,-13%
156,PARTYNEXTDOOR - Come and See Me,9.0,4k,+3%
157,Denzel Curry - Ultimate,,5k,-10%
158,Britney Spears - Make Me...,70.0,6k,-23%
159,Eric Church - Record Year,154.0,5k,-10%
160,OneRepublic - Kids,24.0,4k,-34%
161,Panic! At the Disco - Death of a Bachelor,8.0,3k,+84%
162,Donna Taggart - Jealous of the Angels,7.0,3k,-30%
163,"Luke Bryan - Huntin', Fishin' and Lovin' Every Day",143.0,4k,-5%
164,The Strumbellas - Spirits,20.0,4k,-16%
165,Elton John - Tiny Dancer,,2k,+122%
