,name,Top 100,end,change
0,The Chainsmokers - Closer,77.0,112k,-8%
1,Maroon 5 - Don't Wanna Know,2.0,27k,
2,The Weeknd - Starboy,22.0,85k,-6%
3,Bruno Mars - 24K Magic,7.0,100k,
4,twenty one pilots - Heathens,119.0,76k,+8%
5,DJ Snake - Let Me Love You,70.0,62k,+50%
6,"gnash - i hate u, i love u",170.0,48k,-4%
7,D.R.A.M. - Broccoli,124.0,51k,+16%
8,Ariana Grande - Side To Side,52.0,39k,+28%
9,Kiiara - Gold,131.0,38k,-11%
10,Keith Urban - Blue Ain't Your Color,63.0,35k,+5%
11,Zay Hilfiger & Zayion McCall - Juju On That Beat,14.0,43k,+36%
12,Dan and Phil - The Internet Is Here,2.0,17k,
13,Avenged Sevenfold - The Stage,1.0,5k,
14,Hailee Steinfeld & Grey - Starving,74.0,33k,-9%
15,Grace - You Don't Own Me,160.0,25k,+93%
16,John Legend - Love Me Now,7.0,36k,
17,Coldplay - Hymn for the Weekend,122.0,29k,-1%
18,Kenny Chesney - Setting the World on Fire,77.0,26k,-23%
19,Brad Paisley - Today,7.0,43k,
20,Justin Timberlake - CAN'T STOP THE FEELING,161.0,24k,+4%
21,Niall Horan - This Town,15.0,26k,-64%
22,"Lil Wayne, Wiz Khalifa & Imagine Dragons - Sucker ...",112.0,25k,-4%
23,Florida Georgia Line - May We All,70.0,21k,+1%
24,Sia - The Greatest,38.0,24k,+7%
25,Major Lazer - Cold Water,84.0,25k,-13%
26,Sia - Cheap Thrills,224.0,24k,-5%
27,Calvin Harris - My Way,28.0,21k,-1%
28,X Ambassadors - Unsteady,200.0,22k,-14%
29,"Artists Of Then, Now & Forever - Forever Country",28.0,23k,-27%
30,Jon Bellion - All Time Low,14.0,17k,+114%
31,twenty one pilots - Ride,204.0,23k,+25%
32,Fitz & The Tantrums - HandClap,131.0,19k,-12%
33,Lady Gaga - Million Reasons,8.0,28k,+149%
34,OneRepublic - Kids,31.0,20k,+335%
35,Shawn Mendes - Treat You Better,133.0,20k,-10%
36,The Chainsmokers - Don't Let Me Down,250.0,19k,-5%
37,Miranda Lambert - Vice,88.0,16k,-6%
38,Locash - I Know Somebody,30.0,16k,+38%
39,Alessia Cara - Scars To Your Beautiful,37.0,15k,+14%
40,"Daya - Sit Still, Look Pretty",158.0,19k,-14%
41,Andra Day - Rise Up,63.0,13k,+85%
42,Billy Currington - It Don't Hurt Like It Used To,99.0,14k,+10%
43,Young M.a. - Ooouuu,44.0,14k,+8%
44,Martin Garrix & Bebe Rexha - In the Name of Love,48.0,13k,+16%
45,OneRepublic - Let's Hurt Tonight,4.0,10k,
46,Andy Grammer - Fresh Eyes,17.0,10k,+35%
47,Charlie Puth - We Don't Talk Anymore,129.0,13k,-30%
48,Kanye West - Fade,35.0,13k,-6%
49,Carrie Underwood - Dirty Laundry,16.0,9k,+32%
50,Rob $Tone - Chill Bill,73.0,13k,+3%
51,Brett Young - Sleep Without You,37.0,12k,-3%
52,Florida Georgia Line - H.O.L.Y.,168.0,14k,-15%
53,Adele - Send My Love,200.0,12k,-11%
54,Rae Sremmurd - Black Beatles,21.0,11k,+13%
55,Amine - Caroline,38.0,12k,+18%
56,The Chainsmokers - All We Know,15.0,14k,-71%
57,William Michael Morgan - I Met a Girl,80.0,12k,-8%
58,Luke Bryan - Move,70.0,11k,-1%
59,Cole Swindell - Middle of a Memory,115.0,11k,-2%
60,Ariana Grande - Into You,161.0,12k,-11%
61,Drake - Too Good,161.0,13k,-15%
62,DJ Khaled - Do You Mind,37.0,13k,+14%
63,Kungs & Cookin' On 3 Burners - This Girl,76.0,13k,-23%
64,Macklemore - Drug Dealer,2.0,4k,
65,Meghan Trainor - Me Too,158.0,12k,-7%
66,Calvin Harris - This Is What You Came For,168.0,11k,-7%
67,Thomas Rhett - Star of the Show,14.0,9k,-42%
68,Brett Eldredge - Wanna Be That Song,68.0,10k,-9%
69,twenty one pilots - Stressed Out,416.0,12k,+27%
70,Disturbed - The Sound of Silence,292.0,9k,+12%
71,Jason Aldean - A Little More Summertime,86.0,9k,-1%
72,Old Dominion - Song for Another Time,60.0,9k,+3%
73,DNCE - Cake By the Ocean,360.0,10k,+30%
74,Lady Gaga - Perfect Illusion,35.0,10k,-10%
75,Jon Pardi - Dirt on My Boots,8.0,8k,+29%
76,Beyoncé - Hold Up,137.0,9k,-4%
77,Tory Lanez - Luv,93.0,9k,-16%
78,Rihanna - Needed Me,236.0,9k,-14%
79,Chris Stapleton - Parachute,26.0,8k,+3%
80,Lesley Gore - You Don't Own Me,4.0,8k,+108%
81,Dierks Bentley - Different for Girls,140.0,9k,-17%
82,Jidenna - Long Live the Chief,12.0,10k,-1%
83,Drake - One Dance,192.0,9k,-10%
84,P!NK - Just Like Fire,182.0,8k,-6%
85,Brett Young - In Case You Didn't Know,60.0,7k,+7%
86,Kehlani - CRZY,16.0,8k,+0%
87,DJ Khaled - For Free,133.0,8k,-11%
