,name,Top 100,end,change
0,Ed Sheeran - Shape of You,21.0,106k,-11%
1,ZAYN & Taylor Swift - I Don't Wanna Live Forever,50.0,58k,-12%
2,Migos - Bad and Boujee,77.0,50k,-24%
3,Machine Gun Kelly & Camila Cabello - Bad Things,96.0,41k,-11%
4,The Chainsmokers - Paris,14.0,42k,-54%
5,Bruno Mars - 24K Magic,112.0,39k,-15%
6,Jon Bellion - All Time Low,119.0,39k,-15%
7,The Weeknd - I Feel It Coming,70.0,33k,+3%
8,Marian Hill - Down,13.0,32k,+45%
9,Rihanna - Love on the Brain,108.0,32k,-8%
10,Drake - Fake Love,95.0,32k,-17%
11,Niall Horan - This Town,120.0,31k,-13%
12,KYLE - iSpy,26.0,29k,+17%
13,James Arthur - Say You Won't Let Go,90.0,28k,-1%
14,Train - Play That Song,98.0,23k,-1%
15,Little Big Town - Better Man,96.0,25k,-7%
16,The Chainsmokers - Closer,182.0,28k,-21%
17,Big Sean - Bounce Back,79.0,26k,+4%
18,Rae Sremmurd - Black Beatles,126.0,27k,-28%
19,Clean Bandit - Rockabye,26.0,22k,+26%
20,The Weeknd - Starboy,127.0,25k,-27%
21,Kaleo - Way Down We Go,59.0,24k,+45%
22,Travis Scott - goosebumps,11.0,19k,+174%
23,Maroon 5 - Don't Wanna Know,107.0,24k,-24%
24,Chris Lane - For Her,4.0,16k,
25,Alessia Cara - Scars To Your Beautiful,142.0,22k,-13%
26,Fitz & The Tantrums - HandClap,234.0,19k,+0%
27,Keith Urban - Blue Ain't Your Color,168.0,21k,-21%
28,Ed Sheeran - Castle on the Hill,21.0,20k,-41%
29,Justin Timberlake - CAN'T STOP THE FEELING,266.0,20k,-11%
30,DJ Snake - Let Me Love You,175.0,21k,-17%
31,Jon Pardi - Dirt on My Boots,113.0,19k,+1%
32,Disturbed - The Sound of Silence,376.0,10k,+18%
33,Shawn Mendes - Mercy,103.0,19k,-23%
34,Andy Grammer - Fresh Eyes,119.0,20k,-9%
35,Amine - Caroline,143.0,18k,-12%
36,Ariana Grande - Side To Side,157.0,19k,-28%
37,New Edition - Can You Stand the Rain,1.0,3k,
38,Sia - The Greatest,143.0,15k,-4%
39,D.R.A.M. - Broccoli,229.0,17k,-29%
40,twenty one pilots - Heathens,224.0,17k,-20%
41,Post Malone - Congratulations,9.0,10k,+55%
42,Noah Cyrus - Make Me,58.0,13k,-2%
43,Lady Antebellum - You Look Good,8.0,16k,+354%
44,John Legend - Love Me Now,98.0,15k,-24%
45,Hailee Steinfeld & Grey - Starving,179.0,14k,-18%
46,Reba McEntire - Back to God,1.0,3k,
47,Michael Ray - Think a Little Less,44.0,13k,-3%
48,John Mayer - Love on the Weekend,20.0,14k,+357%
49,Brett Young - In Case You Didn't Know,75.0,11k,+35%
50,Adele - Water Under the Bridge,94.0,12k,-8%
51,Sia - Cheap Thrills,329.0,9k,-15%
52,Chris Stapleton - Tennessee Whiskey,254.0,12k,-11%
53,Dierks Bentley - Black,20.0,10k,-12%
54,Blake Shelton - A Guy With a Girl,82.0,10k,-8%
55,"Daya - Sit Still, Look Pretty",263.0,11k,-24%
56,Florida Georgia Line - May We All,175.0,10k,-17%
57,Calum Scott - Dancing On My Own,25.0,9k,+6%
58,Wale - Running Back,7.0,12k,
59,Steve Aoki & Louis Tomlinson - Just Hold On,20.0,8k,+63%
60,Hey Violet - Guys My Age,31.0,9k,-5%
61,Major Lazer - Run Up,1.0,1k,
62,Auli'i Cravalho - How Far I'll Go,65.0,12k,-47%
63,Chris Janson - Holdin' Her,7.0,9k,+66%
64,Panic! At the Disco - Death of a Bachelor,41.0,11k,+52%
65,High Valley - Make You Mine,45.0,8k,-10%
66,Migos - T-Shirt,14.0,8k,-28%
67,Chris Brown - Party,33.0,8k,-3%
68,Lady Gaga - Million Reasons,109.0,9k,-7%
69,Sonny Curtis - Love Is All Around,1.0,1k,
70,Thomas Rhett - Star of the Show,119.0,9k,-20%
71,Julia Michaels - Issues,9.0,7k,-23%
72,Big Sean - Halfway Off the Balcony,7.0,10k,
73,Brantley Gilbert - The Weekend,55.0,9k,-6%
74,Hillsong Worship - What a Beautiful Name,7.0,7k,+37%
75,Ryan Gosling & Emma Stone - City of Stars,18.0,8k,-19%
76,New Edition - If It Isn't Love,1.0,1k,
77,MILCK - Quiet,1.0,2k,
78,John Mayer - Moving On and Getting Over,7.0,17k,
79,Martin Garrix & Bebe Rexha - In the Name of Love,153.0,9k,-31%
80,Dustin Lynch - Seein' Red,31.0,9k,-11%
81,Luis Fonsi - Despacito,14.0,7k,-35%
82,Bruno Mars - That's What I Like,11.0,6k,+62%
83,Rob $Tone - Chill Bill,178.0,8k,-21%
84,Eric Church - Kill a Word,70.0,8k,-9%
85,Bebe Rexha - I Got You,25.0,8k,-50%
86,Gucci Mane - Both,42.0,8k,-25%
87,The Weeknd - Party Monster,59.0,8k,-17%
88,Jason Aldean - Any Ol' Barstool,7.0,7k,+1%
89,2 Chainz - Good Drank,7.0,8k,
90,Carrie Underwood - Dirty Laundry,120.0,8k,-23%
91,Alex Da Kid - Not Easy,22.0,10k,-32%
