,name,Top 100,end,change
0,Katy Perry - Dark Horse,132,297k,+14%
1,Pharrell Williams - Happy,27,177k,+66%
2,Jason Derulo - Talk Dirty,28,191k,+37%
3,John Legend - All of Me,110,84k,+118%
4,Austin Mahone - Mmm Yeah,5,123k,
5,Lorde - Royals,133,103k,+19%
6,A Great Big World - Say Something,83,195k,-4%
7,Bastille - Pompeii,133,146k,+13%
8,Pitbull - Timber,111,168k,-17%
9,Lorde - Team,132,142k,+4%
10,Hunter Hayes - Invisible,1,40k,
11,Aloe Blacc - The Man,47,175k,+4%
12,Sara Bareilles - Brave,133,75k,+38%
13,Idina Menzel - Let It Go,61,125k,+11%
14,Daft Punk - Get Lucky,70,48k,+167%
15,OneRepublic - Counting Stars,133,132k,-14%
16,Beyoncé - Drunk in Love,38,83k,+9%
17,Imagine Dragons - Radioactive,133,55k,+54%
18,Passenger - Let Her Go,133,108k,-12%
19,Eminem - The Monster,90,106k,-19%
20,P!nk - Just Give Me a Reason,72,41k,+115%
21,Katy Perry - Roar,133,75k,+2%
22,Ellie Goulding - Burn,119,90k,+5%
23,One Direction - Story Of My Life,92,85k,-7%
24,Imagine Dragons - Demons,133,70k,-3%
25,Robin Thicke - Blurred Lines,133,44k,+40%
26,Kacey Musgraves - Follow Your Arrow,7,29k,+127%
27,John Newman - Love Me Again,72,66k,+18%
28,DJ Snake & Lil Jon - Turn Down For What,38,76k,-1%
29,Miley Cyrus - Adore You,57,69k,+14%
30,Macklemore & Ryan Lewis - White Walls,116,70k,-7%
31,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",59,69k,+10%
32,Avicii - Hey Brother,64,65k,+12%
33,Taylor Swift - All Too Well,1,18k,
34,American Authors - Best Day of My Life,76,64k,-1%
35,Avicii - Wake Me Up,133,55k,-21%
36,Luke Bryan - Drink a Beer,82,52k,-6%
37,Kristen Bell & Idina Menzel - For the First Time i...,52,53k,+8%
38,Rascal Flatts - Rewind,13,50k,+21%
39,The Neighbourhood - Sweater Weather,133,51k,-8%
40,Demi Lovato - Let It Go,63,49k,+1%
41,Macklemore & Ryan Lewis - Can't Hold Us,110,32k,+22%
42,Lady Gaga - Do What U Want,98,51k,-22%
43,Kid Ink - Show Me,84,50k,-11%
44,Macklemore & Ryan Lewis - Same Love,47,23k,+69%
