,name,Top 100,end,change
0,Eminem - The Monster,27,241k,-4%
1,Pitbull - Timber,48,159k,+9%
2,One Direction - Story Of My Life,29,113k,+65%
3,One Direction - Strong,3,301k,
4,A Great Big World - Say Something,20,87k,+6%
5,Lorde - Royals,70,175k,+7%
6,OneRepublic - Counting Stars,70,166k,+2%
7,Imagine Dragons - Demons,70,119k,-5%
8,Passenger - Let Her Go,70,116k,+3%
9,One Direction - Midnight Memories,5,320k,
10,Avicii - Wake Me Up,70,97k,-18%
11,Katy Perry - Roar,70,99k,-17%
12,One Direction - Diana,7,315k,
13,Miley Cyrus - Wrecking Ball,70,83k,-19%
14,Justin Bieber - Roller Coaster,1,,
15,Katy Perry - Unconditionally,34,55k,+4%
16,Lady Gaga - Do What U Want,35,67k,+5%
17,Lady Gaga - Applause,70,64k,-23%
18,Mike Will Made-It - 23,67,64k,+0%
19,The Neighbourhood - Sweater Weather,70,58k,+4%
20,Imagine Dragons - Radioactive,70,33k,-7%
21,"Drake - Hold On, We're Going Home",70,60k,-14%
22,Macklemore & Ryan Lewis - White Walls,53,56k,+13%
23,Sara Bareilles - Brave,70,45k,-8%
24,Florida Georgia Line - Stay,45,51k,-1%
25,Luke Bryan - That's My Kind of Night,70,37k,-21%
26,Ellie Goulding - Burn,56,42k,+19%
27,Katy Perry - Dark Horse,69,48k,-1%
28,Jason Derulo - Marry Me,60,43k,-14%
29,JAY Z - Holy Grail,70,42k,-13%
30,Zedd - Stay the Night,70,45k,+10%
31,Eminem - Berzerk,70,41k,-23%
32,Florida Georgia Line - Cruise,69,27k,-2%
33,Ylvis - The Fox,69,38k,-26%
34,One Direction - You & I,1,,
35,YG - My Nigga,60,40k,+1%
36,Keith Urban & Miranda Lambert - We Were Us,70,40k,-16%
37,Justin Timberlake - Drink You Away,1,,-100%
38,Luke Bryan - Drink a Beer,19,35k,+21%
39,Robin Thicke - Blurred Lines,70,29k,-15%
40,One Direction - Don't Forget Where You Belong,1,,
41,AWOLNATION - Sail,70,36k,-17%
42,David Nail - Whatever She's Got,63,34k,+2%
43,Selena Gomez - Slow Down,70,30k,-13%
44,Bastille - Pompeii,70,30k,+7%
45,Paramore - Still Into You,70,31k,-19%
46,Justin Timberlake - TKO,66,24k,-2%
47,Eminem - Rap God,41,32k,-21%
48,Cassadee Pope - Wasting All These Tears,70,28k,-7%
49,Eric Church - The Outsiders,34,30k,-27%
50,Daughtry - Waiting For Superman,35,27k,+50%
51,Taylor Swift - Red,19,25k,-31%
52,Coldplay - Atlas,5,17k,+59%
53,Martin Garrix - Animals,56,24k,+36%
54,Lorde - Team,69,23k,+6%
55,Eli Young Band - Drunk Last Night,70,24k,+1%
56,Chris Brown - Love More,70,24k,-0%
57,Miley Cyrus - We Can't Stop,70,22k,-19%
58,Bruno Mars - Gorilla,70,29k,-16%
59,Cole Swindell - Chillin' It,66,26k,+5%
60,Blake Shelton - Mine Would Be You,70,25k,-19%
61,John Legend - All of Me,49,28k,-14%
62,Imagine Dragons - Who We Are,6,22k,
63,Christina Aguilera - We Remain,18,23k,+57%
64,The Lumineers - Gale Song,6,20k,
65,Capital Cities - Safe and Sound,70,21k,-23%
66,Drake - All Me,62,23k,-11%
67,Fall Out Boy - My Songs Know What You Did In the D...,64,21k,+22%
68,Macklemore & Ryan Lewis - Can't Hold Us,51,15k,+0%
69,Matthew Schuler - Hallelujah,14,44k,-56%
70,Lady Antebellum - Compass,22,22k,-0%
71,Thomas Rhett - It Goes Like This,70,21k,-18%
72,John Newman - Love Me Again,11,23k,+53%
73,Sage the Gemini - Gas Pedal,70,20k,-8%
74,Parmalee - Carolina,70,20k,-1%
75,Christina Perri - Human,7,33k,
76,Britney Spears - Work Bitch,70,21k,-19%
77,Rihanna - What Now,23,24k,-1%
78,HAIM - The Wire,1,4k,+65%
79,Ariana Grande - Last Christmas,6,42k,
80,Anna Kendrick - Cups,49,16k,+16%
81,Ariana Grande - Tattooed Heart,1,1k,
82,Joe Nichols - Sunny and 75,69,19k,-5%
83,Hunter Hayes - Everybody's Got Somebody But Me,13,15k,-5%
84,Sevyn Streeter - It Won't Stop,36,20k,-2%
85,Zendaya - Replay,67,18k,-12%
86,Macklemore & Ryan Lewis - Thrift Shop,30,12k,+2%
87,Kid Ink - Show Me,21,20k,+1%
88,Zac Brown Band - Sweet Annie,31,19k,+1%
89,Eminem - Survival,48,19k,-31%
90,American Authors - Best Day of My Life,16,18k,+2%
91,Florida Georgia Line - Round Here,50,17k,-12%
92,Travie McCoy - Rough Water,41,17k,-13%
93,Lana Del Rey - Summertime Sadness,70,17k,-22%
94,"Phillip Phillips - Gone, Gone, Gone",45,15k,+12%
95,Mariah Carey - All I Want For Christmas Is You,2,15k,+48%
96,Of Monsters and Men - Silhouettes,6,16k,
97,Taylor Swift - Everything Has Changed,67,16k,-18%
98,Zedd - Clarity,46,15k,+16%
99,B.o.B - HeadBand,59,16k,-8%
100,Justin Bieber - Pyd,7,63k,
101,Jason Aldean - When She Says Baby,4,16k,+85%
102,The Band Perry - Don’t Le...,15,16k,-14%
103,Bruno Mars - Treasure,58,14k,-10%
104,Jason Derulo - Talk Dirty,1,4k,-2%
105,Enrique Iglesias - Heart Attack,17,15k,+9%
106,Jason Aldean - Night Train,64,15k,-12%
107,Colbie Caillat - Hold On,6,21k,
108,Daft Punk - Get Lucky,44,13k,-7%
109,Justin Timberlake - Mirrors,44,14k,-1%
110,Kanye West - Bound 2,5,20k,
111,Rihanna - Stay,5,11k,-0%
112,Lorde - Everybody Wants To Rule the World,5,16k,
113,Eric Paslay - Friday Night,3,15k,+9%
114,Tim McGraw - Southern Girl,55,15k,-21%
115,Imagine Dragons - It's Time,,13k,+4%
116,Fall Out Boy - Alone Together,,15k,+11%
117,The Lumineers - Ho Hey,,9k,+12%
118,Darius Rucker - Wagon Wheel,45,15k,-6%
119,T-Pain - Up Down,11,16k,+230%
120,One Direction - Best Song Ever,34,12k,+11%
121,Big Sean - Beware,60,15k,-3%
122,P!nk - Just Give Me a Reason,48,14k,-2%
123,Blake Shelton - Boys 'Round Here,23,12k,+0%
124,JAY Z - Tom Ford,17,15k,+6%
125,Lana Del Rey & Cedric Gervais - Summertime Sadness,59,15k,-11%
126,Marc Anthony - Vivir Mi Vida,,8k,+72%
127,Ellie Goulding - Mirror,4,15k,
128,Avicii - Hey Brother,9,14k,+17%
129,Alex & Sierra - Best Song Ever,4,17k,
130,Dierks Bentley - I Hold On,1,14k,+6%
131,Luke Bryan - Crash My Party,29,12k,-5%
132,Frankie Ballard - Helluva Life,,14k,+34%
133,Lorde - Tennis Court,21,13k,+0%
134,Juicy J - Bounce It,14,14k,-2%
135,Macklemore & Ryan Lewis - Same Love,37,11k,-2%
136,Sia - Elastic Heart,14,15k,+21%
137,Rich Homie Quan - Type of Way,5,13k,+27%
138,Hillsong United - Oceans,5,15k,+8%
139,Arctic Monkeys - Do I Wanna Know,,12k,+14%
140,Ariana Grande - Right There,,10k,+28%
141,Chris Young - Aw Naw,54,14k,-6%
142,Britney Spears - Perfume,8,13k,+2%
143,Sage the Gemini - Red Nose,1,13k,+4%
144,Ariana Grande - The Way,14,9k,+6%
145,Hunter Hayes - I Want Crazy,1,12k,+1%
146,New Politics - Harlem,,12k,+5%
147,Jon Pardi - Up All Night,5,15k,+5%
148,August Alsina - I Luv This Shit,35,15k,+10%
149,Bruno Mars - When I Was Your Man,10,11k,+0%
150,Rihanna - Diamonds,,1k,-62%
151,Scotty McCreery - See You Tonight,10,12k,+9%
152,Christina Perri - A Thousand Years,6,12k,+9%
153,Flo Rida - How I Feel,15,12k,-3%
154,Lily Allen - Hard Out Here,6,19k,+489%
155,Chase Rice - Ready Set Roll,26,12k,+2%
156,Justin Timberlake - Suit & Tie,2,7k,+8%
157,Schoolboy Q - Collard Greens,,13k,+4%
158,Jerrod Niemann - Drink to That All Night,3,13k,+11%
159,Drake - The Language,11,12k,+11%
160,Panic! At the Disco - Miss Jackson,14,12k,+5%
161,Miley Cyrus - Adore You,21,11k,-6%
162,Fitz & The Tantrums - Out of My League,,11k,+13%
163,Drake - Started from the Bottom,20,11k,-9%
164,Dan + Shay - 19 You + Me,,11k,+31%
165,Phillip Phillips - Home,,8k,+17%
166,Pharrell Williams - Happy,2,8k,
167,Imagine Dragons - On Top of the World,,10k,+5%
168,Icona Pop - All Night,9,10k,+5%
169,Timbaland - Know Bout Me,,5k,
170,Danielle Bradbery - The Heart of Dixie,,10k,+73%
171,Kendrick Lamar - M.A.A.D City,2,12k,+1%
172,Future - Honest,3,12k,+11%
173,The Goo Goo Dolls - Come to Me,,10k,+15%
174,Maroon 5 - Love Somebody,23,11k,-5%
175,Bruno Mars - Locked Out of Heaven,,9k,+27%
176,MKTO - Classic,,11k,+53%
177,Demi Lovato - Let It Go,2,7k,+55%
178,Tim McGraw - Highway Don't Care,4,10k,-10%
179,Avril Lavigne - Let Me Go,18,10k,-26%
180,Justin Timberlake - Take Back the Night,25,6k,-18%
181,Lupe Fiasco - Old School Love,8,10k,+15%
182,SoMo - Ride,,10k,+28%
183,Taylor Swift - 22,1,8k,-6%
184,Darius Rucker - Radio,,8k,-9%
185,Linkin Park & Steve Aoki - A LIGHT THAT NEVER COME...,23,10k,-0%
186,Jake Owen - Days of Gold,9,9k,+5%
187,Eminem - Lose Yourself,,9k,+1%
188,Randy Houser - Goodnight Kiss,,10k,+14%
189,Pitbull - Feel This Moment,,7k,+17%
190,Kacey Musgraves - Follow Your Arrow,7,10k,-28%
191,Labrinth - Beneath Your Beautiful,14,10k,+167%
192,Kendrick Lamar - Swimming Pools,,4k,+14%
193,Yo Gotti - King Sh*t,4,12k,+81%
194,Pearl Jam - Sirens,17,9k,+7%
195,Young Dro - FDB,2,9k,-0%
196,Taylor Swift - I Knew You Were Trouble,,8k,-5%
197,Mumford & Sons - I Will Wait,,7k,+10%
198,Nelly featuring City Spud - Ride Wit Me,,,
199,Five Finger Death Punch - House of the Rising Sun,,9k,
200,Maejor Ali - Lolly,34,9k,-8%
201,Drake - Pound Cake / Paris Morton Music 2,14,10k,-1%
202,Eminem - Beautiful Pain,12,11k,-25%
203,Kanye West - Black Skinhead,,9k,+17%
204,Tyler Farr - Redneck Crazy,37,9k,-2%
