,name,Top 100,end,change
0,Justin Timberlake - CAN'T STOP THE FEELING,7,382k,
1,Drake - One Dance,38,164k,-10%
2,Florida Georgia Line - H.O.L.Y.,14,93k,-24%
3,Desiigner - Panda,75,89k,-11%
4,Keith Urban - The Fighter,1,23k,
5,The Chainsmokers - Don't Let Me Down,96,80k,+6%
6,Calvin Harris - This Is What You Came For,14,72k,-41%
7,Blake Shelton - Go Ahead and Break My Heart,4,69k,
8,Mike Posner - I Took a Pill In Ibiza,121,71k,+7%
9,Lukas Graham - 7 Years,118,72k,-8%
10,Fifth Harmony - Work from Home,77,58k,-3%
11,Beyoncé - Formation,18,67k,-50%
12,Meghan Trainor - NO,70,62k,+1%
13,Beyoncé - Sorry,18,59k,-38%
14,P!NK - Just Like Fire,28,50k,+46%
15,Beyoncé - Hold Up,18,63k,-45%
16,James Bay - Let It Go,183,44k,+24%
17,Ruth B. - Lost Boy,109,49k,+3%
18,Blake Shelton - Came Here to Forget,66,35k,+89%
19,Drake - Too Good,7,46k,
20,Ariana Grande - Dangerous Woman,64,46k,-5%
21,Flo Rida - My House,202,44k,-2%
22,Zara Larsson & MNEK - Never Forget You,91,39k,-7%
23,Rihanna - Needed Me,82,34k,-6%
24,Tim McGraw - Humble and Kind,113,35k,+0%
25,Disturbed - The Sound of Silence,138,35k,-7%
26,Cole Swindell - You Should Be Here,151,32k,+49%
27,Nick Jonas - Close,49,33k,-7%
28,Meghan Trainor - Me Too,4,19k,
29,DNCE - Cake By the Ocean,217,34k,-8%
30,Keith Urban - Wasted Time,36,25k,+80%
31,Dierks Bentley - Somewhere on a Beach,115,28k,-2%
32,Ghost Town DJs - My Boo,20,32k,-6%
33,Maren Morris - My Church,113,27k,+23%
34,Drake - Controlla,7,28k,
35,ZAYN - PILLOWTALK,106,29k,-16%
36,Drake - Pop Style,38,30k,+19%
37,Beyoncé - 6 Inch,18,31k,-54%
38,Rihanna - Work,107,27k,-16%
39,Sia - Cheap Thrills,70,25k,+7%
40,Drake - Hype,7,28k,
41,Grace - You Don't Own Me,32,21k,+10%
42,Thomas Rhett - T-Shirt,81,24k,-1%
43,Justin Bieber - Love Yourself,182,27k,-0%
44,Pitbull - Messin' Around,35,22k,+8%
45,Kent Jones - Don't Mind,17,22k,-7%
46,twenty one pilots - Ride,50,21k,+10%
47,"Luke Bryan - Huntin', Fishin' and Lovin' Every Day",52,24k,-4%
48,twenty one pilots - Stressed Out,262,23k,-10%
49,Kelsea Ballerini - Peter Pan,30,21k,+24%
50,DJ Snake - Middle,116,21k,-8%
51,Chris Young - Think of You,112,21k,-14%
52,Charlie Puth - One Call Away,179,20k,-4%
53,Kevin Gates - 2 Phones,128,21k,-9%
54,Carrie Underwood - Church Bells,32,17k,+4%
55,"G-Eazy & Bebe Rexha - Me, Myself & I",196,19k,-19%
56,Alessia Cara - Wild Things,78,18k,-1%
57,Future - Low Life,98,18k,-13%
58,Flume - Never Be Like You,46,15k,+5%
59,Kelly Clarkson - Piece By Piece,80,17k,-15%
60,Ariana Grande - Into You,7,30k,
61,Eric Church - Record Year,34,16k,+13%
62,Jon Pardi - Head Over Boots,84,16k,+0%
63,Fat Joe & Remy Ma - All the Way Up,38,15k,+15%
64,Dan + Shay - From the Ground Up,65,16k,-6%
65,Red Hot Chili Peppers - Dark Necessities,8,22k,+460%
66,Jason Aldean - Lights Come On,39,16k,+2%
67,Old Dominion - Snapback,106,15k,-2%
68,Rihanna - Kiss It Better,26,14k,-0%
69,Beyoncé - Don't Hurt Your...,18,16k,-56%
70,Jeremih - Oui,111,15k,-11%
71,Thomas Rhett - Die a Happy Man,238,16k,-15%
72,Andra Day - Rise Up,26,19k,+146%
73,X Ambassadors - Unsteady,46,14k,-4%
74,Iggy Azalea - Team,56,15k,-8%
75,"Daya - Sit Still, Look Pretty",6,12k,+13%
76,Beyoncé - All Night,18,14k,-53%
77,Beyoncé - Freedom,18,16k,-58%
78,Drake - Still Here,7,15k,
79,Drake & Future - Jumpman,234,15k,-34%
80,Beyoncé - Pray You Catch ...,13,12k,-56%
81,Prince & The Revolution - Purple Rain,22,18k,-58%
82,Meghan Trainor - Mom,6,15k,+69%
83,Jason Derulo - If It Ain't Love,10,12k,+2%
84,Elle King - America's Sweetheart,39,12k,-6%
85,Adele - Hello,189,14k,+23%
86,Alicia Keys - In Common,9,16k,+239%
87,The Lumineers - Ophelia,82,12k,-6%
88,Jennifer Lopez - Ain't Your Mama,15,15k,
89,Dustin Lynch - Mind Reader,59,12k,-0%
90,Sam Hunt - Make You Miss Me,22,12k,-16%
91,Blake Shelton - Savior's Shadow,4,9k,
92,Beyoncé - Daddy Lessons,18,13k,-51%
93,Chris Stapleton - Tennessee Whiskey,163,11k,+2%
94,Fitz & The Tantrums - HandClap,3,11k,-8%
95,Kenny Chesney - Noise,28,12k,+14%
96,Justin Bieber - Sorry,192,12k,-4%
97,"gnash - i hate u, i love u",16,11k,-1%
98,The Chainsmokers - Roses,212,12k,-8%
99,Drake - Hotline Bling,243,12k,-22%
100,Empire Cast - Chasing the Sky,5,14k,+50%
101,Beyoncé - Sandcastles,15,12k,-58%
102,Chris Brown - Grass Ain't Greener,8,17k,+170%
103,Jake Owen - American Country Love Song,26,11k,+0%
