,name,Top 100,end,change
0,The Chainsmokers - Closer,70.0,122k,-10%
1,The Weeknd - Starboy,15.0,92k,-2%
2,twenty one pilots - Heathens,112.0,71k,-3%
3,Lady Gaga - Million Reasons,1.0,11k,
4,D.R.A.M. - Broccoli,117.0,44k,+51%
5,"gnash - i hate u, i love u",163.0,50k,+3%
6,Kiiara - Gold,124.0,43k,-2%
7,The Chainsmokers - All We Know,8.0,52k,
8,Niall Horan - This Town,8.0,74k,+59%
9,DJ Snake - Let Me Love You,63.0,41k,-9%
10,Zay Hilfiger & Zayion McCall - Juju On That Beat,7.0,31k,
11,Hailee Steinfeld & Grey - Starving,67.0,36k,+5%
12,Kenny Chesney - Setting the World on Fire,70.0,35k,+30%
13,Keith Urban - Blue Ain't Your Color,56.0,33k,+8%
14,Ariana Grande - Side To Side,45.0,30k,+13%
15,Coldplay - Hymn for the Weekend,115.0,30k,-0%
16,"Daya - Sit Still, Look Pretty",151.0,22k,+37%
17,"Artists Of Then, Now & Forever - Forever Country",21.0,32k,-52%
18,Major Lazer - Cold Water,77.0,29k,-15%
19,"Lil Wayne, Wiz Khalifa & Imagine Dragons - Sucker ...",105.0,26k,-5%
20,Sia - Cheap Thrills,217.0,25k,-0%
21,Sia - The Greatest,31.0,22k,+16%
22,X Ambassadors - Unsteady,193.0,26k,-34%
23,Florida Georgia Line - May We All,63.0,21k,-0%
24,Calvin Harris - My Way,21.0,22k,-31%
25,The Chainsmokers - Don't Let Me Down,243.0,20k,+0%
26,Fitz & The Tantrums - HandClap,124.0,22k,+5%
27,DJ Khaled - Do You Mind,30.0,11k,+77%
28,"Empire Cast, Mariah Carey & Jussie Smollett - Infa...",2.0,6k,
29,Shawn Mendes - Treat You Better,126.0,22k,-30%
30,twenty one pilots - Ride,197.0,18k,-8%
31,Miranda Lambert - Vice,81.0,17k,-4%
32,Lady Gaga - Perfect Illusion,28.0,12k,-7%
33,Young M.a. - Ooouuu,37.0,13k,+21%
34,Kungs & Cookin' On 3 Burners - This Girl,69.0,18k,-36%
35,Grace - You Don't Own Me,153.0,13k,+146%
36,Locash - I Know Somebody,23.0,11k,+61%
37,Charlie Puth - We Don't Talk Anymore,122.0,19k,-47%
