,name,Top 100,end,change
0,Sam Smith - Stay With Me,87,213k,+25%
1,MAGIC! - Rude,58,207k,+0%
2,Iggy Azalea - Fancy,104,192k,-16%
3,Ariana Grande - Problem,61,159k,-15%
4,Nico & Vinz - Am I Wrong,70,137k,-5%
5,Jason Derulo - Wiggle,56,116k,-15%
6,Maroon 5 - Maps,7,131k,
7,Charli XCX - Boom Clap,22,98k,-19%
8,Ed Sheeran - Photograph,4,78k,
9,DJ Snake & Lil Jon - Turn Down For What,185,94k,-18%
10,Ed Sheeran - Sing,77,82k,+11%
11,Disclosure - Latch,107,85k,+2%
12,Calvin Harris - Summer,97,88k,-8%
13,Kenny Chesney - American Kids,3,33k,
14,John Legend - All of Me,257,82k,-30%
15,Pharrell Williams - Happy,174,70k,-16%
16,OneRepublic - Love Runs Out,69,67k,+6%
17,Dierks Bentley - Drunk On a Plane,50,59k,+0%
18,Lady Antebellum - Bartender,35,58k,+9%
19,Ed Sheeran - Thinking Out Loud,6,71k,
20,Jake Owen - Beachin',111,60k,-8%
21,Sia - Chandelier,49,56k,-1%
22,Florida Georgia Line - This Is How We Roll,195,65k,-41%
23,Ed Sheeran - Don't,11,68k,+5%
24,MKTO - Classic,135,57k,-6%
25,Ed Sheeran - The Man,4,84k,
26,Luke Bryan - Play It Again,110,55k,-17%
27,Kongos - Come With Me Now,89,50k,-0%
28,Paramore - Ain't It Fun,118,56k,-23%
29,5 Seconds of Summer - She Looks So Perfect,83,50k,+1%
30,Ed Sheeran - Bloodstream,6,131k,
31,Jason Derulo - Trumpets,33,44k,-7%
32,Lee Brice - I Don't Dance,91,43k,-1%
33,Ed Sheeran - Afire Love,7,116k,
34,T.I. - No Mediocre,6,45k,
35,Rixton - Me and My Broken Heart,89,37k,-7%
36,Justin Timberlake - Not a Bad Thing,118,39k,-13%
37,Becky G - Shower,22,39k,+46%
38,Lil Wayne - Believe Me,25,41k,-18%
39,Jason Derulo - Talk Dirty,175,36k,-17%
40,Katy Perry - Birthday,62,33k,-18%
41,Ed Sheeran - One,23,31k,+107%
42,Blake Shelton - My Eyes,62,33k,+3%
43,Katy Perry - Dark Horse,279,34k,-9%
44,5 Seconds of Summer - Kiss Me Kiss Me,6,161k,
45,Joe Nichols - Yeah,66,32k,+8%
46,Tiësto - Wasted,21,32k,+51%
47,Ingrid Michaelson - Girls Chase Boys,78,31k,+13%
48,Michael Jackson & Justin Timberlake - Love Never F...,52,31k,-10%
49,Miranda Lambert - Somethin' Bad,35,32k,-20%
50,AJR - I'm Ready,28,30k,+13%
51,OneRepublic - Counting Stars,280,26k,-1%
52,Tove Lo - Habits,16,29k,+3%
53,American Authors - Best Day of My Life,222,28k,-13%
54,Enrique Iglesias - Bailando,32,28k,+11%
55,Demi Lovato - Really Don't Care,14,26k,+30%
56,Bastille - Pompeii,280,28k,-18%
57,Idina Menzel - Let It Go,208,28k,-23%
58,Dustin Lynch - Where It's At,69,28k,+7%
59,Naughty Boy - La La La,114,27k,+17%
60,Coldplay - A Sky Full of Stars,53,25k,-2%
61,Tim McGraw - Meanwhile Back At Mama's,38,25k,+4%
62,Nicki Minaj - Pills N Potions,32,30k,-37%
63,Brantley Gilbert - Bottoms Up,188,26k,-21%
64,Pharrell Williams - Come Get It Bae,36,25k,-0%
65,Trey Songz - Na Na,136,26k,-5%
66,Chase Rice - Ready Set Roll,61,26k,-1%
67,Chris Young - Who I Am With You,71,25k,-1%
68,Brad Paisley - River Bank,61,24k,-2%
69,Tyler Farr - Whiskey in My Water,91,23k,+1%
70,Imagine Dragons - On Top of the World,136,22k,-4%
71,Brantley Gilbert - Small Town Throwdown,42,22k,+0%
72,Shakira - Empire,95,22k,-15%
73,Cole Swindell - Hope You Get Lonely Tonight,33,19k,+5%
74,Pitbull - Timber,257,18k,+0%
75,Christina Perri - Human,167,20k,-19%
76,Little Big Town - Day Drinking,19,20k,-19%
77,Wiz Khalifa - We Dem Boyz,35,19k,+7%
78,Aloe Blacc - The Man,192,18k,-6%
79,Pitbull - Wild Wild Love,118,20k,-25%
80,One Direction - You & I,35,18k,-3%
81,Iggy Azalea - Work,49,19k,-4%
82,Justin Moore - Lettin' the Night Roll,33,17k,+8%
83,5 Seconds of Summer - Good Girls,23,20k,+17%
84,Lorde - Tennis Court,31,17k,+10%
85,Brett Eldredge - Beat of the Music,90,17k,+3%
86,Tinashe - 2 On,27,19k,-2%
87,Vance Joy - Riptide,8,18k,+5%
88,Sam Hunt - Leave the Night On,6,20k,
89,Miranda Lambert - Automatic,108,18k,-25%
90,Billy Currington - We Are Tonight,46,19k,-21%
91,Danna Richards - Forever Love,2,8k,
92,George Strait - I Got a Car,31,17k,-8%
93,5 Seconds of Summer - Don't Stop,30,19k,+16%
94,Sara Bareilles - I Choose You,46,17k,-16%
95,Clean Bandit - Rather Be feat. Jess Glynne,3,16k,+31%
96,Birdy - Not About Angels,15,18k,-37%
97,ScHoolboy Q - Studio,9,17k,+3%
98,Chris Brown - Loyal,146,22k,-17%
99,Tegan and Sara & The Lonely Island - Everything Is...,41,11k,+41%
100,X Ambassadors & Jamie N Commons - Jungle,18,26k,-25%
101,Imagine Dragons - Demons,260,16k,-5%
102,Avicii - Wake Me Up,242,16k,-8%
103,Katy Perry - Roar,254,16k,-4%
104,Frankie Ballard - Sunshine & Whiskey,,16k,+6%
105,K CAMP - Cut Her Off,6,16k,+3%
106,Imagine Dragons - Radioactive,239,15k,-5%
107,Bruno Mars - Count On Me,7,15k,-1%
108,Eric Church - Give Me Back My Hometown,149,15k,-2%
109,Young Money - Trophies,103,16k,+0%
110,Jeremih - Don't Tell 'Em,4,16k,+1%
111,Arctic Monkeys - Do I Wanna Know,84,15k,+15%
112,Kid Ink - Main Chick,8,15k,-0%
113,Thomas Rhett - Get Me Some of That,163,15k,-12%
114,Lorde - Team,258,14k,-3%
115,Luke Bryan - That's My Kind of Night,190,14k,-5%
116,Eric Paslay - Song About a Girl,7,14k,-7%
117,Neon Trees - Sleeping With a Friend,101,15k,-14%
118,Tiësto - Red Lights,58,15k,+7%
119,One Direction - Story Of My Life,214,14k,-7%
120,Craig Campbell - Keep Them Kisses Comin',19,16k,-15%
121,Passenger - Let Her Go,252,14k,-12%
122,Eric Church - Cold One,,13k,+13%
123,Eli Young Band - Dust,,14k,+0%
124,Katy Tiz - The Big Bang,21,14k,-7%
125,Pitbull - We Are One,16,15k,-18%
126,Martin Garrix - Animals,244,13k,-6%
127,G-Eazy - Lotta That,4,9k,-63%
128,Jennifer Lopez - First Love,7,23k,+74%
129,Austin Mahone - Mmm Yeah,114,13k,-14%
130,Hillsong United - Oceans,33,12k,+0%
131,Keith Urban - Cop Car,142,14k,-26%
132,Luke Bryan - Drink a Beer,163,13k,-1%
133,A Great Big World - Say Something,192,13k,-9%
134,Mike Will Made-It - Buy the World,5,19k,
135,Michelle Williams - Say Yes,2,11k,+39%
136,Beyoncé - Partition,113,13k,-6%
137,Lorde - Royals,234,12k,-5%
138,Avicii - Hey Brother,190,13k,-9%
139,YG - Who Do You Love,97,12k,+0%
140,G-Eazy - I Mean It,4,1k,-77%
141,Lana Del Rey - West Coast,31,19k,+10%
142,Easton Corbin - Clockwork,,13k,+5%
143,Bleachers - I Wanna Get Better,,12k,+5%
144,Trevor Moran - Echo,2,3k,-61%
145,G-Eazy - Far Alone,2,1k,-68%
146,Zac Brown Band - Toes,,12k,+8%
147,Coldplay - Magic,94,12k,-11%
148,Afrojack - Ten Feet Tall,,12k,+8%
149,Usher - Good Kisser,12,12k,-3%
150,Shakira - La La La,1,13k,-2%
151,G-Eazy - Tumblr Girls,3,,-100%
152,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",180,12k,-9%
153,Lana Del Rey - Ultraviolence,15,19k,-29%
154,Phillip Phillips - Raging Fire,33,11k,-16%
155,O.A.R. - Peace,2,12k,-8%
156,Kid Ink - Show Me,188,12k,-1%
157,Darius Rucker - Wagon Wheel,65,11k,-3%
158,Mr. Probz - Waves,,8k,-11%
159,Frankie Valli - Can't Take My Eyes Off You,,1k,+62%
160,Sam Smith - I'm Not the Only One,16,16k,-17%
161,AWOLNATION - Sail,190,11k,-5%
162,Frankie Ballard - Helluva Life,88,12k,+4%
163,Ty Dolla $ign - Or Nah,6,15k,-20%
164,The Band Perry - Chainsaw,1,11k,-7%
165,Christina Perri - A Thousand Years,6,11k,-9%
166,G-Eazy - Let's Get Lost,4,,-100%
167,Rascal Flatts - Rewind,138,12k,-14%
168,The Pretty Reckless - Heaven Knows,4,12k,-1%
169,Kacey Musgraves - The Trailer Song,2,10k,
170,Zac Brown Band - Knee Deep,,11k,+4%
171,Fall Out Boy - My Songs Know What You Did In the D...,145,11k,-3%
172,Childish Gambino - 3005,1,11k,+5%
173,Cole Swindell - Chillin' It,189,6k,-39%
174,Jerrod Niemann - Drink to That All Night,166,10k,-35%
175,Brothers Osborne - Rum,,11k,+2%
176,Lana Del Rey - Once Upon a Dream,21,11k,-23%
177,Sara Bareilles - Brave,209,10k,-14%
178,Jason Aldean - When She Says Baby,139,10k,+0%
179,Jason Mraz - I'm Yours,,10k,-2%
180,Florida Georgia Line - I'm In a Hurry,,3k,-53%
181,Metallica - Lords of Summer,1,6k,
182,Blake Shelton - Boys 'Round Here,36,3k,-69%
183,Fitz & The Tantrums - The Walker,55,10k,-14%
