,name,Top 100,end,change
0,Ed Sheeran - Shape of You,70.0,116k,-28%
1,Bruno Mars - That's What I Like,60.0,79k,-17%
2,The Chainsmokers & Coldplay - Something Just Like ...,23.0,63k,+12%
3,Sam Hunt - Body Like a Back Road,44.0,57k,-10%
4,ZAYN & Taylor Swift - I Don't Wanna Live Forever,99.0,57k,+58%
5,Maroon 5 - Cold,31.0,47k,+16%
6,Clean Bandit - Rockabye,75.0,55k,-16%
7,The Weeknd - I Feel It Coming,119.0,53k,+80%
8,Imagine Dragons - Believer,45.0,39k,-3%
9,James Arthur - Say You Won't Let Go,139.0,35k,+1%
10,Kygo & Selena Gomez - It Ain't Me,29.0,35k,+4%
11,Zedd & Alessia Cara - Stay,22.0,31k,+2%
12,Julia Michaels - Issues,58.0,33k,-5%
13,KYLE - iSpy,75.0,34k,+0%
14,The Chainsmokers - Paris,63.0,34k,-7%
15,Marian Hill - Down,62.0,33k,-11%
16,Rihanna - Love on the Brain,157.0,29k,-9%
17,Katy Perry - Chained to the Rhythm,35.0,32k,-24%
18,Shawn Mendes - Mercy,152.0,29k,-17%
19,Auli'i Cravalho - How Far I'll Go,105.0,32k,+34%
20,Noah Cyrus - Make Me,107.0,28k,-5%
21,"Nicki Minaj, Drake & Lil Wayne - No Frauds",7.0,77k,
22,Bruno Mars - 24K Magic,161.0,29k,-17%
23,Jon Pardi - Dirt on My Boots,162.0,25k,+17%
24,Lady Gaga - Million Reasons,158.0,27k,-44%
25,Brett Young - In Case You Didn't Know,124.0,20k,+14%
26,Future - Mask Off,25.0,29k,+21%
27,Kodak Black - Tunnel Vision,28.0,22k,+3%
28,Justin Timberlake - CAN'T STOP THE FEELING,315.0,25k,-22%
29,Ariana Grande - Everyday,20.0,19k,+68%
30,Migos - Bad and Boujee,126.0,23k,-9%
31,Train - Play That Song,147.0,22k,+3%
32,Rae Sremmurd - Swang,45.0,20k,+7%
33,Lorde - Liability,8.0,29k,
34,Big Sean - Bounce Back,128.0,20k,-9%
35,Lorde - Green Light,14.0,21k,-60%
36,Ayo Teo - Rolex,33.0,21k,+7%
37,Ariana Grande & John Legend - Beauty and the Beast,21.0,16k,+113%
38,Keith Urban - The Fighter,50.0,18k,-8%
39,Ed Sheeran - Perfect,14.0,19k,-58%
40,Machine Gun Kelly & Camila Cabello - Bad Things,145.0,19k,+2%
41,The Chainsmokers - Closer,231.0,18k,-10%
42,Luke Combs - Hurricane,51.0,14k,-0%
43,Little Big Town - Better Man,145.0,16k,-28%
44,LINKIN PARK & Kiiara - Heavy,29.0,13k,+11%
45,Bebe Rexha - I Got You,74.0,16k,-26%
46,Childish Gambino - Redbone,29.0,13k,+10%
47,Ed Sheeran - Castle on the Hill,70.0,15k,-31%
48,Dwayne Johnson - You're Welcome,70.0,14k,+53%
49,Post Malone - Congratulations,58.0,13k,+4%
50,Calvin Harris - Slide,21.0,11k,-30%
51,"Florida Georgia Line - God, Your Mama, And Me",37.0,13k,-19%
52,Sabrina Carpenter - Thumbs,29.0,14k,-3%
53,Nicki Minaj - Regret In Your Tears,7.0,38k,
54,MercyMe - Even If,24.0,11k,-11%
55,Alessia Cara - How Far I'll Go,97.0,14k,+33%
56,Frank Ocean - Chanel,6.0,19k,
57,Michael Ray - Think a Little Less,93.0,12k,-4%
58,Drake - Fake Love,144.0,13k,-15%
59,The Chainsmokers - Don't Let Me Down,375.0,9k,+29%
60,Khalid - Location,31.0,10k,-36%
61,Josh Turner - Hometown Girl,17.0,11k,+35%
62,The Weeknd - Starboy,176.0,13k,-2%
63,Maroon 5 - Don't Wanna Know,156.0,11k,-7%
64,Ed Sheeran - Galway Girl,14.0,11k,-37%
65,Nicki Minaj & Lil Wayne - Changed It,7.0,33k,
66,Migos - T-Shirt,63.0,11k,-0%
67,Zac Brown Band - Real Thing,7.0,14k,
68,DJ Snake - Let Me Love You,224.0,11k,-7%
69,Alessia Cara - Scars To Your Beautiful,191.0,11k,-15%
70,Luis Fonsi - Despacito,57.0,9k,-6%
71,Lady Antebellum - You Look Good,48.0,10k,+4%
72,Fitz & The Tantrums - HandClap,283.0,11k,-18%
73,Van Morrison - Into the Mystic,1.0,5k,+163%
74,Keith Urban - Blue Ain't Your Color,217.0,10k,-14%
75,Pitbull & J Balvin - Hey Ma,7.0,13k,
76,DJ Khaled - Shining,32.0,10k,-28%
77,Starley - Call on Me,41.0,10k,+11%
78,Jon Bellion - All Time Low,168.0,10k,-53%
79,Travis Scott - goosebumps,48.0,9k,+5%
80,Jason Aldean - Any Ol' Barstool,50.0,9k,-13%
81,Chris Brown - Party,79.0,9k,+0%
82,Nashville Cast - Sanctuary,9.0,15k,+85%
83,twenty one pilots - Heathens,273.0,10k,-9%
84,Ed Sheeran - Thinking Out Loud,519.0,9k,-29%
85,Opetaia Foa'i & Lin-Manuel Miranda - We Know the W...,21.0,9k,+77%
86,Old Dominion - No Such Thing as a Broken Heart,7.0,15k,
87,Rag'n'Bone Man - Human,16.0,9k,+50%
88,Future - Selfish,20.0,8k,-23%
89,Pentatonix - Imagine,7.0,13k,
90,Zac Brown Band - My Old Man,41.0,8k,-5%
91,Ed Sheeran - Dive,14.0,9k,-66%
92,Rae Sremmurd - Black Beatles,175.0,9k,-6%
93,Luke Bryan - Fast,39.0,8k,-24%
94,Kaleo - Way Down We Go,99.0,10k,+15%
95,Hillsong Worship - What a Beautiful Name,41.0,8k,-5%
96,Ariana Grande - Side To Side,206.0,9k,-6%
97,Dierks Bentley - Black,56.0,8k,-1%
98,Russ - Losin Control,2.0,7k,+1%
99,Michael Kiwanuka - Cold Little Heart,4.0,6k,+79%
100,Dustin Lynch - Small Town Boy,18.0,8k,-4%
101,TLC - Waterfalls,1.0,2k,+230%
102,Chris Stapleton - Tennessee Whiskey,285.0,8k,+3%
103,AJR - Weak,,7k,+10%
104,Sia - The Greatest,182.0,8k,+5%
105,Gucci Mane - Both,64.0,7k,-3%
106,Adele - Water Under the Bridge,136.0,8k,-6%
107,Brantley Gilbert - The Weekend,85.0,8k,-5%
108,Xxxtentacion - Look at Me,1.0,7k,-0%
109,"Christopher Jackson, Rachel House, Nicole Scherzin...",7.0,7k,+92%
110,Disturbed - The Sound of Silence,410.0,7k,-2%
111,Ed Sheeran - Happier,9.0,7k,-56%
112,Darius Rucker - If I Told You,12.0,7k,+7%
113,Blake Shelton - A Guy With a Girl,96.0,6k,+14%
114,Lauren Alaina - Road Less Traveled,36.0,7k,+2%
115,Jemaine Clement - Shiny,2.0,7k,+83%
116,Niall Horan - This Town,159.0,7k,-11%
117,LANco - American Love Story,3.0,7k,-13%
118,Thomas Rhett - Star of the Show,145.0,6k,-14%
119,Anna Kendrick & Justin Timberlake - True Colors,61.0,8k,-0%
120,Florida Georgia Line - May We All,190.0,7k,-4%
121,Dylan Scott - My Girl,,6k,+15%
122,Mark Ronson - Uptown Funk,587.0,7k,-6%
123,Panic! At the Disco - Death of a Bachelor,54.0,7k,+18%
124,Amine - Caroline,177.0,7k,-7%
125,Stargate - Waterfall,6.0,11k,
126,Adele - Send My Love,255.0,6k,+35%
127,A Boogie Wit da Hoodie - Drowning,,6k,
128,Chris Young - Sober Saturday Night,20.0,7k,+16%
129,Tinashe - Flame,1.0,1k,
130,High Valley - Make You Mine,56.0,7k,+6%
131,Ed Sheeran - Supermarket Flowers,8.0,7k,-48%
132,Thomas Rhett - Die a Happy Man,329.0,5k,+4%
133,Florida Georgia Line - H.O.L.Y.,258.0,6k,-1%
134,Kelsea Ballerini - Yeah Boy,8.0,6k,-10%
135,Eric Church - Kill a Word,77.0,6k,+2%
136,D.R.A.M. - Broccoli,252.0,6k,+2%
