,name,Top 100,end,change
0,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",6,235k,
1,Meghan Trainor - All About That Bass,29,172k,+71%
2,Sam Smith - Stay With Me,129,138k,-2%
3,Maroon 5 - Maps,49,125k,+22%
4,MAGIC! - Rude,100,132k,-13%
5,Iggy Azalea - Fancy,146,106k,-13%
6,Jason Aldean - Burnin' It Down,13,123k,-32%
7,Iggy Azalea - Black Widow,30,96k,+32%
8,Sia - Chandelier,91,96k,+21%
9,Charli XCX - Boom Clap,64,94k,+6%
10,Ariana Grande - Problem,103,90k,-9%
11,Florida Georgia Line - Dirt,27,88k,-10%
12,Clean Bandit - Rather Be feat. Jess Glynne,45,79k,+8%
13,Becky G - Shower,64,82k,+3%
14,Kenny Chesney - American Kids,45,78k,-6%
15,Ariana Grande - Break Free,33,81k,+12%
16,Nico & Vinz - Am I Wrong,112,82k,-27%
17,Disclosure - Latch,149,61k,-4%
18,Maroon 5 - It Was Always You,6,96k,
19,OneRepublic - Love Runs Out,111,64k,-20%
20,Dierks Bentley - Drunk On a Plane,92,58k,-6%
21,Lady Antebellum - Bartender,77,55k,-4%
22,Kongos - Come With Me Now,131,49k,-8%
23,DJ Snake & Lil Jon - Turn Down For What,227,49k,-8%
24,Echosmith - Cool Kids,33,49k,+17%
25,Pharrell Williams - Happy,216,46k,-10%
26,Lee Brice - I Don't Dance,133,45k,-0%
27,Calvin Harris - Summer,139,42k,-15%
28,Jason Derulo - Wiggle,97,43k,-19%
29,Sam Hunt - Leave the Night On,48,45k,-2%
30,Florida Georgia Line - This Is How We Roll,237,40k,-3%
31,Miranda Lambert - Somethin' Bad,77,41k,-1%
32,Drake - 0 To 100 / The Catch Up,19,46k,-24%
33,John Legend - All of Me,299,38k,-7%
34,AJR - I'm Ready,70,37k,+0%
35,Jeremih - Don't Tell 'Em,45,39k,+15%
36,Coldplay - A Sky Full of Stars,95,36k,+17%
37,Luke Bryan - Roller Coaster,39,33k,+8%
38,Demi Lovato - Really Don't Care,56,36k,-4%
