,name,Top 100,end,change
0,Taylor Swift - Bad Blood,96,388k,
1,Wiz Khalifa - See You Again,76,205k,-10%
2,WALK THE MOON - Shut Up and Dance,166,130k,-9%
3,"Andy Grammer - Honey, I'm Good.",124,136k,+12%
4,Fetty Wap - Trap Queen,123,107k,-5%
5,David Guetta - Hey Mama,69,109k,+13%
6,Jason Derulo - Want to Want Me,76,95k,-0%
7,Meghan Trainor - Dear Future Husband,211,93k,+35%
8,Luke Bryan - Kick the Dust Up,6,131k,
9,Fifth Harmony - Worth It,93,83k,+28%
10,Mark Ronson - Uptown Funk,196,64k,-9%
11,Little Big Town - Girl Crush,129,94k,+16%
12,Rachel Platten - Fight Song,54,85k,+2%
13,T-Wayne - Nasty Freestyle,48,75k,-17%
14,Maroon 5 - Sugar,132,69k,+2%
15,Tove Lo - Talking Body,109,76k,-6%
16,Skrillex & Diplo - Where ...,72,63k,+19%
17,Omi - Cheerleader,34,58k,+27%
18,Maroon 5 - This Summer's Gonna Hurt Like a MotherF...,10,72k,+116%
19,DJ Snake & AlunaGeorge - You Know You Like It,65,64k,+5%
20,The Weeknd - Earned It,147,63k,-27%
21,Blake Shelton - Sangria,46,50k,+2%
22,Flo Rida - GDFR,208,49k,-19%
23,Silento - Watch Me,43,43k,+11%
24,George Ezra - Budapest,103,41k,+5%
25,Ed Sheeran - Thinking Out Loud,238,51k,-6%
26,Pitbull - Fun,12,53k,+71%
27,Ellie Goulding - Love Me Like You Do,137,44k,-18%
28,Jessie J - Flashlight,15,43k,+46%
29,Nick Jonas - Chains,123,41k,-6%
30,Major Lazer - Lean On,40,38k,+11%
31,Sam Hunt - Take Your Time,185,38k,-8%
32,Echosmith - Bright,72,36k,-3%
33,Britney Spears & Iggy Azalea - Pretty Girls,21,43k,+11%
34,Sia - Elastic Heart,151,38k,+36%
35,Zedd - Beautiful Now,11,38k,+149%
36,Taylor Swift - Style,210,35k,+7%
37,Nicki Minaj - The Night Is Still Young,12,36k,+82%
38,Eric Church - Like a Wrecking Ball,82,29k,+0%
39,Fall Out Boy - Uma Thurman,82,31k,+27%
40,Natalie La Rose - Somebody,119,29k,-26%
41,The Barden Bellas - World Championship Finale 2,10,30k,-7%
42,Taylor Swift - Shake It Off,280,27k,+15%
43,Sheppard - Geronimo,164,28k,-20%
44,Florida Georgia Line - Sippin' On Fire,80,26k,-4%
45,Omarion - Post To Be,103,27k,-5%
46,Sam Smith - Lay Me Down,113,28k,-12%
47,Rihanna - Bitch Better Have My Money,60,27k,-0%
48,Ed Sheeran - Photograph,13,36k,+217%
49,Chris Janson - Buy Me a Boat,23,23k,+43%
