,name,Top 100,end,change
0,Bruno Mars - 24K Magic,70.0,71k,+35%
1,ZAYN & Taylor Swift - I Don't Wanna Live Forever,8.0,190k,
2,Pentatonix - Hallelujah,56.0,40k,+20%
3,The Weeknd - Starboy,85.0,58k,-9%
4,Rae Sremmurd - Black Beatles,84.0,58k,-13%
5,Machine Gun Kelly & Camila Cabello - Bad Things,54.0,40k,-30%
6,Hailee Steinfeld & Grey - Starving,137.0,39k,+2%
7,Sundance Head - Darlin' Don't Go,4.0,67k,
8,Lady Gaga - Million Reasons,67.0,36k,-12%
9,Drake - Fake Love,53.0,34k,+1%
10,The Chainsmokers - Closer,140.0,37k,-12%
11,"Pentatonix - Mary, Did You Know",92.0,22k,+29%
12,Niall Horan - This Town,78.0,31k,+14%
13,Steve Aoki & Louis Tomlinson - Just Hold On,6.0,58k,
14,Maroon 5 - Don't Wanna Know,65.0,35k,-29%
15,Amine - Caroline,101.0,30k,+42%
16,Jon Bellion - All Time Low,77.0,29k,+2%
17,DJ Snake - Let Me Love You,133.0,29k,+49%
18,Ariana Grande - Side To Side,115.0,29k,-12%
19,John Legend - Love Me Now,56.0,25k,-22%
20,Shawn Mendes - Mercy,61.0,28k,+28%
21,Sundance Head - At Last,4.0,50k,
22,Rihanna - Love on the Brain,66.0,25k,-0%
23,Train - Play That Song,56.0,26k,-18%
24,Bruno Mars - Versace On The Floor,9.0,8k,+309%
25,Sia - The Greatest,101.0,25k,-14%
26,"gnash - i hate u, i love u",233.0,26k,-15%
27,Little Big Town - Better Man,54.0,23k,-2%
28,Mariah Carey - All I Want For Christmas Is You,136.0,25k,-6%
29,Keith Urban - Blue Ain't Your Color,126.0,24k,-7%
30,Migos - Bad and Boujee,35.0,18k,+18%
31,twenty one pilots - Heathens,182.0,22k,-10%
32,Alessia Cara - Scars To Your Beautiful,100.0,22k,-6%
33,D.R.A.M. - Broccoli,187.0,24k,-6%
34,Bruno Mars - Perm,2.0,5k,
35,Billy Gilman - Because of Me,4.0,39k,
36,The Weeknd - I Feel It Coming,28.0,15k,+31%
37,Billy Gilman - My Way,4.0,40k,
38,Josh Gallagher - Pick Any Small Town,4.0,36k,
39,Sundance Head & Blake Shelton - Treat Her Right,4.0,29k,
40,Martin Garrix & Bebe Rexha - In the Name of Love,111.0,16k,-3%
41,Justin Timberlake - CAN'T STOP THE FEELING,224.0,15k,-10%
42,Jon Pardi - Dirt on My Boots,71.0,14k,+2%
43,Auli'i Cravalho - How Far I'll Go,23.0,17k,-20%
44,Zay Hilfiger & Zayion McCall - Juju On That Beat,77.0,17k,-13%
45,Mark Ronson - Uptown Funk,551.0,7k,+35%
46,Big Sean - Bounce Back,38.0,12k,+14%
47,Fitz & The Tantrums - HandClap,194.0,14k,-17%
48,J. Cole - Deja Vu,7.0,30k,
49,James Arthur - Say You Won't Let Go,48.0,13k,+18%
50,Florida Georgia Line - May We All,133.0,13k,-21%
51,Andy Grammer - Fresh Eyes,80.0,14k,-27%
52,"Daya - Sit Still, Look Pretty",221.0,12k,+0%
53,X Ambassadors - Unsteady,263.0,13k,-15%
54,Rob $Tone - Chill Bill,136.0,11k,+5%
55,Adele - Water Under the Bridge,52.0,9k,+10%
56,Blake Shelton - A Guy With a Girl,41.0,10k,-13%
57,G-Eazy - Vengeance on My Mind,7.0,15k,
58,Brett Young - Sleep Without You,100.0,10k,-6%
59,Gucci Mane - Stutter,7.0,13k,
60,Thomas Rhett - Star of the Show,77.0,9k,+2%
61,Pitbull - Greenlight,65.0,11k,-17%
62,Sundance Head - Me and Jesus,11.0,12k,+39%
63,Young M.a. - Ooouuu,107.0,9k,+0%
64,OneRepublic - Let's Hurt Tonight,14.0,11k,+15%
65,J. Cole - Neighbors,7.0,17k,
66,Bruno Mars - Locked Out of Heaven,37.0,3k,+201%
67,Brenda Lee - Rockin' Around the Christmas Tree,36.0,9k,-3%
68,Brett Eldredge - Wanna Be That Song,131.0,9k,-16%
69,Kaleo - Way Down We Go,17.0,8k,+44%
70,Noah Cyrus - Make Me,17.0,5k,-2%
71,Bruno Mars - If I Knew,2.0,2k,
72,Pentatonix - That's Christmas To Me,1.0,4k,+73%
73,High Valley - Make You Mine,15.0,8k,+41%
74,Bruno Mars - Chunky,11.0,6k,+1%
75,J. Cole - False Prophets,10.0,28k,+89%
76,Trans-Siberian Orchestra - Christmas Canon,20.0,7k,+1%
77,Cam - Burning House,237.0,4k,+492%
78,Wé McDonald - Wishes,4.0,16k,
79,The Chainsmokers - Don't Let Me Down,312.0,7k,-2%
80,Trans-Siberian Orchestra - Christmas / Sarajevo 12...,36.0,8k,-17%
81,Sia - Cheap Thrills,287.0,8k,-4%
82,"Pentatonix - O Come, All Ye Faithful",1.0,4k,+35%
83,Shawn Mendes - Treat You Better,195.0,8k,-16%
84,Pentatonix - Little Drummer Boy,34.0,6k,+8%
85,Coldplay - Hymn for the Weekend,185.0,8k,-17%
86,Chris Stapleton - Parachute,83.0,7k,+4%
87,Dwayne Johnson - You're Welcome,22.0,8k,-17%
88,Kenny Chesney - Setting the World on Fire,139.0,8k,-10%
89,Childish Gambino - Redbone,7.0,5k,-23%
90,Carrie Underwood - Dirty Laundry,78.0,7k,-10%
91,Fifth Harmony - That's My Girl,24.0,8k,-44%
92,The Weeknd - Party Monster,26.0,7k,-25%
93,Bobby Helms - Jingle Bell Rock,13.0,7k,-6%
94,"Lil Wayne, Wiz Khalifa & Imagine Dragons - Sucker ...",170.0,6k,-11%
95,21 Savage & Metro Boomin - X,7.0,7k,+10%
96,Faith Hill - Where Are You Christmas,16.0,7k,-8%
97,Alessia Cara - How Far I'll Go,26.0,8k,-18%
98,Fetty Wap - Like a Star,7.0,10k,
99,Bruno Mars - That's What I Like,7.0,4k,+15%
100,Wham! - Last Christmas,10.0,7k,-4%
101,Michael Ray - Think a Little Less,2.0,6k,+19%
102,Bruno Mars - Just the Way You Are,16.0,2k,+48%
103,Tim McGraw - Humble and Kind,246.0,6k,+12%
104,Old Dominion - Song for Another Time,120.0,7k,-12%
105,PARTYNEXTDOOR - Come and See Me,32.0,7k,+1%
106,J. Cole - Immortal,7.0,14k,
107,twenty one pilots - Ride,260.0,6k,-4%
108,Pentatonix - Silent Night,,4k,+42%
