,name,Top 100,end,change
0,Pitbull - Timber,55,226k,+42%
1,Eminem - The Monster,34,228k,-5%
2,OneRepublic - Counting Stars,77,172k,+3%
3,A Great Big World - Say Something,27,192k,+119%
4,Lorde - Royals,77,147k,-15%
5,One Direction - Story Of My Life,36,164k,+45%
6,Imagine Dragons - Demons,77,123k,+3%
7,Passenger - Let Her Go,77,108k,-6%
8,Katy Perry - Roar,77,96k,-3%
9,Miley Cyrus - Wrecking Ball,77,96k,+15%
10,Avicii - Wake Me Up,77,95k,-2%
11,Idina Menzel - Let It Go,5,38k,
12,Demi Lovato - Let It Go,7,37k,+436%
13,Justin Bieber - Change Me,1,,
14,Lady Gaga - Do What U Want,42,74k,+9%
15,Ellie Goulding - Burn,63,64k,+48%
16,The Neighbourhood - Sweater Weather,77,61k,+5%
17,Katy Perry - Unconditionally,41,65k,+16%
18,Macklemore & Ryan Lewis - White Walls,60,60k,+6%
19,Lady Gaga - Applause,77,59k,-8%
20,Sara Bareilles - Brave,77,56k,+22%
21,Zedd - Stay the Night,77,50k,+8%
22,Mike Will Made-It - 23,74,61k,-4%
23,"Drake - Hold On, We're Going Home",77,55k,-8%
24,Katy Perry - Dark Horse,76,47k,-2%
25,Kristen Bell & Idina Menzel - For the First Time i...,3,19k,
26,Florida Georgia Line - Stay,52,42k,-16%
27,Jason Derulo - Marry Me,67,42k,-3%
28,Luke Bryan - Drink a Beer,26,42k,+17%
29,Ylvis - The Fox,76,49k,+27%
30,YG - My Nigga,67,41k,+2%
31,Mariah Carey - All I Want For Christmas Is You,6,26k,+65%
32,Luke Bryan - That's My Kind of Night,77,46k,+24%
33,Bastille - Pompeii,77,34k,+11%
34,JAY Z - Holy Grail,77,38k,-8%
35,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",3,16k,
36,Imagine Dragons - Radioactive,77,44k,+32%
37,Selena Gomez - Slow Down,77,32k,+4%
38,Eminem - Berzerk,77,33k,-18%
39,David Nail - Whatever She's Got,70,31k,-10%
40,Eminem - Rap God,48,32k,-1%
41,Florida Georgia Line - Cruise,76,35k,+28%
42,Florida Georgia Line - This Is How We Roll,7,49k,
43,Keith Urban & Miranda Lambert - We Were Us,77,30k,-24%
44,AWOLNATION - Sail,77,28k,-21%
45,Lorde - Team,76,25k,+9%
46,Cassadee Pope - Wasting All These Tears,77,26k,-8%
47,Pentatonix - Little Drummer Boy,5,18k,+157%
48,Robin Thicke - Blurred Lines,77,28k,-3%
49,Martin Garrix - Animals,63,25k,+1%
50,Paramore - Still Into You,77,24k,-21%
51,Lady Antebellum - Compass,29,25k,+11%
52,Fall Out Boy - Alone Together,4,22k,+47%
53,One Direction - Best Song Ever,41,33k,+167%
54,Zendaya - Replay,71,19k,+7%
55,Cole Swindell - Chillin' It,73,22k,-13%
56,Eric Church - The Outsiders,41,23k,-22%
57,John Newman - Love Me Again,17,20k,-12%
58,Drake - All Me,69,22k,-4%
59,John Legend - All of Me,56,22k,-19%
60,Britney Spears - Work Bitch,77,22k,+5%
61,Sage the Gemini - Gas Pedal,76,20k,-3%
62,Eli Young Band - Drunk Last Night,77,21k,-11%
63,Justin Timberlake - TKO,73,22k,-8%
64,Capital Cities - Safe and Sound,76,19k,-8%
65,Sevyn Streeter - It Won't Stop,43,19k,-3%
66,Enrique Iglesias - Heart Attack,22,20k,+34%
67,Parmalee - Carolina,72,17k,-14%
68,Fall Out Boy - My Songs Know What You Did In the D...,70,20k,-4%
