,name,Top 100,end,change
0,Adele - Hello,7,1218k,
1,Justin Bieber - Sorry,7,277k,
2,Drake - Hotline Bling,91,156k,+1%
3,The Weeknd - The Hills,156,84k,-22%
4,Elle King - Ex's & Oh's,150,75k,+11%
5,Meghan Trainor - Like I'm Gonna Lose You,162,67k,+6%
6,Shawn Mendes - Stitches,171,76k,-3%
7,Justin Bieber - What Do You Mean,63,77k,+8%
8,Taylor Swift - Wildest Dreams,144,72k,-18%
9,Thomas Rhett - Die a Happy Man,42,65k,+3%
10,Macklemore & Ryan Lewis - Downtown,64,67k,-5%
11,Alessia Cara - Here,92,45k,+14%
12,Selena Gomez - Same Old Love,50,55k,-13%
13,Ellie Goulding - On My Mind,43,52k,+6%
14,Ariana Grande - Focus,1,9k,
15,Fetty Wap - 679,123,51k,-5%
16,Demi Lovato - Confident,36,39k,-25%
17,R. City - Locked Away,106,40k,-15%
18,One Direction - Perfect,14,58k,-55%
19,Sam Hunt - Break Up In a Small Town,93,34k,+7%
20,Cam - Burning House,120,31k,-0%
21,The Weeknd - Can't Feel My Face,144,35k,-11%
22,Silento - Watch Me,201,33k,-4%
23,Kane Brown - Used to Love You Sober,9,47k,+9%
24,Nick Jonas - Levels,70,37k,-0%
25,Drake & Future - Jumpman,39,34k,-9%
26,X Ambassadors - Renegades,208,33k,-8%
27,Luke Bryan - Strip It Down,105,31k,-10%
28,Major Lazer - Lean On,198,31k,-15%
29,Carrie Underwood - Smoke Break,70,30k,+38%
30,One Direction - Drag Me Down,91,33k,-18%
31,Michael Jackson - Thriller,27,16k,+128%
32,iLoveMemphis fka iHeartMemphis - Hit the Quan,15,29k,-3%
33,Gwen Stefani - Used to Love You,10,35k,+2%
34,The Chainsmokers - Roses,29,19k,+39%
35,Chris Young - I'm Comin' Over,171,21k,+11%
36,Post Malone - White Iverson,57,24k,+9%
37,Calvin Harris & Disciples - How Deep Is Your Love,105,23k,-4%
38,Selena Gomez - Good For You,130,24k,-19%
39,Panic! At the Disco - Emperor's New Clothes,8,32k,+105%
40,Travis Scott - Antidote,60,21k,+0%
41,Rachel Platten - Fight Song,212,25k,-14%
42,Ed Sheeran - Photograph,171,21k,-16%
43,"Bobby ""Boris"" Pickett & The Crypt-Kickers - Monste...",11,11k,+193%
44,Rudimental - Lay It All On Me,35,19k,+24%
45,Fetty Wap - Trap Queen,281,20k,-6%
46,Daya - Hide Away,63,18k,+4%
47,Old Dominion - Break up with Him,140,19k,-1%
48,"Ray Parker, Jr. - Ghostbusters",10,10k,+292%
49,Nelly - The Fix,68,16k,-16%
50,Hailee Steinfeld - Love Myself,81,21k,-21%
51,Omi - Cheerleader,192,19k,-26%
52,Drake - Right Hand,56,19k,-17%
53,Fall Out Boy - Uma Thurman,240,14k,-3%
54,Fetty Wap - Again,84,18k,-3%
55,Cole Swindell - Should've Ran After You,2,5k,
56,Keith Urban - Break On Me.,7,22k,
57,Rae Sremmurd - Come Get Her,21,15k,+25%
58,twenty one pilots - Stressed Out,66,14k,+10%
59,Charlie Puth - Marvin Gaye,152,16k,-23%
60,DNCE - Cake By the Ocean,22,15k,+1%
61,Jess Glynne - Hold My Hand,81,15k,-5%
62,One Direction - Home,8,57k,+47%
63,Nathaniel Rateliff & The Night Sweats - S.O.B.,53,13k,-1%
64,Taylor Swift - Bad Blood,254,15k,-14%
65,Fetty Wap - My Way,105,15k,-12%
66,Brothers Osborne - Stay a Little Longer,76,13k,-3%
67,Ed Sheeran - Thinking Out Loud,396,14k,-2%
68,WALK THE MOON - Shut Up and Dance,324,14k,-5%
69,Adele - Someone Like You,7,13k,
70,Jana Kramer - I Got the Boy,24,12k,+3%
71,Drake - Back To Back,91,14k,-19%
72,Mark Ronson - Uptown Funk,354,12k,-2%
73,Rachel Platten - Stand By You,29,11k,+4%
74,Sam Hunt - House Party,163,12k,-5%
75,Skrillex & Diplo - Where ...,230,12k,-5%
76,"G-Eazy - Me, Myself & I",8,8k,-32%
77,Demi Lovato - Cool for the Summer,121,12k,-43%
78,Chris Janson - Buy Me a Boat,181,12k,-13%
79,Flo Rida - My House,7,10k,+11%
80,Wiz Khalifa - See You Again,234,11k,-8%
81,DeJ Loaf - Back Up,13,10k,+1%
82,J. Cole - No Role Modelz,25,11k,-3%
83,The Citizens of Halloween - This Is Halloween,4,6k,+141%
84,Florida Georgia Line - Anything Goes,145,11k,-10%
85,Amy Vachal - A Sunday Kind of Love,4,11k,
86,Panic! At the Disco - Victorious,20,12k,+16%
87,Locash - I Love This Life,2,9k,+16%
88,Future - Where Ya At,77,10k,-7%
89,Rich Homie Quan - Flex,184,11k,-14%
90,Blake Shelton - Gonna,16,10k,-4%
91,Adele - Rolling in the Deep,7,10k,+472%
92,Tori Kelly - Hollow,8,14k,+206%
93,Ty Dolla $ign - Blasé,19,9k,-4%
94,Randy Houser - We Went,2,9k,-0%
95,Fetty Wap - RGF Island,44,10k,-11%
96,Bryson Tiller - Don't,2,9k,+18%
97,Hozier - Someone New,29,10k,-10%
98,Luke Bryan - Kick the Dust Up,154,9k,-10%
99,Chris Young - Think of You,7,11k,
100,Maroon 5 - Sugar,287,10k,-5%
101,Adele - Set Fire to the Rain,3,9k,
102,Weezer - Thank God for Girls,1,4k,
103,Fall Out Boy - Irresistible,28,9k,-60%
104,Jordan Smith - Set Fire To the Rain,3,7k,
105,Ellie Goulding - Lost and Found,6,11k,
106,A Great Big World - Hold Each Other,47,9k,-7%
107,"Keith Urban - John Cougar, John Deere, John 3:16",141,10k,-14%
108,Cold War Kids - First,33,8k,-8%
109,Sam Hunt - Take Your Time,309,8k,-4%
110,Andy Grammer - Good To Be Alive,6,9k,-9%
111,Fall Out Boy - The Kids Aren't Alright,26,2k,
112,Thomas Rhett - Crash and Burn,186,9k,-14%
113,Wes Walker & Dyl - Jordan Belfort,22,9k,-8%
114,Fifth Harmony - Worth It,247,10k,-15%
115,Sam Hunt - Come Over,2,4k,
116,Korin Bukowski - All I Want,2,4k,
117,"Andy Grammer - Honey, I'm Good.",275,9k,-11%
118,Meek Mill - All Eyes On You,118,9k,-14%
119,Dan + Shay - Nothin' Like You,5,9k,-7%
120,Tory Lanez - Say It,,7k,+4%
121,Major Lazer - Powerful,34,10k,-13%
122,Madi Davis - A Case of You,3,7k,
123,Chris Tomlin - Good Good Father,1,8k,-4%
124,Taylor Swift - Shake It Off,413,9k,-7%
125,Jason Derulo - Want to Want Me,221,8k,-12%
126,Pentatonix - Can't Sleep Love,25,9k,-45%
127,Brett Eldredge - Lose My Mind,141,8k,-18%
128,A Great Big World - Say Something,206,3k,+63%
129,James Bay - Let It Go,14,8k,+6%
130,Cole Swindell - Let Me See Ya Girl,3,7k,-10%
131,"Bobby ""Boris"" Pickett - Monster Mash",3,3k,+250%
132,Audien - Something Better,8,7k,-13%
133,Jeremih - Planes,143,8k,-18%
134,Kelsea Ballerini - Dibs,,7k,-11%
135,The Weeknd - Earned It,272,7k,-13%
136,Drake - Energy,97,8k,-16%
137,Drake & Future - Big Rings,13,7k,-13%
138,Panic! At the Disco - Hallelujah,15,9k,+36%
139,Halsey - New Americana,20,8k,-11%
140,Eric Church - Like a Wrecking Ball,218,7k,-17%
141,Zac Brown Band - Beautiful Drug,,6k,+22%
142,Coleman Hell - 2 Heads,,4k,-40%
143,The Game & Skrillex - El Chapo,13,7k,-39%
144,August Alsina - Song Cry,,1k,
145,Carrie Underwood - What I Never Knew I Always Want...,9,11k,-2%
146,Nicky Jam & Enrique Iglesias - Forgiveness,1,7k,-13%
147,Lil Wayne & Charlie Puth - Nothing But Trouble,23,7k,-22%
148,Braiden Sunshine - Feeling Good,3,6k,
149,Adele - Skyfall,,8k,
150,K CAMP - Comfortable,48,6k,-17%
151,Fall Out Boy - Centuries,330,6k,-10%
152,Kenny Chesney - Save It for a Rainy Day,83,7k,-21%
153,Dierks Bentley - Riser,2,6k,-6%
154,Carrie Underwood - Heartbeat,15,8k,-35%
155,Warren Zevon - Werewolves of London,2,2k,+101%
156,Lil Dicky - $ave Dat Money,8,6k,-9%
157,Taylor Swift - Style,298,7k,-13%
158,Bob Seger & The Silver Bullet Band - Night Moves,,1k,+118%
159,Taylor Swift - Blank Space,282,7k,-15%
160,One Direction - Infinity,30,8k,-61%
161,Maroon 5 - Feelings,,6k,-10%
162,Chase Rice - Gonna Wanna Tonight,10,7k,-28%
163,twenty one pilots - Tear In My Heart,30,6k,-5%
164,Lucinda Williams - Changed the Locks,2,5k,
165,Lee Brice - That Don't Sound Like You,3,6k,-10%
166,5 Seconds of Summer - She's Kinda Hot,67,6k,-12%
167,Maroon 5 - She Will Be Loved,,6k,+260%
168,Jordan Feliz - The River,,5k,+9%
169,Chris Brown - Liquor,10,6k,-20%
170,Blake Shelton - Sangria,133,6k,+30%
171,Carrie Underwood - The Girl You Think I Am,1,8k,
172,Sara Bareilles - She Used To Be Mine,8,7k,+42%
173,Casting Crowns - Just Be Held,,5k,+22%
174,Little Mix - Black Magic,69,5k,-37%
175,Granger Smith - Backroad Song,8,5k,-0%
176,Haley Reinhart - Can't Help Falling in Love,8,6k,-25%
177,Chris Brown - Zero,7,5k,+20%
178,Andrew McMahon in the Wilderness - Cecilia and the...,11,6k,-23%
179,Miguel - Simple Things,12,7k,-58%
180,Rockwell - Somebody's Watching Me,,2k,+205%
181,Sia - Alive,10,6k,-4%
182,Little Big Town - Girl Crush,249,5k,-14%
183,Foreigner - I Want to Know What Love Is,,3k,+394%
184,Carrie Underwood - Like I'll Never Love You Again,1,8k,
185,Fetty Wap - Jugg,10,5k,-18%
186,Tim McGraw - Top of the World,9,6k,-24%
187,Wiz Khalifa - King of Everything,,6k,-18%
188,Jason Aldean - Gonna Know We Were Here,22,5k,-17%
189,Adele - Make You Feel My Love,3,6k,+320%
190,Ellie Goulding - Something In the Way You Move,9,6k,+2%
191,Meghan Trainor - Better When I'm Dancin',9,7k,-57%
192,Omi - Hula Hoop,3,6k,-36%
193,Ellie Goulding - Love Me Like You Do,213,5k,-20%
194,Alessia Cara - Wild Things,,1k,
195,Jon Pardi - Head Over Boots,,4k,-14%
196,Keith Semple - I Want To Know What Love Is,,2k,
197,Blaine Mitchell - Hold Back the River,1,4k,
198,Viktor Király - If I Ain'...,1,4k,
199,Keke Palmer - I Don't Belong to You,,3k,
200,Kodaline - All I Want,2,2k,+104%
201,James Bay - Hold Back the River,1,5k,+175%
202,Sam Hunt - Goodbye,,3k,
203,Dawin - Dessert,,4k,+0%
204,ZHU x Skrillex x THEY - Working for It,6,13k,
205,Andi & Alex & Chance Peña...,5,7k,-62%
206,Joey+Rory - When I'm Gone,,3k,
207,Sara Bareilles - Bad Idea,,6k,
208,Sam Hunt - I Met a Girl,,2k,
209,Adam Lambert - Ghost Town,121,5k,-22%
210,"Harry Connick, Jr. - (I Do) Like We Do",,3k,
211,A Great Big World - End of the World,,5k,
212,Rihanna - Bitch Better Have My Money,163,5k,-26%
213,Jidenna - Classic Man,139,5k,-19%
214,Shinedown - Cut the Cord,20,5k,-21%
215,Sam Smith - Writing's On the Wall,15,5k,+35%
216,5 Seconds of Summer - Hey Everybody,3,4k,-47%
217,Christina Perri - A Thousand Years,11,4k,-13%
218,Grimes - Flesh without Blood,,3k,
219,Nico & Vinz - That's How You Know,7,5k,-24%
220,Imagine Dragons - Roots,20,5k,-27%
221,Morgan Frazier - Even If It Breaks Your Heart,,1k,
222,The Struts - Could Have Been Me,,4k,-15%
223,John Legend - All of Me,472,5k,-17%
224,The Weeknd - Often,107,5k,-22%
225,Dylan Scott - Crazy Over Me,8,5k,-42%
226,Pharrell Williams - Freedom,14,5k,-6%
227,Amy Vachal - Dream a Little Dream of Me,3,3k,+70%
228,Rae Sremmurd - This Could Be Us,78,4k,-21%
229,Lauren Daigle - First,,4k,-20%
230,Ivonne Acero - Part of Me,,2k,
231,X Ambassadors - Unsteady,,3k,+40%
232,Hozier - Take Me to Church,337,4k,-13%
233,Maddie & Tae - Fly,42,5k,-33%
234,Rick Ross - Sorry,,4k,-21%
235,Eminem - Lose Yourself,,4k,-17%
236,DJ Snake & AlunaGeorge - You Know You Like It,168,5k,-30%
237,Gwen Stefani - Hollaback Girl,2,3k,+129%
238,Fall Out Boy - My Songs Know What You Did In the D...,146,3k,-7%
239,Bryson Tiller - Exchange,,3k,+27%
240,Meghan Trainor - Dear Future Husband,297,4k,-27%
241,Nicky Jam & Enrique Igles...,1,4k,-22%
242,Snakehips - All My Friends,,4k,
243,Taylor Swift - Out Of The Woods,32,1k,+41%
244,Ruth B. - Lost Boy,1,3k,-2%
245,Zac Brown Band - Free,,1k,
246,Kevin Gates - Really Really,,4k,-16%
247,Vance Joy - Riptide,400,4k,-29%
248,Imagine Dragons - Demons,266,3k,+14%
249,Pharrell Williams - Happy,432,4k,-19%
250,Sam Hunt - Bottle It Up,,2k,
251,Disclosure - Magnets,10,4k,+0%
252,David Guetta - Hey Mama,180,4k,-29%
253,Demi Lovato - Stone Cold,10,5k,-57%
254,Barrett Baber - Colder Weather,,2k,
255,The Band Perry - Live Forever,8,5k,-30%
256,Trey Songz - Slow Motion,161,3k,-8%
257,Ellie Lawrence - We Don't Have To Take Our Clothes...,5,2k,-29%
258,Jordan Smith - Chandelier,4,1k,-17%
259,Eminem - Phenomenal,43,2k,-0%
260,Adele - Rumour Has It,,4k,
261,Zac Brown Band - Colder Weather,,1k,+105%
262,Meghan Trainor - All About That Bass,349,4k,-23%
263,DJ Snake - Middle,8,4k,-69%
264,Sam Smith - Lay Me Down,149,3k,-19%
265,Drake - 0 To 100 / The Catch Up,176,4k,-25%
266,Survivor - Eye of the Tiger,,4k,+48%
267,Ty Dolla $ign - Solid,,4k,
268,Troye Sivan - Talk Me Down,4,4k,-54%
269,Halsey - Gasoline,,3k,-11%
270,The Weeknd - Acquainted,11,3k,-15%
271,Adele - Chasing Pavements,,4k,
272,Future - F*ck up Some Commas,25,3k,-20%
273,Sam Hunt - Make You Miss Me,11,2k,+9%
274,Josh Abbott Band - Front Row Seat,,4k,
275,Drake & Future - Diamonds Dancing,9,4k,-18%
276,Naughty Boy - Runnin',8,3k,-24%
277,Old Dominion - Nowhere Fast,,3k,-10%
278,Beyoncé - Halo,,3k,+102%
279,Jessie J - Flashlight,59,4k,-13%
280,Jamie Lawson - Wasn't Expecting That,1,4k,-23%
281,J Balvin - Ginza,2,4k,-23%
282,Old Dominion - Snapback,,3k,
283,Flo Rida - Low,,3k,+67%
284,Meghan Trainor - Lips Are Movin,245,4k,-27%
285,IAmDLOW - Bet You Can't Do It Like Me,,3k,+156%
286,BØRNS - Electric Love,4,4k,-39%
287,Journey - Don't Stop Believin',,3k,-3%
288,The Rolling Stones - Paint It Black,,2k,+146%
289,Usher - Yeah,,3k,+48%
290,Darius Scott - On Broadway,,1k,
291,Rihanna and Kanye West and Paul McCartney - FourFi...,127,2k,+25%
292,Sia - Chandelier,330,3k,-11%
293,Sia - Elastic Heart,240,3k,-11%
294,Charles Kelley - The Driver,2,2k,-36%
295,Europe - The Final Countdown,,3k,-37%
296,Adele - Turning Tables,,3k,
297,Big Sean - Play No Games,3,3k,+3%
298,DJ Khaled - Gold Slugs,,4k,+0%
299,Imagine Dragons - Radioactive,245,3k,-12%
300,Brad Paisley - Country Nation,2,3k,-5%
301,Sam Smith - Stay With Me,382,3k,-13%
302,Tove Lo - Talking Body,203,4k,-11%
303,Metallica - Enter Sandman,1,3k,+7%
304,Parmalee - Already Callin' You Mine,,3k,-30%
305,Big & Rich - Run Away With You,,3k,-5%
306,DeJ Loaf - Hey There,,3k,-18%
