,name,Top 100,end,change
0,Eminem - The Monster,20,253k,-18%
1,OneRepublic - Counting Stars,63,162k,+6%
2,Lorde - Royals,63,162k,-13%
3,Pitbull - Timber,41,145k,+21%
4,Imagine Dragons - Demons,63,126k,+22%
5,Katy Perry - Roar,63,119k,-14%
6,Avicii - Wake Me Up,63,118k,-6%
7,Passenger - Let Her Go,63,112k,-2%
8,Miley Cyrus - Wrecking Ball,63,103k,-11%
9,Lady Gaga - Applause,63,84k,+14%
10,One Direction - Story Of My Life,22,68k,-33%
11,Lady Gaga - Do What U Want,28,64k,+29%
12,"Drake - Hold On, We're Going Home",63,71k,-7%
13,Mike Will Made-It - 23,60,63k,-8%
14,The Neighbourhood - Sweater Weather,63,56k,+7%
15,A Great Big World - Say Something,13,82k,-47%
16,Katy Perry - Unconditionally,27,53k,+2%
17,Florida Georgia Line - Stay,38,52k,-1%
18,Eminem - Berzerk,63,53k,-46%
19,Katy Perry - Dark Horse,62,48k,-11%
20,Jason Derulo - Marry Me,53,50k,+1%
21,Macklemore & Ryan Lewis - White Walls,46,49k,+14%
22,Ylvis - The Fox,62,52k,-26%
23,Sara Bareilles - Brave,63,49k,+44%
24,Luke Bryan - That's My Kind of Night,63,48k,-22%
25,JAY Z - Holy Grail,63,48k,-16%
26,Keith Urban & Miranda Lambert - We Were Us,63,48k,-23%
27,Zedd - Stay the Night,63,41k,+13%
28,AWOLNATION - Sail,63,43k,+42%
29,Bruno Mars - Gorilla,63,35k,-11%
30,Selena Gomez - Slow Down,63,35k,+1%
31,YG - My Nigga,53,40k,-8%
32,Imagine Dragons - Radioactive,63,35k,-3%
33,Paramore - Still Into You,63,39k,-13%
34,Ellie Goulding - Burn,49,35k,+7%
35,Rihanna - What Now,16,25k,+31%
36,Robin Thicke - Blurred Lines,63,34k,-8%
37,Matthew Schuler - Hallelujah,7,104k,
38,Eminem - Rap God,34,41k,-54%
39,Eric Church - The Outsiders,27,41k,-29%
40,David Nail - Whatever She's Got,56,34k,+0%
41,Cassadee Pope - Wasting All These Tears,63,30k,-14%
42,Justin Bieber - Pyd,1,,
43,Bastille - Pompeii,63,28k,+9%
44,Blake Shelton - Mine Would Be You,63,32k,-33%
45,Justin Timberlake - TKO,59,25k,-8%
46,Miley Cyrus - We Can't Stop,63,27k,-2%
47,Capital Cities - Safe and Sound,63,27k,-9%
48,Lady Antebellum - Compass,15,23k,-18%
49,Florida Georgia Line - Cruise,62,28k,-32%
50,Luke Bryan - Drink a Beer,12,29k,-27%
51,Sage the Gemini - Gas Pedal,63,22k,-7%
52,Taylor Swift - Red,12,37k,-50%
53,John Legend - All of Me,42,33k,+78%
54,Drake - All Me,55,26k,-2%
55,Cole Swindell - Chillin' It,59,25k,+24%
56,Thomas Rhett - It Goes Like This,63,26k,-29%
57,Lana Del Rey - Summertime Sadness,63,22k,+3%
58,Eminem - Survival,41,28k,-66%
59,Chris Brown - Love More,63,24k,-12%
60,Eli Young Band - Drunk Last Night,63,24k,-9%
61,Britney Spears - Work Bitch,63,26k,-33%
62,Lorde - Team,62,22k,+4%
63,Travie McCoy - Rough Water,34,20k,-7%
64,Taylor Swift - Everything Has Changed,63,20k,-17%
65,Parmalee - Carolina,63,20k,-8%
66,Daughtry - Waiting For Superman,28,17k,+7%
67,Zendaya - Replay,60,21k,-2%
68,Joe Nichols - Sunny and 75,62,20k,-4%
69,Florida Georgia Line - Round Here,43,20k,-33%
70,Lily Allen - Hard Out Here,1,3k,
71,Martin Garrix - Animals,49,18k,-5%
72,Fall Out Boy - My Songs Know What You Did In the D...,57,17k,-7%
73,Tim McGraw - Southern Girl,53,20k,-25%
74,Zac Brown Band - Sweet Annie,24,18k,-11%
75,Bruno Mars - Treasure,57,16k,-3%
76,Kid Ink - Show Me,14,19k,+26%
77,Sevyn Streeter - It Won't Stop,29,21k,-18%
78,Lady Gaga - Gypsy,4,16k,
79,American Authors - Best Day of My Life,9,17k,-2%
80,Justin Bieber - All Bad,7,73k,
81,B.o.B - HeadBand,52,18k,+1%
82,Christina Aguilera - We Remain,11,14k,+46%
83,Jason Aldean - Night Train,62,18k,-31%
84,The Band Perry - Don’t Le...,12,18k,-29%
85,Lana Del Rey & Cedric Gervais - Summertime Sadness,58,17k,-7%
86,Hunter Hayes - Everybody's Got Somebody But Me,11,16k,-15%
87,Darius Rucker - Wagon Wheel,43,16k,-36%
88,Macklemore & Ryan Lewis - Can't Hold Us,48,15k,-12%
89,Big Sean - Beware,59,15k,-18%
90,Daft Punk - Get Lucky,44,14k,-6%
91,P!nk - Just Give Me a Reason,48,14k,-14%
92,Enrique Iglesias - Heart Attack,15,14k,-9%
93,Chris Young - Aw Naw,54,15k,-16%
94,Hillsong United - Oceans,2,14k,-2%
95,John Newman - Love Me Again,4,15k,+6%
96,Justin Timberlake - Mirrors,44,14k,-12%
97,Sia - Elastic Heart,10,12k,+227%
98,JAY Z - Tom Ford,16,14k,-13%
99,Anna Kendrick - Cups,47,13k,-14%
100,Lana Del Rey - Young and Beautiful,53,15k,+4%
101,Juicy J - Bounce It,13,14k,-12%
102,Eric Paslay - Friday Night,2,14k,-11%
103,Fall Out Boy - Alone Together,,13k,-2%
104,Jon Pardi - Up All Night,4,14k,-10%
