,name,Top 100,end,change
0,Omi - Cheerleader,80,117k,-31%
1,Rachel Platten - Fight Song,100,80k,-35%
2,The Weeknd - Can't Feel My Face,32,82k,-35%
3,The Weeknd - The Hills,44,70k,+7%
4,Taylor Swift - Bad Blood,142,65k,-47%
5,Silento - Watch Me,89,60k,-52%
6,Fetty Wap - 679,11,56k,-33%
7,Selena Gomez - Good For You,18,49k,-42%
8,Major Lazer - Lean On,86,48k,-36%
9,"Andy Grammer - Honey, I'm Good.",170,48k,-45%
10,WALK THE MOON - Shut Up and Dance,212,43k,-46%
11,Skrillex & Diplo - Where ...,118,43k,-43%
12,Fifth Harmony - Worth It,139,38k,-39%
13,Fetty Wap - Trap Queen,169,40k,-45%
14,Wiz Khalifa - See You Again,122,39k,-48%
15,Little Big Town - Girl Crush,175,35k,-38%
16,Ed Sheeran - Photograph,59,36k,-32%
17,Luke Bryan - Kick the Dust Up,52,32k,-44%
18,David Guetta - Hey Mama,115,33k,-43%
19,Sam Hunt - Take Your Time,231,27k,-39%
20,Sam Hunt - House Party,51,29k,-39%
21,Demi Lovato - Cool for the Summer,9,31k,-61%
22,Fall Out Boy - Uma Thurman,128,28k,-38%
23,Mark Ronson - Uptown Funk,242,25k,-48%
24,Maroon 5 - This Summer's Gonna Hurt Like a MotherF...,56,24k,-54%
25,Thomas Rhett - Crash and Burn,77,24k,-38%
26,Tove Lo - Talking Body,155,25k,-45%
27,Jason Derulo - Want to Want Me,122,25k,-48%
28,DJ Snake & AlunaGeorge - You Know You Like It,111,25k,-46%
29,Charlie Puth - Marvin Gaye,40,19k,-34%
30,X Ambassadors - Renegades,96,20k,-25%
31,Eric Church - Like a Wrecking Ball,128,21k,-42%
32,Chris Janson - Buy Me a Boat,69,21k,-43%
33,Jidenna - Classic Man,55,20k,-53%
34,Shawn Mendes - Stitches,59,20k,-39%
35,Blake Shelton - Sangria,92,21k,-47%
36,Maroon 5 - Sugar,178,19k,-47%
37,Sia - Elastic Heart,197,19k,-42%
38,Meek Mill - All Eyes On You,14,21k,-70%
39,Ed Sheeran - Thinking Out Loud,284,19k,-45%
40,Rihanna - Bitch Better Have My Money,106,20k,-45%
41,Rich Homie Quan - Flex,72,18k,-40%
42,Pitbull - Fun,58,19k,-44%
43,"Flo Rida - I Don't Like It, I Love It",29,19k,-41%
