,name,Top 100,end,change
0,Wiz Khalifa - See You Again,27,169k,+492%
1,Mark Ronson - Uptown Funk,147,167k,+1%
2,Maroon 5 - Sugar,83,147k,+3%
3,Flo Rida - GDFR,159,123k,+26%
4,Ellie Goulding - Love Me Like You Do,88,117k,+3%
5,Fetty Wap - Trap Queen,74,115k,+27%
6,The Weeknd - Earned It,98,123k,+18%
7,Rihanna and Kanye West and Paul McCartney - FourFi...,71,107k,+5%
8,Nick Jonas - Chains,74,95k,+36%
9,WALK THE MOON - Shut Up and Dance,117,109k,+17%
10,Ed Sheeran - Thinking Out Loud,189,109k,-14%
11,Jason Derulo - Want to Want Me,27,89k,+37%
12,Rihanna - Bitch Better Have My Money,11,134k,+18%
13,Taylor Swift - Style,161,74k,+9%
14,Natalie La Rose - Somebody,70,76k,+11%
15,Sam Smith - Lay Me Down,64,85k,+15%
16,Kelly Clarkson - Heartbeat Song,84,68k,+99%
17,"Andy Grammer - Honey, I'm Good.",75,64k,+21%
18,Fifth Harmony - Worth It,44,50k,+81%
19,Fall Out Boy - Centuries,213,39k,+15%
20,Pitbull & Ne-Yo - Time of Our Lives,125,57k,-3%
21,Sam Hunt - Take Your Time,136,61k,+7%
22,Ariana Grande - One Last Time,51,49k,+12%
23,Meghan Trainor - Dear Future Husband,162,46k,+80%
24,Tove Lo - Talking Body,60,48k,+11%
25,Nicki Minaj - Truffle Butter,74,51k,+1%
26,Cole Swindell - Ain't Worth the Whiskey,93,45k,+66%
27,Dillon Francis & DJ Snake - Get Low,11,32k,+207%
28,David Guetta - Hey Mama,20,50k,+35%
29,Hozier - Take Me to Church,249,42k,-5%
30,Zac Brown Band - Homegrown,84,45k,+4%
31,Taylor Swift - Blank Space,161,42k,+6%
32,Zedd - I Want You to Know,42,40k,+8%
33,Vance Joy - Riptide,295,34k,+15%
34,George Ezra - Budapest,54,47k,+34%
35,"Kid Ink, Tyga, YG, Wale & Rich Homie Quan - Ride O...",10,17k,+367%
36,Little Big Town - Girl Crush,80,52k,-3%
37,Usher - I Don't Mind,135,29k,-5%
38,Wiz Khalifa & Iggy Azalea - Go Hard Or Go Home,14,18k,+149%
39,Fall Out Boy - Immortals,65,25k,+14%
40,Taylor Swift - Shake It Off,231,35k,+10%
41,Meghan Trainor - Lips Are Movin,167,33k,-4%
42,LunchMoney Lewis - Bills,26,30k,+12%
43,Sheppard - Geronimo,115,34k,+1%
44,Omarion - Post To Be,54,34k,+22%
45,Carly Rae Jepsen - I Really Like You,15,21k,+66%
46,Drake - Know Yourself,47,27k,+6%
47,Iggy Azalea - Trouble,11,44k,+19%
48,Sia - Elastic Heart,102,28k,+16%
49,Tori Kelly - Nobody Love,40,29k,+24%
50,Calvin Harris - Outside,98,31k,-5%
51,Skrillex & Diplo - Where ...,23,33k,+74%
52,One Direction - Night Changes,143,28k,-5%
53,Nick Jonas - Jealous,210,26k,+12%
