,name,Top 100,end,change
0,Migos - Bad and Boujee,49.0,111k,+267%
1,Shawn Mendes - Mercy,75.0,115k,+230%
2,Jon Bellion - All Time Low,91.0,116k,+210%
3,Bruno Mars - 24K Magic,84.0,105k,+37%
4,Rae Sremmurd - Black Beatles,98.0,134k,+122%
5,D.R.A.M. - Broccoli,201.0,112k,+277%
6,The Chainsmokers - Closer,154.0,96k,+140%
7,Drake - Fake Love,67.0,110k,+140%
8,Niall Horan - This Town,92.0,100k,+182%
9,DJ Snake - Let Me Love You,147.0,89k,+174%
10,Machine Gun Kelly & Camila Cabello - Bad Things,68.0,78k,+63%
11,The Weeknd - Starboy,99.0,105k,+19%
12,Maroon 5 - Don't Wanna Know,79.0,63k,+95%
13,Ariana Grande - Side To Side,129.0,73k,+133%
14,twenty one pilots - Heathens,196.0,77k,+175%
15,Alessia Cara - Scars To Your Beautiful,114.0,63k,+121%
16,ZAYN & Taylor Swift - I Don't Wanna Live Forever,22.0,51k,-2%
17,"Daya - Sit Still, Look Pretty",235.0,57k,+281%
18,Martin Garrix & Bebe Rexha - In the Name of Love,125.0,52k,+155%
19,Rihanna - Love on the Brain,80.0,42k,+49%
20,Amine - Caroline,115.0,64k,+71%
21,Keith Urban - Blue Ain't Your Color,140.0,45k,+79%
22,Big Sean - Bounce Back,51.0,45k,+179%
23,Hailee Steinfeld & Grey - Starving,151.0,48k,+14%
24,Justin Timberlake - CAN'T STOP THE FEELING,238.0,36k,+116%
25,Zay Hilfigerrr & Zayion McCall - Juju on That Beat,12.0,56k,+364%
26,George Michael - Faith,4.0,37k,
27,Auli'i Cravalho - How Far I'll Go,37.0,29k,+52%
28,George Michael - Freedom '90,4.0,36k,
29,Olivia O'Brien - hate u love u,6.0,37k,
30,Sia - The Greatest,115.0,34k,+16%
31,Little Big Town - Better Man,68.0,25k,+8%
32,Rob $Tone - Chill Bill,150.0,46k,+221%
33,Daya - Hide Away,259.0,33k,
34,George Michael - Father Figure,4.0,34k,
35,John Legend - Love Me Now,70.0,27k,+33%
36,The Weeknd - I Feel It Coming,42.0,24k,+17%
37,Shawn Mendes - Treat You Better,209.0,33k,+252%
38,Florida Georgia Line - May We All,147.0,29k,+90%
39,Jon Pardi - Dirt on My Boots,85.0,26k,+59%
40,Wham! - Careless Whisper,5.0,32k,
41,"gnash - i hate u, i love u",247.0,30k,+105%
42,Pentatonix - Hallelujah,70.0,53k,-0%
43,James Arthur - Say You Won't Let Go,62.0,24k,+57%
44,21 Savage & Metro Boomin - X,21.0,37k,+349%
45,Train - Play That Song,70.0,22k,+10%
46,Brett Young - Sleep Without You,114.0,27k,+119%
47,George Michael - One More Try,4.0,26k,
48,Little Big Town - Girl Crush,313.0,27k,+387%
49,DJ Snake & R. Kelly - Let Me Love You,7.0,27k,
