,name,Top 100,end,change
0,Ed Sheeran - Shape of You,84.0,86k,-15%
1,Bruno Mars - That's What I Like,74.0,79k,-2%
2,Sam Hunt - Body Like a Back Road,58.0,60k,-3%
3,The Chainsmokers & Coldplay - Something Just Like ...,37.0,59k,-2%
4,Clean Bandit - Rockabye,89.0,48k,-5%
5,Katy Perry - Chained to the Rhythm,49.0,48k,+39%
6,James Arthur - Say You Won't Let Go,153.0,40k,+3%
7,Zedd & Alessia Cara - Stay,36.0,41k,+1%
8,The Weeknd - I Feel It Coming,133.0,42k,-11%
9,Kygo & Selena Gomez - It Ain't Me,43.0,35k,+0%
10,KYLE - iSpy,89.0,32k,-2%
11,Julia Michaels - Issues,72.0,32k,-8%
12,The Chainsmokers - The One,4.0,21k,
13,Tim McGraw & Faith Hill - Speak to a Girl,8.0,46k,
14,Future - Mask Off,39.0,28k,+7%
15,Brett Young - In Case You Didn't Know,138.0,27k,+8%
16,The Chainsmokers - Paris,77.0,29k,-5%
17,LINKIN PARK & Kiiara - Heavy,43.0,24k,+65%
18,Drake - Passionfruit,13.0,25k,-13%
19,Keith Urban - The Fighter,64.0,23k,-9%
20,Bruno Mars - 24K Magic,175.0,26k,-8%
21,Marian Hill - Down,76.0,25k,-13%
22,Imagine Dragons - Believer,59.0,24k,-12%
23,Jon Pardi - Dirt on My Boots,176.0,23k,+4%
24,Lady Gaga - Million Reasons,172.0,22k,-8%
25,Shawn Mendes - Mercy,166.0,25k,-11%
26,Auli'i Cravalho - How Far I'll Go,119.0,23k,-13%
27,Maroon 5 - Cold,45.0,21k,-12%
28,Rihanna - Love on the Brain,171.0,22k,-9%
29,Kodak Black - Tunnel Vision,42.0,19k,-6%
30,Khalid - Location,45.0,18k,+7%
31,Train - Play That Song,161.0,20k,-2%
32,Justin Timberlake - CAN'T STOP THE FEELING,329.0,19k,-9%
33,ZAYN & Taylor Swift - I Don't Wanna Live Forever,113.0,21k,-55%
34,Luke Combs - Hurricane,65.0,17k,+4%
35,Lil Uzi Vert - XO TOUR Llif3,7.0,14k,
36,Big Sean - Bounce Back,142.0,18k,-7%
37,Drake - Portland,13.0,19k,-36%
38,Keith Urban - Blue Ain't Your Color,231.0,12k,+19%
39,Post Malone - Congratulations,72.0,15k,+1%
40,Migos - Bad and Boujee,140.0,16k,-11%
41,Kendrick Lamar - The Heart Part 4,8.0,43k,
42,Ed Sheeran - Castle on the Hill,84.0,14k,+11%
43,Ayo & Teo - Rolex,8.0,16k,
44,David Guetta - Light My Body Up,8.0,20k,
45,Calvin Harris - Slide,35.0,13k,+0%
46,The Chainsmokers - Closer,245.0,15k,-6%
47,Childish Gambino - Redbone,43.0,13k,+23%
48,Drake - Fake Love,158.0,13k,-21%
49,Luis Fonsi - Despacito,71.0,12k,-5%
50,ZAYN - Still Got Time,8.0,20k,
51,MercyMe - Even If,38.0,11k,+2%
52,Hunter Plake & Jack Cassidy - Dancing On My Own,3.0,10k,
53,Machine Gun Kelly & Camila Cabello - Bad Things,159.0,12k,-17%
54,Little Big Town - Better Man,159.0,13k,-29%
55,Dwayne Johnson - You're Welcome,84.0,12k,-9%
56,"Florida Georgia Line - God, Your Mama, And Me",51.0,12k,-5%
57,AJR - Weak,13.0,10k,+13%
58,Zac Brown Band - My Old Man,48.0,9k,+31%
59,Sabrina Carpenter - Thumbs,43.0,12k,-9%
60,Jason Derulo - Swalla,18.0,10k,+23%
61,Calum Scott - Dancing On My Own,68.0,9k,+163%
62,Ariana Grande & John Legend - Beauty and the Beast,35.0,12k,-36%
63,Lorde - Green Light,28.0,10k,-16%
64,The Weeknd - Starboy,190.0,10k,-8%
65,Michael Ray - Think a Little Less,107.0,11k,-10%
66,Migos - T-Shirt,77.0,10k,-3%
67,Dan Stevens - Evermore,13.0,12k,-23%
68,Rag'n'Bone Man - Human,30.0,10k,-27%
69,Lady Antebellum - You Look Good,60.0,9k,+0%
70,Iggy Azalea - Mo Bounce,8.0,13k,
71,Rae Sremmurd - Swang,59.0,9k,-9%
72,Ed Sheeran - Perfect,28.0,11k,-15%
73,Dustin Lynch - Small Town Boy,25.0,8k,+6%
74,Fitz & The Tantrums - HandClap,297.0,10k,+5%
75,"Emma Watson, Luke Evans & Ensemble - Beauty and th...",14.0,10k,-23%
76,Josh Turner - Hometown Girl,29.0,9k,-0%
77,Luke Bryan - Fast,53.0,9k,-3%
78,DJ Khaled - Shining,46.0,8k,-6%
79,"Young Thug, 2 Chainz, Wiz Khalifa & PnB Rock - Gan...",7.0,10k,
80,Travis Scott - goosebumps,62.0,8k,-2%
81,Starley - Call on Me,55.0,8k,-7%
82,Ed Sheeran - Galway Girl,28.0,9k,-12%
83,Dierks Bentley - Black,66.0,8k,+1%
84,Alessia Cara - Scars To Your Beautiful,205.0,9k,-1%
85,Darius Rucker - If I Told You,14.0,7k,+7%
86,Dylan Scott - My Girl,2.0,7k,+11%
87,Machine Gun Kelly - At My Best,11.0,7k,-75%
88,Alessia Cara - How Far I'll Go,110.0,9k,-14%
89,Hillsong Worship - What a Beautiful Name,50.0,7k,-10%
90,RaeLynn - Love Triangle,4.0,7k,+172%
91,Maroon 5 - Don't Wanna Know,170.0,9k,-7%
92,Flo Rida & 99 Percent - Cake,9.0,7k,+10%
93,The Chainsmokers - Don't Let Me Down,388.0,8k,-15%
94,DJ Snake - Let Me Love You,238.0,8k,-35%
95,Jason Aldean - Any Ol' Barstool,60.0,8k,-8%
96,Brantley Gilbert - The Weekend,96.0,8k,-8%
97,Xxxtentacion - Look at Me,1.0,6k,+11%
98,Drake - Free Smoke,12.0,9k,-54%
99,Chris Stapleton - Tennessee Whiskey,289.0,7k,-4%
100,Ed Sheeran - Happier,12.0,8k,+62%
101,twenty one pilots - Heathens,279.0,7k,-9%
102,Midland - Drinkin' Problem,5.0,6k,-21%
103,Noah Cyrus - Make Me,119.0,9k,-60%
104,Chris Brown - Party,85.0,7k,-7%
105,Ariana Grande - Everyday,33.0,8k,-54%
106,Gucci Mane - Both,64.0,7k,-6%
107,Russ - Losin Control,3.0,7k,-1%
108,Future - Selfish,22.0,6k,-11%
109,Elton John - Tiny Dancer,1.0,6k,
110,Ed Sheeran - Thinking Out Loud,522.0,7k,-13%
111,Old Dominion - No Such Thing as a Broken Heart,8.0,6k,-4%
112,"Daya - Sit Still, Look Pretty",279.0,7k,-3%
113,Cole Swindell - Flatliner,10.0,5k,+30%
114,Dan + Shay - How Not To,,6k,+23%
115,Lauren Alaina - Road Less Traveled,36.0,6k,+5%
116,The Revivalists - Wish I Knew You,,6k,+16%
117,John Legend - Love Me Now,128.0,6k,+35%
118,Taron Egerton - I'm Still Standing,15.0,7k,+87%
119,Disturbed - The Sound of Silence,410.0,6k,-7%
120,Adele - Water Under the Bridge,136.0,6k,-10%
121,"Nicki Minaj, Drake & Lil Wayne - No Frauds",13.0,6k,-32%
122,Martin Garrix & Dua Lipa - Scared to Be Lonely,10.0,6k,+1%
123,Opetaia Foa'i & Lin-Manuel Miranda - We Know the W...,25.0,6k,-16%
124,Chris Brown - Privacy,5.0,9k,
125,Drake - Teenage Fever,9.0,7k,-49%
126,Niall Horan - This Town,159.0,6k,-5%
127,LANco - American Love Story,3.0,6k,-8%
