,name,Top 100,end,change
0,Prince & The Revolution - Purple Rain,1,112k,
1,Prince - When Doves Cry,1,92k,
2,Prince - Little Red Corvette,1,82k,
3,Prince & The Revolution - Kiss,1,78k,
4,Prince & The Revolution - Let's Go Crazy,1,72k,
5,Prince - 1999,1,59k,
6,Prince - I Would Die 4 U,1,49k,
7,Prince & The Revolution - Raspberry Beret,1,45k,
8,Prince - I Wanna Be Your Lover,1,34k,
9,Prince - U Got the Look,1,22k,
10,Prince - Darling Nikki,1,20k,
11,Prince & The New Power Generation - Diamonds and P...,1,20k,
12,Desiigner - Panda,54,112k,+24%
13,Drake - One Dance,17,88k,-33%
14,Lukas Graham - 7 Years,97,103k,-0%
15,Prince & The Revolution - Erotic City,1,16k,
16,Prince - Adore,1,15k,
17,Meghan Trainor - NO,49,96k,-8%
18,Prince & The New Power Generation - 7,1,14k,
19,The Chainsmokers - Don't Let Me Down,75,71k,+26%
20,Fifth Harmony - Work from Home,56,76k,-2%
21,Prince - Baby I'm a Star,1,12k,
22,Mike Posner - I Took a Pill In Ibiza,100,72k,-3%
23,Prince & The New Power Generation - Cream,1,12k,
24,Prince - The Beautiful Ones,1,11k,
25,Prince & The New Power Generation - Nothing Compar...,1,10k,
26,"Prince - Do Me, Baby",1,10k,
27,Prince - Delirious,1,10k,
28,Prince - Controversy,1,9k,
29,Ariana Grande - Dangerous Woman,43,53k,-3%
30,Flo Rida - My House,181,59k,-6%
31,Prince & The Revolution - Pop Life,1,9k,
32,ZAYN - PILLOWTALK,85,49k,-22%
33,Prince - Take Me With U,1,8k,
34,Prince - If I Was Your Girlfriend,1,8k,
35,Zara Larsson & MNEK - Never Forget You,70,49k,-2%
36,P!NK - Just Like Fire,7,62k,
37,Disturbed - The Sound of Silence,117,43k,+0%
38,Prince - Sign O' the Times,1,7k,
39,Rihanna - Work,86,45k,-13%
40,Rihanna - Needed Me,61,26k,+63%
41,Tim McGraw - Humble and Kind,92,40k,-7%
42,James Bay - Let It Go,162,38k,+17%
43,Nick Jonas - Close,28,40k,+22%
44,Ruth B. - Lost Boy,88,38k,+2%
45,"Prince, Eric Leeds & Prince & The New Power Genera...",1,6k,
46,DNCE - Cake By the Ocean,196,41k,-2%
47,"G-Eazy & Bebe Rexha - Me, Myself & I",175,35k,-9%
48,Justin Bieber - Love Yourself,161,36k,-11%
49,Dierks Bentley - Somewhere on a Beach,94,34k,-5%
50,Prince - I Could Never Take the Place of Your Man,1,5k,
51,Drake - Pop Style,17,36k,-63%
52,Halsey - Castle,14,18k,-0%
53,Kevin Gates - 2 Phones,107,32k,+3%
54,Thomas Rhett - Die a Happy Man,217,21k,-7%
55,twenty one pilots - Stressed Out,241,33k,-15%
56,Charlie Puth - One Call Away,158,29k,-19%
57,Prince & The New Power Generation - Sexy M.F.,1,5k,
58,Sia - Cheap Thrills,49,23k,+24%
59,DJ Snake - Middle,95,29k,-1%
