,name,Top 100,end,change
0,Mark Ronson - Uptown Funk,56,379k,-12%
1,Taylor Swift - Blank Space,70,299k,-41%
2,Hozier - Take Me to Church,158,263k,-34%
3,Ed Sheeran - Thinking Out Loud,98,219k,-7%
4,Meghan Trainor - Lips Are Movin,76,201k,-41%
5,Taylor Swift - Shake It Off,140,169k,-19%
6,Fall Out Boy - Centuries,122,146k,-25%
7,Kanye West - Only One,4,142k,
8,Meghan Trainor - All About That Bass,182,152k,-35%
9,Sam Smith - I'm Not the Only One,121,126k,-29%
10,James Newton Howard - The Hanging Tree,42,112k,-31%
11,Nick Jonas - Jealous,119,118k,-35%
12,Maroon 5 - Animals,134,101k,-44%
13,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",160,96k,-25%
14,Sam Smith - Stay With Me,283,83k,-4%
15,Selena Gomez - The Heart Wants What It Wants,60,86k,-38%
16,Big Sean - I Don't Fuck With You,106,94k,-42%
17,Nicki Minaj - Only,68,81k,-38%
18,Pitbull & Ne-Yo - Time of Our Lives,34,77k,+5%
19,One Direction - Night Changes,52,74k,-16%
20,Ed Sheeran - Don't,206,72k,-30%
21,Ariana Grande & The Weeknd - Love Me Harder,92,73k,-43%
22,Iggy Azalea - Beg For It,73,72k,-29%
23,DJ Snake & Lil Jon - Turn Down For What,376,70k,+11%
24,Ella Henderson - Ghost,71,61k,-10%
25,Fergie - L.A.LOVE,97,71k,-8%
26,Taylor Swift - Style,70,60k,+8%
27,Rae Sremmurd - No Type,98,65k,-43%
28,Fifth Harmony - Sledgehammer,23,61k,-28%
29,Mr. Probz - Waves,145,59k,-28%
30,Vance Joy - Riptide,204,60k,-28%
31,Jason Derulo - Trumpets,229,63k,-36%
32,John Legend - All of Me,411,55k,+53%
33,I LOVE MAKONNEN - Tuesday,112,64k,-37%
34,Usher - I Don't Mind,44,56k,-13%
35,Pharrell Williams - Happy,345,52k,+48%
36,Iggy Azalea - Fancy,270,53k,+6%
37,Alesso - Heroes,107,50k,-19%
