,name,Top 100,end,change
0,Justin Bieber - Love Yourself,70,143k,-7%
1,twenty one pilots - Stressed Out,150,127k,+3%
2,Flo Rida - My House,90,111k,+48%
3,Justin Bieber - Sorry,91,83k,-14%
4,Adele - Hello,91,90k,-7%
5,The Chainsmokers - Roses,113,70k,+0%
6,"G-Eazy & Bebe Rexha - Me, Myself & I",84,61k,+12%
7,Charlie Puth - One Call Away,67,65k,+7%
8,Selena Gomez - Hands To Myself,53,48k,+17%
9,Thomas Rhett - Die a Happy Man,126,50k,-7%
10,Shawn Mendes & Camila Cabello - I Know What You Di...,65,46k,-27%
11,DNCE - Cake By the Ocean,105,44k,+5%
12,Adele - When We Were Young,63,48k,+13%
13,Dierks Bentley - Somewhere on a Beach,3,21k,
14,Daya - Hide Away,147,41k,-7%
15,Rachel Platten - Stand By You,109,38k,-20%
16,Meghan Trainor - Like I'm Gonna Lose You,246,38k,-17%
17,The Weeknd - In the Night,65,37k,-13%
18,Eagles - Hotel California,4,24k,
19,Alessia Cara - Here,176,37k,-3%
20,Shawn Mendes - Stitches,255,38k,-14%
21,Sam Hunt - Break Up In a Small Town,177,34k,-7%
22,Selena Gomez - Same Old Love,134,36k,-35%
23,Justin Bieber - What Do You Mean,147,35k,-14%
24,Elle King - Ex's & Oh's,234,31k,-16%
25,One Direction - Perfect,98,33k,-12%
26,Luke Bryan - Home Alone Tonight,67,28k,-6%
27,Drake & Future - Jumpman,123,31k,-14%
28,Post Malone - White Iverson,141,29k,-17%
29,Drake - Hotline Bling,175,31k,-18%
30,Brett Eldredge - Drunk On Your Love,16,24k,+43%
31,Travis Scott - Antidote,144,28k,-12%
32,Cole Swindell - You Should Be Here,39,23k,+8%
33,Jason Derulo - Get Ugly,31,23k,+4%
34,Demi Lovato - Confident,120,30k,-31%
35,Empire of the Sun - Walking On a Dream,16,27k,+11%
36,Fetty Wap - 679,207,28k,-17%
37,Mike Posner - I Took a Pill In Ibiza,9,16k,+38%
38,Chris Stapleton - Nobody To Blame,40,20k,+43%
39,Fall Out Boy - Irresistible,81,24k,-17%
40,Yo Gotti - Down in the DM,37,21k,-6%
41,Brothers Osborne - Stay a Little Longer,136,20k,+29%
42,Eagles - Take It Easy,3,15k,
43,Rachel Platten - Fight Song,296,21k,-26%
44,Dawin - Dessert,49,21k,+16%
45,Lukas Graham - 7 Years,6,15k,+73%
46,Bryson Tiller - Don't,61,19k,-14%
47,Coldplay - Adventure of a Lifetime,75,20k,-5%
48,The Weeknd - The Hills,240,22k,-23%
49,Chris Stapleton - Tennessee Whiskey,77,19k,+8%
50,Andy Grammer - Good To Be Alive,70,20k,-16%
51,Taylor Swift - Out Of The Woods,53,17k,+4%
52,Adele - All I Ask,31,29k,+151%
