,name,Top 100,end,change
0,Luis Fonsi & Daddy Yankee - Despacito,95.0,97k,-7%
1,Shawn Mendes - There's Nothing Holdin' Me Back,93.0,53k,-10%
2,Demi Lovato - Sorry Not Sorry,10.0,46k,+7%
3,Charlie Puth - Attention,91.0,52k,-6%
4,Niall Horan - Slow Hands,78.0,48k,-3%
5,LINKIN PARK - In the End,1.0,8k,
6,Sam Hunt - Body Like a Back Road,170.0,47k,-1%
7,Imagine Dragons - Believer,171.0,42k,-0%
8,LINKIN PARK - Numb,1.0,7k,
9,French Montana - Unforgettable,105.0,39k,+103%
10,DJ Khaled - Wild Thoughts,35.0,39k,-2%
11,LINKIN PARK & Kiiara - Heavy,121.0,7k,+223%
12,DJ Khaled - I'm the One,84.0,34k,-19%
13,Selena Gomez - Bad Liar,64.0,29k,+20%
14,Luis Fonsi - Despacito,182.0,22k,-4%
15,Post Malone - Congratulations,184.0,26k,-10%
16,Liam Payne - Strip That Down,63.0,25k,-6%
17,Miley Cyrus - Malibu,70.0,30k,+10%
18,Kesha - Praying,15.0,26k,-50%
19,Calvin Harris - Feels,35.0,24k,+11%
20,Khalid - Location,157.0,24k,+0%
21,Childish Gambino - Redbone,153.0,23k,-12%
22,Ed Sheeran - Castle on the Hill,196.0,22k,-7%
23,The Chainsmokers & Coldplay - Something Just Like ...,149.0,23k,-7%
24,Selena Gomez - Fetish,8.0,37k,+78%
25,Halsey - Now Or Never,108.0,21k,-18%
26,LINKIN PARK - What I've Done,1.0,3k,
27,Bruno Mars - That's What I Like,186.0,21k,-11%
28,Kendrick Lamar - HUMBLE.,112.0,22k,-51%
29,Ed Sheeran - Shape of You,196.0,21k,-7%
30,Hailee Steinfeld - Most Girls,68.0,22k,-0%
31,LINKIN PARK - Crawling,1.0,3k,
32,Dylan Scott - My Girl,100.0,16k,+46%
33,James Arthur - Say You Won't Let Go,265.0,16k,-22%
34,Kane Brown - What Ifs,70.0,14k,+11%
35,Dustin Lynch - Small Town Boy,120.0,15k,+5%
36,Brett Young - In Case You Didn't Know,250.0,15k,-4%
37,Zedd & Alessia Cara - Stay,148.0,16k,-5%
38,Imagine Dragons - Thunder,79.0,14k,+4%
39,LINKIN PARK - Somewhere I Belong,1.0,2k,
40,Yo Gotti - Rake It Up,11.0,10k,+63%
41,LINKIN PARK - Breaking the Habit,1.0,2k,
42,21 Savage - Bank Account,14.0,11k,-1%
43,Cheat Codes - No Promises,71.0,12k,+1%
44,Midland - Drinkin' Problem,87.0,14k,+7%
45,Keith Urban - The Fighter,176.0,14k,-5%
46,Portugal. The Man - Feel It Still,59.0,13k,+6%
47,Kygo & Selena Gomez - It Ain't Me,155.0,13k,-8%
48,Thomas Rhett - Craving You,112.0,13k,-11%
49,Kesha - Woman,8.0,18k,+407%
50,LINKIN PARK - One Step Closer,1.0,2k,
51,LINKIN PARK - One More Light,1.0,2k,
52,Fifth Harmony - Down,17.0,12k,+179%
53,Camila Cabello - Crying in the Club,59.0,12k,+17%
54,Auli'i Cravalho - How Far I'll Go,231.0,12k,-14%
55,Lil Uzi Vert - XO TOUR Llif3,118.0,12k,-0%
56,David Guetta - 2U,42.0,11k,-11%
57,Lady Antebellum - You Look Good,171.0,13k,+26%
58,Chris Stapleton - Tennessee Whiskey,382.0,11k,+73%
59,Luke Combs - When It Rains It Pours,19.0,10k,+35%
60,Justin Timberlake - CAN'T STOP THE FEELING,441.0,11k,-7%
61,Jon Pardi - Heartache on the Dance Floor,32.0,11k,+0%
62,LINKIN PARK - Shadow of the Day,1.0,2k,
63,Bruno Mars - 24K Magic,287.0,11k,-7%
64,AJR - Weak,124.0,11k,-11%
65,LINKIN PARK - Bleed It Out,1.0,1k,
66,French Montana - A Lie,7.0,13k,
67,Clean Bandit - Symphony,7.0,8k,+90%
68,LINKIN PARK - Faint,1.0,1k,
69,Luke Combs - Hurricane,177.0,10k,-5%
70,Julia Michaels - Issues,184.0,11k,-50%
71,J Balvin & Willy William - Mi Gente,21.0,9k,-4%
72,Macklemore - Glorious,21.0,10k,-35%
73,Cardi B - Bodak Yellow,15.0,8k,+32%
74,Carly Pearce - Every Little Thing,35.0,9k,-2%
75,Harry Styles - Sign of the Times,105.0,7k,-11%
76,Lady Gaga - The Cure,96.0,10k,-22%
77,JAY Z & LINKIN PARK - Numb / Encore,1.0,1k,
78,Logic - 1-800-273-8255,34.0,8k,+13%
79,Future - Mask Off,151.0,9k,-14%
80,Brothers Osborne - It Ain't My Fault,72.0,9k,-2%
81,Kid Rock - Po-Dunk,7.0,15k,
